2,-3:-4, -6, -4, 0
3,-5:-4, -6, -4, -10, -6
5,-8:-4, 0, 4, 6, -8
10,-1:-4, 4, -8, -6, 2
10,-1:-4, 4, -8, 2, -6
-1,3:6, 6, 8, 6, 2
4,-8:-4, -6, 6, 10, -4, -2
6,-10:-4, 0, 4, 6, -18, -14
17,-2:-4, 0, 8, -2, -6, 18
17,-2:-4, 0, 8, -2, 18, -6
17,-2:-4, 0, 8, -2, 18, -4
-9,-4:-4, 2, 6, 10, 14, 10
11,-3:-4, 4, -8, -16, -12, 2
11,-3:-4, 4, -8, -16, 2, -12
10,-1:-4, 4, -8, -4, -6, -2
2,-3:-4, 4, -8, -4, 0, -10
2,-3:-4, 4, -8, -4, 0, -8
5,0:6, -4, -4, -6, -4, 0
1,11:6, 6, -2, 10, 0, 8
1,11:6, 6, -2, 10, 8, 0
-6,6:6, 6, 2, -2, -4, 10
-3,4:6, 6, 8, 6, 12, 8
-3,-9:-4, -6, 6, 4, -8, -16, -14, -2, -8, -10
5,-9:-4, -6, 6, 4, -8, -12, -10, -16, -12, 2
5,-9:-4, -6, 6, 4, -8, -12, -10, -16, -12, 4
5,-9:-4, -6, 6, 4, -8, -12, -10, -16, -12, 6
4,-7:-4, -6, 6, 4, -8, -12, -10, -6, 10, 4
4,-7:-4, -6, 6, 4, -8, -12, -10, -6, 10, 6
4,-7:-4, -6, 6, 4, -8, -12, -10, -6, 10, 8
2,4:-4, -6, 6, 4, -8, -12, -2, -16, 0, -10
2,4:-4, -6, 6, 4, -8, -12, -2, -2, 0, -16
2,4:-4, -6, 6, 4, -8, -12, -2, -2, 0, -6
4,-13:-4, -6, 6, 4, -8, -6, -18, -10, -10, -12
26,-1:-4, -6, 6, 4, -8, -6, -18, -10, 4, -8
26,-1:-4, -6, 6, 4, -8, -6, -18, -10, 4, -2
26,-1:-4, -6, 6, 4, -8, -6, -18, -10, 4, 2
0,5:-4, -6, 6, 4, -8, -4, -2, -10, 10, 6
2,4:-4, -6, 6, 4, -8, -4, -2, -6, 0, -6
2,4:-4, -6, 6, 4, -8, -4, -2, 0, -8, -10
0,5:-4, -6, 6, 4, -8, -4, -2, 10, 6, -10
12,-5:-4, -6, 6, 4, -8, -2, -14, -12, -4, 2
12,-5:-4, -6, 6, 4, -8, -2, -14, -12, -4, 4
12,-5:-4, -6, 6, 4, -8, -2, -14, -12, -4, 6
7,-15:-4, -6, 6, 4, -2, -30, -16, -24, 10, 4
7,-15:-4, -6, 6, 4, -2, -30, -16, -24, 10, 6
7,-15:-4, -6, 6, 4, -2, -30, -16, -24, 10, 8
5,-14:-4, -6, 6, 4, -2, -30, -16, -14, -18, 2
5,-14:-4, -6, 6, 4, -2, -30, -16, -14, -18, 4
5,-14:-4, -6, 6, 4, -2, -30, -16, -14, -18, 6
-1,7:-4, -6, 6, 4, 10, 10, 12, 10, 6, -14
-1,7:-4, -6, 6, 4, 10, 10, 12, 10, 6, -4
4,-7:-4, -6, 6, 6, 2, -8, -12, -10, -6, 4
4,-7:-4, -6, 6, 6, 2, -8, -12, -10, -6, 6
4,-7:-4, -6, 6, 6, 2, -8, -12, -10, -6, 8
7,-15:-4, -6, 6, 6, 2, -2, -30, -16, -24, 4
7,-15:-4, -6, 6, 6, 2, -2, -30, -16, -24, 6
7,-15:-4, -6, 6, 6, 2, -2, -30, -16, -24, 8
-9,10:-4, -6, 6, 6, 12, 0, 8, 12, 18, 24
0,24:-4, -6, 6, 6, 12, 0, 8, 14, 26, 22
-9,10:-4, -6, 6, 6, 12, 0, 8, 18, 24, 12
0,24:-4, -6, 6, 6, 12, 0, 8, 26, 22, 14
0,24:-4, -6, 6, 6, 12, 0, 14, 26, 22, 8
0,24:-4, -6, 6, 6, 12, 0, 16, 26, 22, 6
15,-8:-4, -6, 6, 6, 12, 2, 0, 2, -18, 0
15,-8:-4, -6, 6, 6, 12, 2, 0, 2, -18, 4
-3,14:-4, -6, 6, 6, 12, 2, 12, 22, 18, -14
-3,14:-4, -6, 6, 6, 12, 2, 12, 22, 18, -4
-2,7:-4, -6, 6, 6, 12, 18, 0, 4, 14, -2
-2,7:-4, -6, 6, 6, 12, 18, 0, 4, 14, 0
-2,7:-4, -6, 6, 6, 12, 18, 0, 4, 14, 2
5,1:-4, -6, 6, 10, -14, -2, -2, 0, -2, -6
-3,7:-4, -6, 6, 10, -14, 0, 12, 14, 12, 8
-3,7:-4, -6, 6, 10, -14, 12, 14, 12, 8, -2
-3,7:-4, -6, 6, 10, -14, 12, 14, 12, 8, 0
-3,7:-4, -6, 6, 10, -14, 12, 14, 12, 8, 2
5,8:-4, -6, 6, 10, -10, 0, 4, -12, 2, -4
-3,7:-4, -6, 6, 10, -10, 12, 14, 12, 8, -2
13,0:-4, -6, 6, 10, -6, -12, -16, -20, -8, 2
-5,4:-4, -6, 6, 10, -6, 0, 0, -6, 2, 14
-5,4:-4, -6, 6, 10, -6, 0, 0, -6, 14, 2
-5,4:-4, -6, 6, 10, -6, 0, 0, -6, 14, 6
-5,4:-4, -6, 6, 10, -6, 0, 0, 2, 14, -6
-3,2:-4, -6, 6, 10, -6, 0, 2, -2, 10, -10
-3,2:-4, -6, 6, 10, -6, 0, 2, -2, 10, -6
8,-4:-4, -6, 6, 10, -4, -12, -14, -10, 2, 4
8,-4:-4, -6, 6, 10, -4, -12, -14, -10, 2, 6
8,-4:-4, -6, 6, 10, -4, -12, -14, -10, 2, 8
7,-2:-4, -6, 6, 10, -4, -12, -4, 2, 12, 6
7,-2:-4, -6, 6, 10, -4, -12, -4, 2, 12, 8
7,-2:-4, -6, 6, 10, -4, -12, -4, 2, 12, 10
7,-2:-4, -6, 6, 10, -4, -12, -4, 12, 14, 6
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, 0, 8
4,-8:-4, -6, 6, 10, -4, -6, 2, 12, 2, 4
4,-8:-4, -6, 6, 10, -4, -6, 2, 12, 2, 6
4,-8:-4, -6, 6, 10, -4, -6, 2, 12, 2, 8
4,-8:-4, -6, 6, 10, -4, -6, 12, 2, 6, 10
4,-8:-4, -6, 6, 10, -4, -6, 12, 2, 6, 20
4,-8:-4, -6, 6, 10, -4, -6, 12, 4, 22, 8
4,-8:-4, -6, 6, 10, -4, -6, 12, 4, 22, 12
4,-8:-4, -6, 6, 10, -4, -6, 12, 14, 8, 12
4,-8:-4, -6, 6, 10, -4, -6, 12, 14, 8, 22
4,-8:-4, -6, 6, 10, -4, -6, 12, 14, 12, 10
4,-8:-4, -6, 6, 10, -4, -6, 12, 14, 12, 12
4,-8:-4, -6, 6, 10, -4, 2, -2, -4, 4, -4
4,-8:-4, -6, 6, 10, -4, 2, -2, 0, 4, -8
4,-8:-4, -6, 6, 10, -4, 2, -2, 0, 4, -6
4,-8:-4, -6, 6, 10, -4, 2, -2, 0, 4, -4
4,-8:-4, -6, 6, 10, -4, 2, 12, -2, 6, 8
4,-8:-4, -6, 6, 10, -4, 2, 12, -2, 6, 10
4,-8:-4, -6, 6, 10, -4, 2, 12, -2, 6, 12
24,-4:-4, -6, 6, 10, -4, 6, -8, -28, -22, -30
13,6:-4, -6, 6, 10, -4, 6, 0, 10, 14, -16
4,-8:-4, -6, 6, 10, -4, 12, -2, 4, 10, 14
4,-8:-4, -6, 6, 10, -4, 12, 4, 22, 6, -2
4,-8:-4, -6, 6, 10, -4, 12, 4, 22, 10, -2
-3,7:-4, -6, 6, 10, -4, 12, 14, 12, 8, -10
1,5:-4, -6, 6, 10, 0, 4, -16, -8, 2, -22
1,5:-4, -6, 6, 10, 0, 4, -16, -8, 2, -18
1,5:-4, -6, 6, 10, 0, 4, -12, -8, 2, -18
1,5:-4, -6, 6, 10, 0, 4, -12, -8, 2, -16
1,5:-4, -6, 6, 10, 0, 4, -12, -8, 2, -14
1,5:-4, -6, 6, 10, 0, 4, -10, -8, 2, -22
1,5:-4, -6, 6, 10, 0, 4, -10, -8, 2, -12
-3,7:-4, -6, 6, 10, 0, 12, 14, 12, 8, -14
6,3:-4, -6, 6, 10, 2, -6, 12, 0, -6, 2
-9,-2:-4, -6, 6, 10, 12, -6, -16, 0, 12, 16
-9,-2:-4, -6, 6, 10, 12, -6, -16, 0, 12, 18
-9,-2:-4, -6, 6, 10, 12, -6, -16, 0, 12, 20
-9,-2:-4, -6, 6, 10, 12, -6, -16, 0, 16, 12
17,6:-4, -6, 6, 10, 12, 8, 10, 2, -6, 0
17,6:-4, -6, 6, 10, 12, 8, 10, 2, -6, 6
17,6:-4, -6, 6, 10, 12, 8, 10, 2, 0, -6
4,-8:-4, -6, 6, 10, 12, 8, 18, -4, 0, 14
4,-8:-4, -6, 6, 10, 12, 8, 18, -4, 0, 18
4,-8:-4, -6, 6, 10, 12, 8, 18, -4, 14, 0
4,6:-4, -6, 6, 10, 12, 14, 4, 4, 4, 16
11,19:-4, -4, -14, -4, 10, -2, 10, -4, 12, 10
11,19:-4, -4, -14, -4, 10, -2, 10, 12, 10, -4
11,19:-4, -4, -14, -4, 10, -2, 10, 12, 10, 0
14,14:-4, -4, -14, -4, 10, 4, -4, -2, 10, 10
3,12:-4, -4, -14, -4, 10, 12, 4, 2, 14, -4
3,12:-4, -4, -14, -4, 10, 12, 4, 2, 14, -2
13,7:-4, -4, -14, -4, 12, -4, -12, -8, -4, 8
13,7:-4, -4, -14, -4, 12, -4, -12, -8, -4, 10
5,13:-4, -4, -14, -4, 12, -4, -12, -8, 6, -2
13,7:-4, -4, -14, -4, 12, -4, -12, -8, 8, -4
5,13:-4, -4, -14, -4, 12, -4, -12, -6, 6, -8
5,13:-4, -4, -14, -4, 12, -4, -12, -4, 6, -4
5,13:-4, -4, -14, -4, 12, -4, -12, -4, 6, -2
5,13:-4, -4, -14, -4, 12, -4, -12, -4, 6, 0
5,13:-4, -4, -14, -4, 12, -4, -12, 2, 6, -8
5,13:-4, -4, -14, -4, 12, -4, -12, 2, 6, -2
12,9:-4, -4, -14, -4, 12, -4, -12, 2, 6, 8
12,9:-4, -4, -14, -4, 12, -4, -12, 2, 6, 10
12,9:-4, -4, -14, -4, 12, -4, -12, 2, 6, 16
12,9:-4, -4, -14, -4, 12, -4, -12, 2, 12, 8
12,9:-4, -4, -14, -4, 12, -4, -12, 2, 12, 10
12,9:-4, -4, -14, -4, 12, -4, -12, 2, 12, 12
12,9:-4, -4, -14, -4, 12, -4, -12, 2, 14, 16
12,9:-4, -4, -14, -4, 12, -4, -12, 2, 16, 10
3,14:-4, -4, -14, -4, 12, -4, -12, 16, 12, -2
3,14:-4, -4, -14, -4, 12, -4, -12, 16, 12, 0
5,13:-4, -4, -14, -4, 12, -4, -6, -6, 6, -14
5,13:-4, -4, -14, -4, 12, -4, -4, -6, 6, -10
5,13:-4, -4, -14, -4, 12, -4, -2, -4, 6, -10
5,13:-4, -4, -14, -4, 12, -4, -2, -4, 6, -8
5,13:-4, -4, -14, -4, 12, -4, -2, -4, 6, -6
3,14:-4, -4, -14, -4, 12, -4, -2, 16, 12, -12
3,14:-4, -4, -14, -4, 12, -4, -2, 16, 12, -10
3,14:-4, -4, -14, -4, 12, -4, -2, 16, 12, -8
14,11:-4, -4, -14, -4, 12, -4, 2, -12, 2, 8
14,11:-4, -4, -14, -4, 12, -4, 2, -12, 2, 10
5,13:-4, -4, -14, -4, 12, -4, 2, -12, 6, -2
5,13:-4, -4, -14, -4, 12, -4, 2, -12, 6, 0
14,11:-4, -4, -14, -4, 12, -4, 2, -12, 8, 2
5,13:-4, -4, -14, -4, 12, -4, 2, -6, 6, 0
12,15:-4, -4, -14, -4, 12, -4, 12, 6, 8, -4
7,17:-4, -4, -14, -4, 12, -2, -16, 2, 8, -6
5,18:-4, -4, -14, -4, 12, -2, -14, 18, 14, 2
7,17:-4, -4, -14, -4, 12, -2, -12, -2, 8, 2
7,17:-4, -4, -14, -4, 12, -2, -12, -2, 8, 4
7,17:-4, -4, -14, -4, 12, -2, -12, 2, 8, 2
5,18:-4, -4, -14, -4, 12, -2, -12, 18, 14, -4
5,18:-4, -4, -14, -4, 12, -2, -12, 18, 14, 0
7,17:-4, -4, -14, -4, 12, -2, -8, -10, 8, -4
7,17:-4, -4, -14, -4, 12, -2, -8, 2, 8, -6
10,-1:-4, -4, -14, -4, 12, -2, -6, -6, 10, 0
7,17:-4, -4, -14, -4, 12, -2, 6, 4, 8, -2
9,26:-4, -4, -14, -4, 12, 0, -4, 16, 14, 22
1,5:-4, -4, -14, -4, 12, 8, -4, -18, -10, -6
1,5:-4, -4, -14, -4, 12, 8, -4, -10, -12, 0
1,5:-4, -4, -14, -4, 12, 8, -4, -10, -10, -12
1,5:-4, -4, -14, -4, 12, 8, -4, -10, -10, -8
12,0:-4, -4, -14, -2, 4, -8, 14, 12, -14, -10
5,9:-4, -4, -14, -2, 10, 8, 2, -4, 2, 4
5,9:-4, -4, -14, -2, 10, 8, 2, -4, 2, 8
2,17:-4, -4, -14, -2, 10, 14, -4, 12, 8, 20
2,17:-4, -4, -14, -2, 10, 14, 12, 8, 20, -4
2,17:-4, -4, -14, -2, 10, 14, 12, 8, 20, 0
-2,16:-4, -4, -14, -2, 12, 2, -2, -12, 2, 16
4,14:-4, -4, -14, -2, 12, 2, -2, -12, 6, 20
-2,16:-4, -4, -14, -2, 12, 2, -2, 2, 16, -12
-2,16:-4, -4, -14, -2, 12, 2, -2, 2, 16, -10
-2,16:-4, -4, -14, -2, 12, 2, -2, 2, 16, -8
4,14:-4, -4, -14, -2, 12, 2, -2, 6, 20, -12
4,14:-4, -4, -14, -2, 12, 2, -2, 6, 20, -10
4,14:-4, -4, -14, -2, 12, 2, -2, 6, 20, -8
0,5:-4, -4, -14, -2, 12, 2, 10, 8, 10, -4
7,17:-4, -4, -14, -2, 12, 8, 8, 14, 4, 4
9,20:-4, -4, -14, -2, 12, 10, 0, -4, 16, 12
9,20:-4, -4, -14, -2, 12, 10, 0, 16, 12, -4
5,18:-4, -4, -14, 2, 12, -2, -4, 18, 14, 0
7,17:-4, -4, -14, 2, 12, 0, 0, -4, 8, 2
7,17:-4, -4, -14, 2, 12, 0, 0, -4, 8, 4
7,17:-4, -4, -14, 2, 12, 0, 2, -2, 8, -4
7,17:-4, -4, -14, 2, 12, 0, 2, 4, 8, 0
4,-1:-4, -4, -14, 2, 12, 0, 6, 2, 0, 10
4,-1:-4, -4, -14, 2, 12, 0, 6, 2, 0, 12
7,17:-4, -4, -14, 2, 12, 0, 6, 2, 8, -4
7,17:-4, -4, -14, 2, 12, 0, 6, 2, 8, -2
15,12:-4, -4, -14, 4, -4, -2, -2, -4, -2, 2
11,23:-4, -4, -14, 4, -4, 8, 0, 12, 2, 10
11,23:-4, -4, -14, 4, -4, 8, 0, 12, 10, 2
4,18:-4, -4, -14, 4, -4, 8, 4, 0, -2, 12
7,16:-4, -4, -14, 4, -4, 8, 10, 8, 14, 10
7,7:-4, -4, -14, 6, -4, 6, 2, 4, -2, 2
14,11:-4, -4, -14, 6, -4, 6, 12, 0, 2, 10
29,5:-4, -4, -14, 6, -4, 12, -2, -18, -26, -8
29,5:-4, -4, -14, 6, -4, 12, -2, -18, -26, -6
9,1:-4, -4, -14, 6, -4, 12, -2, -18, -10, -24
9,1:-4, -4, -14, 6, -4, 12, -2, -18, -10, -22
7,2:-4, -4, -14, 6, -4, 12, -2, 0, -4, -16
7,2:-4, -4, -14, 6, -4, 12, -2, 0, -4, -8
27,6:-4, -4, -14, 6, -4, 12, 0, -18, -16, -20
-7,2:-4, -4, -14, 8, 0, -2, -4, 4, -8, 10
5,15:-4, -4, -14, 8, 0, -2, 10, 0, 8, -4
5,15:-4, -4, -14, 8, 0, -2, 10, 0, 8, 0
-2,10:-4, -4, -14, 8, 0, 2, -2, -4, 10, -4
-2,10:-4, -4, -14, 8, 0, 2, -2, -4, 10, 0
4,4:-4, -4, -14, 8, 0, 8, -4, 8, -2, 12
4,4:-4, -4, -14, 8, 0, 8, -4, 8, -2, 14
4,4:-4, -4, -14, 8, 0, 8, -4, 8, -2, 16
1,8:-4, -4, -14, 8, 0, 8, 6, 12, 8, -4
1,8:-4, -4, -14, 8, 0, 8, 6, 12, 8, 0
2,9:-4, -4, -14, 8, 6, 8, -6, -16, 12, -4
2,9:-4, -4, -14, 8, 6, 8, -6, -16, 12, 0
8,2:-4, -4, -14, 8, 6, 10, 2, 8, 14, 2
10,15:-4, -4, -14, 8, 10, 4, 16, 18, 10, -4
6,17:-4, -4, -14, 8, 10, 6, 2, 8, 16, -4
6,17:-4, -4, -14, 8, 10, 6, 2, 8, 16, 0
9,11:-4, -4, -14, 8, 10, 6, 12, -4, 0, -4
6,18:-4, -4, -14, 8, 12, 6, -10, 6, 10, 6
6,18:-4, -4, -14, 8, 12, 6, 6, 6, 10, -10
6,18:-4, -4, -14, 8, 12, 6, 6, 6, 10, -8
6,18:-4, -4, -14, 8, 12, 6, 6, 6, 10, -6
3,10:-4, -4, -14, 8, 12, 8, 6, -4, -4, 2
3,10:-4, -4, -14, 8, 12, 8, 6, -4, -4, 4
8,14:-4, -4, -14, 10, 6, 8, 10, 8, 4, -4
8,14:-4, -4, -14, 10, 6, 8, 10, 8, 4, 0
7,17:-4, -4, -8, -20, -16, -4, 12, -2, 8, -12
3,10:-4, -4, -8, -20, -16, -2, 8, 12, 8, 2
3,10:-4, -4, -8, -20, -16, 2, 8, 12, 8, 2
3,8:-4, -4, -8, -20, -16, 2, 10, 4, 12, 16
3,8:-4, -4, -8, -20, -16, 2, 10, 4, 12, 18
7,17:-4, -4, -8, -20, -16, 2, 12, 0, 8, -2
3,10:-4, -4, -8, -20, -16, 8, 12, 8, 4, -2
11,9:-4, -4, -8, -20, -4, 8, -20, -20, 8, -12
3,10:-4, -4, -8, -20, -2, 8, 2, 12, 8, -16
3,10:-4, -4, -8, -20, -2, 8, 2, 12, 8, -14
11,12:-4, -4, -8, -20, -2, 8, 4, -2, 6, -12
3,8:-4, -4, -8, -20, 2, 10, 4, 12, 16, -16
3,8:-4, -4, -8, -20, 2, 10, 4, 12, 16, -14
7,17:-4, -4, -8, -20, 2, 12, -2, 0, 8, -16
7,17:-4, -4, -8, -20, 2, 12, -2, 0, 8, -14
13,6:-4, -4, -8, -20, 2, 12, 14, -8, -2, -20
13,6:-4, -4, -8, -20, 2, 12, 14, -8, -2, -18
13,6:-4, -4, -8, -20, 2, 12, 14, -8, -2, -16
10,-5:-4, -4, -8, -20, 2, 12, 14, 0, -8, -4
6,9:-4, -4, -8, -20, 6, 6, 2, 4, 8, -16
6,9:-4, -4, -8, -20, 6, 6, 2, 4, 8, -14
9,1:-4, -4, -8, -20, 6, 12, -16, -2, -10, -16
29,5:-4, -4, -8, -20, 6, 12, 0, -18, -26, -14
0,3:-4, -4, -8, -20, 8, -20, -28, 0, 12, 8
10,-9:-4, -4, -8, -20, 8, -20, -20, -18, -14, 8
10,-5:-4, -4, -8, -20, 8, 0, 2, 4, -6, 8
10,-5:-4, -4, -8, -20, 8, 0, 2, 4, -6, 12
10,-5:-4, -4, -8, -20, 8, 0, 2, 4, 8, -6
3,7:-4, -4, -8, -20, 8, 0, 8, 6, 2, -16
3,7:-4, -4, -8, -20, 8, 0, 8, 6, 2, -14
11,12:-4, -4, -8, -18, -20, -10, -8, -4, -4, 0
23,-1:-4, -4, -8, -18, -20, -10, -2, -4, -6, -26
15,24:-4, -4, -8, -18, -20, -4, 4, 10, -8, 14
7,11:-4, -4, -8, -18, -20, -2, -6, 4, 2, -10
7,11:-4, -4, -8, -18, -20, -2, -6, 4, 2, -8
7,11:-4, -4, -8, -18, -20, -2, -6, 4, 2, -6
5,9:-4, -4, -8, -18, -20, -2, 8, 2, 2, -4
11,19:-4, -4, -8, -18, -20, -2, 12, 10, 6, -4
12,20:-4, -4, -8, -18, -20, 6, 6, -8, -6, 6
6,15:-4, -4, -8, -18, -20, 10, -6, -6, 14, -12
6,15:-4, -4, -8, -18, -20, 10, -6, -6, 14, -10
6,15:-4, -4, -8, -18, -20, 10, -6, -6, 14, -8
7,13:-4, -4, -8, -18, -20, 10, -6, 4, 8, -14
7,13:-4, -4, -8, -18, -20, 10, -6, 4, 8, -12
7,13:-4, -4, -8, -18, -20, 10, -6, 4, 8, -10
5,9:-4, -4, -8, -18, -10, -6, -10, -6, 2, -20
5,9:-4, -4, -8, -18, -10, -6, -10, -6, 2, -10
23,-1:-4, -4, -8, -18, -10, -2, -4, -6, -26, -10
14,-6:-4, -4, -8, -18, -4, -14, -26, -22, -2, -8
14,-6:-4, -4, -8, -18, -4, -14, -26, -22, -2, -6
14,-6:-4, -4, -8, -18, -4, -14, -26, -22, -2, -4
12,-5:-4, -4, -8, -18, -4, -14, -26, -12, -16, -8
12,-5:-4, -4, -8, -18, -4, -14, -26, -12, -16, -6
12,-5:-4, -4, -8, -18, -4, -14, -26, -12, -8, -16
6,-4:-4, -4, -8, -18, -4, -14, -18, -16, -8, -26
6,-4:-4, -4, -8, -18, -4, -14, -18, -16, -8, -16
0,-3:-4, -4, -8, -18, -4, -14, -10, -22, 2, -26
0,-3:-4, -4, -8, -18, -4, -14, -10, -22, 2, -16
9,6:-4, -4, -8, -18, -4, 6, 12, -10, -16, 10
9,6:-4, -4, -8, -18, -4, 6, 12, -10, -16, 14
9,6:-4, -4, -8, -18, -4, 6, 12, -10, 10, -16
9,6:-4, -4, -8, -18, -4, 6, 12, -10, 10, -14
7,11:-4, -4, -8, -18, -2, -6, -14, 4, 2, -20
7,11:-4, -4, -8, -18, -2, -6, -14, 4, 2, -10
5,9:-4, -4, -8, -18, -2, -6, 0, 8, 2, -12
4,8:-4, -4, -8, -18, -2, 8, -14, -26, 2, -10
20,6:-4, -4, -8, -18, 6, -6, -16, 12, -16, -20
15,-15:-4, -4, -8, -18, 8, -6, -18, -18, -26, -32
5,8:-4, -4, -8, -18, 8, -6, 0, -4, 8, -6
29,18:-4, -4, -8, -12, -16, -18, 4, -2, -8, -2
12,4:-4, -4, -8, -12, -14, -10, -6, 14, 4, 6
12,4:-4, -4, -8, -12, -14, -10, -6, 14, 4, 8
12,4:-4, -4, -8, -12, -14, -10, -6, 14, 4, 10
7,7:-4, -4, -8, -12, -14, -10, 0, 2, 4, -2
20,8:-4, -4, -8, -12, -14, -8, 14, -6, -14, 4
11,14:-4, -4, -8, -12, -14, -6, 2, 6, 2, 8
20,12:-4, -4, -8, -12, -14, -6, 4, -10, -6, 2
20,12:-4, -4, -8, -12, -14, -6, 4, -10, -6, 12
20,12:-4, -4, -8, -12, -14, -6, 4, -10, 2, -6
22,15:-4, -4, -8, -12, -14, 0, 0, 0, 10, -2
11,6:-4, -4, -8, -12, -14, 0, 14, 14, 16, 8
11,6:-4, -4, -8, -12, -14, 14, 4, 0, 14, 8
11,6:-4, -4, -8, -12, -14, 14, 4, 0, 14, 10
11,6:-4, -4, -8, -12, -14, 14, 4, 0, 14, 12
11,6:-4, -4, -8, -12, -12, -20, -24, 0, 8, -22
11,6:-4, -4, -8, -12, -12, -20, -24, 0, 8, -20
11,6:-4, -4, -8, -12, -12, -20, -24, 0, 8, -18
26,6:-4, -4, -8, -12, -12, -20, -24, 6, -16, -26
13,6:-4, -4, -8, -12, -12, -20, -14, -14, -2, 10
7,16:-4, -4, -8, -12, -12, -20, -14, -14, 6, 14
14,1:-4, -4, -8, -12, -12, -20, -10, -14, -8, -8
12,4:-4, -4, -8, -12, -12, -20, -10, -6, 6, -20
12,4:-4, -4, -8, -12, -12, -20, -10, -6, 6, -18
4,12:-4, -4, -8, -12, -12, -14, -16, -6, -8, -4
11,6:-4, -4, -8, -12, -12, -14, -16, 0, 8, -12
11,6:-4, -4, -8, -12, -12, -14, -16, 0, 8, -10
6,9:-4, -4, -8, -12, -12, -14, 14, 4, -12, -16
6,9:-4, -4, -8, -12, -12, -14, 14, 4, -12, -12
13,10:-4, -4, -8, -12, -12, 0, -16, 0, 2, -14
13,10:-4, -4, -8, -12, -12, 0, -16, 0, 2, -10
13,10:-4, -4, -8, -12, -12, 0, -16, 0, 2, -8
13,10:-4, -4, -8, -12, -12, 0, -16, 0, 2, -6
12,2:-4, -4, -8, -12, -12, 0, 2, -2, -12, 14
12,2:-4, -4, -8, -12, -12, 0, 2, -2, -12, 16
12,2:-4, -4, -8, -12, -12, 0, 2, -2, -12, 18
0,5:-4, -4, -8, -12, -10, -20, -24, 6, -8, -14
8,-6:-4, -4, -8, -12, -10, -16, -12, -4, -16, 6
8,-6:-4, -4, -8, -12, -10, -16, -12, -4, -16, 8
8,-6:-4, -4, -8, -12, -10, -16, -12, -4, -16, 10
10,17:-4, -4, -8, -12, -10, -8, -24, -18, 6, 12
10,17:-4, -4, -8, -12, -10, -8, -24, 6, 12, -18
10,17:-4, -4, -8, -12, -10, -8, -24, 6, 12, -8
10,17:-4, -4, -8, -12, -10, -8, -18, 6, 12, -24
10,17:-4, -4, -8, -12, -10, -8, -18, 6, 12, -14
10,17:-4, -4, -8, -12, -10, -8, -10, 6, 12, -22
10,17:-4, -4, -8, -12, -10, -8, -10, 6, 12, -20
10,17:-4, -4, -8, -12, -10, -8, -10, 6, 12, -18
7,7:-4, -4, -8, -12, -10, 0, 2, 4, -2, -14
26,2:-4, -4, -8, -12, -8, -12, -18, -26, -8, 6
26,2:-4, -4, -8, -12, -8, -12, -18, -26, -8, 8
26,2:-4, -4, -8, -12, -8, -12, -18, -26, -8, 10
26,2:-4, -4, -8, -12, -8, -12, -18, -26, 6, -8
26,2:-4, -4, -8, -12, -8, -12, -18, -26, 6, -6
17,8:-4, -4, -8, -12, -8, -12, -18, -24, -4, 6
17,8:-4, -4, -8, -12, -8, -12, -18, -24, -4, 8
17,8:-4, -4, -8, -12, -8, -12, -18, -24, -4, 10
17,8:-4, -4, -8, -12, -8, -12, -18, -24, 6, -4
26,2:-4, -4, -8, -12, -8, -12, -18, -8, 6, -26
17,8:-4, -4, -8, -12, -8, -12, -18, -4, 6, -24
17,8:-4, -4, -8, -12, -8, -12, -18, -4, 6, -22
18,5:-4, -4, -8, -12, -8, -12, -8, -14, -8, 6
18,5:-4, -4, -8, -12, -8, -12, -8, -14, -8, 8
18,5:-4, -4, -8, -12, -8, -12, -8, -14, -8, 10
20,8:-4, -4, -8, -12, -8, 14, -6, -14, 12, 4
15,-3:-4, -4, -8, -12, -6, -10, -14, -20, -4, 6
15,-3:-4, -4, -8, -12, -6, -10, -14, -20, -4, 8
15,-3:-4, -4, -8, -12, -6, -10, -14, -20, -4, 10
15,-3:-4, -4, -8, -12, -6, -10, -14, -20, 8, -4
19,14:-4, -4, -8, -12, -6, -10, 4, 0, 12, -16
11,14:-4, -4, -8, -12, -6, 2, 6, 2, 8, -14
20,12:-4, -4, -8, -12, -6, 4, -10, -6, 2, -14
13,14:-4, -4, -8, -12, -4, -10, -6, -10, -2, 6
5,8:-4, -4, -8, -12, -4, 4, 2, 4, 8, -14
2,9:-4, -4, -8, -12, 0, -6, 8, -8, -8, 4
2,9:-4, -4, -8, -12, 0, -6, 8, -8, -8, 6
2,9:-4, -4, -8, -12, 0, -6, 8, -8, -8, 8
2,9:-4, -4, -8, -12, 0, -6, 8, -8, 4, -8
2,9:-4, -4, -8, -12, 0, -6, 8, -8, 4, -6
2,9:-4, -4, -8, -12, 0, -6, 8, -8, 4, -4
22,15:-4, -4, -8, -12, 0, 0, 0, 10, -2, -14
9,18:-4, -4, -8, -12, 0, 2, -10, 6, -14, 10
12,-1:-4, -4, -8, -12, 0, 14, 4, -12, -4, -4
16,-4:-4, -4, -8, -12, 0, 14, 6, 6, -2, -22
16,-10:-4, -4, -8, -10, -20, -16, -28, 2, -26, -10
16,-10:-4, -4, -8, -10, -20, -16, -28, 2, -26, -2
16,-10:-4, -4, -8, -10, -20, -16, -28, 2, -10, -26
