16,-2:-4, -4, -8, 8, -8
6,14:-4, 4, 4, -6, 2
5,-4:-4, -6, 6, 10, 0, 6
5,-4:-4, -6, 6, 10, 0, 8
5,-4:-4, -6, 6, 10, 0, 10
5,-4:-4, -6, 6, 10, 6, 0
5,-4:-4, -6, 6, 10, 6, 2
13,2:-4, -4, -8, -10, -20, -8
13,2:-4, -4, -8, -10, -8, -20
16,-2:-4, -4, -8, -2, 8, -8
6,14:-4, 4, 4, -6, -14, -4
6,14:-4, 4, 4, -6, -14, 0
6,14:-4, 4, 4, -6, -4, -4
6,14:-4, 4, 4, -6, -4, -2
6,14:-4, 4, 4, -6, 0, -14
6,14:-4, 4, 4, -6, 0, -4
15,8:6, 6, -2, -2, 8, 0
-1,18:6, 6, 6, -6, 10, 10
5,-4:-4, -6, 6, 10, 0, 2, 4
5,-4:-4, -6, 6, 10, 0, 2, 6
5,-4:-4, -6, 6, 10, 0, 2, 8
5,-4:-4, -6, 6, 10, 6, 6, 0
5,-4:-4, -6, 6, 10, 6, 6, 2
5,-4:-4, -6, 6, 10, 6, 6, 4
5,-4:-4, -6, 6, 10, 12, 22, 12
5,-4:-4, -6, 6, 10, 12, 22, 14
5,-4:-4, -6, 6, 10, 12, 22, 16
10,-1:-4, 0, -12, -6, 8, 12, 0
6,14:-4, 4, 4, -6, -14, -2, 2
6,14:-4, 4, 4, -6, -14, 2, 2
6,14:-4, 4, 4, -6, -6, -14, -4
6,14:-4, 4, 4, -6, -4, -10, -4
6,14:-4, 4, 4, -6, -4, -8, -10
6,14:-4, 4, 4, -6, -4, -6, -6
6,14:-4, 4, 4, -6, -4, -6, -4
6,14:-4, 4, 4, -6, -4, -6, -2
6,14:-4, 4, 4, -6, -4, 0, -10
6,14:-4, 4, 4, -6, -4, 0, -4
6,14:-4, 4, 4, -6, -4, 0, -2
6,14:-4, 4, 4, 6, 6, -6, -2
19,1:6, -4, -4, -4, -8, 8, -8
9,17:6, -4, -4, 4, 4, -6, 2
15,8:6, 6, -2, -2, 8, 2, 6
15,8:6, 6, -2, -2, 8, 2, 16
15,8:6, 6, -2, -2, 8, 6, 4
15,8:6, 6, -2, -2, 8, 6, 6
15,8:6, 6, -2, -2, 8, 16, 2
15,8:6, 6, -2, -2, 8, 16, 6
-1,18:6, 6, 6, -6, 4, 10, 10
3,15:6, 6, 6, 10, 12, 10, 22
3,15:6, 6, 6, 10, 12, 22, 10
-3,7:6, 6, 8, -4, -8, -8, 0
-3,7:6, 6, 8, -4, -8, -8, 2
-3,7:6, 6, 8, -4, -8, 2, -8
-3,7:6, 6, 8, -4, -8, 2, -6
-3,7:6, 6, 8, -4, -8, 2, -4
5,-4:-4, -12, 0, 6, 10, 2, -10, 0, 28, 14
5,-4:-4, -12, 0, 6, 10, 2, -10, 6, 4, 24
5,-4:-4, -12, 0, 6, 10, 2, 0, 20, 14, -10
5,-4:-4, -12, 0, 6, 10, 2, 0, 20, 14, -8
6,-7:-4, -12, 4, -6, -8, -2, -8, -18, -4, -16
6,-7:-4, -12, 4, -6, -8, -2, -8, -18, -4, -14
6,-7:-4, -12, 4, -6, -8, -2, -8, -18, -4, -12
6,-7:-4, -12, 4, -6, -8, -2, -8, -14, -2, 2
6,-7:-4, -12, 4, -6, -8, -2, -8, -14, -2, 4
6,-7:-4, -12, 4, -6, -8, -2, -8, -14, -2, 6
6,-7:-4, -12, 4, -6, -8, -2, -8, -14, 2, 2
11,17:-4, -12, 4, -6, 2, 2, 4, 8, -8, -4
11,17:-4, -12, 4, -6, 2, 2, 4, 8, -8, -2
5,-4:-4, -12, 4, 4, 6, 10, 4, 4, 0, 10
5,-4:-4, -12, 4, 4, 6, 10, 4, 4, 0, 12
5,-4:-4, -12, 4, 4, 6, 10, 4, 4, 0, 14
5,-4:-4, -12, 4, 4, 6, 10, 12, 10, 16, 2
5,-4:-4, -12, 4, 4, 6, 10, 12, 10, 16, 4
5,-4:-4, -12, 4, 4, 6, 10, 12, 10, 16, 6
5,-4:-4, -12, 4, 4, 6, 10, 12, 18, 20, 14
5,-4:-4, -12, 4, 4, 6, 10, 12, 18, 20, 16
5,-4:-4, -12, 4, 4, 6, 10, 12, 18, 20, 18
16,0:-4, -6, -14, -2, -2, -2, -2, -6, 10, -6
6,16:-4, -6, -14, -2, -2, -2, 6, 6, -4, 4
12,7:-4, -6, -14, -2, 8, 0, 0, 10, 4, 8
12,7:-4, -6, -14, -2, 8, 0, 0, 10, 4, 18
12,7:-4, -6, -14, -2, 8, 0, 0, 10, 8, 6
12,7:-4, -6, -14, -2, 8, 0, 0, 10, 8, 8
12,7:-4, -6, -14, -2, 8, 0, 0, 10, 18, 4
12,7:-4, -6, -14, -2, 8, 0, 0, 10, 18, 8
-4,17:-4, -6, -14, -2, 8, 8, -4, 6, 12, 12
0,14:-4, -6, -14, -2, 8, 8, 12, 14, 12, 24
0,14:-4, -6, -14, -2, 8, 8, 12, 14, 24, 12
-6,6:-4, -6, -14, -2, 8, 10, -2, -6, -6, 2
-6,6:-4, -6, -14, -2, 8, 10, -2, -6, -6, 4
-6,6:-4, -6, -14, -2, 8, 10, -2, -6, 4, -6
-6,6:-4, -6, -14, -2, 8, 10, -2, -6, 4, -4
-6,6:-4, -6, -14, -2, 8, 10, -2, -6, 4, -2
8,13:-4, -6, -14, 2, 10, 18, 10, 10, 20, 12
-8,23:-4, -6, -14, 2, 10, 18, 18, 6, 22, 22
6,4:-4, -6, -14, 6, -4, -16, -4, -2, 6, 8
6,4:-4, -6, -14, 6, -4, -16, -4, -2, 6, 10
6,4:-4, -6, -14, 6, -4, -16, -4, -2, 10, 6
6,4:-4, -6, -14, 6, -4, -16, 12, 4, -4, -2
13,5:-4, -6, -14, 6, 0, 8, 6, 2, 18, 2
3,21:-4, -6, -14, 6, 0, 8, 14, 14, 4, 12
16,2:-4, -6, -14, 6, 4, 0, 0, -4, 12, -4
6,18:-4, -6, -14, 6, 4, 0, 8, 8, -2, 6
13,-10:-4, -6, -8, -20, -20, -20, -8, -4, -14, -8
13,-10:-4, -6, -8, -20, -20, -20, -8, -4, -14, -6
13,-10:-4, -6, -8, -20, -20, -20, -8, -4, -14, -4
13,-10:-4, -6, -8, -20, -20, -20, -8, -4, -8, -14
13,-10:-4, -6, -8, -20, -20, -20, -8, -4, -8, -12
21,-4:-4, -6, -8, -20, -20, -18, -22, -24, -34, -22
21,-4:-4, -6, -8, -20, -20, -18, -22, -24, -22, -34
24,-8:-4, -6, -8, -20, -20, -18, -22, -16, -6, -22
14,8:-4, -6, -8, -20, -20, -10, -10, -20, -28, -18
14,8:-4, -6, -8, -20, -20, -10, -10, -20, -28, -14
14,8:-4, -6, -8, -20, -20, -10, -10, -20, -18, -18
14,8:-4, -6, -8, -20, -20, -10, -10, -20, -18, -16
14,8:-4, -6, -8, -20, -20, -10, -10, -20, -14, -28
14,8:-4, -6, -8, -20, -20, -10, -10, -20, -14, -18
20,-10:-4, -6, -8, -18, -4, -14, -16, -20, -4, -20
10,6:-4, -6, -8, -18, -4, -14, -8, -8, -18, -10
8,-17:-4, -6, -8, -18, -2, -14, -6, -14, -30, -4
8,-17:-4, -6, -8, -18, -2, -14, -6, -14, -26, -4
20,-11:-4, -6, -8, -16, -26, -26, -16, -22, -6, -18
20,-11:-4, -6, -8, -16, -26, -26, -16, -22, -6, -8
20,-11:-4, -6, -8, -16, -26, -26, -16, -18, -6, -20
20,-11:-4, -6, -8, -16, -26, -26, -16, -18, -6, -18
20,-11:-4, -6, -8, -16, -26, -26, -16, -8, -6, -22
20,-11:-4, -6, -8, -16, -26, -26, -16, -8, -6, -18
4,-1:-4, -6, -8, -16, -18, -30, -20, -14, -6, -14
8,-4:-4, -6, -8, -16, -18, -14, -12, -14, 4, -2
8,-4:-4, -6, -8, -16, -18, -14, -12, 4, -2, -14
2,-12:-4, -6, -8, -16, -16, -28, -32, -32, -24, -6
2,-12:-4, -6, -8, -16, -16, -28, -32, -32, -24, 4
2,-12:-4, -6, -8, -16, -16, -28, -32, -32, -6, -24
2,-12:-4, -6, -8, -16, -16, -28, -32, -32, -6, -22
2,-12:-4, -6, -8, -16, -16, -28, -32, -22, -6, -32
2,-12:-4, -6, -8, -16, -16, -28, -32, -22, -6, -30
2,-12:-4, -6, -8, -16, -16, -28, -32, -22, -6, -28
2,6:-4, -6, -8, -10, -14, 0, 2, -10, -14, -16
2,6:-4, -6, -8, -10, -14, 0, 2, -10, -14, -14
18,-20:-4, -6, -8, -10, -12, -24, -34, -28, -16, -28
7,-6:-4, -6, -8, -10, -12, -14, -18, -12, -26, -10
7,-6:-4, -6, -8, -10, -12, -14, -18, -12, -10, -26
7,-6:-4, -6, -8, -10, -12, -14, -18, -12, -10, -24
7,-6:-4, -6, -8, -10, -12, -14, -18, -12, -10, -22
-4,7:-4, -6, -8, -10, -2, 2, -4, -6, -2, -8
25,-5:-4, -6, -8, -6, -16, -32, -10, -20, -16, -10
25,-5:-4, -6, -8, -6, -16, -32, -10, -20, -14, -16
25,-5:-4, -6, -8, -6, -16, -32, -10, -20, -12, -12
25,-5:-4, -6, -8, -6, -16, -32, -10, -20, -12, -10
25,-5:-4, -6, -8, -6, -16, -32, -10, -20, -12, -8
25,-5:-4, -6, -8, -6, -16, -32, -10, -20, -6, -16
25,-5:-4, -6, -8, -6, -16, -32, -10, -20, -6, -10
25,-5:-4, -6, -8, -6, -16, -32, -10, -20, -6, -8
17,3:-4, -6, -8, -6, -12, -2, -12, -6, -22, -6
17,3:-4, -6, -8, -6, -12, -2, -12, -6, -22, -4
17,3:-4, -6, -8, -6, -12, -2, -12, -6, -22, -2
9,-3:-4, -6, -8, -6, -10, 0, -8, -4, -10, 0
25,0:-4, -6, -8, -4, -14, -20, -20, -10, -18, -10
25,0:-4, -6, -8, -4, -14, -20, -20, -10, -12, -12
16,-10:-4, -6, -6, -16, -4, -12, -12, -16, 0, -16
6,6:-4, -6, -6, -16, -4, -12, -4, -4, -14, -6
10,7:-4, -6, -6, -14, -14, -2, -2, 6, 6, -10
-2,-2:-4, -6, -6, -14, -14, 0, -2, -4, -14, -20
3,1:-4, -6, -6, -14, -14, 0, 0, -4, -14, -4
18,1:-4, -6, -6, -14, 4, -4, -12, -12, -2, -10
2,11:-4, -6, -6, -14, 4, -4, -4, -16, 0, 0
11,-4:-4, -6, -6, -4, -4, -10, -10, 4, 0, -8
-5,6:-4, -6, -6, -4, -4, -2, -14, -4, 2, 2
-1,3:-4, -6, -6, -4, -4, -2, 2, 4, 2, 14
-1,3:-4, -6, -6, -4, -4, -2, 2, 4, 14, 2
12,-5:-4, -6, -6, -4, 2, -10, 4, -6, -22, 4
12,-5:-4, -6, -6, -4, 2, -10, 4, -6, -18, 4
13,-7:-4, -6, -6, -4, 2, 0, -10, -18, -12, 14
-9,7:-4, -6, -6, -4, 8, 8, 14, 2, -2, -4
-9,7:-4, -6, -6, -4, 8, 8, 14, 2, -2, -2
9,-7:-4, -6, -6, 0, -8, -18, -4, 0, -8, -6
9,-7:-4, -6, -6, 0, -8, -18, -4, 0, -8, -4
9,-7:-4, -6, -6, 0, -8, -18, -4, 0, -8, -2
11,11:-4, -6, -6, 0, -8, 4, 4, -8, -12, -10
-3,4:-4, -6, -6, 0, -4, -2, -2, 6, -2, -6
2,6:-4, -6, -6, 0, -4, 0, -8, -14, -6, -26
2,6:-4, -6, -6, 0, -4, 0, -8, -14, -6, -16
1,-10:-4, -6, -6, 2, -10, -10, -10, -18, -14, -8
4,-7:-4, -6, -6, 2, -4, -4, -6, -10, -10, 4
8,-7:-4, -6, -6, 2, 4, -8, -2, -10, -4, 22
5,-12:-4, -6, -6, 2, 4, -4, 4, -14, 4, -12
19,-7:-4, -6, -4, -10, -10, -12, -12, -16, 0, -16
9,9:-4, -6, -4, -10, -10, -12, -4, -4, -14, -6
6,-7:-4, -6, -4, -6, -8, -10, 2, 6, -4, 2
6,-7:-4, -6, -4, -6, -8, -10, 2, 6, -4, 4
6,-7:-4, -6, -4, -6, -8, -10, 2, 6, -4, 6
6,-7:-4, -6, -4, -6, -8, -10, 2, 6, 2, -4
6,-7:-4, -6, -4, -6, -8, -10, 2, 6, 2, -2
14,-1:-4, -6, -4, -6, -8, -8, -12, -14, -24, -12
14,-1:-4, -6, -4, -6, -8, -8, -12, -14, -12, -24
17,-5:-4, -6, -4, -6, -8, -8, -12, -6, 4, -12
7,11:-4, -6, -4, -6, -8, 0, 0, -10, -18, -8
7,11:-4, -6, -4, -6, -8, 0, 0, -10, -18, -4
7,11:-4, -6, -4, -6, -8, 0, 0, -10, -8, -8
7,11:-4, -6, -4, -6, -8, 0, 0, -10, -8, -6
7,11:-4, -6, -4, -6, -8, 0, 0, -10, -4, -18
7,11:-4, -6, -4, -6, -8, 0, 0, -10, -4, -8
16,5:-4, -6, -4, -6, 2, 2, -6, -6, 4, -4
0,15:-4, -6, -4, -6, 2, 2, 2, -10, 6, 6
18,5:-4, -6, -4, 0, 0, 0, -8, -8, 2, -6
2,15:-4, -6, -4, 0, 0, 0, 0, -12, 4, 4
7,-8:-4, -6, 0, -8, -12, 0, 4, -6, -4, -2
7,-8:-4, -6, 0, -8, -12, 0, 4, -6, -4, 0
7,-8:-4, -6, 0, -8, -12, 0, 4, -6, -4, 2
7,-8:-4, -6, 0, -8, -12, 0, 4, 0, 0, -6
7,-8:-4, -6, 0, -8, -12, 0, 4, 0, 0, -4
7,-8:-4, -6, 0, -8, -12, 0, 4, 0, 0, -2
7,-8:-4, -6, 0, -8, -12, 0, 4, 6, 16, 6
7,-8:-4, -6, 0, -8, -12, 0, 4, 6, 16, 8
7,-8:-4, -6, 0, -8, -12, 0, 4, 6, 16, 10
12,-5:-4, -6, 0, -8, -6, -18, -12, 2, 6, -6
8,10:-4, -6, 0, -8, -2, -2, -12, -20, -8, -4
8,10:-4, -6, 0, -8, -2, -2, -12, -20, -4, -4
8,10:-4, -6, 0, -8, -2, -2, -12, -12, -20, -10
8,10:-4, -6, 0, -8, -2, -2, -12, -10, -16, -10
8,10:-4, -6, 0, -8, -2, -2, -12, -10, -14, -16
8,10:-4, -6, 0, -8, -2, -2, -12, -10, -12, -12
8,10:-4, -6, 0, -8, -2, -2, -12, -10, -12, -10
8,10:-4, -6, 0, -8, -2, -2, -12, -10, -12, -8
8,10:-4, -6, 0, -8, -2, -2, -12, -10, -6, -16
8,10:-4, -6, 0, -8, -2, -2, -12, -10, -6, -10
8,10:-4, -6, 0, -8, -2, -2, -12, -10, -6, -8
8,10:-4, -6, 0, -8, -2, -2, 0, 0, -12, -8
15,-2:-4, -6, 0, -2, -30, -4, -12, -12, -2, -6
15,-2:-4, -6, 0, -2, -30, -4, -12, -12, -2, 4
35,2:-4, -6, 0, -2, -14, -20, -28, -28, -18, -22
35,2:-4, -6, 0, -2, -14, -20, -28, -28, -18, -12
-3,4:-4, -6, 6, -8, -18, -10, -12, -12, -10, -20
-3,4:-4, -6, 6, -8, -18, -10, -12, -12, -10, -14
-3,4:-4, -6, 6, -8, -18, -10, -12, -12, -10, -10
-3,4:-4, -6, 6, -8, -12, -28, -18, -16, -4, -24
-3,4:-4, -6, 6, -8, -12, -28, -18, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -28, -18, -16, -4, -20
-3,4:-4, -6, 6, -8, -12, -24, -20, -12, -2, -4
-3,4:-4, -6, 6, -8, -12, -24, -4, -36, -12, -30
-3,4:-4, -6, 6, -8, -12, -24, -4, -36, -12, -28
-3,4:-4, -6, 6, -8, -12, -24, -4, -32, -12, -26
-3,4:-4, -6, 6, -8, -12, -24, -4, -30, -12, -36
-3,4:-4, -6, 6, -8, -12, -24, -4, -30, -12, -34
-3,4:-4, -6, 6, -8, -12, -24, -4, -26, -12, -36
-3,4:-4, -6, 6, -8, -12, -18, -30, -10, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -28, -22, -4, -10
-3,4:-4, -6, 6, -8, -12, -18, -28, -22, -4, -8
-3,4:-4, -6, 6, -8, -12, -18, -28, -10, -4, -22
-3,4:-4, -6, 6, -8, -12, -18, -28, -10, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -28, -10, -4, -18
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, -10
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, -6
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -4, -16
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -4, -32
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -4, -14
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -4, -12
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -4, -10
-3,4:-4, -6, 6, -8, -12, -16, -18, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -16, -18, -16, -4, -18
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -16, -24
-3,4:-4, -6, 6, -8, -12, -4, -28, -24, -12, -14
-3,4:-4, -6, 6, -8, -12, -4, -28, -14, -12, -24
-3,4:-4, -6, 6, -8, -12, -4, -28, -14, -12, -20
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -6, -10
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -4, -28
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -4, -18
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -22, -8
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -20, -18
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -20, -8
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -18, -12
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -18, -10
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -18, -8
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -16, -8
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -12, -18
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -12, -12
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -10, -14
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -10, -12
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -10, -10
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -8, -12
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -8, -10
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -8, -8
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -6, -16
-3,4:-4, -6, 6, -8, -12, -4, -24, -10, -6, -14
-3,4:-4, -6, 6, -8, -12, -4, -24, -2, -8, -14
-3,4:-4, -6, 6, -8, -12, -4, -24, -2, -8, -12
-3,4:-4, -6, 6, -8, -12, -4, -24, -2, -8, -10
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -12, -28
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -12, -26
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -12, -24
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -2, -16
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -16, -26
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -24, -16
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -24, -28
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -22, -28
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -22, -26
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -22, -24
-3,4:-4, -6, 6, -8, -12, -4, -8, -22, -22, -20
-3,4:-4, -6, 6, -8, -12, -4, -8, -22, -22, -18
-3,4:-4, -6, 6, -8, -12, -4, -8, -22, -22, -16
-3,4:-4, -6, 6, -8, -12, -4, -8, -16, -24, -22
-3,4:-4, -6, 6, -8, -12, -4, -8, -16, -24, -20
-3,4:-4, -6, 6, -8, -12, -4, -8, -16, -24, -18
-3,4:-4, -6, 6, -8, -12, -4, -8, -14, -10, -8
-3,4:-4, -6, 6, -8, -12, -4, -8, -14, -10, -6
-3,4:-4, -6, 6, -8, -12, -4, -8, -14, -8, -14
-3,4:-4, -6, 6, -8, -12, -4, -8, -12, -22, -28
-3,4:-4, -6, 6, -8, -12, -4, -8, -12, -22, -20
-3,4:-4, -6, 6, -8, -12, -4, -8, -12, -16, -22
-3,4:-4, -6, 6, -8, -12, -4, -8, -12, -16, -16
-3,4:-4, -6, 6, -8, -12, -4, -8, -12, -16, -14
-3,4:-4, -6, 6, -8, -12, -4, -8, -12, -12, -16
-3,4:-4, -6, 6, -8, -12, -4, -8, -12, -12, -14
-3,4:-4, -6, 6, -8, -12, -4, -8, -12, -12, -12
15,0:-4, -6, 6, -8, -8, 0, -4, -12, -14, -22
2,6:-4, -6, 6, -8, 10, 4, 0, -10, -10, -14
2,0:-4, -6, 6, -2, -14, 12, 12, 8, 24, 8
-8,16:-4, -6, 6, -2, -14, 12, 20, 20, 10, 18
-8,16:-4, -6, 6, -2, 12, 20, 20, 10, 18, -14
-8,16:-4, -6, 6, -2, 12, 20, 20, 10, 18, -6
2,-8:-4, -6, 6, 0, -8, -12, 0, -14, 0, 2
18,-6:-4, -6, 6, 0, -8, -10, -14, 2, -14, 2
18,-6:-4, -6, 6, 0, -8, -10, -14, 2, -14, 12
8,10:-4, -6, 6, 0, -8, -2, -2, -12, -4, 12
-8,6:-4, -6, 6, 0, 8, 10, -2, 18, 14, -2
2,-7:-4, -6, 6, 0, 8, 14, 2, -4, 10, 8
2,5:-4, -6, 6, 10, -14, -4, -2, 14, 4, -2
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 12, 6
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 12, 8
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 12, 10
5,-4:-4, -6, 6, 10, 0, 2, 12, 12, 14, 6
5,-4:-4, -6, 6, 10, 0, 12, 4, 10, 14, 12
5,-4:-4, -6, 6, 10, 0, 12, 4, 10, 14, 20
5,-4:-4, -6, 6, 10, 0, 12, 4, 10, 14, 24
5,-4:-4, -6, 6, 10, 0, 12, 4, 16, 6, 16
5,-4:-4, -6, 6, 10, 0, 12, 4, 16, 6, 18
5,-4:-4, -6, 6, 10, 0, 12, 4, 18, 14, 14
5,-4:-4, -6, 6, 10, 0, 12, 4, 22, 10, 2
5,-4:-4, -6, 6, 10, 0, 12, 4, 22, 10, 4
5,-4:-4, -6, 6, 10, 0, 12, 4, 22, 10, 6
5,-4:-4, -6, 6, 10, 0, 12, 8, 0, 18, 22
5,-4:-4, -6, 6, 10, 0, 12, 8, 4, -2, 14
5,-4:-4, -6, 6, 10, 0, 12, 8, 4, -2, 18
5,-4:-4, -6, 6, 10, 0, 12, 8, 4, 2, 18
5,-4:-4, -6, 6, 10, 0, 12, 8, 4, 2, 20
5,-4:-4, -6, 6, 10, 0, 12, 8, 10, 14, 0
5,-4:-4, -6, 6, 10, 0, 12, 14, 2, 2, 10
5,-4:-4, -6, 6, 10, 0, 12, 14, 12, 8, 10
5,-4:-4, -6, 6, 10, 0, 12, 14, 12, 8, 12
5,-4:-4, -6, 6, 10, 0, 12, 14, 12, 8, 18
5,-4:-4, -6, 6, 10, 0, 12, 14, 12, 14, 10
5,-4:-4, -6, 6, 10, 0, 12, 14, 12, 14, 12
5,-4:-4, -6, 6, 10, 0, 12, 14, 12, 14, 14
5,-4:-4, -6, 6, 10, 0, 12, 14, 12, 16, 18
5,-4:-4, -6, 6, 10, 0, 12, 14, 12, 18, 12
5,-4:-4, -6, 6, 10, 0, 12, 14, 14, 4, 20
5,-4:-4, -6, 6, 10, 0, 12, 14, 14, 4, 24
5,-4:-4, -6, 6, 10, 0, 12, 14, 14, 20, 4
5,-4:-4, -6, 6, 10, 0, 12, 14, 14, 22, 12
5,-4:-4, -6, 6, 10, 0, 12, 14, 16, 10, 24
5,-4:-4, -6, 6, 10, 0, 12, 14, 16, 28, 22
5,-4:-4, -6, 6, 10, 0, 12, 14, 16, 28, 24
5,-4:-4, -6, 6, 10, 0, 12, 20, 14, 12, 14
5,-4:-4, -6, 6, 10, 6, 6, 6, -4, 0, 4
5,-4:-4, -6, 6, 10, 6, 6, 6, -4, 0, 14
5,-4:-4, -6, 6, 10, 6, 6, 6, -2, 16, 2
5,-4:-4, -6, 6, 10, 6, 6, 6, -2, 16, 6
5,-4:-4, -6, 6, 10, 6, 6, 6, 8, 2, 6
5,-4:-4, -6, 6, 10, 6, 6, 6, 8, 2, 16
5,-4:-4, -6, 6, 10, 6, 6, 6, 8, 6, 4
5,-4:-4, -6, 6, 10, 6, 6, 6, 8, 6, 6
-2,-2:-4, -6, 6, 10, 12, -6, -10, 4, 12, 8
-2,-2:-4, -6, 6, 10, 12, -6, 4, 12, 8, -10
-2,-2:-4, -6, 6, 10, 12, -6, 4, 12, 8, -6
5,-4:-4, -6, 6, 10, 12, 2, 6, 22, -6, 4
5,-4:-4, -6, 6, 10, 12, 2, 8, 6, 6, 14
5,-4:-4, -6, 6, 10, 12, 4, 10, 6, 14, 24
5,-4:-4, -6, 6, 10, 12, 4, 18, 18, 22, 4
5,-4:-4, -6, 6, 10, 12, 8, 2, 12, 12, 10
5,-4:-4, -6, 6, 10, 12, 14, 2, 10, 12, 12
5,-4:-4, -6, 6, 10, 12, 14, 2, 10, 12, 16
5,-4:-4, -6, 6, 10, 12, 14, 2, 10, 12, 22
5,-4:-4, -6, 6, 10, 12, 14, 2, 10, 18, 18
5,-4:-4, -6, 6, 10, 12, 14, 2, 10, 18, 22
5,-4:-4, -6, 6, 10, 12, 14, 12, 6, 4, 6
5,-4:-4, -6, 6, 10, 12, 14, 12, 6, 4, 16
5,-4:-4, -6, 6, 10, 12, 14, 12, 6, 6, 8
5,-4:-4, -6, 6, 10, 12, 14, 12, 6, 8, 10
5,-4:-4, -6, 6, 10, 12, 14, 12, 18, 8, 4
5,-4:-4, -6, 6, 10, 12, 14, 14, 2, 20, 0
5,-4:-4, -6, 6, 10, 12, 14, 14, 2, 20, 2
5,-4:-4, -6, 6, 10, 12, 14, 14, 8, 0, 26
5,-4:-4, -6, 6, 10, 12, 14, 14, 8, 0, 28
0,14:-4, -4, -14, -4, -4, -4, -4, -2, -14, 2
0,14:-4, -4, -14, -4, -4, -4, -4, -2, 2, -14
0,14:-4, -4, -14, -4, -4, -4, -4, -2, 2, -12
0,14:-4, -4, -14, -4, -4, -4, -4, -2, 2, -10
3,12:-4, -4, -14, -4, 12, -4, 2, -12, 2, -4
-5,6:-4, -4, -14, -4, 12, 18, 6, 6, 10, 6
-5,6:-4, -4, -14, -4, 12, 18, 6, 6, 10, 8
-5,6:-4, -4, -14, -4, 12, 18, 6, 6, 10, 10
5,6:-4, -4, -14, -2, 4, 0, 6, 8, -4, 6
25,20:-4, -4, -14, 4, -4, 8, 0, 0, 10, 2
9,30:-4, -4, -14, 4, -4, 8, 8, -4, 12, 12
20,10:-4, -4, -14, 6, -4, 6, 4, 0, 16, 0
10,26:-4, -4, -14, 6, -4, 6, 12, 12, 2, 10
19,12:-4, -4, -14, 8, 0, -2, -2, 8, 0, 0
9,18:-4, -4, -14, 8, 4, 8, -2, 12, 6, 24
9,18:-4, -4, -14, 8, 4, 8, -2, 12, 6, 26
9,18:-4, -4, -14, 8, 4, 8, -2, 12, 6, 28
-7,23:-4, -4, -14, 8, 10, 0, 14, 10, 4, -2
-7,23:-4, -4, -14, 8, 10, 0, 14, 10, 4, 4
7,18:-4, -4, -14, 10, 12, -10, 2, 6, 2, -4
7,18:-4, -4, -14, 10, 12, -10, 2, 6, 2, 0
21,6:-4, -4, -8, -12, -16, -18, -10, -2, 2, 8
21,6:-4, -4, -8, -12, -16, -18, -10, -2, 4, 0
21,6:-4, -4, -8, -12, -16, -18, -10, -2, 4, 2
17,8:-4, -4, -8, -12, -14, -8, 14, -6, 10, 4
