-8,-6:-4, -6, -6, -4, -10, 2
-8,-6:-4, -6, -6, -4, -10, 4
-8,-6:-4, -6, -6, -4, -10, 6
4,-7:-4, -6, -4, -8, -12, -8
3,4:-4, -6, 6, 10, -10, -2
5,-3:-4, -4, 2, 8, -12, -14
4,14:-4, 0, -8, -10, 4, 0
4,14:-4, 0, -8, -10, 4, 2
4,14:-4, 0, -8, 4, -4, -2
4,14:-4, 0, -8, 4, -2, -4
4,14:-4, 0, -8, 4, 0, -10
4,14:-4, 0, -8, 4, 0, -6
-4,3:-4, 0, -2, -10, 6, 10
-4,3:-4, 0, -2, 6, 10, -10
-4,3:-4, 0, -2, 6, 10, -6
9,5:-4, 4, -10, -6, 2, 4
5,8:-4, -12, -14, 0, -10, -14, -6
-4,-3:-4, -12, -8, -14, -14, 2, 4
8,-10:-4, -12, 4, -6, -14, -8, -12
4,-4:-4, -6, -6, -14, 0, 2, 0
-8,-6:-4, -6, -6, -4, -10, 10, 4
-8,-6:-4, -6, -6, -4, -10, 10, 6
-8,-6:-4, -6, -6, -4, -10, 10, 8
-2,0:-4, -6, -6, -4, -8, 8, 4
-2,0:-4, -6, -6, -4, 8, 4, -8
0,-7:-4, -6, -6, 0, 2, -2, -4
13,-11:-4, -6, -6, 2, -10, -12, 0
-2,-4:-4, -6, 6, 6, 12, 16, 0
14,-4:-4, -4, -8, -12, -12, -16, 6
14,-4:-4, -4, -8, -12, -12, -16, 8
14,-4:-4, -4, -8, -12, -12, -16, 10
14,-4:-4, -4, -8, -12, -12, 6, -16
5,-3:-4, -4, 2, 8, -12, -18, -12
5,-3:-4, -4, 2, 8, -12, -16, -20
5,-3:-4, -4, 2, 8, -12, -16, -18
2,-16:-4, -4, 2, 12, 14, -8, -16
10,-6:-4, 0, -12, -12, -6, 8, -8
2,-5:-4, 0, -12, -6, -6, -14, -14
-2,1:-4, 0, -8, -4, -10, -6, 8
4,14:-4, 0, -8, 4, -4, 0, -12
4,14:-4, 0, -8, 4, -4, 0, -10
4,14:-4, 0, -8, 4, -4, 0, -8
8,6:-4, 0, -2, -4, -14, 4, -20
-4,3:-4, 0, -2, -4, 6, 10, -12
-4,3:-4, 0, -2, -4, 6, 10, -10
-4,3:-4, 0, -2, -4, 6, 10, -8
7,9:-4, 0, 4, 4, -8, -12, 2
7,9:-4, 0, 4, 4, -8, 2, -12
7,9:-4, 0, 4, 4, -8, 2, -10
7,9:-4, 0, 4, 4, -8, 2, -8
7,-12:-4, 0, 4, 6, -16, -20, -16
-1,-1:-4, 4, -10, -6, -14, -4, -2
-1,-1:-4, 4, -10, -6, -14, -4, 2
12,-5:-4, 4, -8, -14, -18, -14, 2
12,-5:-4, 4, -8, -14, -18, 2, -14
-9,-4:-4, 4, -8, -14, -12, -6, 8
-9,-4:-4, 4, -8, -14, -12, 8, -6
-9,-4:-4, 4, -8, -14, -12, 8, -4
-9,-4:-4, 4, -8, -14, -12, 8, -2
4,4:-4, 4, -8, -14, 0, -12, -6
23,-5:-4, 4, -8, -14, 0, -6, -36
27,-10:-4, 4, -8, -14, 0, -6, -24
3,-2:-4, 4, -2, -12, -2, -2, -12
7,8:-4, 4, 4, 4, 6, 8, 16
8,9:6, 6, -2, 12, 8, 0, -2
6,-4:6, 6, 2, 4, -4, -8, 8
6,-4:6, 6, 2, 4, -4, -8, 12
6,-4:6, 6, 2, 4, -4, 8, -8
17,4:6, 6, 2, 10, -2, 0, 8
17,4:6, 6, 2, 10, -2, 0, 12
17,4:6, 6, 2, 10, -2, 4, 6
17,4:6, 6, 2, 10, -2, 6, 4
17,4:6, 6, 2, 10, -2, 8, 0
17,4:6, 6, 2, 10, -2, 8, 2
0,5:6, 6, 6, -6, 0, 14, 16
7,3:6, 6, 8, -4, -8, 10, 4
-4,4:6, 6, 8, 6, 10, 14, 10
-3,-8:6, 6, 8, 8, 6, 12, -4
-3,-8:6, 6, 8, 8, 6, 12, -2
-3,-8:6, 6, 8, 8, 6, 12, 0
19,5:-4, -4, 8, 10, 0, -4, -12, -8, -12
-1,10:-4, -4, 8, 10, 0, 0, 4, 2, 10
-1,10:-4, -4, 8, 10, 0, 0, 4, 2, 12
-1,10:-4, -4, 8, 10, 0, 0, 4, 2, 14
-1,10:-4, -4, 8, 10, 0, 0, 4, 10, 2
6,13:-4, -4, 8, 10, 0, 0, 14, 4, 2
-10,25:-4, -4, 8, 10, 14, 10, 0, 6, 16
4,-7:-4, -4, 10, 6, -4, -8, -12, -8, 2
4,-7:-4, -4, 10, 6, -4, -8, -12, -8, 4
4,-7:-4, -4, 10, 6, -4, -8, -12, -8, 6
5,-13:-4, 0, -16, -6, -16, 4, -4, -4, 2
19,3:-4, 0, -16, -6, 0, -6, -4, 10, 10
12,-13:-4, 0, -16, -6, 0, 10, 4, -12, -12
5,0:-4, 0, -16, 0, 10, 14, 6, -2, 16
0,1:-4, 0, -16, 4, 4, -6, 10, -6, -12
0,1:-4, 0, -16, 4, 4, -6, 10, -6, -10
-3,16:-4, 0, -12, -12, -6, -8, 2, -8, -4
2,3:-4, 0, -12, -12, -6, 2, 0, 10, 14
12,5:-4, 0, -12, -12, -6, 8, -4, -12, 10
12,5:-4, 0, -12, -12, -6, 8, -4, 10, -12
-2,4:-4, 0, -12, -12, -4, 6, 8, 12, 8
3,3:-4, 0, -12, -12, 0, 6, 10, 0, 2
1,5:-4, 0, -12, -12, 6, 4, 4, 10, 10
-2,4:-4, 0, -12, -12, 6, 8, 12, 8, -4
-2,4:-4, 0, -12, -12, 6, 8, 12, 8, -2
-5,4:-4, 0, -12, -12, 8, 4, 12, 8, 12
6,3:-4, 0, -12, -10, -6, 10, 8, 8, 10
-4,5:-4, 0, -12, -10, -6, 10, 14, -6, 6
-4,5:-4, 0, -12, -10, -6, 10, 14, -6, 16
2,-2:-4, 0, -12, -10, -4, 6, 2, 2, -2
13,21:-4, 0, -12, -10, 0, 4, -2, 14, 2
1,-7:-4, 0, -12, -10, 0, 10, 12, -2, -6
0,8:-4, 0, -12, -10, 8, 10, -12, -8, 10
0,8:-4, 0, -12, -10, 8, 10, -12, 10, -8
2,-5:-4, 0, -12, -6, -6, -14, -12, -20, -20
2,-5:-4, 0, -12, -6, -6, -14, -12, -20, -18
2,-5:-4, 0, -12, -6, -6, -14, -12, -20, -16
2,-5:-4, 0, -12, -6, -6, -14, -12, -16, -14
14,-4:-4, 0, -12, -6, -6, -14, -12, -16, -6
2,-5:-4, 0, -12, -6, -6, -14, -12, -14, -18
2,-5:-4, 0, -12, -6, -6, -14, -12, -14, -14
2,-5:-4, 0, -12, -6, -6, -14, -10, -8, -6
2,-5:-4, 0, -12, -6, -6, -14, -10, -8, -4
2,-5:-4, 0, -12, -6, -6, -14, -10, -8, -2
15,1:-4, 0, -12, -6, 2, -4, -6, -6, 4
15,1:-4, 0, -12, -6, 2, -4, -6, -6, 6
15,1:-4, 0, -12, -6, 2, -4, -6, -6, 8
25,-4:-4, 0, -12, -6, 8, 12, 4, -10, -22
6,3:-4, 0, -12, -6, 10, 8, 8, 10, -10
19,-14:-4, 0, -12, -4, -14, -16, -34, -30, -6
19,-14:-4, 0, -12, -4, -14, -16, -34, -6, -30
1,-6:-4, 0, -12, -4, 6, -6, -22, -8, -4
-2,4:-4, 0, -12, -4, 6, 8, 12, 8, -12
-2,4:-4, 0, -12, -4, 6, 8, 12, 8, -4
0,-1:-4, 0, -12, -4, 6, 10, -4, 10, 2
-7,3:-4, 0, -12, -4, 8, -4, 10, 16, 12
2,-8:-4, 0, -12, -4, 8, 0, 0, -4, -12
2,-8:-4, 0, -12, -4, 8, 0, 0, -4, -4
2,-8:-4, 0, -12, -4, 8, 0, 0, 2, -4
2,-8:-4, 0, -12, -4, 8, 0, 0, 2, -2
2,-8:-4, 0, -12, -4, 8, 0, 0, 6, 12
11,-5:-4, 0, -12, -4, 10, 10, -8, -10, -14
-2,4:-4, 0, -12, 0, 6, 8, 12, 8, -12
3,3:-4, 0, -12, 0, 6, 10, 0, 2, -10
3,3:-4, 0, -12, 0, 6, 10, 0, 2, -6
0,12:-4, 0, -12, 0, 10, -2, 14, 18, 14
0,12:-4, 0, -12, 0, 10, 14, 18, 14, -2
0,12:-4, 0, -12, 0, 10, 14, 18, 14, 8
-7,14:-4, 0, -12, 0, 10, 16, 12, 18, 6
-7,14:-4, 0, -12, 0, 10, 16, 12, 18, 8
19,5:-4, 0, -12, 2, -2, -20, -18, -16, -8
6,0:-4, 0, -12, 4, -4, -4, -14, -4, 6
13,-3:-4, 0, -12, 4, -4, 4, -14, -18, -22
2,-2:-4, 0, -12, 4, 4, 0, 2, 6, -12
-1,8:-4, 0, -12, 6, 2, 6, 6, 12, -12
-1,8:-4, 0, -12, 6, 2, 6, 6, 12, -4
-2,4:-4, 0, -12, 6, 4, 8, 12, 8, -10
-2,4:-4, 0, -12, 6, 4, 8, 12, 8, -6
3,-8:-4, 0, -12, 8, -2, -12, 14, 10, -12
3,-8:-4, 0, -12, 8, -2, -12, 14, 10, -8
3,-8:-4, 0, -12, 8, -2, -12, 14, 10, -2
3,-8:-4, 0, -12, 8, -2, -6, 14, 10, -6
3,-8:-4, 0, -12, 8, -2, -6, 14, 10, -2
3,-8:-4, 0, -12, 8, -2, -2, 12, 10, 16
3,-8:-4, 0, -12, 8, -2, -2, 16, 16, 10
3,-8:-4, 0, -12, 8, -2, -2, 16, 16, 16
3,-8:-4, 0, -12, 8, -2, -2, 16, 16, 20
0,8:-4, 0, -12, 8, 10, -12, -8, 10, -10
0,8:-4, 0, -12, 8, 10, -12, -8, 10, -6
18,-13:-4, 0, -12, 10, -16, -24, -8, -14, -20
8,-20:-4, 0, -12, 10, -16, -14, -22, -26, 0
2,-15:-4, 0, -12, 10, -16, -14, 0, -10, -26
6,-9:-4, 0, -12, 10, -16, -12, -12, -2, -22
10,-16:-4, 0, -12, 10, -16, -12, -12, -2, -14
-8,-4:-4, 0, -12, 10, -4, -12, -8, 4, 4
-5,-15:-4, 0, -12, 10, -4, -8, -24, -4, -8
-5,-15:-4, 0, -12, 10, -4, -8, -4, -8, -24
-5,-15:-4, 0, -12, 10, -4, -8, -4, -8, -22
-5,-15:-4, 0, -12, 10, -4, -8, -4, -8, -20
-2,-19:-4, 0, -12, 10, -4, -2, -6, -16, -4
-2,-19:-4, 0, -12, 10, -4, -2, -6, -16, -2
-2,-19:-4, 0, -12, 10, -4, -2, -6, -16, 0
-2,-19:-4, 0, -12, 10, -4, -2, -6, -4, -16
-2,-19:-4, 0, -12, 10, -4, -2, -6, -4, -14
7,-12:-4, 0, -12, 10, -2, -20, -16, 12, -6
7,-12:-4, 0, -12, 10, -2, -20, -16, 12, 0
7,-12:-4, 0, -12, 10, -2, -20, -16, 12, 2
-1,11:-4, 0, -12, 10, -2, -14, -20, 0, -6
-1,11:-4, 0, -12, 10, -2, -14, 0, -14, -14
-1,11:-4, 0, -12, 10, -2, -14, 0, -10, -12
-1,11:-4, 0, -12, 10, -2, -14, 0, -6, -20
-1,11:-4, 0, -12, 10, -2, -14, 0, -6, -18
4,-1:-4, 0, -8, -10, -4, -2, 6, 4, -2
4,-1:-4, 0, -8, -10, -4, -2, 8, -2, 10
5,-1:-4, 0, -8, -10, -4, -2, 10, 4, -4
2,4:-4, 0, -8, -10, 0, 14, 4, 8, 4
11,-4:-4, 0, -8, -10, 6, 8, 4, -16, -12
-2,4:-4, 0, -8, -10, 6, 8, 12, 8, -8
-2,4:-4, 0, -8, -10, 6, 8, 12, 8, 2
5,-6:-4, 0, -8, -4, -10, -8, -8, 2, 2
5,-6:-4, 0, -8, -4, -10, -8, -8, 2, 4
5,-6:-4, 0, -8, -4, -10, -8, 2, 2, -8
16,0:-4, 0, -8, -4, -2, 6, 0, 2, -4
9,2:-4, 0, -8, -4, -2, 6, 4, 2, -8
9,2:-4, 0, -8, -4, -2, 8, 2, -8, 10
-2,4:-4, 0, -8, -4, -2, 8, 12, 8, -12
-1,-11:-4, 0, -8, -4, 2, 8, 0, -8, -12
4,-1:-4, 0, -8, -2, -14, -22, -14, -22, 10
4,-1:-4, 0, -8, -2, -14, -22, -14, 10, -22
4,-1:-4, 0, -8, -2, -14, -22, -14, 10, -18
6,-13:-4, 0, -8, -2, -14, -4, -6, -20, -16
-2,2:-4, 0, -8, -2, -8, -10, 4, 10, 6
-2,2:-4, 0, -8, -2, -8, 4, 10, 6, -10
13,-5:-4, 0, -8, -2, -4, 4, -6, -16, 10
13,-5:-4, 0, -8, -2, -4, 4, -6, 10, -16
14,-6:-4, 0, -8, -2, -4, 10, 8, -8, 16
9,-1:-4, 0, -8, -2, 0, -2, -10, 10, 2
3,6:-4, 0, -8, -2, 0, 0, 4, -8, 6
4,14:-4, 0, -8, 4, -4, -4, -14, 0, -12
4,14:-4, 0, -8, 4, -4, -4, -14, 0, -10
4,14:-4, 0, -8, 4, -4, -4, -14, 0, -8
4,14:-4, 0, -8, 4, -2, 2, -10, -4, 20
4,14:-4, 0, -8, 4, -2, 2, -10, -4, 22
4,14:-4, 0, -8, 4, -2, 2, -10, 20, -4
4,14:-4, 0, -8, 4, -2, 2, -10, 20, -2
4,14:-4, 0, -8, 4, -2, 2, -10, 20, 0
4,14:-4, 0, -8, 4, -2, 2, -2, -10, 0
4,14:-4, 0, -8, 4, -2, 2, -2, -10, 4
4,14:-4, 0, -8, 4, -2, 2, -2, 0, 0
4,14:-4, 0, -8, 4, -2, 2, -2, 0, 2
4,14:-4, 0, -8, 4, -2, 2, -2, 4, -10
4,14:-4, 0, -8, 4, -2, 2, -2, 4, 0
-4,-23:-4, 0, -8, 6, -14, -20, -10, -16, 2
-4,-23:-4, 0, -8, 6, -14, -20, -10, -16, 4
-4,-23:-4, 0, -8, 6, -14, -20, -10, -16, 6
-4,-23:-4, 0, -8, 6, -14, -20, -10, 2, -16
2,-6:-4, 0, -8, 6, -2, -14, -28, -10, 2
2,-6:-4, 0, -8, 6, -2, -14, -28, -10, 4
2,-6:-4, 0, -8, 6, -2, -14, -28, -10, 6
2,-6:-4, 0, -8, 6, -2, -14, -28, 2, -10
2,-6:-4, 0, -8, 6, -2, -14, -28, 2, -4
2,-6:-4, 0, -8, 6, -2, -14, -28, 2, 0
2,-6:-4, 0, -8, 6, -2, -14, -10, 2, -28
2,-6:-4, 0, -8, 6, -2, -14, -10, 2, -26
-1,1:-4, 0, -8, 6, 8, 0, 12, 8, -8
9,10:-4, 0, -8, 8, 6, -8, -8, 6, 6
-2,-2:-4, 0, -8, 8, 10, -14, 0, 2, 12
-1,0:-4, 0, -8, 8, 10, -14, 0, 12, 2
4,5:-4, 0, -8, 8, 10, -8, 4, 0, 4
0,4:-4, 0, -4, -6, 8, -22, -16, -6, 0
2,-4:-4, 0, -4, -6, 8, -16, -16, -4, 8
11,8:-4, 0, -4, 6, -6, -10, -14, -12, 6
11,8:-4, 0, -4, 6, -6, -10, -14, -12, 8
6,-3:-4, 0, -4, 6, -4, -16, 10, -10, -16
1,-14:-4, 0, -4, 6, -4, -12, -16, -12, 6
1,-14:-4, 0, -4, 6, -4, -12, -16, 6, -12
-4,0:-4, 0, -4, 6, -4, -12, -14, 12, 6
-4,0:-4, 0, -4, 6, -4, -12, 12, 6, -14
7,-4:-4, 0, -4, 6, 2, 4, -2, 6, 4
7,-4:-4, 0, -4, 6, 2, 4, -2, 6, 6
7,-4:-4, 0, -4, 6, 2, 4, -2, 6, 8
11,-2:-4, 0, -2, -10, 4, 4, -14, -10, 14
11,-2:-4, 0, -2, -10, 4, 4, -14, 14, -10
-4,3:-4, 0, -2, -8, -24, -10, 6, 10, -8
-4,3:-4, 0, -2, -8, -10, -12, 6, 10, -14
-4,3:-4, 0, -2, -8, -10, -12, 6, 10, -4
-4,3:-4, 0, -2, -8, -10, -8, 6, 10, -20
-4,3:-4, 0, -2, -8, -10, -8, 6, 10, -10
-4,3:-4, 0, -2, -4, -14, -16, 6, 10, -8
-4,3:-4, 0, -2, -4, -4, -14, 6, 10, -12
-4,3:-4, 0, -2, -4, -4, -14, 6, 10, -10
-4,3:-4, 0, -2, -4, -4, -14, 6, 10, -8
-5,-2:-4, 0, -2, -4, 4, -2, -2, -6, 6
-9,-3:-4, 0, -2, 4, -14, 6, 6, 2, 8
-9,-3:-4, 0, -2, 4, -14, 6, 6, 2, 10
-9,-3:-4, 0, -2, 4, -14, 6, 6, 2, 12
9,2:-4, 0, -2, 4, -2, -2, -8, 6, 4
9,2:-4, 0, -2, 4, -2, -2, -8, 8, 6
-2,1:-4, 0, -2, 4, 0, -8, 6, 2, 6
-4,10:-4, 0, -2, 4, 0, -6, -14, 12, 14
1,0:-4, 0, -2, 4, 0, 10, -16, 2, 4
1,0:-4, 0, -2, 4, 0, 10, -16, 2, 8
1,0:-4, 0, -2, 4, 0, 10, -16, 4, 2
5,-6:-4, 0, -2, 4, 6, -2, -6, 2, -4
-1,-10:-4, 0, -2, 4, 6, 0, 2, -4, -12
-5,-6:-4, 0, 0, -6, -8, -6, -2, -2, 2
13,4:-4, 0, 0, -6, -6, 6, 10, 6, 2
13,4:-4, 0, 0, -6, -6, 6, 10, 10, -14
6,-1:-4, 0, 0, 6, 8, 14, 2, 8, 6
6,-1:-4, 0, 0, 6, 8, 14, 2, 8, 8
6,-1:-4, 0, 0, 6, 8, 14, 2, 8, 10
-13,-8:-4, 0, 0, 8, 2, -6, -6, -6, 8
-13,-8:-4, 0, 0, 8, 2, -6, -6, 8, -6
-13,-8:-4, 0, 0, 8, 2, -6, -6, 8, -4
-13,-8:-4, 0, 0, 8, 2, -6, -6, 8, -2
9,9:-4, 0, 0, 10, -6, -6, -12, 10, -12
9,9:-4, 0, 0, 10, -6, -6, -8, 10, -16
9,9:-4, 0, 0, 10, -6, -6, -8, 10, -14
9,9:-4, 0, 0, 10, -6, -6, -8, 10, -12
0,12:-4, 0, 0, 10, -2, 14, 18, 14, -12
0,12:-4, 0, 0, 10, -2, 14, 18, 14, -10
0,12:-4, 0, 0, 10, -2, 14, 18, 14, -8
19,10:-4, 0, 0, 10, 6, -14, -12, -6, 2
19,10:-4, 0, 0, 10, 6, -14, -12, -6, 4
16,9:-4, 0, 0, 10, 6, 8, -2, 4, 6
-7,14:-4, 0, 0, 10, 16, 12, 18, 6, -12
-7,14:-4, 0, 0, 10, 16, 12, 18, 6, -10
-7,14:-4, 0, 0, 10, 16, 12, 18, 6, -8
13,17:-4, 0, 2, -6, -14, -10, 6, 10, 6
6,8:-4, 0, 2, -6, 4, -6, -8, -10, 0
6,8:-4, 0, 2, -6, 4, -6, -8, 0, -10
6,8:-4, 0, 2, -6, 4, -6, -8, 0, -6
-3,-5:-4, 0, 2, 6, 14, -6, -14, 0, -4
9,7:-4, 0, 4, -6, -14, -8, 2, -10, -10
4,12:-4, 0, 4, -6, -8, 4, 6, -8, -20
23,4:-4, 0, 4, -6, 4, -16, -20, -16, -6
23,4:-4, 0, 4, -6, 4, -16, -20, -10, -16
7,9:-4, 0, 4, 4, -8, -16, 2, -6, -12
7,9:-4, 0, 4, 4, -8, -16, 2, -6, -10
7,9:-4, 0, 4, 4, -8, -16, 2, -6, -8
12,17:-4, 0, 4, 4, 0, -2, 4, -12, 0
12,17:-4, 0, 4, 4, 0, -2, 4, 0, -12
5,1:-4, 0, 4, 4, 6, -14, 4, 10, 16
5,1:-4, 0, 4, 4, 6, -14, 4, 12, 8
5,1:-4, 0, 4, 4, 6, -14, 4, 12, 10
-4,9:-4, 0, 4, 4, 6, 4, -10, 12, 16
-4,9:-4, 0, 4, 4, 6, 4, 12, 16, -10
-4,9:-4, 0, 4, 4, 6, 4, 12, 16, -6
12,1:-4, 0, 4, 4, 10, -2, 0, 6, -2
18,-1:-4, 0, 6, -6, -20, -16, -8, 4, -2
18,-1:-4, 0, 6, -6, -20, -16, -6, 4, -8
18,-1:-4, 0, 6, -6, -20, -16, -4, 0, 2
18,-1:-4, 0, 6, -6, -20, -16, -4, 0, 4
18,-1:-4, 0, 6, -6, -20, -16, -4, 0, 10
18,-1:-4, 0, 6, -6, -20, -16, -4, 6, 2
18,-1:-4, 0, 6, -6, -20, -16, -4, 6, 4
18,-1:-4, 0, 6, -6, -20, -16, -4, 6, 6
18,-1:-4, 0, 6, -6, -20, -16, -4, 8, 10
18,-1:-4, 0, 6, -6, -20, -16, -4, 10, 4
18,-1:-4, 0, 6, -6, -20, -8, -16, 4, -10
12,7:-4, 0, 6, -6, -20, -6, 4, -2, -24
12,7:-4, 0, 6, -6, -20, -6, 4, -2, -22
12,7:-4, 0, 6, -6, -18, -6, -2, 6, 6
12,7:-4, 0, 6, -6, -18, -6, -2, 8, 10
-2,4:-4, 0, 6, -6, -18, 8, 12, 8, -4
23,8:-4, 0, 6, -6, -8, -6, -6, 4, -2
12,7:-4, 0, 6, -6, -6, 4, -22, -2, -16
-2,4:-4, 0, 6, -6, -4, 8, 12, 8, -18
6,-6:-4, 0, 6, -2, -8, -8, -10, 2, 14
6,-6:-4, 0, 6, -2, -8, -8, -10, 2, 16
6,-6:-4, 0, 6, -2, -8, -8, -10, 14, 2
18,-1:-4, 0, 6, -2, 0, 0, -4, -6, -6
18,-1:-4, 0, 6, -2, 0, 0, -4, -6, -4
18,-1:-4, 0, 6, -2, 0, 0, -4, 0, 6
18,-1:-4, 0, 6, -2, 0, 0, -4, 0, 10
6,6:-4, 0, 6, 2, -2, 2, 0, 0, 8
11,5:-4, 0, 6, 2, 8, 0, -12, -4, 10
11,5:-4, 0, 6, 2, 8, 0, -12, -4, 12
11,5:-4, 0, 6, 2, 8, 0, -12, 10, -4
11,5:-4, 0, 6, 2, 8, 0, -4, 10, -12
1,2:-4, 0, 6, 2, 8, 6, -6, -4, 4
1,2:-4, 0, 6, 2, 8, 6, -6, -4, 8
1,2:-4, 0, 6, 2, 8, 6, -6, 4, -4
5,-2:-4, 0, 6, 4, -6, -2, -6, -8, -4
-4,-6:-4, 0, 6, 4, -6, -2, -4, -4, -8
6,-5:-4, 0, 6, 4, -6, 0, -8, -12, -8
5,-8:-4, 0, 6, 4, -6, 10, 0, 10, -4
5,-8:-4, 0, 6, 4, -6, 10, 0, 10, 2
-9,6:-4, 0, 6, 4, -6, 10, 6, 12, -8
17,-2:-4, 0, 6, 4, -2, -2, 2, -22, -26
14,0:-4, 0, 6, 4, 8, -4, 6, -6, -12
7,3:-4, 0, 6, 4, 10, 6, 2, -2, -10
4,-9:-4, 0, 6, 8, -2, -4, -14, 8, -10
14,10:-4, 0, 6, 8, -2, -2, -6, -4, -12
10,2:-4, 0, 6, 8, -2, -2, -4, 2, 4
-1,2:-4, 0, 6, 8, -2, 8, 6, 8, -10
-1,2:-4, 0, 6, 8, -2, 8, 6, 8, -8
-1,2:-4, 0, 6, 8, -2, 8, 6, 8, -6
9,2:-4, 0, 6, 8, 4, 8, 2, 14, -8
9,5:-4, 0, 6, 10, 6, 4, 10, 2, -2
4,-6:-4, 0, 6, 10, 10, -2, -2, -4, -4
18,-1:-4, 0, 8, -6, -20, -16, -4, 10, 6
18,-1:-4, 0, 8, -6, -20, -16, -4, 10, 8
18,-1:-4, 0, 8, -6, -20, -16, -4, 10, 10
18,-1:-4, 0, 8, -6, -20, -16, -4, 12, 14
12,7:-4, 0, 8, -6, -18, -6, -2, 10, 6
12,7:-4, 0, 8, -6, -18, -6, -2, 10, 8
12,7:-4, 0, 8, -6, -18, -6, -2, 10, 10
12,7:-4, 0, 8, -6, -18, -6, -2, 12, 14
-6,-4:-4, 0, 8, -6, -12, 0, 0, 10, 12
-6,-4:-4, 0, 8, -6, -12, 0, 0, 10, 14
-6,-4:-4, 0, 8, -6, -12, 0, 0, 10, 16
-6,-4:-4, 0, 8, -6, -12, 0, 10, 12, 0
-6,-4:-4, 0, 8, -6, -12, 0, 10, 12, 2
-6,-4:-4, 0, 8, -6, -12, 0, 10, 12, 4
18,0:-4, 0, 8, -6, 6, 12, 4, 4, 0
18,0:-4, 0, 8, -6, 6, 12, 4, 4, 6
14,-2:-4, 0, 8, -6, 12, 12, 12, 16, -14
11,-2:-4, 0, 8, -2, -24, -10, -14, -10, 18
15,8:-4, 0, 8, -2, -12, -20, -8, -4, 18
15,8:-4, 0, 8, -2, -12, -8, -4, 18, -20
15,8:-4, 0, 8, -2, -12, -8, -4, 18, -16
14,-9:-4, 0, 8, -2, -10, -10, 0, -8, 18
14,-9:-4, 0, 8, -2, -10, -10, 0, 18, -8
12,-5:-4, 0, 8, -2, -2, -2, -20, -12, 18
12,-5:-4, 0, 8, -2, -2, -2, -20, 18, -12
2,-1:-4, 0, 8, -2, 10, 12, 6, 20, 22
16,4:-4, 0, 8, -2, 22, -4, 10, -20, -24
16,9:-4, 0, 8, -2, 22, 0, -12, -8, 0
9,-2:-4, 0, 8, 6, 4, 6, -12, -8, 2
9,-2:-4, 0, 8, 6, 4, 6, -12, -8, 4
9,-2:-4, 0, 8, 6, 4, 6, -12, -8, 6
9,-2:-4, 0, 8, 6, 4, 6, -12, 2, -8
9,2:-4, 0, 8, 8, -4, -2, -8, -4, 16
2,5:-4, 0, 8, 10, -10, -16, -10, 4, 6
2,5:-4, 0, 8, 10, -10, -16, 4, 6, -10
2,5:-4, 0, 8, 10, -10, -16, 4, 6, -6
2,5:-4, 0, 8, 10, -10, 4, -6, 6, -16
2,5:-4, 0, 8, 10, -10, 4, -6, 6, -14
2,5:-4, 0, 8, 10, -10, 4, -6, 6, -12
7,-3:-4, 0, 8, 10, -6, -8, -12, 4, -4
-5,-3:-4, 0, 10, -4, 2, -2, 2, -8, -2
10,3:-4, 2, 0, -8, -14, -16, -20, -8, -4
8,1:-4, 2, 0, -8, -6, -18, -12, 2, 4
18,-6:-4, 2, 0, -8, -2, -16, -8, -14, -2
18,-6:-4, 2, 0, -8, -2, -16, -8, -14, 2
18,-6:-4, 2, 0, -8, -2, -16, -8, -2, -14
18,-6:-4, 2, 0, -8, -2, -16, -8, -2, -12
1,-8:-4, 2, 0, -8, -2, 2, -8, -6, 2
1,-8:-4, 2, 0, -8, -2, 2, 4, -6, 2
1,-8:-4, 2, 0, -8, -2, 2, 4, -6, 4
9,-27:-4, 2, 0, -8, 4, -28, -26, -20, -34
12,-19:-4, 2, 0, -8, 4, -28, -22, -16, -20
5,18:-4, 2, 2, -14, -10, 16, 16, 12, 16
1,-2:-4, 2, 2, -14, 0, 0, -4, 0, 6
1,-2:-4, 2, 2, -14, 0, 0, -4, 0, 14
1,-2:-4, 2, 2, -14, 0, 0, -4, 6, 0
16,5:-4, 2, 2, -8, -14, 0, -4, -12, -14
14,-8:-4, 2, 2, -8, -10, -8, -16, -20, -4
14,-8:-4, 2, 2, -8, -10, -8, -16, -20, 0
14,-8:-4, 2, 2, -8, -10, -8, -16, -4, -20
25,0:-4, 2, 2, -8, -10, -2, -14, -12, -4
25,0:-4, 2, 2, -8, -10, -2, -14, -12, 0
25,0:-4, 2, 2, -8, -10, -2, -14, -8, -6
25,0:-4, 2, 2, -8, -10, -2, -14, -6, -8
25,0:-4, 2, 2, -8, -10, -2, -14, -4, -12
25,0:-4, 2, 2, -8, -10, -2, -14, -4, -10
15,-1:-4, 2, 2, -8, -4, -16, -20, -2, -8
4,0:-4, 2, 2, -8, -4, -6, -2, 2, -2
5,-12:-4, 2, 2, -8, -4, -4, -6, 0, -16
5,-12:-4, 2, 2, -8, -4, -4, -6, 0, -14
5,-12:-4, 2, 2, -8, -4, -4, -6, 0, -12
11,1:-4, 2, 6, -14, -18, -4, -8, -18, 2
11,1:-4, 2, 6, -14, -18, -4, -8, -18, 4
22,-1:-4, 2, 6, -14, -18, -4, -8, -8, -8
11,1:-4, 2, 6, -14, -18, -4, -8, 2, -18
15,4:-4, 2, 6, -14, -8, -12, -22, 4, -20
15,4:-4, 2, 6, -14, -8, -12, -22, 4, -18
