10,-5:-4, -6, -8, -20
5,-5:-4, -6, 6, -2, -4, 14
5,-5:-4, -6, 6, -2, -4, 16
5,-5:-4, -6, 6, -2, -4, 18
5,-5:-4, -6, 6, -2, 14, -4
10,-5:-4, -4, -8, -20, -2, 0
10,-5:-4, -4, -8, -20, 4, 2
10,-5:-4, -4, -8, -20, 4, 4
10,-5:-4, -4, -8, -20, 4, 6
10,-5:-4, -4, -8, -20, 6, 0
10,-5:-4, -4, -8, -20, 6, 10
10,-5:-4, -4, -8, -20, 8, 8
-4,-3:-4, 0, -8, -10, 4, 14
-4,-3:-4, 0, -8, 4, 14, -10
-4,-3:-4, 0, -8, 4, 14, -6
7,3:-4, 4, 4, 4, -14, 8
7,3:-4, 4, 4, 4, 8, -14
13,-2:6, -4, -4, -6, -8, -20
0,0:6, 6, -2, 12, 12, 16
-3,-10:-4, -6, -6, -4, -4, -4, 4
-3,-10:-4, -6, -6, -4, -4, -4, 6
-3,-10:-4, -6, -6, -4, -4, -4, 8
-3,-1:-4, -6, -6, 2, 8, 8, 8
12,-9:-4, -6, 0, -8, -12, -14, -26
5,-5:-4, -6, 6, -2, -4, 22, 16
5,-5:-4, -6, 6, -2, -4, 22, 18
5,-5:-4, -6, 6, -2, -4, 22, 20
10,-5:-4, -4, -8, -20, -4, 8, 6
10,-5:-4, -4, -8, -20, -2, 8, 8
10,-5:-4, -4, -8, -20, 2, 8, 8
10,-5:-4, -4, -8, -20, 4, -2, 0
10,-5:-4, -4, -8, -20, 4, -2, 2
10,-5:-4, -4, -8, -20, 4, -2, 4
10,-5:-4, -4, -8, -20, 8, 12, 0
10,-5:-4, -4, -8, -20, 10, 6, 2
10,-5:-4, -4, -8, -20, 10, 6, 4
10,-5:-4, -4, -8, -20, 10, 6, 6
7,0:-4, -4, -6, -2, -8, -30, -10
7,0:-4, -4, -6, -2, -8, -10, -30
2,-2:-4, 0, -12, 8, 8, 2, 16
2,-2:-4, 0, -12, 8, 8, 16, 2
-4,-3:-4, 0, -8, -10, 4, 10, 8
-4,-3:-4, 0, -8, -10, 4, 12, 12
-4,-3:-4, 0, -8, -10, 4, 12, 18
-4,-3:-4, 0, -8, 4, -4, 14, -12
-4,-3:-4, 0, -8, 4, -4, 14, -10
-4,-3:-4, 0, -8, 4, -4, 14, -8
-3,1:-4, 0, -8, 6, 10, 0, 10
1,1:-4, 0, 4, -4, 2, -10, -2
1,1:-4, 0, 4, -4, 2, -10, 4
-4,0:-4, 0, 6, 4, -6, -12, -2
-4,0:-4, 0, 6, 4, -6, -12, 0
-4,0:-4, 0, 6, 4, -6, -12, 2
2,-2:-4, 0, 8, 8, 2, 16, -12
2,-2:-4, 0, 8, 8, 2, 16, -10
2,-2:-4, 0, 8, 8, 2, 16, -8
4,-6:-4, 2, 6, 0, 14, -16, -16
4,-6:-4, 2, 6, 0, 14, -16, -14
4,-6:-4, 2, 6, 0, 14, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -14
4,-6:-4, 2, 6, 0, 14, -12, -12
12,-5:-4, 4, -10, -6, -14, -12, -8
19,-12:-4, 4, -4, -16, -16, -18, -20
1,7:6, 6, 2, 10, 6, 14, 14
-1,-1:6, 6, 8, 6, 12, 2, 6
2,-2:-4, 0, -12, 8, 8, 2, 14, 14, 20
2,-2:-4, 0, -12, 8, 8, 2, 14, 16, 20
2,-2:-4, 0, -12, 8, 8, 2, 20, 16, 8
1,-5:-4, 0, -12, 8, 10, 2, 4, -12, -12
3,-1:-4, 0, -12, 10, -22, -8, -26, 0, -16
3,-1:-4, 0, -12, 10, -22, -8, 0, -16, -26
3,-1:-4, 0, -12, 10, -22, -8, 0, -16, -16
6,-12:-4, 0, -12, 10, -22, -2, 2, -2, -10
2,-16:-4, 0, -12, 10, -20, -6, 6, 2, -2
9,1:-4, 0, -12, 10, -16, -12, -10, -2, 0
1,13:-4, 0, -12, 10, -2, 14, 14, -14, -20
1,13:-4, 0, -12, 10, -2, 14, 14, -14, -18
-3,-15:-4, 0, -12, 10, 6, -2, -14, -20, -18
-3,-15:-4, 0, -12, 10, 6, -2, -14, -20, -16
-3,-15:-4, 0, -12, 10, 6, -2, -14, -20, -14
9,2:-4, 0, -8, -10, -2, -4, 4, 2, 6
-4,-3:-4, 0, -8, -10, 4, 6, -4, 0, 4
-4,-3:-4, 0, -8, -10, 4, 6, -4, 0, 14
-4,-3:-4, 0, -8, -10, 4, 6, -2, 16, 2
-4,-3:-4, 0, -8, -10, 4, 6, -2, 16, 6
-4,-3:-4, 0, -8, -10, 4, 6, 8, 2, 6
-4,-3:-4, 0, -8, -10, 4, 6, 8, 2, 16
-4,-3:-4, 0, -8, -10, 4, 6, 8, 6, 4
-4,-3:-4, 0, -8, -10, 4, 6, 8, 6, 6
-4,-3:-4, 0, -8, -10, 4, 10, 0, 2, -4
-4,-3:-4, 0, -8, -10, 4, 10, 0, 2, -2
-4,-3:-4, 0, -8, -10, 4, 10, 0, 2, 0
-4,-3:-4, 0, -8, -10, 4, 10, 4, 0, 8
-4,-3:-4, 0, -8, -10, 4, 10, 4, 0, 10
-4,-3:-4, 0, -8, -10, 4, 10, 4, 4, 2
-4,-3:-4, 0, -8, -10, 4, 10, 4, 6, 4
-4,-3:-4, 0, -8, -10, 4, 10, 6, -4, 8
-4,-3:-4, 0, -8, -10, 4, 10, 6, 6, 4
-4,-3:-4, 0, -8, -10, 4, 10, 6, 12, 2
-4,-3:-4, 0, -8, -10, 4, 12, 8, 14, 6
-4,-3:-4, 0, -8, -10, 4, 12, 14, 6, 8
-4,-3:-4, 0, -8, -10, 4, 12, 14, 6, 10
-4,-3:-4, 0, -8, -10, 4, 12, 14, 6, 12
-4,-3:-4, 0, -8, -10, 4, 16, 16, 18, 22
-4,-3:-4, 0, -8, -10, 4, 16, 16, 18, 24
-4,-3:-4, 0, -8, -10, 4, 16, 16, 18, 26
2,3:-4, 0, -8, -10, 6, -4, 2, 6, -4
5,5:-4, 0, -8, -10, 8, 10, 2, 6, 8
-2,5:-4, 0, -8, -4, -10, -16, 10, 2, -6
3,-3:-4, 0, -8, -4, -10, -6, 2, 8, 4
10,8:-4, 0, -8, -4, -10, -2, -6, 10, -16
2,-10:-4, 0, -8, -4, -10, 10, -6, -10, -16
2,-10:-4, 0, -8, -4, -10, 10, -6, -10, -14
2,-10:-4, 0, -8, -4, -10, 10, -6, -10, -12
1,1:-4, 0, -8, -4, -10, 10, 14, 10, 0
6,3:-4, 0, -8, -4, -8, -6, 2, 6, 0
2,6:-4, 0, -8, -2, -12, -4, 4, 0, 10
2,6:-4, 0, -8, -2, -4, 4, 0, 10, -12
6,2:-4, 0, -8, -2, 8, -14, -12, 6, 6
6,2:-4, 0, -8, -2, 8, -14, 6, 6, -12
6,2:-4, 0, -8, -2, 8, -14, 6, 6, -10
-4,-3:-4, 0, -8, 4, -4, -4, -14, 14, -12
-4,-3:-4, 0, -8, 4, -4, -4, -14, 14, -10
-4,-3:-4, 0, -8, 4, -4, -4, -14, 14, -8
-4,-3:-4, 0, -8, 4, -4, 14, -14, -16, -8
8,-3:-4, 0, -8, 4, -2, 2, 0, -4, -16
-4,-3:-4, 0, -8, 4, 10, -4, 0, 2, -8
5,-15:-4, 0, -8, 4, 14, -14, -18, -14, -6
5,-15:-4, 0, -8, 4, 14, -14, -18, -14, -4
5,-15:-4, 0, -8, 4, 14, -14, -18, -6, -14
-4,-3:-4, 0, -8, 4, 14, -8, -10, -12, -14
-4,-3:-4, 0, -8, 4, 14, -8, -10, -12, -4
-5,-6:-4, 0, -8, 6, -14, -22, -28, -4, -4
-5,-6:-4, 0, -8, 6, -14, -18, -4, -4, -10
-5,-6:-4, 0, -8, 6, -14, -18, -4, -4, -8
1,-1:-4, 0, -8, 6, -8, 10, 0, 4, -10
2,3:-4, 0, -8, 6, -4, 2, 6, -4, -10
2,3:-4, 0, -8, 6, -4, 2, 6, -4, -6
7,9:-4, 0, -8, 6, 8, -12, -4, -2, -8
3,1:-4, 0, -8, 8, 6, -8, -8, -2, 0
3,1:-4, 0, -8, 8, 6, -8, -8, -2, 2
3,1:-4, 0, -8, 8, 6, -8, -8, -2, 4
3,1:-4, 0, -8, 8, 6, -8, -8, 0, 4
5,5:-4, 0, -8, 8, 10, 2, 6, 8, -10
5,5:-4, 0, -8, 8, 10, 2, 6, 8, -6
-4,2:-4, 0, -8, 8, 10, 12, 2, 20, -12
-2,12:-4, 0, -4, -6, -2, -2, 8, 16, 12
1,-1:-4, 0, -4, -6, 8, -24, -14, -8, -2
-1,-3:-4, 0, -4, -6, 8, -24, -14, 4, -6
-1,-3:-4, 0, -4, -6, 8, -24, -14, 4, 4
-1,-3:-4, 0, -4, -6, 8, -24, 4, 4, -14
-1,-3:-4, 0, -4, -6, 8, -22, 4, -4, -10
-1,-3:-4, 0, -4, -6, 8, -22, 4, -4, -6
-1,-3:-4, 0, -4, -6, 8, -22, 4, -4, 0
-1,-3:-4, 0, -4, -6, 8, -22, 4, -2, -2
-1,-3:-4, 0, -4, -6, 8, -22, 4, -2, 0
-1,-3:-4, 0, -4, -6, 8, -22, 4, -2, 2
-1,-3:-4, 0, -4, -6, 8, -22, 4, 4, -12
-1,-3:-4, 0, -4, -6, 8, -22, 4, 4, -10
-1,-3:-4, 0, -4, -6, 8, -22, 4, 4, -8
18,8:-4, 0, -4, -6, 8, -16, 2, -20, -20
1,-1:-4, 0, -4, -6, 8, -14, -8, -2, -24
1,-1:-4, 0, -4, -6, 8, -14, -8, -2, -14
-1,-3:-4, 0, -4, -6, 8, -14, 4, -6, -24
-1,-3:-4, 0, -4, -6, 8, -14, 4, -6, -14
-1,-3:-4, 0, -4, -6, 8, -10, 4, 4, -10
-1,-3:-4, 0, -4, -6, 8, -10, 4, 4, -8
-1,-3:-4, 0, -4, -6, 8, -10, 4, 4, -6
7,4:-4, 0, -4, -2, -6, -10, -18, -2, -12
11,10:-4, 0, -4, 6, 0, -4, 10, 2, -8
6,-3:-4, 0, -2, -10, 6, 6, 0, -2, -14
3,-13:-4, 0, -2, -8, -14, -10, -4, -10, 8
3,-13:-4, 0, -2, -8, -14, -10, -4, 8, -10
11,-1:-4, 0, -2, -4, -14, -16, -24, -8, 10
14,-11:-4, 0, -2, -4, -14, -16, -18, -30, 8
14,-11:-4, 0, -2, -4, -14, -16, -18, 8, -30
8,1:-4, 0, -2, -4, -14, 4, -2, -24, 10
11,15:-4, 0, -2, -4, -4, -4, -6, 6, 12
11,15:-4, 0, -2, -4, -4, -4, -6, 6, 14
4,1:-4, 0, -2, -4, -4, 6, 8, 2, -6
-5,-1:-4, 0, -2, 4, -14, 6, 6, 12, 0
4,7:-4, 0, -2, 4, -8, -14, -14, -18, -32
4,7:-4, 0, -2, 4, -8, -14, -14, -18, -28
11,10:-4, 0, -2, 4, 0, 10, -14, -6, 0
15,-12:-4, 0, -2, 4, 2, -12, -18, -20, -32
1,-26:-4, 0, -2, 4, 8, -2, 8, -12, -34
1,-26:-4, 0, -2, 4, 8, -2, 8, -12, -30
-4,-3:-4, 0, -2, 6, 6, 6, 6, -2, 0
15,0:-4, 0, 0, 8, 12, 6, -16, -6, -12
18,11:-4, 0, 0, 10, -6, -8, -12, 10, 8
3,7:-4, 0, 0, 10, -2, 16, 6, 10, -12
3,7:-4, 0, 0, 10, -2, 16, 6, 10, -10
3,7:-4, 0, 0, 10, -2, 16, 6, 10, -8
8,20:-4, 0, 0, 10, 16, 16, 6, -8, 2
8,20:-4, 0, 0, 10, 16, 16, 6, -8, 4
8,20:-4, 0, 0, 10, 16, 16, 6, 2, -8
8,20:-4, 0, 0, 10, 16, 16, 6, 2, -2
16,12:-4, 0, 2, -6, -14, -10, 8, -2, 2
20,1:-4, 0, 2, -2, -8, -10, -12, -24, -10
20,1:-4, 0, 2, -2, -8, -10, -12, -24, -6
14,-1:-4, 0, 4, -6, -16, 0, -10, -10, 0
1,1:-4, 0, 4, -4, 2, -12, 4, 12, 14
1,1:-4, 0, 4, -4, 2, -12, 4, 12, 16
1,1:-4, 0, 4, -4, 2, -12, 4, 14, 8
10,9:-4, 0, 4, -4, 2, -2, -14, -10, 2
-1,6:-4, 0, 4, 4, 0, -2, -10, 0, 12
-1,6:-4, 0, 4, 4, 0, -2, -10, 12, 0
-1,6:-4, 0, 4, 4, 0, -2, 0, 12, -10
-1,6:-4, 0, 4, 4, 0, -2, 0, 12, -8
-1,6:-4, 0, 4, 4, 0, -2, 0, 12, -6
4,6:-4, 0, 4, 4, 0, 6, -2, -2, 0
4,6:-4, 0, 4, 4, 0, 6, -2, -2, 2
4,6:-4, 0, 4, 4, 0, 6, -2, -2, 4
17,1:-4, 0, 4, 4, 10, 4, 6, -6, 2
17,1:-4, 0, 4, 4, 10, 4, 6, -6, 10
17,1:-4, 0, 4, 4, 10, 4, 6, 2, -6
22,6:-4, 0, 6, -6, -8, -4, -14, -4, 2
22,6:-4, 0, 6, -6, -8, -4, -14, -4, 4
22,6:-4, 0, 6, -6, -8, -4, -14, 4, -4
1,-1:-4, 0, 6, -6, -4, 10, 0, 4, -18
2,-7:-4, 0, 6, -2, 0, -6, 8, -10, 6
2,-7:-4, 0, 6, -2, 0, -6, 8, -10, 10
2,-7:-4, 0, 6, -2, 0, -6, 8, 10, -10
3,-10:-4, 0, 6, -2, 0, 2, -6, -6, 6
-12,-4:-4, 0, 6, -2, 0, 8, 10, 0, 12
14,-4:-4, 0, 6, -2, 0, 10, 12, 0, -4
0,-9:-4, 0, 6, -2, 6, 6, 2, -22, 2
0,-9:-4, 0, 6, -2, 6, 6, 2, -22, 4
0,-9:-4, 0, 6, -2, 6, 6, 2, -22, 6
0,-9:-4, 0, 6, -2, 6, 6, 2, 2, -22
0,-9:-4, 0, 6, -2, 6, 6, 2, 2, -20
5,-11:-4, 0, 6, 2, 10, 8, -4, -4, -2
-4,0:-4, 0, 6, 4, -6, -12, 6, -4, -2
-4,0:-4, 0, 6, 4, -6, -12, 6, -4, 0
-4,0:-4, 0, 6, 4, -6, -12, 6, -4, 2
9,-3:-4, 0, 6, 8, 4, 14, 20, 12, -12
9,-3:-4, 0, 6, 8, 4, 14, 20, 12, -10
9,-3:-4, 0, 6, 8, 4, 14, 20, 12, -8
-11,11:-4, 0, 6, 10, 10, -2, 8, 4, -4
12,6:-4, 0, 8, -6, -14, -8, 2, -8, 12
12,6:-4, 0, 8, -6, -14, -8, 2, 12, -8
12,6:-4, 0, 8, -6, -14, -8, 2, 12, -6
31,-1:-4, 0, 8, -2, -14, -10, 18, -14, -40
31,-1:-4, 0, 8, -2, -14, -10, 18, -14, -38
19,0:-4, 0, 8, -2, -2, -2, -14, 2, 10
19,0:-4, 0, 8, -2, -2, -2, -14, 2, 20
19,0:-4, 0, 8, -2, -2, -2, -14, 10, 2
19,0:-4, 0, 8, -2, -2, -2, -14, 10, 6
19,0:-4, 0, 8, -2, 22, 0, -14, -8, -8
19,0:-4, 0, 8, -2, 22, 0, -14, -8, -6
19,0:-4, 0, 8, -2, 22, 0, -14, -8, -4
19,0:-4, 0, 8, -2, 22, 0, -14, -2, -6
19,0:-4, 0, 8, -2, 22, 0, -14, -2, -4
3,15:-4, 0, 8, 4, -4, -8, 2, -14, 2
5,10:-4, 0, 8, 6, -2, -2, -4, 14, -12
5,10:-4, 0, 8, 6, -2, -2, -4, 14, -10
5,10:-4, 0, 8, 6, -2, -2, -4, 14, -8
2,-2:-4, 0, 8, 8, 2, 16, -16, -6, -12
2,-2:-4, 0, 8, 8, 2, 16, -16, -6, -10
2,-2:-4, 0, 8, 8, 2, 16, -16, -6, -8
2,-2:-4, 0, 8, 8, 2, 16, -6, -4, -12
-9,2:-4, 0, 8, 8, 12, -2, 2, 14, 12
10,6:-4, 0, 8, 10, -8, -12, 4, 8, 14
1,-5:-4, 0, 8, 10, -8, -4, -12, -12, 8
1,-5:-4, 0, 8, 10, -8, -4, -12, -12, 12
1,-5:-4, 0, 8, 10, -8, -4, -12, -12, 14
1,-5:-4, 0, 8, 10, -6, -8, -12, -12, 6
1,-5:-4, 0, 8, 10, -6, -8, -12, -12, 8
1,-5:-4, 0, 8, 10, -6, -8, -12, -12, 10
8,-6:-4, 0, 10, -4, 2, -4, 4, -2, -8
9,3:-4, 2, 2, -8, -10, -2, -6, 2, 2
7,-5:-4, 2, 2, -8, -4, -6, 0, -10, -6
0,-2:-4, 2, 6, -14, -18, -6, 0, 4, -18
0,-2:-4, 2, 6, -14, -18, -6, 0, 4, -8
0,-2:-4, 2, 6, -14, -18, 2, 0, 4, -18
0,-2:-4, 2, 6, -14, -18, 2, 0, 4, -16
0,-2:-4, 2, 6, -14, -18, 2, 0, 4, -14
14,1:-4, 2, 6, -8, 2, 2, -24, -4, -20
14,1:-4, 2, 6, -8, 2, 2, -20, 4, 6
14,1:-4, 2, 6, -8, 2, 2, -20, 4, 8
14,1:-4, 2, 6, -8, 2, 2, -20, 4, 10
9,8:-4, 2, 6, 0, 4, -10, 6, -8, -14
9,10:-4, 2, 6, 0, 4, -6, -10, 6, 6
4,-6:-4, 2, 6, 0, 14, -16, -8, -18, -16
4,-6:-4, 2, 6, 0, 14, -16, -8, -18, -14
4,-6:-4, 2, 6, 0, 14, -16, -8, -18, -12
4,-6:-4, 2, 6, 0, 14, -12, -16, -6, -12
4,-6:-4, 2, 6, 0, 14, -12, -16, -6, -10
4,-6:-4, 2, 6, 0, 14, -12, -16, -6, -8
26,-9:-4, 2, 6, 2, -8, -10, -18, -6, -16
-4,3:-4, 2, 6, 2, 6, -4, 2, -8, 0
10,-10:-4, 4, -10, -8, -18, -12, -4, -12, 2
10,-10:-4, 4, -10, -8, -18, -12, -4, -12, 6
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, -4
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, 0
14,-5:-4, 4, -10, -6, -14, -16, -14, -10, -18
14,-5:-4, 4, -10, -6, -14, -16, -14, -10, -16
12,-5:-4, 4, -10, -6, -14, -12, -6, -2, 2
12,-5:-4, 4, -10, -6, -14, -12, -6, -2, 4
12,-5:-4, 4, -10, -6, -14, -12, -6, -2, 6
12,-5:-4, 4, -10, -6, -14, -12, -6, 2, 2
12,-5:-4, 4, -10, -6, -14, -12, -4, 6, 0
12,-5:-4, 4, -10, -6, -14, -12, -4, 6, 2
12,-5:-4, 4, -10, -6, -14, -12, -4, 6, 4
12,-5:-4, 4, -10, -6, -14, -12, -2, 2, 2
12,-5:-4, 4, -10, -6, -14, -12, -2, 4, 2
12,-5:-4, 4, -10, -6, -14, -12, -2, 4, 12
12,-5:-4, 4, -10, -6, -14, -12, 6, -2, -10
12,-5:-4, 4, -10, -6, -14, -12, 6, -2, -6
12,-5:-4, 4, -10, -6, -14, 6, 4, -12, 2
12,-5:-4, 4, -10, -6, -14, 6, 4, -12, 4
12,-5:-4, 4, -10, -6, -14, 6, 4, -12, 6
-3,2:-4, 4, -10, -6, -8, 0, 0, 4, -4
11,-5:-4, 4, -10, -6, -2, -4, -14, -10, -4
11,-5:-4, 4, -10, -6, -2, -4, -14, -10, 0
11,-5:-4, 4, -10, -6, -2, -4, -14, -4, -10
12,1:-4, 4, -10, -6, 2, -10, -14, -16, -6
3,9:-4, 4, -10, -6, 2, 2, 0, 6, 0
11,-5:-4, 4, -10, 0, -14, -4, -20, -22, -20
11,-5:-4, 4, -10, 0, -14, -4, -20, -22, -18
11,-5:-4, 4, -10, 0, -14, -4, -20, -16, -20
11,-5:-4, 4, -10, 0, -14, -4, -20, -16, -18
11,-5:-4, 4, -10, 0, -14, -4, -20, -16, -16
11,-5:-4, 4, -10, 0, -14, -4, -20, -14, -12
11,-3:-4, 4, -10, 0, -8, -16, -2, -2, 2
20,-7:-4, 4, -10, 2, -16, -18, -20, -32, -14
20,-7:-4, 4, -10, 2, -16, -18, -20, -32, -4
20,-7:-4, 4, -10, 2, -16, -18, -20, -4, -32
7,-16:-4, 4, -8, -16, -10, -20, -14, -18, -12
7,-16:-4, 4, -8, -16, -10, -20, -14, -18, -2
8,2:-4, 4, -8, -16, 0, -6, -12, 4, 2
9,-5:-4, 4, -8, -16, 0, -6, 2, -8, 4
9,-5:-4, 4, -8, -16, 0, -6, 2, -8, 6
9,-5:-4, 4, -8, -16, 0, -6, 2, -8, 8
9,-5:-4, 4, -8, -16, 0, -6, 2, 4, -8
3,-7:-4, 4, -8, -16, 6, -10, -18, 0, 2
3,-7:-4, 4, -8, -16, 6, -10, 0, 2, -18
3,-7:-4, 4, -8, -16, 6, -10, 0, 2, -14
9,4:-4, 4, -8, -14, 0, -12, 2, 4, -2
19,-6:-4, 4, -8, -12, -14, -16, -18, -30, 2
19,-6:-4, 4, -8, -12, -14, -16, -18, 2, -30
15,-6:-4, 4, -8, -6, 0, -12, -12, -14, -26
9,10:-4, 4, -8, -6, 6, 2, -14, -6, -10
9,10:-4, 4, -8, -6, 6, 2, -14, -6, -8
9,10:-4, 4, -8, -6, 6, 2, -8, -12, -8
9,10:-4, 4, -8, -6, 6, 2, -6, -8, -14
10,-6:-4, 4, -8, 6, -4, -4, -14, -10, 10
10,-6:-4, 4, -8, 6, -4, -4, -14, 10, -10
5,-5:-4, 4, -8, 6, -2, -4, -12, 14, -12
5,-5:-4, 4, -8, 6, -2, -4, -12, 14, -10
5,-5:-4, 4, -8, 6, -2, -4, -12, 14, -8
5,-5:-4, 4, -8, 6, -2, -4, 14, -14, -16
5,-5:-4, 4, -8, 6, -2, -4, 14, -6, -10
5,-5:-4, 4, -8, 6, -2, -4, 14, -6, -8
11,2:-4, 4, -4, -26, -16, -20, -20, -6, -4
-3,-2:-4, 4, -4, -26, -12, -24, -26, -14, 6
-3,-2:-4, 4, -4, -26, -12, -24, -26, 6, -14
-3,-2:-4, 4, -4, -26, -12, -24, -26, 6, -12
-3,-2:-4, 4, -4, -26, -12, -24, -26, 6, -10
-3,-2:-4, 4, -4, -26, -12, -24, -14, 6, -26
-3,-2:-4, 4, -4, -26, -12, -24, -14, 6, -24
-3,-2:-4, 4, -4, -26, -12, -24, -14, 6, -22
5,-16:-4, 4, -4, -22, -12, -16, -16, -14, -14
-2,-19:-4, 4, -4, -20, -14, -26, -18, -28, -24
-2,-19:-4, 4, -4, -20, -14, -26, -18, -28, -22
-2,-19:-4, 4, -4, -20, -14, -26, -18, -28, -20
16,4:-4, 4, -4, -18, -14, -20, -10, 0, -12
15,-5:-4, 4, -4, -16, -34, -28, -28, -34, -12
22,-10:-4, 4, -4, -14, -16, -24, -22, -22, -18
15,-3:-4, 4, -4, -14, -14, -18, -12, -26, -6
15,-3:-4, 4, -4, -14, -14, -18, -12, -6, -26
13,-4:-4, 4, -4, -12, -6, -14, -8, -8, -4
13,-4:-4, 4, -4, -12, -6, -14, -8, -8, -2
19,-11:-4, 4, -4, -10, -18, -28, -24, -18, -20
19,-11:-4, 4, -4, -10, -18, -28, -24, -18, -16
19,-11:-4, 4, -4, -10, -18, -28, -24, -16, -22
19,-11:-4, 4, -4, -10, -18, -28, -24, -16, -20
19,-11:-4, 4, -4, -10, -18, -28, -24, -16, -18
20,1:-4, 4, -2, -14, 2, 4, 14, 10, -10
20,1:-4, 4, -2, -14, 2, 6, 10, 8, -10
14,3:-4, 4, -2, -12, -6, 2, -2, -4, -16
10,-4:-4, 4, -2, -12, -2, -10, -6, -2, -6
1,2:-4, 4, -2, -12, 2, 4, -4, 4, 14
10,1:-4, 4, -2, -12, 2, 4, -2, 4, -16
-4,-1:-4, 4, -2, -12, 6, -2, -6, 16, 10
-4,-1:-4, 4, -2, -12, 6, -2, 16, 10, -6
-4,-1:-4, 4, -2, -12, 6, -2, 16, 10, -4
-4,-1:-4, 4, -2, -12, 6, -2, 16, 10, -2
-1,-1:-4, 4, -2, -12, 6, -2, 16, 10, 6
12,9:-4, 4, -2, 2, 4, 6, 8, 4, -4
12,9:-4, 4, -2, 2, 4, 6, 8, 10, -4
3,5:-4, 4, -2, 2, 12, -16, 0, 10, -16
3,5:-4, 4, -2, 2, 12, -16, 0, 10, -14
3,5:-4, 4, -2, 2, 12, -16, 0, 10, -12
5,-10:-4, 4, -2, 6, 2, -22, -18, -10, -2
5,1:-4, 4, -2, 6, 2, -18, -16, -24, -8
5,1:-4, 4, -2, 6, 2, -18, -16, -24, -6
5,1:-4, 4, -2, 6, 2, -18, -16, -24, -4
5,1:-4, 4, -2, 6, 2, -18, -16, -8, -24
5,1:-4, 4, -2, 6, 2, -18, -16, -8, -14
10,9:-4, 4, -2, 6, 6, 12, 6, 12, 14
10,9:-4, 4, -2, 6, 6, 12, 6, 12, 16
-2,10:-4, 4, 4, -6, -14, 4, 2, 22, 16
10,-5:-4, 4, 4, 4, 12, -8, -20, 14, -6
10,-5:-4, 4, 4, 4, 12, -8, -20, 14, -2
10,-5:-4, 4, 4, 4, 14, -4, -8, -20, 0
10,-5:-4, 4, 4, 4, 14, -4, -8, -20, 2
10,-5:-4, 4, 4, 4, 14, -4, -8, -20, 4
5,-5:-4, 4, 4, 6, -6, -2, -4, 16, 14
5,-14:-4, 4, 6, 6, -4, -14, -10, -12, -24
8,-2:-4, 4, 6, 6, -4, 0, -18, -2, -2
4,11:-4, 4, 6, 6, 12, 10, 2, 0, 12
0,-7:6, -4, -4, -6, -6, -4, -4, -4, 4
0,-7:6, -4, -4, -6, -6, -4, -4, -4, 6
0,-7:6, -4, -4, -6, -6, -4, -4, -4, 8
0,2:6, -4, -4, -6, -6, 2, 8, 8, 8
8,-2:6, -4, -4, -6, 6, -2, -4, 22, 16
8,-2:6, -4, -4, -6, 6, -2, -4, 22, 18
8,-2:6, -4, -4, -6, 6, -2, -4, 22, 20
13,-2:6, -4, -4, -4, -8, -20, -4, 8, 6
13,-2:6, -4, -4, -4, -8, -20, -2, 8, 8
13,-2:6, -4, -4, -4, -8, -20, 2, 8, 8
13,-2:6, -4, -4, -4, -8, -20, 4, -2, 0
13,-2:6, -4, -4, -4, -8, -20, 4, -2, 2
13,-2:6, -4, -4, -4, -8, -20, 4, -2, 4
13,-2:6, -4, -4, -4, -8, -20, 8, 12, 0
13,-2:6, -4, -4, -4, -8, -20, 10, 6, 2
13,-2:6, -4, -4, -4, -8, -20, 10, 6, 4
13,-2:6, -4, -4, -4, -8, -20, 10, 6, 6
10,3:6, -4, -4, -4, -6, -2, -8, -30, -10
10,3:6, -4, -4, -4, -6, -2, -8, -10, -30
5,1:6, -4, -4, 0, -12, 8, 8, 2, 16
5,1:6, -4, -4, 0, -12, 8, 8, 16, 2
-1,0:6, -4, -4, 0, -8, -10, 4, 10, 8
-1,0:6, -4, -4, 0, -8, -10, 4, 12, 12
-1,0:6, -4, -4, 0, -8, -10, 4, 12, 18
-1,0:6, -4, -4, 0, -8, 4, -4, 14, -12
-1,0:6, -4, -4, 0, -8, 4, -4, 14, -10
-1,0:6, -4, -4, 0, -8, 4, -4, 14, -8
0,4:6, -4, -4, 0, -8, 6, 10, 0, 10
4,4:6, -4, -4, 0, 4, -4, 2, -10, -2
4,4:6, -4, -4, 0, 4, -4, 2, -10, 4
-1,3:6, -4, -4, 0, 6, 4, -6, -12, -2
-1,3:6, -4, -4, 0, 6, 4, -6, -12, 0
-1,3:6, -4, -4, 0, 6, 4, -6, -12, 2
5,1:6, -4, -4, 0, 8, 8, 2, 16, -12
5,1:6, -4, -4, 0, 8, 8, 2, 16, -10
5,1:6, -4, -4, 0, 8, 8, 2, 16, -8
7,-3:6, -4, -4, 2, 6, 0, 14, -16, -16
7,-3:6, -4, -4, 2, 6, 0, 14, -16, -14
7,-3:6, -4, -4, 2, 6, 0, 14, -16, -12
7,-3:6, -4, -4, 2, 6, 0, 14, -12, -14
7,-3:6, -4, -4, 2, 6, 0, 14, -12, -12
15,-2:6, -4, -4, 4, -10, -6, -14, -12, -8
