-1,-2:-4, 4, -10, -12, -14
-3,11:6, 6, 8, 10, 22
-2,-3:-4, -6, -4, -10, 0, -4
6,-1:-4, 0, -8, -4, -12, -12
-12,16:-4, -14, -8, 20, 22, 24, 36
8,14:-4, -14, 14, -2, 0, 2, 14
12,6:-4, -4, -8, -12, 0, -6, 10
12,6:-4, -4, -8, -12, 0, -6, 12
12,6:-4, -4, -8, -12, 0, -6, 14
4,-3:-4, -4, -6, -2, -8, -30, -2
4,-3:-4, -4, -6, -2, -8, -2, -30
9,4:-4, 0, -12, -12, 6, 4, -6
-2,13:-4, 0, -8, -10, 8, -8, 10
6,-1:-4, 0, -8, -4, -12, -16, -12
5,0:-4, 0, -8, -4, 2, 6, 0
-2,13:-4, 0, -8, 8, -8, 10, -10
-2,13:-4, 0, -8, 8, -8, 10, -6
1,-8:-4, 0, 4, 6, -18, -8, -12
7,10:-4, 0, 8, 4, 6, -8, -12
5,7:-4, 2, 2, -8, -4, -2, 10
5,4:-4, 4, -10, -12, 6, -14, 2
-5,0:-4, 4, -8, -16, -6, -10, -2
-5,0:-4, 4, -8, -16, -6, -10, 0
-5,0:-4, 4, -8, -16, -6, -10, 2
-5,0:-4, 4, -8, -16, -6, -2, -14
-5,0:-4, 4, -8, -16, -6, -2, -12
-5,0:-4, 4, -8, -16, -6, -2, -10
-5,0:-4, 4, -8, -16, -6, 0, -10
6,-1:-4, 4, -8, -16, 2, -6, -10
8,-2:-4, 4, -8, -16, 6, 10, -2
2,1:6, -4, -4, 4, -10, -12, -14
0,14:6, -4, 6, 6, 8, 10, 22
5,8:6, 6, -2, -2, -2, -6, 16
5,8:6, 6, -2, -2, -2, 16, -6
-1,-3:6, 6, 2, 10, -2, -12, 8
-1,-3:6, 6, 2, 10, -2, -12, 12
-1,-3:6, 6, 2, 10, -2, 8, -12
-3,11:6, 6, 6, -6, 10, 22, -6
-3,11:6, 6, 6, -4, 10, 22, -8
-3,11:6, 6, 6, -4, 10, 22, 2
-3,11:6, 6, 6, 4, 10, 22, 2
-3,11:6, 6, 6, 10, 22, -2, -4
-3,11:6, 6, 6, 10, 22, -2, -2
-3,11:6, 6, 6, 10, 22, -2, 0
-3,6:6, 6, 8, -4, 4, -16, 6
-3,6:6, 6, 8, -4, 4, 6, -16
-3,6:6, 6, 8, -4, 4, 6, -14
-3,6:6, 6, 8, -4, 4, 6, -12
6,-6:-4, 0, -12, -6, -8, -20, -4, -2, 0, -12
6,-6:-4, 0, -12, -6, -8, -20, -4, -2, 0, -10
6,-6:-4, 0, -12, -6, -8, -20, -4, -2, 0, -8
6,-6:-4, 0, -12, -6, -8, -8, -12, -18, 0, -8
6,-6:-4, 0, -12, -6, -8, -8, -4, -12, -8, -16
6,-6:-4, 0, -12, -6, -8, -6, -14, -18, -4, -10
6,-6:-4, 0, -12, -6, -8, -6, -2, -4, 2, -2
16,8:-4, 0, -12, -6, -6, -6, -8, -8, -2, 2
16,8:-4, 0, -12, -6, -6, -6, -8, -8, -2, 4
-1,-9:-4, 0, -12, -6, 2, 4, 10, -14, -10, -2
-1,-9:-4, 0, -12, -6, 2, 4, 10, -14, -10, 0
-1,-9:-4, 0, -12, -6, 2, 4, 10, -14, -10, 2
2,29:-4, 0, -12, -6, 8, 12, -2, 12, 12, -2
2,29:-4, 0, -12, -6, 8, 12, -2, 12, 12, 0
2,29:-4, 0, -12, -6, 8, 12, -2, 12, 12, 2
6,8:-4, 0, -12, -6, 10, 8, 8, 6, -4, -12
6,8:-4, 0, -12, -6, 10, 8, 8, 6, -4, -10
6,8:-4, 0, -12, -6, 10, 8, 8, 6, -4, -8
-14,10:-4, 0, -12, -6, 10, 8, 10, 12, 2, -10
-14,10:-4, 0, -12, -6, 10, 8, 10, 12, 2, -6
-14,10:-4, 0, -12, -6, 10, 8, 10, 12, 14, -4
5,9:-4, 0, -12, -6, 10, 14, -6, -2, 0, 12
0,-6:-4, 0, -12, -4, -14, -14, -12, -6, -8, -24
0,-6:-4, 0, -12, -4, -14, -14, -12, -6, -8, -14
15,9:-4, 0, -12, -4, 6, -8, 10, 4, 8, 18
15,9:-4, 0, -12, -4, 6, -8, 10, 4, 8, 22
6,0:-4, 0, -12, -4, 8, 0, 0, 0, 4, 4
5,-6:-4, 0, -12, -4, 8, 10, 12, -2, 10, 12
5,-6:-4, 0, -12, -4, 8, 10, 12, -2, 10, 22
5,-6:-4, 0, -12, -4, 8, 10, 12, 20, 22, -2
3,4:-4, 0, -12, -4, 8, 12, 6, -14, -6, 10
3,4:-4, 0, -12, -4, 8, 12, 6, -14, 10, -6
4,6:-4, 0, -12, -4, 10, -12, -4, -10, 0, 12
4,6:-4, 0, -12, -4, 10, -12, -4, -10, 0, 14
4,6:-4, 0, -12, -4, 10, -12, -4, -10, 0, 16
4,6:-4, 0, -12, -4, 10, -12, -4, -10, 12, 0
4,6:-4, 0, -12, -4, 10, -12, -4, 0, 12, -10
4,6:-4, 0, -12, -4, 10, -12, -4, 0, 12, -8
4,6:-4, 0, -12, -4, 10, -12, -4, 0, 12, -6
11,13:-4, 0, -12, -4, 10, 10, 0, 4, -8, -4
-1,-4:-4, 0, -12, -4, 10, 12, -14, 8, 0, -6
20,4:-4, 0, -12, 0, -8, -8, 0, 10, 6, 16
20,4:-4, 0, -12, 0, -8, -8, 0, 10, 8, 12
20,4:-4, 0, -12, 0, -8, -8, 0, 10, 10, 8
20,4:-4, 0, -12, 0, -8, -8, 0, 10, 12, 12
20,4:-4, 0, -12, 0, -8, -8, 0, 10, 12, 16
20,4:-4, 0, -12, 0, -8, -8, 0, 10, 14, 8
9,-2:-4, 0, -12, 0, -8, -8, 10, -8, 6, 16
9,-2:-4, 0, -12, 0, -8, -8, 10, -8, 8, 12
9,-2:-4, 0, -12, 0, -8, -8, 10, -8, 10, 8
9,-2:-4, 0, -12, 0, -8, -8, 10, -8, 12, 12
9,-2:-4, 0, -12, 0, -8, -8, 10, -8, 12, 16
9,-2:-4, 0, -12, 0, -8, -8, 10, -8, 14, 8
9,-2:-4, 0, -12, 0, -8, -8, 10, 6, 16, -8
-4,3:-4, 0, -12, 0, -8, 6, 4, -12, 6, 0
-4,3:-4, 0, -12, 0, -8, 6, 4, 6, 0, -12
-4,3:-4, 0, -12, 0, -8, 6, 4, 6, 0, -6
-4,3:-4, 0, -12, 0, -8, 6, 4, 6, 0, -4
14,-5:-4, 0, -12, 0, -6, -24, -4, -14, -32, -10
14,-5:-4, 0, -12, 0, -6, -24, -4, -14, -10, -32
14,-5:-4, 0, -12, 0, -6, -24, -4, -14, -10, -30
14,-5:-4, 0, -12, 0, -6, -24, -4, -14, -10, -28
-5,-10:-4, 0, -12, 0, 8, 2, -4, 2, -4, -8
6,-3:-4, 0, -12, 0, 8, 2, 6, -8, -10, -12
-1,20:-4, 0, -12, 0, 10, 14, 4, 10, 20, 10
-2,19:-4, 0, -12, 0, 10, 14, 10, 12, 14, 18
5,1:-4, 0, -12, 2, -4, -8, -6, 8, -16, -14
5,1:-4, 0, -12, 2, -4, -8, -6, 8, -16, -8
5,1:-4, 0, -12, 2, -4, -8, -6, 8, -16, -4
5,1:-4, 0, -12, 2, -4, -8, -6, 8, -14, -16
5,1:-4, 0, -12, 2, -4, -8, -6, 8, -14, -14
5,1:-4, 0, -12, 2, -4, -8, -6, 8, -14, -12
-3,9:-4, 0, -12, 2, -4, -8, -2, 2, -12, 2
-3,9:-4, 0, -12, 2, -4, -8, -2, 2, -8, 0
-3,9:-4, 0, -12, 2, -4, -8, -2, 2, 2, -12
-1,28:-4, 0, -12, 2, 6, 8, 8, 16, 14, 22
-1,28:-4, 0, -12, 2, 6, 8, 8, 16, 14, 24
6,-1:-4, 0, -12, 4, -4, 4, -12, -18, 8, 2
6,-1:-4, 0, -12, 4, -4, 4, -12, -18, 8, 6
6,-1:-4, 0, -12, 4, -4, 4, -12, 8, 2, -18
6,-1:-4, 0, -12, 4, -4, 4, -12, 8, 2, -14
6,5:-4, 0, -12, 4, -4, 4, 6, -2, 2, -6
0,-3:-4, 0, -12, 4, 4, -12, -8, -2, -6, 6
0,-3:-4, 0, -12, 4, 4, -12, -8, -2, -6, 8
0,-3:-4, 0, -12, 4, 4, -12, 0, -2, -6, 2
0,-3:-4, 0, -12, 4, 4, -12, 0, -2, -6, 6
4,-11:-4, 0, -12, 4, 4, -12, 4, -14, -14, -18
5,-6:-4, 0, -12, 4, 4, 6, 2, 14, 2, 12
9,2:-4, 0, -12, 4, 4, 6, 4, 10, 8, -6
-11,12:-4, 0, -12, 4, 6, 2, 10, 8, 14, 20
-11,12:-4, 0, -12, 4, 6, 2, 10, 14, 20, 8
-11,12:-4, 0, -12, 4, 6, 2, 10, 14, 20, 12
-2,-8:-4, 0, -12, 6, -8, -12, -10, 8, 2, 10
8,2:-4, 0, -12, 6, -8, -6, -14, -14, -20, -22
8,2:-4, 0, -12, 6, -8, -6, -14, -14, -20, -20
-2,-7:-4, 0, -12, 6, -2, 0, 2, 12, -2, 8
-2,-7:-4, 0, -12, 6, -2, 0, 2, 12, -2, 10
-2,-7:-4, 0, -12, 6, -2, 0, 2, 12, -2, 12
-2,-7:-4, 0, -12, 6, -2, 0, 2, 12, 2, 12
-2,-7:-4, 0, -12, 6, -2, 0, 2, 12, 10, -2
-2,-7:-4, 0, -12, 6, -2, 0, 2, 12, 10, 0
-2,-7:-4, 0, -12, 6, -2, 0, 2, 12, 10, 2
-2,-7:-4, 0, -12, 6, -2, 0, 2, 12, 16, 2
0,-2:-4, 0, -12, 6, -2, 0, 8, 10, 4, 6
-7,-2:-4, 0, -12, 6, -2, 6, -2, -4, -20, -26
-7,-2:-4, 0, -12, 6, -2, 6, -2, -4, -20, -24
-7,-2:-4, 0, -12, 6, -2, 6, -2, -4, -20, -22
-2,-7:-4, 0, -12, 6, -2, 6, 6, 0, 4, -4
-3,9:-4, 0, -12, 6, -2, 6, 8, -4, 20, -12
-3,9:-4, 0, -12, 6, -2, 6, 8, -4, 20, -10
-3,9:-4, 0, -12, 6, -2, 6, 8, -4, 20, -8
-4,7:-4, 0, -12, 6, -2, 12, 0, 8, -6, -4
7,-8:-4, 0, -12, 6, 4, -2, 8, -18, -8, -4
7,-8:-4, 0, -12, 6, 4, -2, 8, -18, -8, -2
7,-8:-4, 0, -12, 6, 4, -2, 8, -18, -2, -8
7,-8:-4, 0, -12, 6, 4, -2, 8, -18, -2, -4
7,-8:-4, 0, -12, 6, 4, -2, 8, -8, -4, -18
8,24:-4, 0, -12, 6, 8, -2, -10, 2, 2, 26
8,24:-4, 0, -12, 6, 8, -2, -10, 2, 2, 28
13,0:-4, 0, -12, 6, 8, -2, 0, 2, -10, -20
13,0:-4, 0, -12, 6, 8, -2, 0, 2, -10, -18
2,-1:-4, 0, -12, 6, 8, -2, 10, -12, -8, 6
2,-1:-4, 0, -12, 6, 8, -2, 10, -12, -8, 8
13,5:-4, 0, -12, 6, 8, 2, 6, -14, -20, -6
-3,5:-4, 0, -12, 6, 8, 2, 12, 12, 22, -10
-3,5:-4, 0, -12, 6, 8, 2, 12, 12, 22, -6
4,10:-4, 0, -12, 6, 8, 4, -6, -4, 10, -12
4,10:-4, 0, -12, 6, 8, 4, -6, -4, 10, -10
4,10:-4, 0, -12, 6, 8, 4, -6, -4, 10, -8
5,11:-4, 0, -12, 6, 8, 4, -6, -2, -8, 6
5,-2:-4, 0, -12, 6, 10, 6, 8, -10, 12, 6
5,-2:-4, 0, -12, 6, 10, 6, 8, -10, 12, 8
5,-2:-4, 0, -12, 6, 10, 6, 8, -10, 12, 10
-1,15:-4, 0, -12, 8, -2, -10, -14, 22, 18, 22
-12,10:-4, 0, -12, 8, 8, -8, 20, 16, 18, 30
-12,10:-4, 0, -12, 8, 8, 20, 16, 18, 30, -8
-12,10:-4, 0, -12, 8, 8, 20, 16, 18, 30, 0
6,6:-4, 0, -12, 8, 10, -12, 4, -14, -8, 16
6,6:-4, 0, -12, 8, 10, -12, 4, -14, -8, 18
6,6:-4, 0, -12, 8, 10, -12, 4, -14, 16, -8
-1,7:-4, 0, -12, 8, 10, -4, -4, -12, -8, 18
-13,17:-4, 0, -12, 8, 12, 12, 22, 24, 26, 38
9,2:-4, 0, -12, 8, 12, 20, 10, 20, 22, 8
-5,4:-4, 0, -12, 8, 12, 20, 10, 24, 10, 6
-5,4:-4, 0, -12, 8, 12, 20, 10, 24, 10, 8
-5,4:-4, 0, -12, 8, 12, 20, 10, 24, 10, 10
-2,-11:-4, 0, -12, 10, -22, -22, -16, 6, -30, 2
-1,-10:-4, 0, -12, 10, -22, -22, 0, -14, -34, -12
-1,-10:-4, 0, -12, 10, -22, -22, 0, -14, -12, -34
-1,-10:-4, 0, -12, 10, -22, -22, 0, -14, -12, -32
-1,-10:-4, 0, -12, 10, -22, -22, 0, -14, -12, -30
-6,-1:-4, 0, -12, 10, -22, -8, -20, 6, -4, 14
-2,-6:-4, 0, -12, 10, -22, -8, -12, -8, -24, 6
-2,-6:-4, 0, -12, 10, -22, -8, -12, -8, -24, 8
-2,-6:-4, 0, -12, 10, -22, -8, -12, -8, -24, 10
-2,-6:-4, 0, -12, 10, -22, -8, -12, -8, 6, -24
1,-9:-4, 0, -12, 10, -22, -2, -14, -12, -12, 2
1,-9:-4, 0, -12, 10, -22, -2, -14, -12, -12, 4
1,-9:-4, 0, -12, 10, -22, -2, -14, -12, -12, 6
1,-9:-4, 0, -12, 10, -22, -2, -14, -12, 2, -12
-2,-1:-4, 0, -12, 10, -20, -22, -20, -8, -12, -8
10,-9:-4, 0, -12, 10, -20, -14, -8, -4, -24, -14
-4,-3:-4, 0, -12, 10, -20, -6, -16, 0, -10, -4
-12,-17:-4, 0, -12, 10, -20, -6, 2, 2, -4, -8
-7,-9:-4, 0, -12, 10, -20, -4, -2, -10, -16, -4
-7,-9:-4, 0, -12, 10, -20, -4, -2, -10, -16, -2
-7,-9:-4, 0, -12, 10, -20, -4, -2, -10, -16, 0
-7,-9:-4, 0, -12, 10, -20, -4, -2, -10, -4, -16
-7,-9:-4, 0, -12, 10, -20, -4, -2, -10, -4, -12
1,-3:-4, 0, -12, 10, -16, -20, 0, -10, 2, -22
-2,-15:-4, 0, -12, 10, -16, -8, -12, -8, -18, -16
-6,-13:-4, 0, -12, 10, -16, 0, -10, 2, -26, -8
-6,-13:-4, 0, -12, 10, -16, 0, -10, 2, -26, -6
-6,-13:-4, 0, -12, 10, -16, 0, -10, 2, -26, -4
-8,-15:-4, 0, -12, 10, -10, -22, -26, -4, 4, -24
-4,-3:-4, 0, -12, 10, -10, -22, -22, 4, -4, -14
-4,-3:-4, 0, -12, 10, -10, -22, -20, 4, -4, -22
-4,-3:-4, 0, -12, 10, -10, -22, -20, 4, -4, -20
-4,-3:-4, 0, -12, 10, -10, -22, -20, 4, -4, -18
-4,-3:-4, 0, -12, 10, -10, -22, -16, 4, -4, -28
-4,-3:-4, 0, -12, 10, -10, -22, -16, 4, -4, -18
6,-4:-4, 0, -12, 10, -10, -22, 4, -8, -14, -16
1,-13:-4, 0, -12, 10, -10, -10, -18, 4, -2, -24
1,-13:-4, 0, -12, 10, -10, -10, -18, 4, -2, -20
4,-15:-4, 0, -12, 10, -10, 2, -2, 0, -2, -8
4,-15:-4, 0, -12, 10, -10, 2, -2, 0, -2, -4
-4,-3:-4, 0, -12, 10, -10, 4, -4, -18, -26, -32
-4,-3:-4, 0, -12, 10, -10, 4, -4, -18, -26, -30
-4,-3:-4, 0, -12, 10, -10, 4, -4, -18, -26, -28
-4,-3:-4, 0, -12, 10, -10, 4, -4, -14, -14, -20
-4,-3:-4, 0, -12, 10, -10, 4, -4, -14, -14, -18
-4,-3:-4, 0, -12, 10, -10, 4, -4, -14, -14, -16
-12,4:-4, 0, -12, 10, -10, 4, 4, -4, -6, 2
-4,-3:-4, 0, -12, 10, -4, 6, -14, -14, -4, -24
-4,-3:-4, 0, -12, 10, -4, 6, -14, -4, -12, -18
-4,-3:-4, 0, -12, 10, -4, 6, -14, -4, -12, -16
-7,9:-4, 0, -12, 10, -2, -18, -2, 16, 14, -2
-7,9:-4, 0, -12, 10, -2, -18, -2, 16, 14, 8
-7,9:-4, 0, -12, 10, -2, -18, 16, 14, -2, -2
-7,9:-4, 0, -12, 10, -2, -2, 16, 14, -2, -18
5,-3:-4, 0, -12, 10, -2, 12, 4, -6, -14, -8
2,-17:-4, 0, -12, 10, 4, 8, 0, -28, -18, -22
1,-6:-4, 0, -12, 10, 4, 8, 4, -8, -14, 12
1,-6:-4, 0, -12, 10, 4, 8, 4, -8, -14, 16
1,-6:-4, 0, -12, 10, 4, 8, 4, -8, 12, -14
1,-6:-4, 0, -12, 10, 4, 8, 4, -8, 12, -12
10,-5:-4, 0, -12, 10, 6, -16, 4, 2, -10, -6
5,11:-4, 0, -8, -10, -4, -4, -2, 0, 2, 14
5,4:-4, 0, -8, -10, -4, 2, -2, 10, 6, 2
13,3:-4, 0, -8, -10, -4, 2, 10, -6, 8, 12
13,3:-4, 0, -8, -10, -4, 2, 10, -6, 8, 14
13,3:-4, 0, -8, -10, -4, 2, 10, -6, 12, 8
11,17:-4, 0, -8, -10, -2, 4, 2, -2, 10, 6
6,3:-4, 0, -8, -10, -2, 10, 2, 22, 14, -4
-1,15:-4, 0, -8, -10, 0, 20, 28, 16, 20, 38
-1,15:-4, 0, -8, -10, 0, 20, 28, 16, 30, 28
-1,15:-4, 0, -8, -10, 0, 20, 28, 16, 30, 38
-1,15:-4, 0, -8, -10, 0, 20, 28, 20, 38, 16
-4,3:-4, 0, -8, -10, 0, 22, 24, 18, 14, 20
4,8:-4, 0, -8, -10, 0, 22, 28, 12, 10, 12
4,8:-4, 0, -8, -10, 0, 22, 28, 12, 10, 14
4,8:-4, 0, -8, -10, 0, 22, 28, 12, 10, 16
15,9:-4, 0, -8, -10, 2, 2, 4, -4, 12, 6
0,13:-4, 0, -8, -10, 2, 10, 10, 6, 12, 6
1,19:-4, 0, -8, -10, 2, 10, 10, 10, 14, 26
0,13:-4, 0, -8, -10, 2, 10, 10, 12, 6, 6
0,13:-4, 0, -8, -10, 2, 10, 10, 12, 6, 10
5,19:-4, 0, -8, -10, 4, 0, 6, 8, 10, 22
8,18:-4, 0, -8, -10, 6, -4, -8, -8, -2, -4
3,4:-4, 0, -8, -10, 6, -4, -8, 4, 2, -2
7,-1:-4, 0, -8, -10, 6, -4, -6, 6, 0, 4
0,6:-4, 0, -8, -10, 6, -4, 2, 10, 2, -4
0,6:-4, 0, -8, -10, 6, -4, 2, 10, 2, -2
0,6:-4, 0, -8, -10, 6, -4, 2, 10, 2, 0
-2,13:-4, 0, -8, -10, 8, -8, 4, 2, 0, 8
14,18:-4, 0, -8, -10, 8, -4, 6, -2, 8, 4
5,13:-4, 0, -8, -10, 8, 8, -2, 2, 4, 16
-2,9:-4, 0, -8, -10, 8, 10, 2, 12, 8, 0
-2,9:-4, 0, -8, -10, 8, 10, 2, 12, 8, 4
-2,0:-4, 0, -8, -4, -12, -10, -6, -4, -2, 10
5,0:-4, 0, -8, -4, -12, -8, -14, -4, -8, -12
5,0:-4, 0, -8, -4, -12, -8, -14, -4, -8, -10
0,8:-4, 0, -8, -4, -12, -2, 2, 4, 16, -12
0,8:-4, 0, -8, -4, -12, -2, 2, 4, 16, -10
0,8:-4, 0, -8, -4, -12, -2, 2, 4, 16, -8
2,-2:-4, 0, -8, -4, -12, -2, 8, -4, -14, 0
4,0:-4, 0, -8, -4, -10, -16, 10, 2, 4, 0
5,-8:-4, 0, -8, -4, -10, -6, 2, 6, -6, 6
4,-9:-4, 0, -8, -4, -10, -4, -12, -14, 4, -6
4,-9:-4, 0, -8, -4, -10, -4, -10, 0, -2, -8
4,-9:-4, 0, -8, -4, -10, -4, -10, 0, -2, -6
4,-9:-4, 0, -8, -4, -10, -4, -10, 0, -2, -4
4,-9:-4, 0, -8, -4, -10, -4, -10, 2, 4, 4
4,-9:-4, 0, -8, -4, -10, -4, -10, 2, 4, 8
4,-9:-4, 0, -8, -4, -10, -4, -10, 2, 6, 4
4,-9:-4, 0, -8, -4, -10, -4, -10, 2, 10, 6
4,-9:-4, 0, -8, -4, -10, -4, -10, 2, 10, 8
4,-9:-4, 0, -8, -4, -10, -4, -10, 2, 10, 10
4,-9:-4, 0, -8, -4, -10, -4, -2, -12, 4, -10
4,-9:-4, 0, -8, -4, -10, -4, -2, -12, 4, -8
4,-9:-4, 0, -8, -4, -10, -4, -2, -12, 4, -6
4,-9:-4, 0, -8, -4, -10, -4, -2, 2, 2, 0
4,-9:-4, 0, -8, -4, -10, -4, -2, 2, 2, 10
4,-9:-4, 0, -8, -4, -10, -4, 0, -10, -2, -2
4,-9:-4, 0, -8, -4, -10, -4, 0, -10, 2, -6
4,-9:-4, 0, -8, -4, -10, -4, 0, -10, 2, -4
4,-9:-4, 0, -8, -4, -10, -4, 0, -10, 2, -2
4,-9:-4, 0, -8, -4, -10, -4, 0, -2, 0, -10
4,-9:-4, 0, -8, -4, -10, -4, 0, -2, 0, -2
4,-9:-4, 0, -8, -4, -10, -4, 0, 2, 2, -2
4,-9:-4, 0, -8, -4, -10, -4, 0, 4, -10, 6
4,-9:-4, 0, -8, -4, -10, -4, 0, 4, 6, 0
4,-9:-4, 0, -8, -4, -10, -4, 2, 2, -6, -2
4,-9:-4, 0, -8, -4, -10, -4, 2, 2, -6, 0
4,-9:-4, 0, -8, -4, -10, -4, 2, 2, -6, 2
4,-9:-4, 0, -8, -4, -10, -4, 2, 2, -2, -2
9,1:-4, 0, -8, -4, -10, 2, -2, -16, -14, -16
9,1:-4, 0, -8, -4, -10, 2, -2, -16, -14, -14
6,-1:-4, 0, -8, -4, -10, 10, -2, -6, 0, 16
4,0:-4, 0, -8, -4, -10, 10, 2, 4, 0, -16
12,-1:-4, 0, -8, -4, -8, -4, -8, -2, 4, 2
-13,8:-4, 0, -8, -4, -8, -2, 10, 12, -2, 8
13,-4:-4, 0, -8, -4, -8, 10, -4, 6, 8, 2
13,-4:-4, 0, -8, -4, -8, 10, -4, 6, 8, 4
5,11:-4, 0, -8, -4, -4, -2, 0, 2, 14, -10
5,11:-4, 0, -8, -4, -4, -2, 0, 2, 14, -6
1,-6:-4, 0, -8, -4, -2, 6, -14, -2, -10, 8
1,-6:-4, 0, -8, -4, -2, 6, -14, -2, 0, 0
1,-6:-4, 0, -8, -4, -2, 6, -14, -2, 0, 2
1,-6:-4, 0, -8, -4, -2, 6, -14, -2, 0, 4
5,4:-4, 0, -8, -4, 2, -2, 10, 6, 2, -10
5,4:-4, 0, -8, -4, 2, -2, 10, 6, 2, -6
-6,-8:-4, 0, -8, -4, 2, 0, 0, -2, -2, 0
-1,5:-4, 0, -8, -4, 2, 2, -14, 0, 2, 14
-4,11:-4, 0, -8, -4, 2, 8, -14, -12, 14, 16
3,6:-4, 0, -8, -4, 2, 8, -14, -4, -12, -10
3,6:-4, 0, -8, -4, 2, 8, -14, -4, -12, -8
3,6:-4, 0, -8, -4, 2, 8, -14, -4, -12, -6
-4,11:-4, 0, -8, -4, 2, 8, -14, 14, 16, -12
-4,11:-4, 0, -8, -4, 2, 8, -14, 14, 16, -8
6,-1:-4, 0, -8, -4, 2, 8, -12, -12, 12, 14
6,-1:-4, 0, -8, -4, 2, 8, -12, -12, 12, 16
6,-1:-4, 0, -8, -4, 2, 8, -12, -12, 14, 8
6,5:-4, 0, -8, -4, 2, 10, -12, -16, 2, -14
6,5:-4, 0, -8, -4, 2, 10, -12, -12, 2, -8
6,-1:-4, 0, -8, -4, 2, 10, -12, -12, 6, 6
6,-1:-4, 0, -8, -4, 2, 10, -12, -12, 6, 8
6,-1:-4, 0, -8, -4, 2, 10, -12, -12, 10, 6
6,-1:-4, 0, -8, -4, 2, 10, -12, -12, 10, 8
6,-1:-4, 0, -8, -4, 2, 10, -12, -12, 10, 10
6,5:-4, 0, -8, -4, 2, 10, -12, 2, -8, -12
6,5:-4, 0, -8, -4, 2, 10, -12, 2, -8, -10
6,5:-4, 0, -8, -4, 2, 10, -12, 2, -8, -8
-4,-3:-4, 0, -8, -4, 2, 10, 0, -12, 8, -6
-4,-3:-4, 0, -8, -4, 2, 10, 0, -10, 8, -12
-4,-3:-4, 0, -8, -4, 2, 10, 0, -8, 8, -8
-4,-3:-4, 0, -8, -4, 2, 10, 0, -8, 8, -6
-4,-3:-4, 0, -8, -4, 2, 10, 0, -8, 8, -4
-4,-3:-4, 0, -8, -4, 2, 10, 0, -4, 14, 14
-4,-3:-4, 0, -8, -4, 2, 10, 0, -4, 14, 18
-4,-3:-4, 0, -8, -4, 2, 10, 0, -4, 16, 14
-4,-3:-4, 0, -8, -4, 2, 10, 0, -4, 20, 16
-4,-3:-4, 0, -8, -4, 2, 10, 0, -4, 20, 18
-4,-3:-4, 0, -8, -4, 2, 10, 0, -4, 20, 20
-4,-3:-4, 0, -8, -4, 2, 10, 0, -2, 8, -6
-11,6:-4, 0, -8, -4, 2, 10, 0, 6, 8, 18
-2,1:-4, 0, -8, -4, 8, 0, 10, 0, 14, 18
-2,1:-4, 0, -8, -4, 8, 0, 10, 0, 18, 16
-2,1:-4, 0, -8, -4, 8, 0, 10, 0, 18, 18
-2,1:-4, 0, -8, -4, 8, 0, 10, 0, 18, 20
-2,1:-4, 0, -8, -4, 8, 0, 10, 0, 22, 20
-2,1:-4, 0, -8, -4, 8, 0, 10, 0, 22, 24
-2,1:-4, 0, -8, -4, 8, 0, 10, 14, 18, 0
6,3:-4, 0, -8, -4, 8, 6, 14, 18, 14, 2
7,-4:-4, 0, -8, -4, 10, 0, -8, -2, -22, -14
14,2:-4, 0, -8, -4, 10, 0, 12, -4, -14, -2
14,2:-4, 0, -8, -4, 10, 0, 12, -4, -14, 0
9,-8:-4, 0, -8, -2, -14, -8, -26, -14, -16, -20
14,21:-4, 0, -8, -2, -12, 0, 4, 2, 0, -2
14,21:-4, 0, -8, -2, -12, 0, 4, 2, 0, 0
14,5:-4, 0, -8, -2, -8, -18, -8, -8, -2, 8
17,0:-4, 0, -8, -2, -8, -18, -6, 6, -10, -4
9,-4:-4, 0, -8, -2, -8, -14, 8, 2, 10, 2
15,-1:-4, 0, -8, -2, -8, 10, -8, 8, 2, -2
15,-1:-4, 0, -8, -2, -8, 10, -8, 8, 2, 0
-3,4:-4, 0, -8, -2, 0, 8, 4, 6, -10, 8
-3,4:-4, 0, -8, -2, 0, 8, 4, 6, -10, 10
-3,4:-4, 0, -8, -2, 0, 8, 4, 6, 8, -10
-2,6:-4, 0, -8, -2, 4, 2, 8, -4, -8, -4
-2,6:-4, 0, -8, -2, 4, 2, 8, -4, -8, 6
-2,6:-4, 0, -8, -2, 4, 2, 8, -4, -4, -8
11,1:-4, 0, -8, -2, 8, 12, -20, -18, -12, -8
2,3:-4, 0, -8, -2, 8, 12, -16, -22, -2, -2
2,3:-4, 0, -8, -2, 8, 12, -16, -2, -2, -22
2,3:-4, 0, -8, -2, 8, 12, -16, -2, -2, -20
2,3:-4, 0, -8, -2, 8, 12, -16, -2, -2, -18
8,-7:-4, 0, -8, -2, 8, 12, -12, -20, -18, -12
0,5:-4, 0, -8, -2, 8, 12, -12, 8, -8, 8
6,3:-4, 0, -8, -2, 10, 2, 22, 14, -4, -10
5,19:-4, 0, -8, 4, -2, 6, 8, 10, 22, -4
5,19:-4, 0, -8, 4, -2, 6, 8, 10, 22, 6
-10,-19:-4, 0, -8, 6, -14, -22, 10, -6, -12, -14
-9,-12:-4, 0, -8, 6, -14, -12, 2, -6, -2, -6
-8,-14:-4, 0, -8, 6, -14, -4, -14, -4, 0, 2
-8,-14:-4, 0, -8, 6, -14, -4, -14, -4, 0, 4
-8,-14:-4, 0, -8, 6, -14, -4, -14, -4, 0, 6
