-1,-2:-4, 4, -10, -12, -14
-3,11:6, 6, 8, 10, 22
-2,-3:-4, -6, -4, -10, 0, -4
6,-1:-4, 0, -8, -4, -12, -12
-12,16:-4, -14, -8, 20, 22, 24, 36
8,14:-4, -14, 14, -2, 0, 2, 14
12,6:-4, -4, -8, -12, 0, -6, 10
12,6:-4, -4, -8, -12, 0, -6, 12
12,6:-4, -4, -8, -12, 0, -6, 14
4,-3:-4, -4, -6, -2, -8, -30, -2
4,-3:-4, -4, -6, -2, -8, -2, -30
9,4:-4, 0, -12, -12, 6, 4, -6
-2,13:-4, 0, -8, -10, 8, -8, 10
6,-1:-4, 0, -8, -4, -12, -16, -12
5,0:-4, 0, -8, -4, 2, 6, 0
-2,13:-4, 0, -8, 8, -8, 10, -10
-2,13:-4, 0, -8, 8, -8, 10, -6
1,-8:-4, 0, 4, 6, -18, -8, -12
7,10:-4, 0, 8, 4, 6, -8, -12
5,7:-4, 2, 2, -8, -4, -2, 10
5,4:-4, 4, -10, -12, 6, -14, 2
-5,0:-4, 4, -8, -16, -6, -10, -2
-5,0:-4, 4, -8, -16, -6, -10, 0
-5,0:-4, 4, -8, -16, -6, -10, 2
-5,0:-4, 4, -8, -16, -6, -2, -14
-5,0:-4, 4, -8, -16, -6, -2, -12
-5,0:-4, 4, -8, -16, -6, -2, -10
-5,0:-4, 4, -8, -16, -6, 0, -10
6,-1:-4, 4, -8, -16, 2, -6, -10
8,-2:-4, 4, -8, -16, 6, 10, -2
2,1:6, -4, -4, 4, -10, -12, -14
0,14:6, -4, 6, 6, 8, 10, 22
5,8:6, 6, -2, -2, -2, -6, 16
5,8:6, 6, -2, -2, -2, 16, -6
-1,-3:6, 6, 2, 10, -2, -12, 8
-1,-3:6, 6, 2, 10, -2, -12, 12
-1,-3:6, 6, 2, 10, -2, 8, -12
-3,11:6, 6, 6, -6, 10, 22, -6
-3,11:6, 6, 6, -4, 10, 22, -8
-3,11:6, 6, 6, -4, 10, 22, 2
-3,11:6, 6, 6, 4, 10, 22, 2
-3,11:6, 6, 6, 10, 22, -2, -4
-3,11:6, 6, 6, 10, 22, -2, -2
-3,11:6, 6, 6, 10, 22, -2, 0
-3,6:6, 6, 8, -4, 4, -16, 6
-3,6:6, 6, 8, -4, 4, 6, -16
-3,6:6, 6, 8, -4, 4, 6, -14
-3,6:6, 6, 8, -4, 4, 6, -12
5,-6:-4, 4, -8, -12, -14, -2, -20, 4, 0
5,-6:-4, 4, -8, -12, -14, -2, -20, 4, 2
0,19:-4, 4, -8, -12, 6, 0, 4, 20, 16
3,-14:-4, 4, -8, 0, -2, -32, -18, -16, -16
3,-14:-4, 4, -8, 0, -2, -18, -16, -16, -32
7,-22:-4, 4, -4, -28, -12, -30, -10, -14, -18
2,-17:-4, 4, -4, -28, -12, -28, -18, -36, -14
11,-4:-4, 4, -4, -26, -14, -24, -24, -18, -26
11,-4:-4, 4, -4, -26, -14, -24, -24, -18, -24
11,-4:-4, 4, -4, -26, -14, -24, -24, -18, -22
9,-7:-4, 4, -4, -22, -14, -16, -20, -22, -18
24,-17:-4, 4, -4, -16, -32, -34, -38, -30, -26
24,-17:-4, 4, -4, -16, -32, -34, -38, -30, -24
24,-17:-4, 4, -4, -16, -32, -34, -38, -30, -22
24,-17:-4, 4, -4, -16, -32, -34, -38, -26, -26
20,-29:-4, 4, -4, -16, -20, -26, -24, -20, -18
16,-2:-4, 4, -4, -16, -20, -10, -26, -32, -28
19,-8:-4, 4, -4, -16, -14, -36, -24, -26, -30
11,2:-4, 4, -4, -14, -24, -14, -18, -26, -14
11,2:-4, 4, -4, -14, -24, -14, -18, -14, -26
11,2:-4, 4, -4, -14, -24, -14, -18, -14, -24
11,2:-4, 4, -4, -14, -24, -14, -18, -14, -22
3,-22:-4, 4, -4, -12, -20, -30, -26, -14, -16
3,-22:-4, 4, -4, -12, -20, -30, -26, -14, -14
22,-15:-4, 4, -4, -12, -10, -46, -36, -40, -28
22,-15:-4, 4, -4, -12, -10, -46, -36, -40, -26
22,-15:-4, 4, -4, -12, -10, -46, -36, -40, -24
22,-15:-4, 4, -4, -12, -10, -46, -36, -28, -40
2,14:-4, 4, -2, -14, 2, 2, 0, -2, 4
2,14:-4, 4, -2, -14, 2, 2, 0, 0, -2
2,14:-4, 4, -2, -14, 2, 2, 0, 2, 2
2,14:-4, 4, -2, -14, 2, 2, 0, 2, 4
2,14:-4, 4, -2, -14, 2, 2, 0, 2, 6
3,3:-4, 4, -2, -12, 0, -10, -6, -4, 8
5,9:-4, 4, -2, -8, 2, 14, -16, 0, -4
9,1:-4, 4, -2, 6, -16, -14, 2, -8, -6
9,1:-4, 4, -2, 6, -16, -14, 2, -8, -4
9,1:-4, 4, -2, 6, -16, -14, 2, 2, -8
-2,-3:-4, 4, 4, -6, -4, -10, 0, -4, 14
-9,16:-4, 4, 4, -6, 4, -8, 22, 4, 22
-9,16:-4, 4, 4, -6, 4, -8, 22, 22, 4
-9,16:-4, 4, 4, -6, 4, -8, 22, 22, 6
-9,16:-4, 4, 4, -6, 4, -8, 22, 22, 8
0,11:-4, 4, 4, 6, -14, -10, 2, 12, 8
0,11:-4, 4, 4, 6, -14, 2, 12, 8, -10
0,11:-4, 4, 4, 6, -14, 2, 12, 8, -8
0,11:-4, 4, 4, 6, -14, 2, 12, 8, -6
9,4:-4, 4, 4, 6, 6, 4, 10, -6, -14
9,4:-4, 4, 4, 6, 6, 4, 10, -6, -12
9,4:-4, 4, 4, 6, 6, 4, 10, -6, -10
10,5:-4, 4, 4, 6, 10, 4, 16, -8, 6
10,5:-4, 4, 4, 6, 10, 4, 16, -8, 8
10,5:-4, 4, 4, 6, 10, 4, 16, 6, -8
4,-2:-4, 4, 6, 4, -8, -4, -10, -14, -8
15,9:6, -4, -4, -4, -8, -12, 0, -6, 10
15,9:6, -4, -4, -4, -8, -12, 0, -6, 12
15,9:6, -4, -4, -4, -8, -12, 0, -6, 14
7,0:6, -4, -4, -4, -6, -2, -8, -30, -2
7,0:6, -4, -4, -4, -6, -2, -8, -2, -30
12,7:6, -4, -4, 0, -12, -12, 6, 4, -6
1,16:6, -4, -4, 0, -8, -10, 8, -8, 10
9,2:6, -4, -4, 0, -8, -4, -12, -16, -12
8,3:6, -4, -4, 0, -8, -4, 2, 6, 0
1,16:6, -4, -4, 0, -8, 8, -8, 10, -10
1,16:6, -4, -4, 0, -8, 8, -8, 10, -6
4,-5:6, -4, -4, 0, 4, 6, -18, -8, -12
10,13:6, -4, -4, 0, 8, 4, 6, -8, -12
8,7:6, -4, -4, 4, -10, -12, 6, -14, 2
-2,3:6, -4, -4, 4, -8, -16, -6, -10, -2
-2,3:6, -4, -4, 4, -8, -16, -6, -10, 0
-2,3:6, -4, -4, 4, -8, -16, -6, -10, 2
-2,3:6, -4, -4, 4, -8, -16, -6, -2, -14
-2,3:6, -4, -4, 4, -8, -16, -6, -2, -12
-2,3:6, -4, -4, 4, -8, -16, -6, -2, -10
-2,3:6, -4, -4, 4, -8, -16, -6, 0, -10
9,2:6, -4, -4, 4, -8, -16, 2, -6, -10
11,1:6, -4, -4, 4, -8, -16, 6, 10, -2
5,4:6, -4, 6, -4, -4, 4, -10, -12, -14
8,11:6, -4, 6, 6, -2, -2, -2, -6, 16
8,11:6, -4, 6, 6, -2, -2, -2, 16, -6
2,0:6, -4, 6, 6, 2, 10, -2, -12, 8
2,0:6, -4, 6, 6, 2, 10, -2, -12, 12
2,0:6, -4, 6, 6, 2, 10, -2, 8, -12
0,14:6, -4, 6, 6, 6, -6, 10, 22, -6
0,14:6, -4, 6, 6, 6, -4, 10, 22, -8
0,14:6, -4, 6, 6, 6, -4, 10, 22, 2
0,14:6, -4, 6, 6, 6, 4, 10, 22, 2
0,14:6, -4, 6, 6, 6, 10, 22, -2, -4
0,14:6, -4, 6, 6, 6, 10, 22, -2, -2
0,14:6, -4, 6, 6, 6, 10, 22, -2, 0
0,9:6, -4, 6, 6, 8, -4, 4, -16, 6
0,9:6, -4, 6, 6, 8, -4, 4, 6, -16
0,9:6, -4, 6, 6, 8, -4, 4, 6, -14
0,9:6, -4, 6, 6, 8, -4, 4, 6, -12
8,5:6, 6, -4, -4, 0, -4, 2, 0, 6
8,5:6, 6, -4, -4, 0, -4, 2, 6, 0
-1,8:6, 6, -4, -4, 0, 4, 8, 2, -10
1,6:6, 6, -4, -4, 0, 6, 10, 8, 6
-4,5:6, 6, -4, -4, 2, -12, 14, 18, 12
-4,5:6, 6, -4, -4, 2, -12, 14, 18, 14
-4,5:6, 6, -4, -4, 2, -12, 14, 18, 16
-4,5:6, 6, -4, -4, 2, -12, 18, 10, 12
-4,5:6, 6, -4, -4, 2, -12, 18, 10, 14
-4,5:6, 6, -4, -4, 2, -12, 18, 10, 16
3,15:6, 6, -4, -4, 10, 0, 0, 6, 22
3,15:6, 6, -4, -4, 10, 0, 0, 22, 6
10,8:6, 6, -4, -4, 10, 6, 8, 4, 4
-2,9:6, 6, -4, 0, 10, 16, 2, 0, -2
0,9:6, 6, -2, -4, -4, 6, 0, 4, 18
0,9:6, 6, -2, -4, -4, 6, 0, 18, 4
3,10:6, 6, -2, -4, 4, 16, 0, -4, 4
-3,6:6, 6, -2, -4, 10, 4, -16, 6, 10
-3,6:6, 6, -2, -4, 10, 4, -16, 6, 12
19,8:6, 6, -2, -4, 12, 8, 16, 16, 0
-11,6:6, 6, -2, -4, 16, 4, 2, 8, 14
-11,6:6, 6, -2, -4, 16, 4, 8, 14, 2
-11,6:6, 6, -2, -4, 16, 4, 8, 14, 6
-4,5:6, 6, -2, -2, -2, -12, 10, 6, 10
-3,11:6, 6, -2, -2, -2, -4, 10, 22, -12
-3,11:6, 6, -2, -2, -2, -4, 10, 22, -2
-3,11:6, 6, -2, -2, 8, -2, 10, 22, -18
-3,11:6, 6, -2, -2, 8, -2, 10, 22, -8
-3,11:6, 6, -2, -2, 14, 8, 10, 22, 2
-3,11:6, 6, -2, -2, 14, 8, 10, 22, 4
-3,11:6, 6, -2, -2, 14, 8, 10, 22, 6
3,21:6, 6, -2, 4, 0, -12, -8, 16, 12
3,21:6, 6, -2, 4, 0, -2, -8, 16, 12
-9,20:6, 6, -2, 6, 12, 20, 30, 22, 26
-9,20:6, 6, -2, 6, 12, 20, 30, 26, 22
-3,13:6, 6, -2, 12, 2, 8, 16, 14, -2
-3,13:6, 6, -2, 12, 2, 8, 16, 14, 8
-3,12:6, 6, -2, 12, 2, 16, 6, 22, 20
-3,12:6, 6, -2, 12, 2, 16, 6, 22, 22
-3,13:6, 6, -2, 12, 8, 16, 14, -2, 2
-3,13:6, 6, -2, 12, 8, 16, 14, -2, 6
-3,13:6, 6, -2, 12, 8, 16, 14, 6, 0
-3,13:6, 6, -2, 12, 8, 16, 14, 6, 2
-3,13:6, 6, -2, 12, 8, 16, 14, 6, 4
-7,-2:6, 6, 2, -8, -6, 6, 10, 10, 14
-7,-2:6, 6, 2, -8, -6, 6, 10, 10, 16
-13,-2:6, 6, 2, -8, -4, 4, 10, 16, 14
-13,-2:6, 6, 2, -8, -4, 4, 10, 16, 16
-13,-2:6, 6, 2, -8, -4, 4, 10, 16, 18
0,3:6, 6, 2, -6, -6, -14, 0, 18, 12
0,3:6, 6, 2, -6, -6, -14, 0, 18, 14
0,3:6, 6, 2, -6, -6, -14, 0, 18, 16
0,3:6, 6, 2, -6, -6, -12, 0, 10, -16
0,3:6, 6, 2, -6, -6, -10, 0, 10, -16
0,3:6, 6, 2, -6, -6, -10, 0, 10, -14
0,3:6, 6, 2, -6, -6, -10, 0, 10, -12
12,6:6, 6, 2, -6, -4, 4, -12, 10, 6
12,6:6, 6, 2, -6, -4, 4, -12, 10, 8
12,6:6, 6, 2, -6, -4, 4, -12, 10, 14
12,6:6, 6, 2, -6, -4, 4, 10, 6, -12
12,6:6, 6, 2, -6, -4, 4, 10, 12, 4
3,4:6, 6, 2, -6, -4, 10, 10, 10, 0
2,20:6, 6, 2, -6, 4, -20, 2, 16, 6
2,20:6, 6, 2, -6, 4, -20, 2, 16, 8
2,20:6, 6, 2, -6, 4, -20, 10, 2, 16
2,20:6, 6, 2, -6, 4, -16, 4, 4, 16
2,20:6, 6, 2, -6, 4, 4, 4, 16, -16
16,17:6, 6, 2, -6, 8, 14, -2, 16, -4
16,17:6, 6, 2, -6, 8, 14, 16, -4, -2
3,-4:6, 6, 2, -4, -6, -2, 12, 14, 4
2,-3:6, 6, 2, -4, -2, 8, 14, -4, -2
2,-3:6, 6, 2, -4, -2, 8, 14, -4, 0
2,-3:6, 6, 2, -4, -2, 8, 14, -4, 2
3,2:6, 6, 2, -2, 6, 0, 10, -2, -8
4,4:6, 6, 2, 0, -4, -6, -6, 18, 8
16,7:6, 6, 2, 2, -8, -6, 18, 2, -12
-18,17:6, 6, 2, 2, 12, 8, 2, 10, 28
-18,17:6, 6, 2, 2, 12, 8, 2, 12, 28
-18,17:6, 6, 2, 2, 12, 8, 2, 28, 12
-18,17:6, 6, 2, 2, 12, 8, 2, 28, 14
11,1:6, 6, 2, 2, 12, 10, 14, 2, 4
11,1:6, 6, 2, 2, 12, 10, 14, 2, 6
5,-4:6, 6, 2, 4, -2, -6, -12, 4, 10
-1,-3:6, 6, 2, 10, -2, -12, 6, 6, 8
-1,-3:6, 6, 2, 10, -2, -12, 6, 6, 10
-1,-3:6, 6, 2, 10, -2, -12, 6, 6, 12
-1,-3:6, 6, 2, 10, -2, -10, -12, 8, -12
-1,-3:6, 6, 2, 10, -2, -10, -12, 8, -10
-1,-3:6, 6, 2, 10, -2, -10, -12, 8, -8
-1,-3:6, 6, 2, 10, -2, -8, 2, 12, 4
-1,-3:6, 6, 2, 10, -2, -8, 2, 12, 6
-1,-3:6, 6, 2, 10, -2, -8, 2, 12, 8
-1,-3:6, 6, 2, 10, -2, 8, -14, -18, -18
-1,-3:6, 6, 2, 10, -2, 8, -14, -18, -14
-1,-3:6, 6, 2, 10, -2, 8, -4, -6, 2
-1,2:6, 6, 2, 10, 6, 4, 0, -4, 6
-8,3:6, 6, 2, 10, 6, 12, -8, 8, 16
-8,3:6, 6, 2, 10, 6, 12, -8, 8, 18
-8,3:6, 6, 2, 10, 6, 12, -8, 8, 20
-3,11:6, 6, 6, -8, -4, 10, 22, 4, -2
-3,11:6, 6, 6, -8, -4, 10, 22, 4, 0
-3,11:6, 6, 6, -8, -4, 10, 22, 4, 2
-3,11:6, 6, 6, -8, 4, -10, 10, 22, -4
-3,11:6, 6, 6, -8, 4, 0, 10, 22, -6
-3,11:6, 6, 6, -8, 4, 0, 10, 22, -4
-3,11:6, 6, 6, -8, 4, 0, 10, 22, -2
-3,9:6, 6, 6, -8, 6, -12, 4, 6, 4
-3,11:6, 6, 6, -6, -8, 4, 10, 22, 2
-3,11:6, 6, 6, -6, -4, -10, 10, 22, 6
-3,11:6, 6, 6, -6, -4, -8, 10, 22, -10
-3,11:6, 6, 6, -6, -2, 4, 10, 22, -4
-3,11:6, 6, 6, -6, -2, 4, 10, 22, -2
-3,11:6, 6, 6, -6, -2, 10, 22, -6, 2
-3,11:6, 6, 6, -6, 0, -4, 10, 22, -8
-3,11:6, 6, 6, -6, 0, -4, 10, 22, 2
-3,11:6, 6, 6, -6, 4, -2, 10, 22, 0
11,19:6, 6, 6, -6, 4, 4, 2, -8, 8
-3,11:6, 6, 6, -6, 4, 4, 10, 22, -4
-3,11:6, 6, 6, -6, 4, 4, 10, 22, -2
-3,11:6, 6, 6, -6, 4, 4, 10, 22, 0
-3,11:6, 6, 6, -6, 6, -6, 10, 22, -4
-3,11:6, 6, 6, -6, 6, -6, 10, 22, 2
-3,11:6, 6, 6, -6, 6, -6, 10, 22, 4
-3,11:6, 6, 6, -6, 10, 22, 2, -6, 2
9,15:6, 6, 6, -4, -4, 0, 2, 14, 0
-3,11:6, 6, 6, -4, -4, 0, 10, 22, -8
-3,11:6, 6, 6, -4, 10, 22, -10, -6, 10
-3,11:6, 6, 6, -4, 10, 22, -10, -6, 18
-3,11:6, 6, 6, -4, 10, 22, -10, 10, -6
-3,11:6, 6, 6, -4, 10, 22, -10, 10, 2
-3,11:6, 6, 6, 0, 10, 22, -10, -12, 4
-3,11:6, 6, 6, 0, 10, 22, -10, 4, -12
2,8:6, 6, 6, 4, 8, 10, 10, 32, 14
2,8:6, 6, 6, 4, 8, 10, 12, 28, 34
2,8:6, 6, 6, 4, 8, 10, 12, 30, 26
2,8:6, 6, 6, 4, 8, 10, 12, 30, 28
2,8:6, 6, 6, 4, 8, 10, 16, 32, 12
2,8:6, 6, 6, 4, 8, 10, 16, 32, 14
2,8:6, 6, 6, 4, 8, 10, 18, 28, 18
2,8:6, 6, 6, 4, 8, 10, 18, 32, 20
-3,11:6, 6, 6, 6, 6, -4, 10, 22, -4
-3,11:6, 6, 6, 6, 6, -4, 10, 22, 0
-3,11:6, 6, 6, 6, 10, 22, -8, -12, 0
-3,11:6, 6, 6, 6, 10, 22, -8, 4, -6
-3,11:6, 6, 6, 10, 22, -2, 4, -6, -4
-3,11:6, 6, 6, 10, 22, -2, 4, -6, -2
-3,11:6, 6, 6, 10, 22, -2, 4, -6, 0
23,0:6, 6, 8, -4, -4, -10, 2, -14, -4
23,0:6, 6, 8, -4, -4, -10, 2, -12, -6
23,0:6, 6, 8, -4, -4, -10, 2, -8, -12
7,-3:6, 6, 8, -4, 2, 10, 2, 2, -12
-3,6:6, 6, 8, -4, 4, -20, -10, 6, -16
-3,6:6, 6, 8, -4, 4, -20, -10, 6, -14
-3,6:6, 6, 8, -4, 4, -20, -10, 6, -12
-3,6:6, 6, 8, -4, 4, -10, -8, 6, -16
0,1:6, 6, 8, -4, 10, 10, 2, -2, 14
0,1:6, 6, 8, -4, 10, 10, 2, -2, 20
1,18:6, 6, 8, 2, 4, 8, 22, 30, 16
1,18:6, 6, 8, 2, 4, 8, 22, 30, 22
-3,-2:6, 6, 8, 2, 4, 24, 6, 14, 0
-3,-2:6, 6, 8, 2, 4, 24, 6, 14, 6
-6,12:6, 6, 8, 6, 8, 10, 12, 14, 26
-2,-4:6, 6, 8, 8, 0, -6, 12, 6, 16
-2,-4:6, 6, 8, 8, 0, -6, 12, 6, 20
-2,-4:6, 6, 8, 8, 0, -6, 12, 16, 6
-8,-2:6, 6, 8, 8, 6, 6, 6, 2, -4
-8,-2:6, 6, 8, 8, 6, 6, 6, 2, -2
-8,-2:6, 6, 8, 8, 6, 6, 6, 2, 0
-5,4:6, 6, 8, 10, 12, 4, 6, 4, 10
29,10:6, 6, 14, 2, -4, 4, -10, -16, -26
-3,11:6, 6, 14, 2, 6, 10, 10, 22, 0
-3,11:6, 6, 14, 2, 6, 10, 10, 22, 2
1,7:6, 6, 14, 6, -4, 16, 14, -2, -20
1,7:6, 6, 14, 6, -4, 16, 14, -2, -14
1,7:6, 6, 14, 6, -4, 16, 14, -2, -10
8,11:6, 6, 14, 6, 6, 6, 16, -4, 0
0,7:6, 6, 14, 8, 2, 10, 6, -8, 4
6,-2:6, 6, 14, 8, 4, 6, -4, -6, -6
-3,5:6, 6, 14, 8, 4, 6, 8, 8, 12
5,12:6, 6, 16, -16, 4, 12, -2, -4, -6
3,25:6, 6, 16, -16, 14, 14, 16, 18, 30
5,5:6, 6, 16, -8, -8, -6, -4, 6, 8
7,7:6, 6, 16, -8, 4, -4, 2, -10, -12
7,7:6, 6, 16, -8, 4, -4, 2, -10, -6
7,7:6, 6, 16, -8, 4, -4, 2, -10, -2
