3,-5:-4, -6, -4, -10
6,-10:-4, 0, 4, 6, -18
11,-3:-4, 4, -8, -16, 2
11,-3:-4, 4, -8, 2, -16
-3,4:6, 6, 8, 6, 12
-2,3:-4, -6, 6, -8, -20, -6
-2,3:-4, -6, 6, -8, -12, -14
-2,3:-4, -6, 6, -8, -8, -18
-2,3:-4, -6, 6, -8, -8, -12
3,-5:-4, -4, 4, -4, -10, 2
3,-5:-4, -4, 4, -4, -10, 4
3,-5:-4, -4, 4, -4, -10, 6
3,-5:-4, -4, 6, -4, -10, 0
3,-5:-4, -4, 6, -4, -10, 10
10,-4:-4, 2, 6, 0, 14, -4
-8,-6:-4, 2, 6, 10, 0, 14
-8,-6:-4, 2, 6, 10, 0, 18
-8,-6:-4, 2, 6, 10, 14, 0
11,-3:-4, 4, -8, -16, -4, -4
11,-3:-4, 4, -8, -16, -4, -2
11,-3:-4, 4, -8, -16, 0, -4
-2,3:-4, 4, -8, -6, 6, -16
6,-2:6, -4, -4, -6, -4, -10
-1,12:6, 6, -2, 10, 0, 18
-1,12:6, 6, -2, 10, 18, 0
-8,7:6, 6, 2, -2, -4, 20
3,-5:-4, -12, -4, 6, -8, -4, -10, 8, 12
3,-5:-4, -12, -4, 6, -8, -4, -10, 14, 20
3,-5:-4, -12, -4, 6, -8, -4, -10, 16, 8
3,-5:-4, -12, -4, 6, -8, -4, -10, 16, 14
3,-5:-4, -12, -4, 6, -8, -4, -10, 18, 16
-1,3:-4, -12, -4, 6, 0, -4, -2, 16, -2
-2,3:-4, -12, -4, 6, 2, 6, 6, 6, 10
12,5:-4, -12, -4, 6, 8, 4, -4, 6, -4
13,6:-4, -12, -4, 6, 14, 6, 2, -4, -2
1,7:-4, -12, -4, 6, 16, 12, -12, 4, -6
13,5:-4, -12, 0, -12, -8, -2, 0, -10, 2
13,5:-4, -12, 0, -12, -8, -2, 0, 2, -10
-2,3:-4, -12, 0, -12, -8, 6, -10, -16, -14
-2,3:-4, -12, 0, -12, -8, 6, -10, -16, -12
-2,3:-4, -12, 0, -12, -8, 6, -10, -16, -10
-3,8:-4, -12, 0, -10, -14, -6, -4, 4, 16
6,1:-4, -12, 0, -10, -14, -6, -2, -18, 0
6,1:-4, -12, 0, -10, -14, -6, -2, 0, -18
6,1:-4, -12, 0, -10, -14, -6, -2, 0, -16
6,1:-4, -12, 0, -10, -14, -6, -2, 0, -14
18,11:-4, -12, 0, -10, -2, -8, -10, -2, 2
18,11:-4, -12, 0, -10, -2, -8, -10, 2, -2
17,3:-4, -12, 0, -10, -2, 0, -16, -4, -4
17,3:-4, -12, 0, -10, -2, 0, -16, -4, -2
17,3:-4, -12, 0, -10, -2, 0, -16, 0, -4
14,-6:-4, -12, 0, -8, -16, -18, -16, -22, 2
14,-6:-4, -12, 0, -8, -16, -18, -16, 2, -22
25,-10:-4, -12, 0, -8, 0, -2, -32, -30, -16
25,-10:-4, -12, 0, -8, 0, -2, -32, -30, -14
25,-10:-4, -12, 0, -8, 0, -2, -32, -30, -12
12,2:-4, -12, 0, -4, -12, -10, -12, -10, 2
12,2:-4, -12, 0, -4, -12, -10, -12, 2, -10
0,-6:-4, -12, 0, -4, -12, -2, 4, -6, -8
7,18:-4, -12, 0, -4, -10, 2, -12, 16, -18
7,18:-4, -12, 0, -4, -10, 2, -12, 16, -16
7,18:-4, -12, 0, -4, -10, 2, -12, 16, -14
8,4:-4, -12, 0, -4, -8, -8, -20, -16, -6
8,4:-4, -12, 0, -4, -8, -8, -20, -6, -16
8,4:-4, -12, 0, -4, -8, -8, -20, -6, -14
6,-9:-4, -12, 0, -4, -8, -8, 4, -12, -18
6,-9:-4, -12, 0, -4, -8, -8, 4, -12, -8
8,4:-4, -12, 0, -4, -8, -6, 6, 6, 10
12,2:-4, -12, 0, -4, -6, -8, -2, 2, -12
11,0:-4, -12, 0, -4, -2, -4, -6, -2, 0
16,2:-4, -12, 0, -2, -12, 2, -2, -16, 2
16,2:-4, -12, 0, -2, -12, 2, -2, 2, -16
18,-10:-4, -12, 0, -2, -6, -30, -18, -12, -6
18,-10:-4, -12, 0, -2, -6, -30, -18, -12, -4
18,-10:-4, -12, 0, -2, -6, -30, -18, -12, -2
18,-10:-4, -12, 0, -2, -6, -30, -18, -12, 0
18,-10:-4, -12, 0, -2, -6, -30, -18, -12, 2
18,-10:-4, -12, 0, -2, -6, -30, -18, -2, -12
18,-10:-4, -12, 0, -2, -6, -30, -18, -2, -10
18,-10:-4, -12, 0, -2, -6, -30, -12, 0, -18
18,-10:-4, -12, 0, -2, -6, -30, -6, -14, -4
17,8:-4, -12, 0, -2, -6, -24, -18, -4, 0
17,8:-4, -12, 0, -2, -6, -24, -18, -4, 2
17,8:-4, -12, 0, -2, -6, -24, -18, -2, -4
17,8:-4, -12, 0, -2, -6, -24, -4, 0, -18
-1,-14:-4, -12, 0, -2, -6, -20, -26, -6, 4
-1,-14:-4, -12, 0, -2, -6, -20, -26, -6, 14
-1,-14:-4, -12, 0, -2, -6, -20, -26, 4, -6
17,8:-4, -12, 0, -2, -6, -20, -2, -4, -26
17,1:-4, -12, 0, -2, -2, -12, -14, 0, 2
20,6:-4, -12, 0, -2, 4, 6, -8, -4, -4
20,6:-4, -12, 0, -2, 4, 6, -8, -4, 0
14,18:-4, -12, 0, -2, 6, 12, 6, 20, 28
1,-4:-4, -12, 4, -6, -2, -4, -12, 4, 4
10,-9:-4, -12, 4, -6, -2, 2, 0, -20, -6
10,-9:-4, -12, 4, -6, -2, 2, 0, -20, 4
10,-9:-4, -12, 4, -6, -2, 2, 0, -6, -20
4,-6:-4, -12, 4, -6, -2, 2, 2, -6, 14
11,-7:-4, -12, 4, -6, -2, 2, 4, -20, 2
11,-7:-4, -12, 4, -6, -2, 2, 4, 2, -20
16,0:-4, -12, 4, -6, 2, -10, -18, 0, 2
16,0:-4, -12, 4, -6, 2, -10, 0, 2, -18
6,2:-4, -12, 4, 4, -8, -12, -18, -6, -6
6,2:-4, -12, 4, 4, -8, -12, -6, -6, -18
6,2:-4, -12, 4, 4, -8, -12, -6, -6, -16
6,2:-4, -12, 4, 4, -8, -12, -6, -6, -14
4,9:-4, -12, 4, 4, -8, 6, -12, -20, -10
4,9:-4, -12, 4, 4, -8, 6, -12, -20, -8
4,9:-4, -12, 4, 4, -8, 6, -12, -14, -20
4,9:-4, -12, 4, 4, -8, 6, -12, -14, -10
4,9:-4, -12, 4, 4, -8, 6, -12, -10, -20
4,9:-4, -12, 4, 4, -8, 6, -12, -10, -10
4,9:-4, -12, 4, 4, -8, 6, -12, -6, -14
-2,3:-4, -12, 4, 6, -8, -14, -10, -12, -12
-2,3:-4, -12, 4, 6, -8, -14, -8, -6, -6
-4,11:-4, -6, -14, -2, 8, 0, 12, 2, 20
-4,11:-4, -6, -14, -2, 8, 0, 12, 20, 2
-11,6:-4, -6, -14, -2, 8, 4, 0, -2, 22
-2,11:-4, -6, -14, 2, 4, 0, 14, 4, 18
-3,12:-4, -6, -14, 2, 4, 4, 14, 16, 2
7,13:-4, -6, -14, 2, 4, 12, 10, 12, 4
1,8:-4, -6, -14, 2, 4, 14, 10, 2, 12
0,3:-4, -6, -14, 2, 4, 14, 12, 8, 16
0,3:-4, -6, -14, 2, 4, 14, 12, 8, 20
-2,7:-4, -6, -14, 2, 6, 8, 10, 4, 14
-2,7:-4, -6, -14, 2, 6, 14, 12, 14, 12
-10,9:-4, -6, -14, 2, 10, 18, 20, 18, 24
-6,14:-4, -6, -14, 2, 12, 18, 22, 26, 18
2,8:-4, -6, -14, 6, -4, -12, -4, 6, 4
0,2:-4, -6, -14, 6, 0, 8, 4, 6, 0
0,-3:-4, -6, -14, 6, 0, 14, -14, 0, 2
0,-3:-4, -6, -14, 6, 0, 14, 0, 2, -14
0,-3:-4, -6, -14, 6, 0, 14, 0, 2, -6
-3,14:-4, -6, -14, 6, 6, 12, 2, 12, 22
14,-16:-4, -6, -8, -20, -20, -14, -10, -8, -32
19,-9:-4, -6, -8, -20, -20, -10, -22, -30, -12
19,-9:-4, -6, -8, -20, -20, -10, -22, -12, -30
15,8:-4, -6, -8, -18, -6, -16, -8, -10, -2
11,1:-4, -6, -8, -18, -6, -10, -14, -12, -20
7,-13:-4, -6, -8, -18, -4, -14, -18, -16, -22
7,-18:-4, -6, -8, -18, -4, -8, -36, -22, -20
7,-18:-4, -6, -8, -18, -4, -8, -22, -20, -36
7,-18:-4, -6, -8, -18, -4, -8, -22, -20, -28
27,-14:-4, -6, -8, -18, -4, -8, -20, -38, -36
4,-6:-4, -6, -8, -18, -2, -14, 4, -24, -24
4,-6:-4, -6, -8, -18, -2, -14, 4, -24, -16
10,-20:-4, -6, -8, -16, -28, -28, -8, -20, -18
10,-20:-4, -6, -8, -16, -28, -28, -8, -20, -16
10,-20:-4, -6, -8, -16, -28, -28, -8, -18, -20
10,-20:-4, -6, -8, -16, -28, -28, -8, -14, -14
10,-20:-4, -6, -8, -16, -28, -28, -8, -14, -12
10,-20:-4, -6, -8, -16, -28, -28, -8, -14, -10
5,-12:-4, -6, -8, -16, -28, -28, 2, -26, -12
10,-20:-4, -6, -8, -16, -28, -28, 2, -22, -18
10,-20:-4, -6, -8, -16, -28, -28, 2, -16, -20
10,-20:-4, -6, -8, -16, -28, -28, 2, -16, -18
10,-20:-4, -6, -8, -16, -28, -28, 2, -16, -16
10,-20:-4, -6, -8, -16, -28, -28, 2, -14, -12
5,-12:-4, -6, -8, -16, -28, -28, 2, -12, -26
10,-20:-4, -6, -8, -16, -28, -28, 2, -12, -18
4,-7:-4, -6, -8, -16, -26, -14, -24, -6, -6
4,-7:-4, -6, -8, -16, -26, -14, -6, -6, -24
-3,-12:-4, -6, -8, -16, -22, -26, -28, -6, -4
10,-20:-4, -6, -8, -16, -16, -28, -14, -14, 2
12,-1:-4, -6, -8, -10, -20, -10, -12, -8, -2
12,-1:-4, -6, -8, -10, -20, -10, -12, -8, 0
12,-1:-4, -6, -8, -10, -20, -10, -12, -8, 2
12,-1:-4, -6, -8, -10, -20, -10, -12, -2, -8
9,2:-4, -6, -8, -10, -12, -30, -12, -2, -28
9,2:-4, -6, -8, -10, -12, -30, -12, -2, -26
9,2:-4, -6, -8, -10, -12, -30, -12, -2, -24
9,2:-4, -6, -8, -10, -12, -20, -12, -2, -30
9,2:-4, -6, -8, -10, -12, -20, -12, -2, -28
9,2:-4, -6, -8, -10, -12, -20, -12, -2, -26
18,2:-4, -6, -8, -10, -12, -20, -10, -16, -18
18,2:-4, -6, -8, -10, -12, -10, -16, -18, -28
18,2:-4, -6, -8, -10, -12, -10, -16, -18, -26
18,2:-4, -6, -8, -10, -12, -10, -16, -18, -24
12,-1:-4, -6, -8, -10, -10, -12, -8, -2, -20
9,-5:-4, -6, -8, -6, -16, -22, -16, -4, -28
9,-5:-4, -6, -8, -6, -16, -22, -16, -4, -26
9,-5:-4, -6, -8, -6, -16, -22, -16, -4, -24
9,-5:-4, -6, -8, -6, -12, -16, -6, -12, -8
9,-5:-4, -6, -8, -6, -12, -16, -6, -12, -6
9,-5:-4, -6, -8, -6, -12, -16, -6, -12, -4
9,-5:-4, -6, -8, -6, -12, -16, -6, -8, -8
9,-5:-4, -6, -8, -6, -12, -16, -2, -2, -8
9,-5:-4, -6, -8, -6, -12, -16, -2, -2, -6
9,-5:-4, -6, -8, -6, -12, -16, -2, -2, -4
9,-5:-4, -6, -8, -6, -12, -16, 4, -10, -16
9,-5:-4, -6, -8, -6, -12, -16, 4, -10, -14
9,-5:-4, -6, -8, -6, -12, -16, 4, -10, -12
9,-5:-4, -6, -8, -6, -10, -16, -14, -8, 14
9,-5:-4, -6, -8, -6, -10, -16, -14, -8, 16
9,-5:-4, -6, -8, -6, -10, -16, -14, -8, 18
9,-5:-4, -6, -8, -6, -10, -16, -14, 14, -8
9,-5:-4, -6, -8, -6, -10, -16, -14, 14, -6
9,-5:-4, -6, -8, -6, -10, -16, -14, 14, -4
9,-5:-4, -6, -8, -6, -10, -16, -6, -14, -4
9,-5:-4, -6, -8, -6, -10, -16, -6, -14, 0
9,-5:-4, -6, -8, -6, -10, -16, -6, -4, -4
9,-5:-4, -6, -8, -6, -10, -16, -6, -4, -2
9,-5:-4, -6, -8, -6, -10, -16, -6, 0, -14
9,-5:-4, -6, -8, -6, -10, -16, -6, 0, -4
9,-5:-4, -6, -8, -6, -10, -16, 2, 2, -12
9,-5:-4, -6, -8, -6, -10, -16, 2, 2, -2
25,4:-4, -6, -8, -6, -10, 0, 10, -6, -2
25,4:-4, -6, -8, -6, -10, 0, 10, -6, 0
25,4:-4, -6, -8, -6, -10, 0, 10, -6, 2
25,4:-4, -6, -8, -6, -10, 0, 10, 0, -6
9,-5:-4, -6, -8, -6, -2, -2, -16, -16, -28
9,-5:-4, -6, -8, -6, 4, -10, -16, -6, -4
9,-5:-4, -6, -8, -6, 4, -10, -16, -6, -2
9,-5:-4, -6, -8, -6, 4, -10, -16, -6, 0
20,-4:-4, -6, -8, -6, 4, -8, -24, -26, 4
9,-10:-4, -6, -8, -4, -14, -20, -14, -10, -4
2,-2:-4, -6, -8, -4, -14, -20, -4, -8, -8
2,-2:-4, -6, -8, -4, -14, -20, -4, -8, 2
15,-9:-4, -6, -8, -4, -14, -10, -22, -8, -4
7,-4:-4, -6, -8, -4, -14, -10, -12, -6, -20
14,-7:-4, -6, -8, -2, -2, -16, -6, -2, -16
-3,-3:-4, -6, -6, -16, -8, -6, 2, -2, -14
-3,-3:-4, -6, -6, -16, -8, -6, 2, -2, -10
2,-2:-4, -6, -6, -16, -8, -4, 2, 4, -6
8,-9:-4, -6, -6, -16, -6, -12, -16, -20, -12
3,-13:-4, -6, -6, -16, -4, -12, -14, -12, -18
1,-5:-4, -6, -6, -16, 0, -8, -6, -8, -6
1,-5:-4, -6, -6, -16, 0, -2, -4, 2, -8
5,-5:-4, -6, -6, -16, 2, -8, 6, 2, -12
6,-6:-4, -6, -6, -16, 2, 2, -8, -10, 4
-2,2:-4, -6, -6, -16, 2, 2, 4, 6, 2
2,-3:-4, -6, -6, -14, 0, -2, -8, -6, 4
4,-1:-4, -6, -6, -14, 0, 2, 8, 0, 2
-5,0:-4, -6, -6, -14, 2, 2, 0, -8, 10
-5,0:-4, -6, -6, -14, 2, 2, 0, 10, -8
-5,0:-4, -6, -6, -14, 2, 2, 0, 10, -6
-5,0:-4, -6, -6, -14, 2, 2, 0, 10, -4
9,-7:-4, -6, -6, -14, 2, 2, 6, -18, -6
-8,0:-4, -6, -6, -14, 2, 2, 8, -4, 6
1,7:-4, -6, -6, -14, 6, 0, 2, 4, 16
1,7:-4, -6, -6, -14, 6, 0, 2, 4, 20
-8,-3:-4, -6, -6, -14, 6, 10, 6, 22, 14
-9,-5:-4, -6, -6, -4, -10, -2, -4, 2, -6
-9,-5:-4, -6, -6, -4, -10, -2, -4, 2, -2
-7,5:-4, -6, -6, -4, -4, -12, -6, 10, 12
-7,5:-4, -6, -6, -4, -4, -12, 10, 12, 0
-7,-8:-4, -6, -6, -4, -4, 4, 0, -2, 4
-15,10:-4, -6, -6, -4, -2, 2, 32, 22, 16
-23,1:-4, -6, -6, -4, -2, 30, 30, 16, -2
-23,1:-4, -6, -6, -4, -2, 30, 30, 16, 2
5,4:-4, -6, -6, -4, 2, -10, -16, -12, -10
9,6:-4, -6, -6, -4, 2, -10, -16, -12, -8
5,4:-4, -6, -6, -4, 2, -10, -16, -12, -6
5,4:-4, -6, -6, -4, 2, -10, -16, -10, -12
9,6:-4, -6, -6, -4, 2, -10, -16, -8, -12
-8,12:-4, -6, -6, -4, 6, -10, -6, 20, 18
-12,-8:-4, -6, -6, -4, 6, -10, 4, 2, 10
-12,-8:-4, -6, -6, -4, 6, -10, 4, 2, 18
-12,-8:-4, -6, -6, -4, 6, -10, 4, 10, 2
-2,9:-4, -6, -6, -4, 10, -4, -8, 4, 16
-2,9:-4, -6, -6, -4, 10, -4, -8, 16, 4
-1,7:-4, -6, -6, -4, 10, -4, -6, 6, -2
-1,7:-4, -6, -6, -4, 10, -4, -2, 6, -4
-1,7:-4, -6, -6, -4, 10, -4, -2, 6, -2
-2,9:-4, -6, -6, -4, 10, -4, 4, 16, -8
-4,11:-4, -6, -6, -4, 10, 2, -16, 20, -6
-4,11:-4, -6, -6, -4, 10, 2, -12, 20, -2
-4,11:-4, -6, -6, -4, 10, 2, -8, 20, -6
-4,11:-4, -6, -6, -4, 10, 2, -6, 20, -16
1,-13:-4, -6, -6, -4, 10, 8, -4, -12, 2
-3,2:-4, -6, -6, -4, 10, 8, 12, 10, -8
9,-7:-4, -6, -6, 0, -8, -18, -6, 6, -8
9,-7:-4, -6, -6, 0, -8, -18, -4, 0, 0
9,-7:-4, -6, -6, 0, -8, -18, -4, 4, -2
9,-7:-4, -6, -6, 0, -8, -18, -4, 4, 0
9,-1:-4, -6, -6, 0, -6, 2, -4, -2, 4
9,-1:-4, -6, -6, 0, -6, 2, -4, -2, 6
9,-1:-4, -6, -6, 0, -6, 2, -4, -2, 8
-3,-3:-4, -6, -6, 0, -4, -14, -14, -2, -12
-3,-3:-4, -6, -6, 0, -4, -14, -14, -2, -10
-3,-3:-4, -6, -6, 0, -4, -14, -14, -2, -8
9,-7:-4, -6, -6, 0, -4, -8, -18, 4, 2
9,-7:-4, -6, -6, 0, -4, -8, -18, 4, 4
9,-7:-4, -6, -6, 0, -4, -8, -18, 4, 6
9,-7:-4, -6, -6, 0, -4, -8, -18, 8, 2
9,-7:-4, -6, -6, 0, -4, -8, -18, 10, 8
-3,-3:-4, -6, -6, 0, -4, -2, -6, -12, -10
-3,-3:-4, -6, -6, 0, -4, -2, -6, -12, 0
-3,-3:-4, -6, -6, 0, -4, -2, -6, -8, -10
-3,-3:-4, -6, -6, 0, -4, -2, -6, -8, -8
-3,-3:-4, -6, -6, 0, -4, -2, -6, -8, -6
3,0:-4, -6, -6, 0, -4, 0, -8, -12, 8
3,0:-4, -6, -6, 0, -4, 0, -8, 8, -12
3,0:-4, -6, -6, 0, -4, 0, -8, 8, -10
11,-4:-4, -6, -6, 0, -2, -8, 4, 4, -2
14,-4:-4, -6, -6, 0, -2, -2, -20, -8, 6
14,-4:-4, -6, -6, 0, -2, -2, -20, 6, -8
14,-4:-4, -6, -6, 0, -2, -2, -8, 6, -20
-3,-3:-4, -6, -6, 0, 2, -8, -18, -2, -12
9,-7:-4, -6, -6, 0, 2, -8, -18, -2, 4
9,-7:-4, -6, -6, 0, 2, -8, -18, 0, -2
9,-7:-4, -6, -6, 0, 2, -8, -18, 8, -2
9,-7:-4, -6, -6, 0, 2, -8, -18, 8, 4
9,-7:-4, -6, -6, 0, 2, -8, -18, 8, 6
-3,-3:-4, -6, -6, 0, 2, -8, -16, -2, -18
-3,-3:-4, -6, -6, 0, 2, -8, -14, -2, -14
-3,-3:-4, -6, -6, 0, 2, -8, -14, -2, -12
-3,-3:-4, -6, -6, 0, 2, -8, -14, -2, -10
-3,-3:-4, -6, -6, 0, 2, -8, -8, -2, -18
-3,-3:-4, -6, -6, 0, 2, -8, -8, -2, -12
-3,-3:-4, -6, -6, 0, 2, -8, -8, -2, -10
-5,-4:-4, -6, -6, 0, 2, -8, -2, -4, 4
0,-6:-4, -6, -6, 2, -10, -24, -24, -4, -16
0,-6:-4, -6, -6, 2, -10, -24, -22, -4, -24
0,-6:-4, -6, -6, 2, -10, -24, -22, -4, -22
0,-6:-4, -6, -6, 2, -10, -24, -22, -4, -20
0,-6:-4, -6, -6, 2, -10, -24, -18, -4, -30
0,-6:-4, -6, -6, 2, -10, -24, -18, -4, -20
0,-6:-4, -6, -6, 2, -10, -20, -28, -4, -34
0,-6:-4, -6, -6, 2, -10, -20, -28, -4, -32
0,-6:-4, -6, -6, 2, -10, -20, -28, -4, -30
-2,-11:-4, -6, -6, 2, -10, -18, -12, -16, -4
0,-6:-4, -6, -6, 2, -10, -16, -16, -4, -22
0,-6:-4, -6, -6, 2, -10, -16, -16, -4, -20
0,-6:-4, -6, -6, 2, -10, -16, -16, -4, -18
8,18:-4, -6, -6, 2, 2, -6, 4, 6, -4
8,18:-4, -6, -6, 2, 2, -6, 4, 6, -2
8,18:-4, -6, -6, 2, 2, -6, 4, 6, 0
-2,-4:-4, -6, -6, 2, 2, -4, -6, -4, -12
-2,-4:-4, -6, -6, 2, 2, -4, -6, -4, -10
-2,-4:-4, -6, -6, 2, 2, -4, -6, -4, -8
2,2:-4, -6, -6, 2, 4, -6, -2, -8, -2
2,2:-4, -6, -6, 2, 4, -6, -2, -2, -8
6,4:-4, -6, -6, 2, 4, 0, -10, -6, -4
-3,-3:-4, -6, -6, 2, 4, 6, -8, -14, -12
2,-9:-4, -6, -6, 2, 4, 8, -10, -20, -6
0,-4:-4, -6, -6, 2, 6, -2, -2, -6, -6
-5,-6:-4, -6, -6, 2, 8, -10, -18, -8, -6
-9,-4:-4, -6, -6, 2, 8, -10, -18, 2, 10
-5,-6:-4, -6, -6, 2, 8, -10, -8, -6, -18
-5,-6:-4, -6, -6, 2, 8, -10, -8, -6, -14
-9,-4:-4, -6, -6, 2, 8, -10, 2, 10, -18
-9,-4:-4, -6, -6, 2, 8, -10, 2, 10, -14
-4,3:-4, -6, -6, 2, 8, 8, 8, 6, 12
5,6:-4, -6, -6, 4, -10, -8, 0, -10, 6
7,-4:-4, -6, -6, 4, -10, -6, -6, 0, -14
14,-8:-4, -6, -4, -8, -14, -18, -10, -8, -24
4,-6:-4, -6, -4, -8, -14, -12, -18, -12, -4
6,-5:-4, -6, -4, -8, -14, -12, -10, -14, -6
12,-6:-4, -6, -4, -6, -8, 0, -12, -20, -2
-2,1:-4, -6, -4, -6, 2, 2, 4, 2, 8
0,1:-4, -6, -4, 0, 0, 0, 2, 0, 6
0,-1:-4, -6, 0, -8, -12, 0, -14, -26, -12
0,-1:-4, -6, 0, -8, -12, 0, -14, -18, -20
0,-1:-4, -6, 0, -8, -12, 0, -14, -14, -24
0,-1:-4, -6, 0, -8, -12, 0, -14, -14, -18
5,-9:-4, -6, 0, -8, -10, -2, -10, -16, -4
5,-9:-4, -6, 0, -8, -10, -2, -10, -16, -2
5,-9:-4, -6, 0, -8, -10, -2, -10, -16, 0
5,-9:-4, -6, 0, -8, -10, 0, -10, -16, -6
5,-9:-4, -6, 0, -8, -10, 0, -10, -16, 4
12,-8:-4, -6, 0, -8, -4, 0, -6, 8, -10
-6,-10:-4, -6, 0, -8, -4, 0, 4, -6, 8
-6,-10:-4, -6, 0, -8, -4, 0, 4, -6, 12
-6,-10:-4, -6, 0, -8, -4, 0, 4, 8, -6
13,-7:-4, -6, 0, -8, -2, -14, -22, -10, -10
13,-7:-4, -6, 0, -8, -2, -14, -22, -10, -8
13,-7:-4, -6, 0, -8, -2, -14, -22, -6, -10
0,-1:-4, -6, 0, -8, -2, -14, -12, 0, -22
5,-14:-4, -6, 0, -2, -26, -22, -16, -14, -28
5,-14:-4, -6, 0, -2, -26, -22, -16, -14, -26
5,-14:-4, -6, 0, -2, -26, -22, -16, -14, -24
5,-14:-4, -6, 0, -2, -16, -32, -40, -14, -38
5,-14:-4, -6, 0, -2, -16, -32, -40, -14, -36
5,-14:-4, -6, 0, -2, -16, -32, -40, -14, -30
5,-14:-4, -6, 0, -2, -16, -32, -34, -14, -38
5,-14:-4, -6, 0, -2, -16, -32, -34, -14, -36
5,-14:-4, -6, 0, -2, -16, -32, -34, -14, -34
5,-14:-4, -6, 0, -2, -16, -32, -32, -14, -30
25,-10:-4, -6, 0, -2, -16, -32, -30, -24, -22
25,-10:-4, -6, 0, -2, -16, -32, -30, -24, -20
25,-10:-4, -6, 0, -2, -16, -32, -30, -24, -14
25,-10:-4, -6, 0, -2, -16, -32, -30, -18, -22
25,-10:-4, -6, 0, -2, -16, -32, -30, -18, -20
25,-10:-4, -6, 0, -2, -16, -32, -30, -18, -18
25,-10:-4, -6, 0, -2, -16, -32, -30, -16, -14
5,-14:-4, -6, 0, -2, -16, -32, -30, -14, -36
25,-10:-4, -6, 0, -2, -16, -32, -30, -14, -20
0,-19:-4, -6, 0, -2, -16, -32, -16, -20, -18
5,-14:-4, -6, 0, -2, -16, -20, -22, -14, -26
5,-14:-4, -6, 0, -2, -16, -20, -22, -14, -24
5,-14:-4, -6, 0, -2, -16, -20, -22, -14, -22
5,-14:-4, -6, 0, -2, -16, -20, -10, -14, -28
5,-14:-4, -6, 0, -2, -16, -20, -10, -14, -26
5,-14:-4, -6, 0, -2, -16, -20, -10, -14, -24
-2,3:-4, -6, 6, -8, -20, -22, -24, -8, -16
-2,3:-4, -6, 6, -8, -20, -22, -10, -26, -22
-2,3:-4, -6, 6, -8, -20, -22, -10, -26, -20
-2,3:-4, -6, 6, -8, -20, -22, -10, -6, -18
-2,3:-4, -6, 6, -8, -20, -22, -10, -6, -16
-2,3:-4, -6, 6, -8, -20, -22, -10, -6, -10
-2,3:-4, -6, 6, -8, -20, -22, -6, -18, -32
-2,3:-4, -6, 6, -8, -20, -20, -12, -14, -20
-2,3:-4, -6, 6, -8, -20, -20, -12, -14, -18
-2,3:-4, -6, 6, -8, -20, -20, -12, -14, -16
-2,3:-4, -6, 6, -8, -20, -20, -10, -8, -8
-2,3:-4, -6, 6, -8, -20, -20, -10, -8, -4
-2,3:-4, -6, 6, -8, -20, -20, -10, -6, -8
-2,3:-4, -6, 6, -8, -20, -20, -10, -2, -6
-2,3:-4, -6, 6, -8, -20, -20, -10, -2, -4
-2,3:-4, -6, 6, -8, -20, -20, -10, -2, -2
-1,5:-4, -6, 6, -8, -20, -14, -10, -8, 4
-1,5:-4, -6, 6, -8, -20, -14, -10, 4, -8
-1,5:-4, -6, 6, -8, -20, -14, -10, 4, -4
-2,3:-4, -6, 6, -8, -20, -12, -10, -14, -16
-2,3:-4, -6, 6, -8, -20, -12, -10, -12, -12
-2,3:-4, -6, 6, -8, -20, -12, -10, -12, -10
-2,3:-4, -6, 6, -8, -20, -12, -10, -12, -8
-2,3:-4, -6, 6, -8, -20, -12, -10, -2, -8
-2,3:-4, -6, 6, -8, -20, -12, -10, -2, -6
-2,3:-4, -6, 6, -8, -20, -12, -10, -2, -4
-2,3:-4, -6, 6, -8, -20, -12, -8, -12, -6
7,-3:-4, -6, 6, -8, -20, -12, -8, -12, 4
-2,3:-4, -6, 6, -8, -20, -12, -8, -10, -12
-2,3:-4, -6, 6, -8, -20, -12, -8, -2, -12
-2,3:-4, -6, 6, -8, -20, -12, -8, -2, -6
-2,3:-4, -6, 6, -8, -20, -12, -8, -2, -4
7,-3:-4, -6, 6, -8, -20, -12, -8, 4, -12
-2,3:-4, -6, 6, -8, -20, -10, -10, -12, -10
-2,3:-4, -6, 6, -8, -20, -10, -10, -12, -8
-2,3:-4, -6, 6, -8, -20, -10, -10, -12, -6
-2,3:-4, -6, 6, -8, -20, -8, -12, -22, -20
-2,3:-4, -6, 6, -8, -20, -8, -12, -22, -18
-2,3:-4, -6, 6, -8, -20, -8, -12, -22, -16
3,-20:-4, -6, 6, -8, -20, 2, -20, -18, -6
3,-20:-4, -6, 6, -8, -20, 2, -20, -18, 4
3,-20:-4, -6, 6, -8, -20, 2, -20, -6, -18
8,2:-4, -6, 6, -8, -20, 6, -4, -8, 6
-1,10:-4, -6, 6, -8, -20, 6, -4, 12, -2
-2,3:-4, -6, 6, -8, -18, -20, -10, -12, -4
-2,3:-4, -6, 6, -8, -18, -20, 0, -10, -8
-2,3:-4, -6, 6, -8, -18, -20, 0, -10, -6
-2,3:-4, -6, 6, -8, -18, -20, 0, -10, -4
-2,3:-4, -6, 6, -8, -18, -14, -24, -26, -16
-2,3:-4, -6, 6, -8, -18, -14, -24, -26, -12
-2,3:-4, -6, 6, -8, -18, -14, -24, -16, -16
