3,-5:-4, -6, -4, -10
6,-10:-4, 0, 4, 6, -18
11,-3:-4, 4, -8, -16, 2
11,-3:-4, 4, -8, 2, -16
-3,4:6, 6, 8, 6, 12
-2,3:-4, -6, 6, -8, -20, -6
-2,3:-4, -6, 6, -8, -12, -14
-2,3:-4, -6, 6, -8, -8, -18
-2,3:-4, -6, 6, -8, -8, -12
3,-5:-4, -4, 4, -4, -10, 2
3,-5:-4, -4, 4, -4, -10, 4
3,-5:-4, -4, 4, -4, -10, 6
3,-5:-4, -4, 6, -4, -10, 0
3,-5:-4, -4, 6, -4, -10, 10
10,-4:-4, 2, 6, 0, 14, -4
-8,-6:-4, 2, 6, 10, 0, 14
-8,-6:-4, 2, 6, 10, 0, 18
-8,-6:-4, 2, 6, 10, 14, 0
11,-3:-4, 4, -8, -16, -4, -4
11,-3:-4, 4, -8, -16, -4, -2
11,-3:-4, 4, -8, -16, 0, -4
-2,3:-4, 4, -8, -6, 6, -16
6,-2:6, -4, -4, -6, -4, -10
-1,12:6, 6, -2, 10, 0, 18
-1,12:6, 6, -2, 10, 18, 0
-8,7:6, 6, 2, -2, -4, 20
1,-8:-4, 0, -12, 10, -22, -8, -26, -22, 0, -16
13,-11:-4, 0, -12, 10, -22, -8, -26, -8, -26, -8
13,-11:-4, 0, -12, 10, -22, -8, -26, -8, -26, 2
1,-8:-4, 0, -12, 10, -22, -8, -22, 0, -16, -26
1,-8:-4, 0, -12, 10, -22, -8, -22, 0, -16, -16
10,-10:-4, 0, -12, 10, -22, -8, -12, -22, 6, -28
-3,-10:-4, 0, -12, 10, -22, -2, -18, 2, -2, -18
-3,-10:-4, 0, -12, 10, -22, -2, -14, 2, -2, -22
-3,-10:-4, 0, -12, 10, -22, -2, -14, 2, -2, -20
-3,-10:-4, 0, -12, 10, -22, -2, -14, 2, -2, -18
-1,-7:-4, 0, -12, 10, -20, -22, -14, -18, -22, 2
-1,-7:-4, 0, -12, 10, -20, -22, -14, -18, 2, -22
7,-17:-4, 0, -12, 10, -20, -22, 0, -8, -8, -6
7,-17:-4, 0, -12, 10, -20, -22, 0, -8, -8, 4
11,-5:-4, 0, -12, 10, -20, -22, 6, -26, -18, -2
11,-5:-4, 0, -12, 10, -20, -22, 6, -26, -18, 2
-12,-8:-4, 0, -12, 10, -20, -20, 4, 0, 0, 2
9,-13:-4, 0, -12, 10, -20, -14, -8, -4, -26, -24
-2,0:-4, 0, -12, 10, -20, -8, -18, 0, 8, 10
1,-4:-4, 0, -12, 10, -20, -8, 4, 2, 0, -18
-2,-11:-4, 0, -12, 10, -20, -6, -18, -2, 8, 10
2,-8:-4, 0, -12, 10, -20, -6, 0, -18, -12, 2
2,-8:-4, 0, -12, 10, -20, -6, 0, -18, 2, -12
-7,-19:-4, 0, -12, 10, -20, -6, 2, 4, -4, -4
-7,-19:-4, 0, -12, 10, -20, -6, 2, 4, -4, -2
-7,-19:-4, 0, -12, 10, -20, -6, 2, 4, -4, 0
-7,-19:-4, 0, -12, 10, -20, -6, 2, 4, 0, 2
8,-10:-4, 0, -12, 10, -20, 6, -6, -18, -8, -4
8,-10:-4, 0, -12, 10, -20, 6, -6, -18, -8, 4
8,-10:-4, 0, -12, 10, -20, 6, -6, -8, -6, 0
8,-16:-4, 0, -12, 10, -16, -22, -26, -8, -12, 0
8,-16:-4, 0, -12, 10, -16, -22, -8, -12, 0, -26
-9,-2:-4, 0, -12, 10, -16, -22, -6, -8, 8, -20
8,-20:-4, 0, -12, 10, -16, -20, -8, -22, -30, -2
8,-20:-4, 0, -12, 10, -16, -20, -8, -22, -30, 2
8,-20:-4, 0, -12, 10, -16, -20, -8, -22, -2, -30
3,-12:-4, 0, -12, 10, -16, -20, -8, -18, 0, -10
-9,-2:-4, 0, -12, 10, -16, -12, -12, 8, -2, -6
-9,-2:-4, 0, -12, 10, -16, -12, -12, 8, -2, -4
7,-3:-4, 0, -12, 10, -16, -6, -6, -14, -10, 0
-9,-2:-4, 0, -12, 10, -16, -6, 8, -26, -8, -12
-9,-2:-4, 0, -12, 10, -16, -6, 8, -26, -8, -10
7,-17:-4, 0, -12, 10, -10, -22, -6, -6, 2, -10
7,-17:-4, 0, -12, 10, -10, -22, 4, -2, -10, 0
7,-17:-4, 0, -12, 10, -10, -22, 4, -2, -10, 4
7,-17:-4, 0, -12, 10, -10, -22, 4, -2, 0, -10
7,-17:-4, 0, -12, 10, -10, -22, 4, -2, 0, -6
7,-17:-4, 0, -12, 10, -10, -22, 4, 4, -8, 8
9,-9:-4, 0, -12, 10, -10, -16, -8, -20, 8, 2
9,-9:-4, 0, -12, 10, -10, -16, -8, -20, 8, 4
9,-9:-4, 0, -12, 10, -10, -16, -8, -20, 8, 6
-9,-2:-4, 0, -12, 10, -10, -16, 4, 8, -14, -2
-9,-2:-4, 0, -12, 10, -10, -16, 4, 8, -14, 0
-9,-2:-4, 0, -12, 10, -10, -16, 4, 8, -10, -4
-9,-2:-4, 0, -12, 10, -10, -16, 4, 8, -10, -2
-9,-2:-4, 0, -12, 10, -10, -16, 6, 6, 8, -14
-9,-2:-4, 0, -12, 10, -10, -16, 6, 8, -14, 2
-9,-2:-4, 0, -12, 10, -10, -16, 6, 8, -14, 6
-1,-12:-4, 0, -12, 10, -10, -12, -6, 4, 0, 4
-1,-12:-4, 0, -12, 10, -10, -12, -6, 4, 0, 6
-1,-12:-4, 0, -12, 10, -10, -12, -6, 4, 0, 8
-1,-12:-4, 0, -12, 10, -10, -12, -6, 4, 4, 4
18,-5:-4, 0, -12, 10, -10, -12, -2, -4, -10, -8
18,-5:-4, 0, -12, 10, -10, -12, -2, -4, -10, -6
18,-5:-4, 0, -12, 10, -10, -12, -2, -4, -10, -4
18,-5:-4, 0, -12, 10, -10, -12, -2, -4, -4, -12
18,-5:-4, 0, -12, 10, -10, -12, -2, -4, 0, -10
18,-5:-4, 0, -12, 10, -10, -12, -2, -4, 4, -10
1,-18:-4, 0, -12, 10, -10, -10, -18, -10, -14, 4
1,-18:-4, 0, -12, 10, -10, -10, -18, -10, -14, 8
1,-18:-4, 0, -12, 10, -10, -10, -18, -10, 4, -14
-17,-7:-4, 0, -12, 10, -10, -10, -12, 4, -2, 8
-11,-10:-4, 0, -12, 10, -10, -10, -12, 4, 6, 14
-11,-10:-4, 0, -12, 10, -10, -10, -12, 4, 6, 16
-17,-7:-4, 0, -12, 10, -10, -10, -12, 4, 8, -2
-17,-7:-4, 0, -12, 10, -10, -10, -12, 4, 8, 0
-11,-10:-4, 0, -12, 10, -10, -10, -12, 4, 14, 6
6,8:-4, 0, -12, 10, -10, -10, -8, -20, 2, -4
0,-14:-4, 0, -12, 10, -10, -10, 4, -2, -12, -16
-2,-16:-4, 0, -12, 10, -10, -2, -4, -12, 6, 0
5,-15:-4, 0, -12, 10, -10, -2, -4, -2, -14, -2
0,-4:-4, 0, -12, 10, -10, 4, -4, 0, -6, -16
0,-4:-4, 0, -12, 10, -10, 4, -4, 0, -6, -12
-5,-11:-4, 0, -12, 10, -10, 4, 0, -8, -10, -12
-9,-2:-4, 0, -12, 10, -10, 4, 8, -6, -18, -18
-9,-2:-4, 0, -12, 10, -10, 4, 8, -6, -14, -22
-9,-2:-4, 0, -12, 10, -10, 4, 8, -6, -14, -20
-9,-2:-4, 0, -12, 10, -10, 4, 8, -6, -14, -18
-8,-9:-4, 0, -12, 10, -10, 4, 8, 6, -6, 4
3,0:-4, 0, -12, 10, -10, 6, 8, -6, 0, -8
-9,-2:-4, 0, -12, 10, -10, 6, 8, -6, 2, -4
-9,-2:-4, 0, -12, 10, -10, 6, 8, -6, 2, -2
-9,-2:-4, 0, -12, 10, -10, 6, 8, -6, 2, 0
-9,-2:-4, 0, -12, 10, -10, 6, 8, -6, 4, -8
-9,-2:-4, 0, -12, 10, -10, 6, 8, -6, 4, -4
-9,-2:-4, 0, -12, 10, -10, 6, 8, -6, 6, 2
1,-15:-4, 0, -12, 10, -4, -6, -6, -10, -10, -2
-4,-5:-4, 0, -12, 10, -4, 4, -8, -14, -2, 4
-4,-5:-4, 0, -12, 10, -4, 4, -8, -2, 4, -14
-4,-5:-4, 0, -12, 10, -4, 4, -8, -2, 4, -12
-4,-5:-4, 0, -12, 10, -4, 4, -8, -2, 4, -10
-9,-2:-4, 0, -12, 10, -4, 6, 8, -6, -16, -8
-9,-2:-4, 0, -12, 10, -4, 6, 8, -6, -4, -22
-9,-2:-4, 0, -12, 10, -4, 6, 8, -6, -4, -18
-14,-14:-4, 0, -12, 10, -2, -18, 8, 14, 4, 2
8,-6:-4, 0, -12, 10, -2, -14, -20, -12, 2, 14
8,-6:-4, 0, -12, 10, -2, -14, -20, -12, 2, 16
8,-6:-4, 0, -12, 10, -2, -14, -20, -12, 2, 18
8,-6:-4, 0, -12, 10, -2, -14, -20, -12, 14, 2
12,-5:-4, 0, -12, 10, -2, -14, -12, -6, 2, 14
12,-5:-4, 0, -12, 10, -2, -14, -12, -6, 2, 16
12,-5:-4, 0, -12, 10, -2, -14, -12, -6, 2, 18
12,-5:-4, 0, -12, 10, -2, -14, -12, -6, 10, 12
12,-5:-4, 0, -12, 10, -2, -14, -12, -6, 10, 14
12,-5:-4, 0, -12, 10, -2, -14, -12, -6, 10, 16
12,-5:-4, 0, -12, 10, -2, -14, -12, -6, 14, 2
12,-5:-4, 0, -12, 10, -2, -14, -12, -6, 14, 4
12,-5:-4, 0, -12, 10, -2, -14, -12, -6, 14, 6
12,-5:-4, 0, -12, 10, -2, -14, -12, 4, 14, -6
12,-5:-4, 0, -12, 10, -2, -14, -12, 4, 14, -2
12,-5:-4, 0, -12, 10, -2, -14, 0, -12, -6, 16
12,-5:-4, 0, -12, 10, -2, -14, 0, -12, 16, -6
12,-5:-4, 0, -12, 10, -2, -14, 14, 0, -12, 6
12,-5:-4, 0, -12, 10, -2, -14, 14, 0, -12, 16
12,-5:-4, 0, -12, 10, -2, -6, 12, -14, -12, -4
12,-5:-4, 0, -12, 10, -2, 0, -14, -12, 8, 2
12,-5:-4, 0, -12, 10, -2, 0, -14, -12, 8, 4
12,-5:-4, 0, -12, 10, -2, 0, -14, -12, 8, 6
12,-5:-4, 0, -12, 10, -2, 0, -14, -12, 16, 6
12,-5:-4, 0, -12, 10, -2, 0, -14, -12, 16, 8
12,-5:-4, 0, -12, 10, -2, 6, -14, -12, 6, 12
12,-5:-4, 0, -12, 10, -2, 6, -14, -12, 8, 4
12,-5:-4, 0, -12, 10, -2, 6, -14, -12, 8, 6
12,-5:-4, 0, -12, 10, -2, 14, 14, -14, -12, 8
12,-5:-4, 0, -12, 10, -2, 14, 14, -14, -12, 14
12,-5:-4, 0, -12, 10, -2, 14, 14, -14, -12, 18
3,-2:-4, 0, -12, 10, -2, 16, -14, -22, 6, -20
3,-2:-4, 0, -12, 10, -2, 16, -14, -22, 6, -18
3,-2:-4, 0, -12, 10, -2, 16, -14, -22, 6, -12
3,-2:-4, 0, -12, 10, -2, 16, -14, -20, 12, 10
3,-2:-4, 0, -12, 10, -2, 16, -14, -16, 6, -20
3,-2:-4, 0, -12, 10, -2, 16, -14, -16, 6, -18
3,-2:-4, 0, -12, 10, -2, 16, -14, -16, 6, -16
3,-2:-4, 0, -12, 10, -2, 16, -14, -14, 6, -12
12,-5:-4, 0, -12, 10, -2, 16, -14, -12, -6, 6
12,-5:-4, 0, -12, 10, -2, 16, -14, -12, 6, -6
8,-13:-4, 0, -12, 10, 6, -16, -8, -28, 0, -8
7,-12:-4, 0, -12, 10, 6, -16, -8, -14, -16, -14
-4,-11:-4, 0, -12, 10, 6, -2, -14, -16, -8, -2
-4,-11:-4, 0, -12, 10, 6, -2, -14, -8, -2, -16
-4,-11:-4, 0, -12, 10, 6, -2, -14, -8, -2, -14
-4,-11:-4, 0, -12, 10, 6, -2, -14, -8, -2, -12
-9,-2:-4, 0, -12, 10, 6, 6, 8, -8, -20, -14
-9,-2:-4, 0, -12, 10, 6, 6, 8, -8, -20, -12
-9,-2:-4, 0, -12, 10, 6, 8, -8, -22, -4, 0
-9,-2:-4, 0, -12, 10, 6, 8, -8, -20, -4, 0
-9,-2:-4, 0, -12, 10, 6, 8, -8, -18, -4, -4
-9,-2:-4, 0, -12, 10, 6, 8, -8, -18, -4, 0
-9,-2:-4, 0, -12, 10, 6, 8, -8, -18, -2, -4
-9,-2:-4, 0, -12, 10, 6, 8, -8, -12, -16, 0
-9,-2:-4, 0, -12, 10, 6, 8, -8, -6, -16, -8
-9,-2:-4, 0, -12, 10, 6, 8, -8, -6, -16, -6
-9,-2:-4, 0, -12, 10, 6, 8, -8, -6, -16, -4
-9,-2:-4, 0, -12, 10, 6, 8, -8, -4, -4, -10
-9,-2:-4, 0, -12, 10, 6, 8, -8, -4, 0, -6
-9,-2:-4, 0, -12, 10, 6, 8, -8, -4, 0, -4
-9,-2:-4, 0, -12, 10, 6, 8, -8, -4, 0, -2
-7,2:-4, 0, -12, 10, 6, 8, 12, -32, 0, 14
-7,2:-4, 0, -12, 10, 6, 8, 12, -32, 14, 0
-7,2:-4, 0, -12, 10, 6, 8, 12, 0, 14, -32
-7,2:-4, 0, -12, 10, 6, 8, 12, 0, 14, -22
-1,4:-4, 0, -8, -10, -4, -2, -6, -12, 10, -4
-1,4:-4, 0, -8, -10, -4, -2, -4, -6, 10, -6
-1,4:-4, 0, -8, -10, -4, -2, -4, -2, 10, -10
-1,4:-4, 0, -8, -10, -4, -2, -4, -2, 10, -8
-1,4:-4, 0, -8, -10, -4, -2, -4, -2, 10, -6
-1,4:-4, 0, -8, -10, -4, 2, -2, -10, 10, -8
-1,4:-4, 0, -8, -10, -4, 2, -2, -10, 10, -6
-1,4:-4, 0, -8, -10, -4, 2, -2, -10, 10, -4
-9,-4:-4, 0, -8, -10, -4, 2, 6, -8, 10, -14
-9,-4:-4, 0, -8, -10, -4, 2, 6, -8, 10, -4
2,9:-4, 0, -8, -10, -4, 10, 0, -8, 12, -8
2,9:-4, 0, -8, -10, -4, 10, 0, -8, 12, -6
2,9:-4, 0, -8, -10, -4, 10, 0, -8, 12, -4
2,9:-4, 0, -8, -10, -4, 10, 0, -2, 12, -6
2,9:-4, 0, -8, -10, -4, 10, 0, -2, 12, -2
-1,4:-4, 0, -8, -10, -2, 0, -8, -8, 10, -6
-1,4:-4, 0, -8, -10, -2, 0, -8, -8, 10, -4
-1,4:-4, 0, -8, -10, -2, 0, -8, -8, 10, -2
-1,4:-4, 0, -8, -10, -2, 0, -2, -10, 10, -8
-1,4:-4, 0, -8, -10, -2, 0, -2, -10, 10, -6
-1,4:-4, 0, -8, -10, -2, 0, -2, -10, 10, -4
-1,4:-4, 0, -8, -10, -2, 0, 0, 4, 10, 6
-1,4:-4, 0, -8, -10, -2, 0, 0, 4, 10, 8
-1,4:-4, 0, -8, -10, -2, 0, 0, 10, 6, 0
-1,4:-4, 0, -8, -10, -2, 0, 2, -8, 10, -14
-1,4:-4, 0, -8, -10, -2, 0, 2, -8, 10, -6
-1,4:-4, 0, -8, -10, -2, 0, 2, -2, 10, -2
-1,4:-4, 0, -8, -10, -2, 0, 2, -2, 10, 0
10,7:-4, 0, -8, -10, -2, 0, 2, 8, 12, 14
10,7:-4, 0, -8, -10, -2, 0, 2, 8, 12, 16
10,7:-4, 0, -8, -10, -2, 0, 2, 8, 14, 8
10,7:-4, 0, -8, -10, -2, 0, 2, 10, 6, 6
10,7:-4, 0, -8, -10, -2, 0, 2, 10, 6, 8
10,7:-4, 0, -8, -10, -2, 0, 2, 10, 10, 6
10,7:-4, 0, -8, -10, -2, 0, 2, 10, 10, 8
10,7:-4, 0, -8, -10, -2, 0, 2, 10, 10, 10
5,10:-4, 0, -8, -10, 0, 4, -6, 26, 16, 10
19,13:-4, 0, -8, -10, 0, 4, 26, 16, 14, -8
-7,24:-4, 0, -8, -10, 0, 20, 28, 16, 18, 24
2,12:-4, 0, -8, -10, 0, 22, 28, -4, 8, -2
2,12:-4, 0, -8, -10, 0, 22, 28, -4, 8, 0
2,12:-4, 0, -8, -10, 0, 22, 28, -4, 8, 2
9,14:-4, 0, -8, -10, 0, 22, 28, 10, 10, 10
14,10:-4, 0, -8, -10, 2, 2, -2, 0, -6, 6
14,10:-4, 0, -8, -10, 2, 2, -2, 0, 6, -6
9,13:-4, 0, -8, -10, 4, 0, 10, 4, 0, 2
5,12:-4, 0, -8, -10, 4, 6, 8, 6, 12, 0
-3,-9:-4, 0, -8, -10, 4, 14, -4, -4, -2, -8
-1,4:-4, 0, -8, -10, 6, -4, -8, -8, 10, -8
-1,4:-4, 0, -8, -10, 6, -4, -8, -8, 10, -6
-1,4:-4, 0, -8, -10, 6, -4, -8, -8, 10, -4
-1,4:-4, 0, -8, -10, 6, -4, -8, -4, 10, -6
-1,4:-4, 0, -8, -10, 6, -4, -8, -4, 10, -4
-1,4:-4, 0, -8, -10, 6, -4, -8, -4, 10, 2
8,2:-4, 0, -8, -10, 6, -4, -8, 8, 12, 14
8,2:-4, 0, -8, -10, 6, -4, -8, 8, 12, 16
8,2:-4, 0, -8, -10, 6, -4, -8, 8, 14, 8
8,2:-4, 0, -8, -10, 6, -4, -8, 10, 6, 6
8,2:-4, 0, -8, -10, 6, -4, -8, 10, 6, 8
8,2:-4, 0, -8, -10, 6, -4, -8, 10, 10, 6
8,2:-4, 0, -8, -10, 6, -4, -8, 10, 10, 8
8,2:-4, 0, -8, -10, 6, -4, -8, 10, 10, 10
-1,4:-4, 0, -8, -10, 6, -4, -6, -12, 10, -6
-1,4:-4, 0, -8, -10, 6, -4, -6, -10, 10, -14
-1,4:-4, 0, -8, -10, 6, -4, -6, -10, 10, -12
-1,4:-4, 0, -8, -10, 6, -4, -4, 4, 10, -2
-1,4:-4, 0, -8, -10, 6, -4, -4, 4, 10, 0
-1,4:-4, 0, -8, -10, 6, -4, -4, 4, 10, 2
2,12:-4, 0, -8, -10, 8, -8, 4, 14, 8, 4
-3,3:-4, 0, -8, -10, 8, -8, 14, 8, 8, 8
-3,3:-4, 0, -8, -10, 8, -8, 14, 8, 8, 10
-3,3:-4, 0, -8, -10, 8, -8, 14, 8, 8, 12
-3,3:-4, 0, -8, -10, 8, -8, 14, 8, 12, 10
-3,3:-4, 0, -8, -10, 8, -8, 14, 8, 12, 12
-3,3:-4, 0, -8, -10, 8, -8, 14, 8, 18, 16
-3,3:-4, 0, -8, -10, 8, -8, 14, 8, 18, 24
-3,3:-4, 0, -8, -10, 8, -8, 14, 10, 4, 10
-3,3:-4, 0, -8, -10, 8, -8, 14, 10, 6, 2
-3,3:-4, 0, -8, -10, 8, -8, 14, 10, 6, 4
-3,3:-4, 0, -8, -10, 8, -8, 14, 12, 20, 14
-3,3:-4, 0, -8, -10, 8, -8, 14, 12, 20, 16
-3,3:-4, 0, -8, -10, 8, -8, 14, 12, 20, 18
-3,3:-4, 0, -8, -10, 8, -8, 14, 18, 18, 12
-3,3:-4, 0, -8, -10, 8, -8, 14, 18, 18, 14
-3,3:-4, 0, -8, -10, 8, -8, 14, 18, 18, 16
-3,3:-4, 0, -8, -10, 8, -8, 20, 12, 16, 20
-3,3:-4, 0, -8, -10, 8, -8, 20, 12, 16, 30
-3,3:-4, 0, -8, -10, 8, -8, 20, 14, 32, 18
-3,3:-4, 0, -8, -10, 8, -8, 20, 14, 32, 22
-3,3:-4, 0, -8, -10, 8, -8, 20, 24, 18, 22
-3,3:-4, 0, -8, -10, 8, -8, 20, 24, 18, 32
-3,3:-4, 0, -8, -10, 8, -8, 20, 24, 22, 20
-3,3:-4, 0, -8, -10, 8, -8, 20, 24, 22, 22
13,22:-4, 0, -8, -10, 8, -4, 2, 0, -8, 14
13,22:-4, 0, -8, -10, 8, -4, 2, 0, 14, -8
13,22:-4, 0, -8, -10, 8, -4, 2, 0, 14, 2
7,24:-4, 0, -8, -10, 8, -4, 6, 4, -10, 22
7,24:-4, 0, -8, -10, 8, -4, 6, 4, 22, -10
4,23:-4, 0, -8, -10, 8, 6, 8, 6, -6, 24
4,23:-4, 0, -8, -10, 8, 6, 8, 6, 24, -6
4,23:-4, 0, -8, -10, 8, 6, 8, 6, 24, 4
4,26:-4, 0, -8, -10, 8, 8, -8, -4, 22, 20
0,6:-4, 0, -8, -10, 8, 8, -8, 6, 4, 12
0,6:-4, 0, -8, -10, 8, 8, -8, 6, 4, 20
3,7:-4, 0, -8, -10, 8, 10, -6, -4, 2, -6
3,7:-4, 0, -8, -10, 8, 10, -6, -4, 2, -4
3,7:-4, 0, -8, -10, 8, 10, -6, 0, 2, -12
12,6:-4, 0, -8, -10, 8, 10, -6, 4, 4, -8
0,1:-4, 0, -8, -4, -12, -2, 2, 0, 6, -12
0,1:-4, 0, -8, -4, -12, -2, 2, 0, 6, -10
-1,4:-4, 0, -8, -4, -10, -16, -6, 2, 10, -10
-1,4:-4, 0, -8, -4, -10, -16, -6, 2, 10, -8
-1,4:-4, 0, -8, -4, -10, -8, -10, 2, 10, -10
-1,4:-4, 0, -8, -4, -10, -8, -10, 2, 10, -6
-1,4:-4, 0, -8, -4, -10, -8, -8, 2, 10, -10
-1,4:-4, 0, -8, -4, -10, -8, -4, 2, 10, -8
-1,4:-4, 0, -8, -4, -10, -8, -4, 2, 10, -6
-1,4:-4, 0, -8, -4, -10, -8, -4, 2, 10, -4
-1,4:-4, 0, -8, -4, -10, -6, -10, -34, 10, -14
-1,4:-4, 0, -8, -4, -10, -6, -10, -34, 10, -10
-1,4:-4, 0, -8, -4, -10, -6, -10, -28, 10, -22
-1,4:-4, 0, -8, -4, -10, -6, -10, -26, 10, -14
-1,4:-4, 0, -8, -4, -10, -6, -10, -26, 10, -12
-1,4:-4, 0, -8, -4, -10, -6, -10, -26, 10, -10
-1,4:-4, 0, -8, -4, -10, -6, -10, -20, 10, -28
-1,4:-4, 0, -8, -4, -10, -6, -10, -14, 10, -34
-1,4:-4, 0, -8, -4, -10, -6, -10, -14, 10, -30
8,-10:-4, 0, -8, -4, -10, -4, -14, -20, -10, 4
8,-10:-4, 0, -8, -4, -10, -4, -14, -20, 2, 6
8,-10:-4, 0, -8, -4, -10, -4, -14, -20, 4, -10
8,-10:-4, 0, -8, -4, -10, -4, -14, -20, 4, -8
8,-10:-4, 0, -8, -4, -10, -4, -14, -20, 4, -6
8,-10:-4, 0, -8, -4, -10, -4, -14, -10, 4, -20
7,2:-4, 0, -8, -4, -10, -2, -6, 8, -8, -18
-1,4:-4, 0, -8, -4, -10, 2, 10, -2, -6, -10
-1,4:-4, 0, -8, -4, -10, 2, 10, -2, -6, -6
7,-7:-4, 0, -8, -4, -10, 10, -10, -16, 14, 10
1,-6:-4, 0, -8, -4, -10, 10, -6, -8, -2, -18
1,-6:-4, 0, -8, -4, -10, 10, -6, -8, -2, -16
1,-6:-4, 0, -8, -4, -10, 10, -6, -8, -2, -14
2,5:-4, 0, -8, -4, -10, 10, -2, 8, 8, -16
2,5:-4, 0, -8, -4, -10, 10, -2, 8, 8, -6
5,7:-4, 0, -8, -4, -10, 10, 2, 8, 0, -16
5,7:-4, 0, -8, -4, -10, 10, 2, 8, 0, -6
-1,4:-4, 0, -8, -4, -8, -14, -2, 8, 10, 2
-1,4:-4, 0, -8, -4, -8, -14, -2, 8, 10, 4
-1,4:-4, 0, -8, -4, -8, -14, -2, 8, 10, 6
-1,4:-4, 0, -8, -4, -8, -12, -18, 2, 10, -8
-1,4:-4, 0, -8, -4, -8, -12, -12, 2, 10, -10
-1,4:-4, 0, -8, -4, -8, -12, -10, 2, 10, -10
7,-6:-4, 0, -8, -4, -8, -12, -6, -6, -8, 2
7,-6:-4, 0, -8, -4, -8, -12, -6, -6, -8, 4
-1,4:-4, 0, -8, -4, -8, -12, -6, -6, 10, -16
-1,4:-4, 0, -8, -4, -8, -12, -6, -6, 10, -14
7,-6:-4, 0, -8, -4, -8, -12, -4, 0, -8, 6
7,-6:-4, 0, -8, -4, -8, -12, -4, 0, -8, 8
7,-6:-4, 0, -8, -4, -8, -12, -4, 0, -8, 10
-1,4:-4, 0, -8, -4, -8, -12, 2, -2, 10, -14
-1,4:-4, 0, -8, -4, -8, -10, -10, -18, 10, -18
-1,4:-4, 0, -8, -4, -8, -10, -10, -18, 10, -8
-1,4:-4, 0, -8, -4, -8, -10, -10, 2, 10, -8
5,-6:-4, 0, -8, -4, -8, -10, -10, 10, 2, 4
5,-6:-4, 0, -8, -4, -8, -10, -10, 10, 2, 14
5,-6:-4, 0, -8, -4, -8, -10, -10, 10, 8, 2
-1,4:-4, 0, -8, -4, -8, -6, -8, -6, 10, -12
-1,4:-4, 0, -8, -4, -8, -6, -8, -6, 10, -10
-1,4:-4, 0, -8, -4, -8, -6, -8, -6, 10, -8
-1,4:-4, 0, -8, -4, -8, -6, -8, 2, 10, -6
-1,4:-4, 0, -8, -4, -8, -6, -8, 2, 10, -4
-1,4:-4, 0, -8, -4, -8, -6, -8, 2, 10, -2
7,-6:-4, 0, -8, -4, -8, -2, -6, -8, 8, 10
5,4:-4, 0, -8, -4, -4, -2, 0, -2, 4, -10
-1,4:-4, 0, -8, -4, -2, -6, -12, -14, 10, -6
-1,4:-4, 0, -8, -4, -2, -6, -10, -24, 10, -20
-1,4:-4, 0, -8, -4, -2, -6, -10, -24, 10, -18
-1,4:-4, 0, -8, -4, -2, -6, -10, -24, 10, -16
-1,4:-4, 0, -8, -4, -2, -6, -10, -20, 10, -20
3,-7:-4, 0, -8, -4, -2, -6, -8, -12, 0, 2
3,-7:-4, 0, -8, -4, -2, -6, -8, -12, 0, 4
3,-7:-4, 0, -8, -4, -2, -6, -8, -12, 0, 10
3,-7:-4, 0, -8, -4, -2, -6, -8, -12, 6, 2
3,-7:-4, 0, -8, -4, -2, -6, -8, -12, 6, 4
3,-7:-4, 0, -8, -4, -2, -6, -8, -12, 6, 6
3,-7:-4, 0, -8, -4, -2, -6, -8, -12, 8, 10
-1,4:-4, 0, -8, -4, -2, -6, -8, -12, 10, -6
3,-7:-4, 0, -8, -4, -2, -6, -8, -12, 10, 4
-1,4:-4, 0, -8, -4, -2, -6, -8, -10, 10, -12
-1,4:-4, 0, -8, -4, -2, -6, -8, -8, 10, -8
-1,4:-4, 0, -8, -4, -2, -6, -8, -8, 10, -6
-1,4:-4, 0, -8, -4, -2, -6, -8, -8, 10, -4
-1,4:-4, 0, -8, -4, -2, -6, -8, -2, 10, -12
-1,4:-4, 0, -8, -4, -2, -6, -8, -2, 10, -6
-1,4:-4, 0, -8, -4, -2, -6, -8, -2, 10, -4
3,-13:-4, 0, -8, -4, -2, 8, 2, -12, -18, -8
3,-13:-4, 0, -8, -4, -2, 8, 2, -12, -18, -4
7,12:-4, 0, -8, -4, -2, 8, 6, -4, 10, -12
7,12:-4, 0, -8, -4, -2, 8, 6, -4, 10, -10
7,12:-4, 0, -8, -4, -2, 8, 6, -4, 10, -8
-1,4:-4, 0, -8, -4, -2, 10, -10, -16, -8, -8
-1,4:-4, 0, -8, -4, -2, 10, -10, -16, -8, -6
-1,4:-4, 0, -8, -4, -2, 10, -10, -8, -8, -16
-1,4:-4, 0, -8, -4, -2, 10, -10, -8, -8, -14
-6,0:-4, 0, -8, -4, -2, 10, 8, -24, -24, 10
-6,0:-4, 0, -8, -4, -2, 10, 8, -24, 10, -24
-6,0:-4, 0, -8, -4, -2, 10, 8, -24, 10, -22
-6,0:-4, 0, -8, -4, -2, 10, 8, -24, 10, -20
7,0:-4, 0, -8, -4, -2, 10, 10, -14, -2, 6
7,0:-4, 0, -8, -4, -2, 10, 10, -14, -2, 8
7,0:-4, 0, -8, -4, -2, 10, 10, -14, -2, 10
10,-2:-4, 0, -8, -4, 2, -12, -12, -8, -14, 0
10,-2:-4, 0, -8, -4, 2, -12, -12, -8, -14, 10
-4,-3:-4, 0, -8, -4, 2, -2, -12, -16, 6, -10
