10,-9:-4, -6, 6, -8, -8, 4
10,-9:-4, -6, 6, -8, 4, -8
1,3:-4, 4, -2, 2, 14, 4
15,-3:-4, -12, 0, -10, -4, 0, 2
-7,10:-4, -6, -14, 2, 12, 6, 2
4,-10:-4, -6, -6, -16, -6, 0, 4
-9,-6:-4, -6, -6, -4, -10, 2, 4
-1,-2:-4, -6, -6, -4, -2, 6, 16
-3,-6:-4, -6, -6, -4, 10, 6, -2
3,-7:-4, -6, -4, -8, -12, -8, -8
10,-9:-4, -6, 6, -8, -8, 0, -6
10,-9:-4, -6, 6, -8, -8, 0, 2
10,-9:-4, -6, 6, -8, -8, 6, 0
10,-9:-4, -6, 6, -8, -8, 6, 6
10,-9:-4, -6, 6, -8, -8, 6, 8
10,-9:-4, -6, 6, -8, -8, 10, 6
10,-9:-4, -6, 6, -8, -8, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 10
2,4:-4, -6, 6, 10, -10, -2, 4
4,3:-4, -6, 6, 10, 6, 6, -2
4,-3:-4, -4, 2, 8, -12, -14, -6
4,-3:-4, -4, 2, 8, -12, -6, -14
2,1:-4, 0, -8, -10, -4, -2, 4
4,-1:-4, 0, -8, -10, -4, 2, 2
3,14:-4, 0, -8, -10, 4, 0, 12
3,14:-4, 0, -8, -10, 4, 12, 0
3,14:-4, 0, -8, -10, 4, 12, 2
3,14:-4, 0, -8, 4, -4, 12, -2
3,14:-4, 0, -8, 4, -2, 12, -4
3,14:-4, 0, -8, 4, 0, 12, -10
3,14:-4, 0, -8, 4, 0, 12, -6
-5,3:-4, 0, -2, -10, 6, 10, 10
-5,3:-4, 0, -2, 6, 10, 10, -10
-5,3:-4, 0, -2, 6, 10, 10, -6
10,-1:-4, 0, 0, 8, 12, 6, -10
1,0:-4, 0, 6, 4, -6, -10, 0
6,-7:-4, 0, 6, 4, -6, -4, -14
1,0:-4, 0, 6, 4, -6, 0, -10
11,3:-4, 2, 6, 2, -8, -16, -12
3,2:-4, 4, -10, -6, 0, -4, -8
8,5:-4, 4, -10, -6, 2, 4, -2
5,-2:-4, 4, -8, -14, -12, 6, 2
9,1:-4, 4, -2, -14, 6, 4, 4
9,1:-4, 4, -2, -14, 6, 4, 6
9,1:-4, 4, -2, 6, 4, 4, -14
5,2:6, 6, -2, 4, 0, -12, -2
-7,11:6, 6, 8, -4, 10, -2, 10
-7,11:6, 6, 8, -4, 10, 10, -2
9,12:-4, 0, 6, 2, 6, 10, -6, -4, -12
9,12:-4, 0, 6, 2, 6, 10, -6, -4, -10
9,12:-4, 0, 6, 2, 6, 10, -6, -4, -8
0,-4:-4, 0, 6, 4, -6, -8, 2, -2, -2
11,-4:-4, 0, 6, 4, -6, -2, -14, -16, 2
5,3:-4, 0, 6, 4, -6, 6, -14, 4, 2
7,0:-4, 0, 6, 4, -6, 8, 12, 4, -8
1,1:-4, 0, 6, 4, -6, 10, 0, 10, -12
4,-9:-4, 0, 6, 4, 0, -4, -8, -8, 6
4,-9:-4, 0, 6, 4, 0, -4, -8, -8, 8
4,-4:-4, 0, 6, 4, 0, -4, 0, 4, 4
4,-4:-4, 0, 6, 4, 0, -4, 0, 4, 14
6,0:-4, 0, 6, 4, 4, 4, -4, 2, -4
6,-6:-4, 0, 6, 8, 12, 8, 8, 6, -4
6,-6:-4, 0, 6, 8, 12, 8, 8, 6, -2
6,-6:-4, 0, 6, 8, 12, 8, 8, 6, 0
5,8:-4, 0, 8, -6, -12, 10, 8, 0, 6
3,2:-4, 0, 8, -6, 6, 12, 4, 4, -14
12,-1:-4, 0, 8, -2, -10, -8, -16, -12, 18
12,-1:-4, 0, 8, -2, -10, -8, -16, 18, -12
12,-1:-4, 0, 8, -2, -10, -8, -16, 18, -10
12,-1:-4, 0, 8, -2, -10, -8, -12, 18, -16
5,-9:-4, 0, 8, -2, 22, -10, -4, -6, 8
5,-9:-4, 0, 8, -2, 22, -10, -4, -6, 12
5,-9:-4, 0, 8, -2, 22, -10, -4, 8, -6
17,0:-4, 0, 8, -2, 22, 0, -2, -2, -2
5,4:-4, 0, 8, 4, -4, -8, -6, -2, -12
5,4:-4, 0, 8, 4, -4, -8, -6, -2, -10
8,10:-4, 0, 8, 4, -4, 6, -8, -2, -6
8,10:-4, 0, 8, 4, -4, 6, -8, -2, -4
1,-14:-4, 0, 10, -4, -2, 4, -4, -14, 6
9,-3:-4, 2, 0, -8, -14, -14, 4, -10, -10
12,9:-4, 2, 0, -8, -4, -2, -4, -14, -8
12,9:-4, 2, 0, -8, -4, -2, -4, -8, -14
0,-8:-4, 2, 0, -8, -2, 6, -8, -6, -6
15,-22:-4, 2, 0, -8, 4, -32, -46, -40, -8
15,-22:-4, 2, 0, -8, 4, -32, -46, -40, -6
15,-22:-4, 2, 0, -8, 4, -32, -46, -8, -40
15,-22:-4, 2, 0, -8, 4, -32, -46, -8, -38
15,-22:-4, 2, 0, -8, 4, -32, -46, -8, -36
11,-19:-4, 2, 0, -8, 4, -28, -28, -22, -20
11,-19:-4, 2, 0, -8, 4, -28, -22, -20, -28
13,-2:-4, 2, 2, -8, -14, -8, -12, -24, -14
1,7:-4, 2, 2, -8, -4, -16, -2, -14, -2
1,7:-4, 2, 2, -8, -4, -16, -2, -2, -14
3,0:-4, 2, 6, -14, -18, -18, -4, 10, 4
3,0:-4, 2, 6, -14, -18, -4, 10, 4, -18
3,0:-4, 2, 6, -14, -18, -4, 10, 4, -16
3,0:-4, 2, 6, -14, -18, -4, 10, 4, -14
14,4:-4, 2, 6, -14, -8, -12, -18, -8, 4
14,4:-4, 2, 6, -14, -8, -12, -18, 4, -8
14,4:-4, 2, 6, -14, -8, -12, -8, 4, -18
14,4:-4, 2, 6, -14, -8, -12, -8, 4, -16
14,-1:-4, 2, 6, -14, -4, 0, -4, 14, 18
14,-1:-4, 2, 6, -14, -4, 0, -4, 16, 10
2,8:-4, 2, 6, -14, -4, 0, 0, -20, 6
2,8:-4, 2, 6, -14, -4, 0, 0, 6, -20
2,8:-4, 2, 6, -14, -4, 0, 0, 6, -10
13,-9:-4, 2, 6, -14, -2, -12, -22, 8, 6
13,-9:-4, 2, 6, -14, -2, -12, -20, 8, 6
13,-9:-4, 2, 6, -14, -2, -12, 8, 6, -22
13,-9:-4, 2, 6, -14, -2, -12, 8, 6, -18
3,-6:-4, 2, 6, -14, 2, -12, -8, 12, 0
3,-6:-4, 2, 6, -14, 2, -12, -8, 12, 2
6,-11:-4, 2, 6, -8, -14, -16, -14, 10, -4
6,-11:-4, 2, 6, -8, -14, -16, -14, 10, -2
6,-11:-4, 2, 6, -8, -14, -16, -14, 10, 0
11,6:-4, 2, 6, -8, -14, -8, 4, 6, 10
0,-3:-4, 2, 6, -8, -14, -2, 2, -8, -16
0,-3:-4, 2, 6, -8, -14, -2, 2, -8, -14
0,-3:-4, 2, 6, -8, -14, -2, 2, -8, -12
4,4:-4, 2, 6, -8, -14, -2, 10, 12, 16
1,0:-4, 2, 6, -8, -4, -16, 6, -2, -28
1,0:-4, 2, 6, -8, -4, -16, 6, -2, -20
-8,9:-4, 2, 6, -8, -4, 6, 2, -14, -12
-8,9:-4, 2, 6, -8, -4, 6, 2, -14, -2
10,12:-4, 2, 6, -8, 2, -10, 10, 4, 4
8,-10:-4, 2, 6, -8, 2, -6, -6, -6, 2
8,-10:-4, 2, 6, -8, 2, -6, -6, 2, -12
8,-10:-4, 2, 6, -8, 2, -6, -6, 2, -6
8,-10:-4, 2, 6, -8, 2, -6, -6, 2, -4
8,-10:-4, 2, 6, -8, 2, -6, 2, -12, -18
8,-10:-4, 2, 6, -8, 2, -6, 2, -12, -10
8,-10:-4, 2, 6, -8, 2, -6, 2, -2, -6
8,-10:-4, 2, 6, -8, 2, -6, 2, -2, -4
8,-10:-4, 2, 6, -8, 2, -6, 2, -2, -2
-2,-1:-4, 2, 6, 0, -8, -16, 14, -10, -4
-2,-1:-4, 2, 6, 0, -8, -16, 14, -10, -2
-2,-1:-4, 2, 6, 0, -8, -16, 14, -10, 0
-2,-1:-4, 2, 6, 0, -8, -16, 14, -4, -10
0,6:-4, 2, 6, 0, -8, -4, -10, -14, 6
0,6:-4, 2, 6, 0, -8, -4, -10, 6, -14
0,6:-4, 2, 6, 0, -8, -4, -10, 6, -4
0,6:-4, 2, 6, 0, -8, -4, 6, -4, -10
0,6:-4, 2, 6, 0, -8, -4, 6, -4, -6
0,6:-4, 2, 6, 0, -8, 6, -8, -20, -28
0,6:-4, 2, 6, 0, -8, 6, -8, -20, -26
0,6:-4, 2, 6, 0, -8, 6, -8, -20, -24
20,7:-4, 2, 6, 0, -4, -22, -22, -12, 4
20,7:-4, 2, 6, 0, -4, -22, -22, -12, 6
20,7:-4, 2, 6, 0, -4, -22, -22, -12, 8
20,7:-4, 2, 6, 0, -4, -22, -22, 4, -12
20,7:-4, 2, 6, 0, -4, -22, -12, 4, -22
20,7:-4, 2, 6, 0, -4, -22, -12, 4, -20
11,-8:-4, 2, 6, 0, -4, -10, 4, -18, -18
12,8:-4, 2, 6, 0, 4, 0, 2, 14, 4
7,-7:-4, 2, 6, 2, -8, -8, -4, -10, -10
7,-7:-4, 2, 6, 2, -8, -8, -4, -10, 0
-13,1:-4, 2, 6, 2, -2, -4, 6, 6, 8
-13,1:-4, 2, 6, 2, -2, -4, 6, 6, 12
-9,1:-4, 2, 6, 2, -2, 0, 8, 12, 12
-9,1:-4, 2, 6, 2, -2, 8, 12, 12, 0
-1,1:-4, 2, 6, 2, 6, -4, 0, 2, 14
19,8:-4, 2, 6, 4, 10, -8, 8, 6, -8
9,2:-4, 2, 6, 4, 10, 0, 10, -6, -14
8,-1:-4, 2, 6, 6, 12, -14, -18, -2, 16
8,-1:-4, 2, 6, 6, 12, -14, -18, -2, 20
8,-1:-4, 2, 6, 6, 12, -14, -18, 16, -2
-3,-4:-4, 2, 6, 6, 12, 16, 0, 0, -12
-3,-4:-4, 2, 6, 6, 12, 16, 0, 0, -2
-3,4:-4, 2, 6, 10, 2, -4, -10, 0, 8
-8,-8:-4, 2, 6, 10, 2, -2, 2, 2, 14
-8,-8:-4, 2, 6, 10, 2, -2, 2, 2, 18
-8,-8:-4, 2, 6, 10, 2, -2, 2, 14, 2
6,0:-4, 2, 6, 10, 6, 12, 2, 8, 12
6,0:-4, 2, 6, 10, 12, 2, 8, 12, 6
6,0:-4, 2, 6, 10, 12, 2, 8, 12, 8
10,-9:-4, 4, -10, -12, 6, -4, -8, -8, 8
10,-9:-4, 4, -10, -12, 6, -4, -8, -8, 12
-4,-5:-4, 4, -10, -12, 6, -4, 2, 4, -6
8,1:-4, 4, -10, -8, -6, -18, -16, -12, -22
8,1:-4, 4, -10, -8, -6, -18, -16, -12, -18
9,-10:-4, 4, -10, -6, -14, 2, 6, -12, -18
-3,5:-4, 4, -10, -6, -8, 0, 6, 4, -2
-3,5:-4, 4, -10, -6, -8, 0, 6, 4, 0
-3,5:-4, 4, -10, -6, -8, 0, 6, 4, 2
-1,2:-4, 4, -10, -6, -4, -2, 2, 14, 4
-7,10:-4, 4, -10, -6, -4, 2, 12, 6, 2
10,3:-4, 4, -10, -6, -4, 6, 0, -8, 14
9,1:-4, 4, -10, -6, -2, -6, -2, -6, 2
10,5:-4, 4, -10, -6, -2, 2, 0, 6, 10
10,5:-4, 4, -10, -6, -2, 2, 0, 6, 12
10,5:-4, 4, -10, -6, -2, 2, 0, 8, 18
10,5:-4, 4, -10, -6, -2, 2, 0, 10, 6
10,5:-4, 4, -10, -6, -2, 2, 14, 0, 6
10,5:-4, 4, -10, -6, -2, 2, 14, 0, 16
10,-8:-4, 4, -10, -6, 2, -10, -16, -8, 2
10,-8:-4, 4, -10, -6, 2, -10, -16, 2, -8
10,-8:-4, 4, -10, -6, 2, -10, -16, 2, -6
10,-8:-4, 4, -10, -6, 2, -10, -16, 2, -4
10,-8:-4, 4, -10, -6, 2, -10, -16, 6, 18
8,12:-4, 4, -10, -6, 2, 2, 4, 8, -2
-2,9:-4, 4, -10, -6, 2, 6, 0, -4, -4
-2,9:-4, 4, -10, -6, 2, 6, 0, -4, 0
14,14:-4, 4, -10, -6, 6, 6, 2, 2, 2
22,-8:-4, 4, -10, -2, -18, -22, -16, -12, -16
22,-8:-4, 4, -10, -2, -18, -22, -16, -12, -14
22,-8:-4, 4, -10, -2, -18, -22, -16, -12, -12
10,7:-4, 4, -10, 0, -14, -24, -2, 0, -8
5,5:-4, 4, -10, 0, -14, -20, -2, 2, 2
10,7:-4, 4, -10, 0, -14, -2, 0, -8, -20
10,7:-4, 4, -10, 0, -14, -2, 0, -8, -18
5,5:-4, 4, -10, 0, -14, -2, 2, 2, -20
11,-1:-4, 4, -10, 0, -6, -14, -16, -22, -10
5,0:-4, 4, -10, 0, -6, -12, 0, -4, -4
-2,9:-4, 4, -10, 0, -6, 2, 6, 0, -4
-2,3:-4, 4, -10, 6, 0, -6, -16, 14, -4
4,2:-4, 4, -10, 6, 0, -4, 8, -2, 0
4,2:-4, 4, -10, 6, 0, -4, 8, 4, 0
6,-12:-4, 4, -8, -16, -10, -20, -22, -14, -16
-4,5:-4, 4, -8, -16, -6, -6, -8, -4, 0
9,-5:-4, 4, -8, -16, 0, -10, -16, -22, -12
-2,2:-4, 4, -8, -16, 6, -10, -18, -10, 0
-2,2:-4, 4, -8, -16, 6, -10, -18, -10, 2
-2,2:-4, 4, -8, -16, 6, -10, -18, -10, 4
-2,2:-4, 4, -8, -16, 6, -10, -18, 0, -10
-2,2:-4, 4, -8, -16, 6, -10, -18, 0, -8
-4,11:-4, 4, -8, -16, 6, 10, 0, -6, 4
-4,11:-4, 4, -8, -16, 6, 10, 0, -6, 6
20,-12:-4, 4, -8, -14, -20, -24, -18, -14, 2
20,-12:-4, 4, -8, -14, -20, -24, -18, 2, -14
7,-5:-4, 4, -8, -14, -20, -16, -12, -16, -10
11,-5:-4, 4, -8, -14, -18, -14, -14, -4, -4
11,-5:-4, 4, -8, -14, -18, -14, -14, -4, -2
11,-5:-4, 4, -8, -14, -18, -14, -14, 0, -4
-10,-4:-4, 4, -8, -14, -12, -10, 8, 8, -8
-10,-4:-4, 4, -8, -14, -12, -10, 8, 8, -6
-10,-4:-4, 4, -8, -14, -12, -10, 8, 8, -4
0,-8:-4, 4, -8, -14, -4, -12, -10, -20, -20
3,4:-4, 4, -8, -14, 0, -12, -10, 2, -6
3,4:-4, 4, -8, -14, 0, -12, -10, 2, -4
14,-12:-4, 4, -8, -14, 0, -6, -34, -30, -28
14,-12:-4, 4, -8, -14, 0, -6, -34, -30, -18
22,-5:-4, 4, -8, -14, 0, -6, -34, -26, -40
26,-10:-4, 4, -8, -14, 0, -6, -34, -26, -20
16,-15:-4, 4, -8, -14, 0, -2, -14, -36, -22
16,-15:-4, 4, -8, -14, 0, -2, -14, -36, -20
16,-15:-4, 4, -8, -14, 0, -2, -14, -22, -36
7,-5:-4, 4, -8, -12, -14, -16, -14, -18, -10
1,-2:-4, 4, -8, -4, -12, 0, 0, -2, -6
1,-2:-4, 4, -8, -4, -12, 0, 0, -2, -4
1,-2:-4, 4, -8, -4, -12, 0, 0, -2, -2
15,-10:-4, 4, -8, -4, 0, 0, -10, -26, -26
-4,-7:-4, 4, -8, 6, -4, -2, 2, -2, -2
4,6:-4, 4, -4, -28, -12, -16, -24, -14, -16
12,-21:-4, 4, -4, -26, -22, -28, -28, -18, -32
6,4:-4, 4, -4, -26, -20, -8, -26, 0, 0
14,-19:-4, 4, -4, -26, -20, -8, -8, -32, -32
6,4:-4, 4, -4, -26, -20, -8, 0, 0, -26
6,4:-4, 4, -4, -26, -20, -8, 0, 0, -24
22,-15:-4, 4, -4, -22, -30, -14, -10, -14, -18
21,-6:-4, 4, -4, -12, -20, -26, -22, -14, -18
8,-3:-4, 4, -4, -12, -20, -8, -28, -26, -26
8,-3:-4, 4, -4, -12, -20, -8, -28, -26, -24
8,-3:-4, 4, -4, -12, -20, -8, -28, -26, -22
8,-3:-4, 4, -4, -12, -20, -8, -28, -24, -30
20,-20:-4, 4, -4, -12, -10, -46, -32, -32, -38
9,1:-4, 4, -2, -14, 2, 4, 2, 0, 2
9,1:-4, 4, -2, -14, 2, 4, 2, 6, 4
9,1:-4, 4, -2, -14, 2, 4, 2, 6, 6
9,1:-4, 4, -2, -14, 2, 4, 2, 6, 8
9,1:-4, 4, -2, -14, 2, 4, 2, 8, 2
9,1:-4, 4, -2, -14, 2, 4, 2, 8, 12
9,1:-4, 4, -2, -14, 2, 4, 2, 10, 10
9,1:-4, 4, -2, -14, 2, 4, 6, 8, 6
9,1:-4, 4, -2, -14, 2, 4, 6, 8, 8
9,1:-4, 4, -2, -14, 2, 4, 6, 14, 4
9,1:-4, 4, -2, -14, 2, 4, 12, 2, 10
9,1:-4, 4, -2, -14, 2, 4, 12, 2, 12
9,1:-4, 4, -2, -14, 2, 4, 14, 4, 4
9,1:-4, 4, -2, -14, 2, 4, 14, 4, 8
9,1:-4, 4, -2, -14, 2, 4, 14, 8, 12
9,1:-4, 4, -2, -14, 2, 4, 14, 10, 8
9,1:-4, 4, -2, -14, 2, 6, 8, 10, 10
9,1:-4, 4, -2, -14, 2, 6, 10, 4, 2
9,1:-4, 4, -2, -14, 2, 6, 10, 6, 8
9,1:-4, 4, -2, -14, 2, 6, 10, 8, 2
-6,-4:-4, 4, -2, -14, 2, 10, -10, 4, 10
-6,-4:-4, 4, -2, -14, 2, 10, -10, 4, 20
-6,-4:-4, 4, -2, -14, 2, 10, -10, 10, 4
-6,-4:-4, 4, -2, -14, 2, 10, 4, 10, -10
9,1:-4, 4, -2, -14, 2, 12, 6, 8, 14
9,1:-4, 4, -2, -14, 2, 14, 10, 8, 6
9,1:-4, 4, -2, -14, 2, 14, 10, 8, 8
9,1:-4, 4, -2, -14, 2, 14, 10, 8, 10
6,5:-4, 4, -2, -14, 6, 2, -8, 4, -10
7,5:-4, 4, -2, -14, 6, 2, 2, -2, 0
9,1:-4, 4, -2, -14, 6, 6, 2, 12, 6
9,1:-4, 4, -2, -14, 6, 6, 2, 12, 8
9,1:-4, 4, -2, -14, 6, 6, 2, 12, 10
9,1:-4, 4, -2, -14, 6, 6, 6, 6, 2
9,1:-4, 4, -2, -14, 6, 6, 6, 6, 4
9,1:-4, 4, -2, -14, 6, 6, 12, 2, 6
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 16
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 20
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 6
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 8
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, 8
16,-2:-4, 4, -2, -12, -2, -2, -2, 8, -16
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 18
2,-6:-4, 4, -2, -12, -2, 8, -12, 10, 8
2,-6:-4, 4, -2, -12, -2, 8, -12, 10, 18
2,-6:-4, 4, -2, -12, -2, 8, 0, 18, -12
4,3:-4, 4, -2, -12, 2, 4, -4, 6, 8
-7,10:-4, 4, -2, -12, 2, 12, 6, 2, -14
-7,10:-4, 4, -2, -12, 2, 12, 6, 2, -4
-1,-6:-4, 4, -2, -12, 6, 4, -12, -4, -4
-5,-1:-4, 4, -2, -8, 0, 2, 2, -10, -16
4,4:-4, 4, -2, -8, 2, 14, 14, -16, 6
4,4:-4, 4, -2, -8, 2, 14, 14, -16, 8
4,4:-4, 4, -2, -8, 2, 14, 14, -16, 10
-2,-1:-4, 4, -2, -8, 6, 4, 2, 2, -8
-2,-1:-4, 4, -2, -8, 6, 4, 2, 2, -6
6,4:-4, 4, -2, 2, 4, -2, -12, -14, 2
6,4:-4, 4, -2, 2, 4, -2, -12, 2, -14
6,4:-4, 4, -2, 2, 4, -2, -12, 2, -4
13,8:-4, 4, -2, 2, 4, 6, -2, 6, 4
13,8:-4, 4, -2, 2, 4, 6, -2, 6, 6
13,8:-4, 4, -2, 2, 4, 6, -2, 8, 10
13,8:-4, 4, -2, 2, 4, 6, -2, 10, 4
-1,7:-4, 4, -2, 2, 6, 14, 12, 6, 6
-1,9:-4, 4, -2, 2, 6, 14, 12, 8, -12
-1,9:-4, 4, -2, 2, 6, 14, 12, 8, -10
10,-1:-4, 4, -2, 6, -16, -14, -14, -14, -10
9,-3:-4, 4, -2, 6, 2, -28, -4, 2, 6
11,-1:-4, 4, -2, 6, 2, -18, 2, -12, -26
11,-1:-4, 4, -2, 6, 2, -18, 2, -12, -22
9,-3:-4, 4, -2, 6, 2, -4, 2, 6, -28
9,-3:-4, 4, -2, 6, 2, -4, 2, 6, -24
7,-10:-4, 4, -2, 6, 4, 10, 10, 16, 12
7,-10:-4, 4, -2, 6, 4, 10, 10, 16, 22
7,-1:-4, 4, -2, 6, 6, 2, -16, -8, 10
10,-9:-4, 4, 4, -6, 4, 6, -8, -8, 10
10,-9:-4, 4, 4, -6, 4, 6, -8, -8, 14
8,13:-4, 4, 4, 4, -14, -4, 2, -4, 14
8,13:-4, 4, 4, 4, -4, 2, -4, 14, -4
8,13:-4, 4, 4, 4, -4, 2, -4, 14, -2
5,-11:-4, 4, 4, 4, 4, 8, 10, -8, -14
5,3:-4, 4, 4, 4, 14, -6, 0, 2, -10
5,3:-4, 4, 4, 4, 14, -6, 0, 2, -8
-4,1:-4, 4, 4, 4, 14, -2, -8, 2, 6
2,-8:-4, 4, 6, 2, -10, -8, -8, 0, 12
2,-8:-4, 4, 6, 2, -10, -8, -8, 0, 14
2,-8:-4, 4, 6, 2, -10, -8, -8, 0, 16
2,-8:-4, 4, 6, 2, -10, -8, -8, 12, 0
2,-8:-4, 4, 6, 2, -10, -8, -8, 12, 2
2,-8:-4, 4, 6, 2, -10, -8, -8, 12, 4
-2,0:-4, 4, 6, 2, -6, 0, 10, 0, 4
-2,0:-4, 4, 6, 2, 0, 10, 0, 4, -10
-2,0:-4, 4, 6, 2, 0, 10, 0, 4, -8
18,0:6, -4, -4, -12, 0, -10, -4, 0, 2
-4,13:6, -4, -4, -6, -14, 2, 12, 6, 2
7,-7:6, -4, -4, -6, -6, -16, -6, 0, 4
-6,-3:6, -4, -4, -6, -6, -4, -10, 2, 4
2,1:6, -4, -4, -6, -6, -4, -2, 6, 16
0,-3:6, -4, -4, -6, -6, -4, 10, 6, -2
13,-6:6, -4, -4, -6, 6, -8, -8, 0, -6
13,-6:6, -4, -4, -6, 6, -8, -8, 0, 2
13,-6:6, -4, -4, -6, 6, -8, -8, 6, 0
13,-6:6, -4, -4, -6, 6, -8, -8, 6, 6
13,-6:6, -4, -4, -6, 6, -8, -8, 6, 8
13,-6:6, -4, -4, -6, 6, -8, -8, 10, 6
13,-6:6, -4, -4, -6, 6, -8, -8, 10, 8
13,-6:6, -4, -4, -6, 6, -8, -8, 10, 10
5,7:6, -4, -4, -6, 6, 10, -10, -2, 4
7,6:6, -4, -4, -6, 6, 10, 6, 6, -2
7,0:6, -4, -4, -4, 2, 8, -12, -14, -6
7,0:6, -4, -4, -4, 2, 8, -12, -6, -14
5,4:6, -4, -4, 0, -8, -10, -4, -2, 4
7,2:6, -4, -4, 0, -8, -10, -4, 2, 2
6,17:6, -4, -4, 0, -8, -10, 4, 0, 12
6,17:6, -4, -4, 0, -8, -10, 4, 12, 0
6,17:6, -4, -4, 0, -8, -10, 4, 12, 2
6,17:6, -4, -4, 0, -8, 4, -4, 12, -2
6,17:6, -4, -4, 0, -8, 4, -2, 12, -4
6,17:6, -4, -4, 0, -8, 4, 0, 12, -10
6,17:6, -4, -4, 0, -8, 4, 0, 12, -6
-2,6:6, -4, -4, 0, -2, -10, 6, 10, 10
-2,6:6, -4, -4, 0, -2, 6, 10, 10, -10
-2,6:6, -4, -4, 0, -2, 6, 10, 10, -6
13,2:6, -4, -4, 0, 0, 8, 12, 6, -10
4,3:6, -4, -4, 0, 6, 4, -6, -10, 0
9,-4:6, -4, -4, 0, 6, 4, -6, -4, -14
4,3:6, -4, -4, 0, 6, 4, -6, 0, -10
14,6:6, -4, -4, 2, 6, 2, -8, -16, -12
6,5:6, -4, -4, 4, -10, -6, 0, -4, -8
11,8:6, -4, -4, 4, -10, -6, 2, 4, -2
8,1:6, -4, -4, 4, -8, -14, -12, 6, 2
12,4:6, -4, -4, 4, -2, -14, 6, 4, 4
12,4:6, -4, -4, 4, -2, -14, 6, 4, 6
12,4:6, -4, -4, 4, -2, 6, 4, 4, -14
8,5:6, -4, 6, 6, -2, 4, 0, -12, -2
-4,14:6, -4, 6, 6, 8, -4, 10, -2, 10
-4,14:6, -4, 6, 6, 8, -4, 10, 10, -2
11,-7:6, 6, -4, -4, -4, 10, 6, 0, 8
9,7:6, 6, -4, -4, 2, -6, -14, -8, 8
14,20:6, 6, -4, -4, 2, -2, -12, -6, 0
8,1:6, 6, -4, -4, 2, 10, -4, 10, 20
8,1:6, 6, -4, -4, 2, 10, -4, 10, 24
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 10
3,10:6, 6, -2, -4, -4, -6, 4, 16, 0
3,10:6, 6, -2, -4, -4, 4, 0, 16, -6
3,10:6, 6, -2, -4, -4, 4, 0, 16, -4
-1,-2:6, 6, -2, -4, -2, 10, 6, 18, 10
3,10:6, 6, -2, -4, 4, -2, -8, 16, -6
3,10:6, 6, -2, -4, 4, -2, -8, 16, -4
3,10:6, 6, -2, -4, 4, -2, -8, 16, -2
1,8:6, 6, -2, -4, 4, -2, -4, 18, 10
-10,0:6, 6, -2, -4, 12, -8, 12, 12, 6
2,6:6, 6, -2, -4, 12, 8, 4, 8, 0
10,7:6, 6, -2, -2, -2, -4, -6, -14, -2
15,3:6, 6, -2, 4, 0, -10, 18, 0, -8
3,10:6, 6, -2, 4, 0, -4, -8, 16, 0
3,10:6, 6, -2, 4, 0, -4, -4, 16, -6
10,14:6, 6, -2, 4, 0, -4, -2, 4, -2
3,10:6, 6, -2, 4, 0, -4, -2, 16, -4
3,10:6, 6, -2, 4, 0, -2, -12, 16, 0
3,10:6, 6, -2, 4, 0, -2, -2, 16, -4
0,3:6, 6, -2, 4, 8, 4, 4, 14, 4
-3,12:6, 6, -2, 10, 0, 16, 20, 16, 16
-8,27:6, 6, -2, 10, 2, 16, 8, 26, 36
-3,23:6, 6, -2, 10, 2, 16, 8, 28, 38
-8,27:6, 6, -2, 10, 2, 16, 8, 36, 26
-3,23:6, 6, -2, 10, 2, 16, 8, 38, 28
6,4:6, 6, -2, 10, 2, 16, 14, 0, 8
-2,-9:6, 6, -2, 10, 16, 14, -6, -6, 4
-2,-9:6, 6, -2, 10, 16, 14, -6, -6, 6
-2,-9:6, 6, -2, 10, 16, 14, -6, -6, 8
-2,-9:6, 6, -2, 10, 16, 14, -6, 4, -6
-3,12:6, 6, -2, 10, 16, 20, 16, 16, 0
1,12:6, 6, -2, 12, 2, 8, 16, 18, 12
1,-1:6, 6, -2, 12, 8, 16, 6, 0, 0
-8,8:6, 6, -2, 14, 8, 16, 10, 14, 18
6,6:6, 6, 2, -6, -2, 6, 10, 4, 12
6,6:6, 6, 2, -6, -2, 6, 10, 12, 4
-6,3:6, 6, 2, -6, 12, 4, -16, -16, 12
-6,3:6, 6, 2, -6, 12, 4, -16, 12, -16
-6,3:6, 6, 2, -6, 12, 4, -14, 12, -8
-6,3:6, 6, 2, -6, 12, 4, -12, 12, -18
-6,3:6, 6, 2, -6, 12, 4, -12, 12, -8
12,10:6, 6, 2, -6, 12, 8, 12, -8, -8
-4,10:6, 6, 2, -6, 12, 8, 14, 10, 16
9,4:6, 6, 2, -4, -8, 0, 2, 6, -4
7,4:6, 6, 2, -4, -6, 10, 14, 2, 8
8,7:6, 6, 2, -4, -2, 12, 14, -4, -8
14,10:6, 6, 2, -4, 0, -4, -8, 8, 8
14,10:6, 6, 2, -4, 0, -4, -8, 8, 12
