-2,3:-4, -6, 6, -8, -12, -14, 6
-2,3:-4, -6, 6, -8, -12, 6, -14
-2,3:-4, -6, 6, -8, -8, 6, -18
-2,3:-4, -6, 6, -8, -8, 6, -12
4,-8:-4, -6, 6, 10, -4, -6, 6
4,-8:-4, -6, 6, 10, -4, -6, 8
4,-8:-4, -6, 6, 10, -4, -6, 10
4,-8:-4, -6, 6, 10, -4, 6, -6
4,-8:-4, -6, 6, 10, -4, 6, -4
4,-8:-4, -6, 6, 10, -4, 6, -2
10,-4:-4, 2, 6, 0, 14, -12, -4
10,-4:-4, 2, 6, 0, 14, -4, -12
-6,5:6, 6, 8, -4, -8, 6, 4
-2,3:-4, -12, 4, 6, -8, -18, 6, -20
-2,3:-4, -12, 4, 6, -8, -18, 6, -10
-2,3:-4, -6, 6, -8, -18, -20, 6, -8
-2,3:-4, -6, 6, -8, -18, -20, 6, -6
-2,3:-4, -6, 6, -8, -18, -20, 6, -4
-2,3:-4, -6, 6, -8, -10, -20, 6, -12
-2,3:-4, -6, 6, -8, -10, -20, 6, -10
-2,3:-4, -6, 6, -8, -10, -20, 6, -8
-2,3:-4, -6, 6, -8, -8, -16, 6, -20
-2,3:-4, -6, 6, -8, -8, -16, 6, -18
-2,3:-4, -6, 6, -8, -8, -16, 6, -16
4,-8:-4, -6, 6, 10, -4, -6, 2, 4
4,-8:-4, -6, 6, 10, -4, -6, 2, 6
4,-8:-4, -6, 6, 10, -4, -6, 2, 8
-2,3:-4, 2, 6, -14, -18, -18, 6, 2
-2,3:-4, 2, 6, -14, -18, -6, 6, -18
-2,3:-4, 2, 6, -14, -18, -6, 6, -8
-2,3:-4, 2, 6, -14, -18, 2, 6, -18
-2,3:-4, 2, 6, -14, -18, 2, 6, -16
-2,3:-4, 2, 6, -14, -18, 2, 6, -14
-2,3:-4, 2, 6, -8, 6, 4, -36, -20
-2,3:-4, 4, -10, -12, 6, -14, 6, -6
-2,3:-4, 4, -10, -12, 6, -14, 6, -4
7,-5:6, -4, -4, -6, 6, 10, -4, -2
-2,11:6, 6, -4, -4, 2, -12, 6, 14
-2,11:6, 6, -4, -4, 2, -12, 14, 6
-6,5:6, 6, 8, -4, -8, -8, 6, 4
-6,5:6, 6, 8, -4, -8, -8, 6, 6
-6,5:6, 6, 8, -4, -8, -8, 6, 8
-6,5:6, 6, 8, -4, -8, 6, 6, -8
-6,5:6, 6, 8, -4, -8, 6, 6, -6
-6,5:6, 6, 8, -4, -8, 6, 6, -4
5,-1:6, 6, 8, -4, -4, 10, 10, 14
5,-1:6, 6, 8, -4, -4, 10, 10, 20
5,-1:6, 6, 8, -4, -4, 10, 14, 16
5,-1:6, 6, 8, -4, 10, 10, 14, -4
-2,3:-4, -12, 4, -6, 0, -2, -10, 6, -2, 6, -8
15,-1:-4, -12, 4, -6, 0, 4, -2, 12, -14, -6, 2
15,-1:-4, -12, 4, -6, 0, 4, -2, 12, -14, 2, -6
15,-1:-4, -12, 4, -6, 0, 4, -2, 12, -6, 2, -14
3,6:-4, -12, 4, -6, 2, -4, -14, 4, -18, 4, -14
3,6:-4, -12, 4, -6, 2, -4, -14, 4, -18, 4, -4
4,-8:-4, -12, 4, -6, 2, 2, 2, 6, -10, -10, 2
4,-8:-4, -12, 4, -6, 2, 2, 2, 6, -10, -10, 12
4,-8:-4, -12, 4, -6, 2, 2, 2, 6, -10, 2, -10
17,-2:-4, -12, 4, -6, 2, 6, 6, 10, -10, 12, -18
-2,3:-4, -12, 4, 4, -6, 6, -8, -12, -14, 6, -4
-2,3:-4, -12, 4, 4, -6, 6, -8, -12, -14, 6, -2
-2,3:-4, -12, 4, 4, -6, 6, -8, -12, -14, 6, 0
-2,2:-4, -12, 4, 4, 4, 10, -6, 18, -12, -8, 16
-2,2:-4, -12, 4, 4, 4, 10, -6, 18, -12, -8, 20
-2,2:-4, -12, 4, 4, 4, 10, -6, 18, -12, -4, 14
-2,2:-4, -12, 4, 4, 4, 10, -6, 18, -12, 16, -8
-2,2:-4, -12, 4, 4, 4, 10, -6, 18, -12, 16, -2
4,-8:-4, -12, 4, 4, 6, 10, 4, 4, -4, -6, 10
4,-8:-4, -12, 4, 4, 6, 10, 4, 4, -4, -6, 12
4,-8:-4, -12, 4, 4, 6, 10, 4, 4, -4, -6, 14
-2,3:-4, -12, 4, 6, -8, -14, -22, -18, -20, 6, -14
-2,3:-4, -12, 4, 6, -8, -14, -22, -18, -20, 6, -4
-2,3:-4, -12, 4, 6, -8, -14, -20, -2, -10, 6, -16
-2,3:-4, -12, 4, 6, -8, -14, -20, -2, -10, 6, -12
-2,3:-4, -12, 4, 6, -8, -14, -10, -16, -20, 6, -12
-2,3:-4, -12, 4, 6, -8, -14, -10, -16, -20, 6, -2
6,-10:-4, -12, 4, 6, 4, 6, -8, -8, -24, -8, -4
6,-10:-4, -12, 4, 6, 4, 6, -8, -8, -24, -8, -2
6,-10:-4, -12, 4, 6, 4, 6, -8, -8, -24, -8, 0
6,-10:-4, -12, 4, 6, 4, 6, -8, -8, -8, -4, -24
4,-6:-4, -6, -14, -2, -2, -2, -4, 8, 12, -2, 0
-5,10:-4, -6, -14, -2, 8, -2, -2, 4, -10, 16, 8
-9,4:-4, -6, -14, -2, 8, 10, -2, -6, -6, 8, 6
-9,4:-4, -6, -14, -2, 8, 10, -2, -6, -6, 8, 8
-9,4:-4, -6, -14, -2, 8, 10, -2, -6, -6, 8, 10
-9,4:-4, -6, -14, -2, 8, 10, -2, -6, 8, 8, -6
-9,4:-4, -6, -14, -2, 8, 10, -2, -6, 8, 8, -4
-9,4:-4, -6, -14, -2, 8, 10, -2, -6, 8, 8, -2
2,-2:-4, -6, -14, -2, 8, 10, -2, -2, 12, 12, 16
2,-2:-4, -6, -14, -2, 8, 10, -2, -2, 12, 12, 22
2,-2:-4, -6, -14, -2, 8, 10, -2, -2, 12, 16, 18
1,-1:-4, -6, -14, 6, 0, 8, 4, 16, 20, 6, 8
4,-4:-4, -6, -14, 6, 4, 0, -2, 10, 14, 0, 2
6,-3:-4, -6, -8, -20, -20, -20, -8, -22, -26, -28, -8
6,-3:-4, -6, -8, -20, -20, -20, -8, -22, -26, -8, -28
6,-3:-4, -6, -8, -20, -20, -20, -8, -22, -22, -8, -32
6,-3:-4, -6, -8, -20, -20, -20, -8, -22, -22, -8, -26
12,-14:-4, -6, -8, -20, -20, -20, -8, -4, -18, -20, -8
12,-14:-4, -6, -8, -20, -20, -20, -8, -4, -18, -20, -6
12,-14:-4, -6, -8, -20, -20, -20, -8, -4, -18, -20, -4
12,-14:-4, -6, -8, -20, -20, -20, -8, -4, -18, -8, -20
12,-14:-4, -6, -8, -20, -20, -20, -8, -4, -18, -8, -18
12,-14:-4, -6, -8, -20, -20, -20, -8, -4, -18, -8, -16
18,-10:-4, -6, -8, -20, -20, -12, -8, -14, 0, -26, -18
18,-10:-4, -6, -8, -20, -20, -12, -8, -14, 0, -18, -26
8,-16:-4, -6, -8, -18, -4, -14, -18, -6, -2, -16, -14
4,-6:-4, -6, -8, -18, -2, -14, 4, -24, -26, -8, -26
4,-6:-4, -6, -8, -18, -2, -14, 4, -24, -26, -8, -22
4,-6:-4, -6, -8, -18, -2, -14, 4, -24, -26, -8, -16
4,-6:-4, -6, -8, -18, -2, -14, 4, -24, -20, -8, -20
4,-6:-4, -6, -8, -18, -2, -14, 4, -24, -20, -8, -16
4,-6:-4, -6, -8, -18, -2, -14, 4, -24, -8, -18, -12
4,-6:-4, -6, -8, -18, -2, -14, 4, -24, -8, -18, -8
10,-20:-4, -6, -8, -16, -28, -28, -28, -8, -14, -18, -16
10,-20:-4, -6, -8, -16, -28, -28, -28, -8, -14, -18, -14
10,-20:-4, -6, -8, -16, -28, -28, -28, -8, -14, -18, -12
3,-8:-4, -6, -8, -16, -28, -28, -22, -36, -18, -10, -6
3,-8:-4, -6, -8, -16, -28, -28, -22, -36, -18, -10, 4
3,-8:-4, -6, -8, -16, -28, -28, -22, -36, -18, -6, -10
3,-8:-4, -6, -8, -16, -28, -28, -22, -36, -10, -6, -18
8,-8:-4, -6, -8, -16, -26, -28, -28, -20, -12, -14, -4
8,-8:-4, -6, -8, -16, -26, -28, -28, -20, -12, -4, -14
-5,-20:-4, -6, -8, -16, -26, -28, -20, -22, -18, 0, -10
-5,-20:-4, -6, -8, -16, -26, -28, -20, -22, 0, -10, -18
-5,-20:-4, -6, -8, -16, -26, -28, -20, -22, 0, -10, -16
-5,-20:-4, -6, -8, -16, -26, -28, -20, -22, 0, -10, -14
5,3:-4, -6, -8, -16, -26, -20, -22, -22, -22, -4, -14
5,-5:-4, -6, -8, -16, -26, -12, -24, 6, -8, -20, -8
5,-5:-4, -6, -8, -16, -26, -12, -24, 6, -8, -8, -20
10,1:-4, -6, -8, -16, -26, -12, -22, -14, -22, -24, 2
10,1:-4, -6, -8, -16, -26, -12, -14, -22, -24, 2, -22
10,1:-4, -6, -8, -16, -26, -12, -14, -22, -24, 2, -18
6,-9:-4, -6, -8, -16, -26, -12, 2, -10, -24, -6, -14
6,-9:-4, -6, -8, -16, -26, -12, 2, -10, -6, -14, -24
9,-12:-4, -6, -8, -16, -26, -10, -16, -12, -20, -10, -10
9,-12:-4, -6, -8, -16, -26, -10, -16, -12, -20, -10, -8
9,-12:-4, -6, -8, -16, -26, -10, -16, -12, -10, -10, -20
7,-16:-4, -6, -8, -16, -26, -10, -16, -4, -16, -14, -8
7,-16:-4, -6, -8, -16, -26, -10, -8, -16, -4, -16, -14
-1,-14:-4, -6, -8, -16, -16, -28, -32, -32, -18, -6, -20
-1,-14:-4, -6, -8, -16, -16, -28, -32, -32, -18, -6, -18
-1,-14:-4, -6, -8, -16, -16, -28, -32, -32, -18, -6, -16
-1,-14:-4, -6, -8, -16, -16, -28, -32, -18, -18, -6, -32
-1,-14:-4, -6, -8, -16, -16, -28, -32, -18, -18, -6, -30
-1,-14:-4, -6, -8, -16, -16, -28, -32, -18, -18, -6, -28
10,-20:-4, -6, -8, -16, -16, -28, -28, -14, -14, -10, -6
10,-20:-4, -6, -8, -16, -16, -28, -28, -14, -14, -10, 4
10,-20:-4, -6, -8, -16, -16, -28, -28, -14, -14, -6, -10
10,-20:-4, -6, -8, -16, -16, -28, -28, -14, -14, -6, -4
10,-20:-4, -6, -8, -16, -16, -28, -28, -14, -8, -10, -12
10,-20:-4, -6, -8, -16, -16, -28, -28, -14, -8, -10, -2
10,-20:-4, -6, -8, -16, -16, -28, -28, -14, -8, -2, -10
10,-20:-4, -6, -8, -16, -16, -28, -28, -14, -8, -2, -8
10,-20:-4, -6, -8, -16, -16, -28, -28, -14, -8, -2, -6
10,-20:-4, -6, -8, -16, -16, -28, -28, -14, -6, -10, -8
21,-3:-4, -6, -8, -10, -20, -10, -10, -6, -26, -22, -16
21,-3:-4, -6, -8, -10, -20, -10, -10, -6, -26, -22, -14
21,-3:-4, -6, -8, -10, -20, -10, -10, -6, -26, -22, -12
21,-3:-4, -6, -8, -10, -20, -10, -10, -6, -26, -16, -22
23,5:-4, -6, -8, -10, -20, -10, -10, -6, -8, -22, -16
21,-3:-4, -6, -8, -10, -10, -10, -6, -26, -22, -16, -10
22,-5:-4, -6, -8, -4, -14, -22, -22, -16, -8, -30, -10
17,0:-4, -6, -8, -4, -14, -22, -22, -8, -12, -6, -26
5,-13:-4, -6, -8, -4, -14, -10, -16, -14, -14, -16, -6
5,-13:-4, -6, -8, -4, -14, -10, -16, -14, -14, -16, -4
5,-13:-4, -6, -8, -4, -14, -10, -16, -14, -14, -16, -2
2,-2:-4, -6, -8, -4, -14, -10, -8, -18, 2, -2, -16
2,-2:-4, -6, -8, -4, -14, -10, -8, -18, 2, -2, -12
-1,-11:-4, -6, -8, -4, -14, -10, -8, -16, -8, -2, -20
2,-2:-4, -6, -8, -4, -14, -10, -8, -16, -8, -2, -18
-1,-11:-4, -6, -8, -4, -14, -10, -8, 2, -2, -20, -16
-1,-11:-4, -6, -8, -4, -14, -10, -8, 2, -2, -20, -12
9,-20:-4, -6, -8, -4, -14, -2, -36, -24, -20, -30, -28
0,-1:-4, -6, 0, -8, -18, -2, 0, -14, -24, 0, -26
0,-1:-4, -6, 0, -8, -18, -2, 0, -14, -24, 0, -16
0,-1:-4, -6, 0, -8, -12, 0, -14, -24, -26, 0, -14
0,-1:-4, -6, 0, -8, -12, 0, -14, -24, -26, 0, -12
0,-1:-4, -6, 0, -8, -12, 0, -14, -24, -26, 0, -10
0,-1:-4, -6, 0, -8, -12, 0, -14, -16, -26, 0, -18
0,-1:-4, -6, 0, -8, -12, 0, -14, -16, -26, 0, -16
0,-1:-4, -6, 0, -8, -12, 0, -14, -16, -26, 0, -14
0,-1:-4, -6, 0, -8, -12, 0, -14, -14, -22, 0, -26
0,-1:-4, -6, 0, -8, -12, 0, -14, -14, -22, 0, -24
0,-1:-4, -6, 0, -8, -12, 0, -14, -14, -22, 0, -22
6,-12:-4, -6, 0, -8, -12, 0, 4, -10, -12, -4, -2
6,-12:-4, -6, 0, -8, -12, 0, 4, -10, -12, -4, 0
6,-12:-4, -6, 0, -8, -12, 0, 4, -10, -12, -4, 2
0,-1:-4, -6, 0, -8, -4, 0, -20, -24, -24, 0, -4
0,-1:-4, -6, 0, -8, -4, 0, -20, -24, -12, 0, -24
0,-1:-4, -6, 0, -8, -4, 0, -20, -24, -12, 0, -14
0,-1:-4, -6, 0, -8, -4, 0, -20, -24, -4, 0, -24
0,-1:-4, -6, 0, -8, -4, 0, -20, -24, -4, 0, -22
0,-1:-4, -6, 0, -8, -4, 0, -20, -24, -4, 0, -20
0,-1:-4, -6, 0, -8, -4, 0, -14, 0, -2, -42, -26
0,-1:-4, -6, 0, -8, -2, -16, -18, 0, -20, 0, -12
0,-1:-4, -6, 0, -8, -2, -16, -18, 0, -20, 0, -10
4,-5:-4, -6, 0, -2, -30, -4, 2, -2, -2, 0, -4
24,-1:-4, -6, 0, -2, -14, -20, -14, -18, -18, -16, -20
1,4:-4, -6, 6, -8, -18, -20, -10, -12, -20, -2, 4
-2,3:-4, -6, 6, -8, -18, -20, -10, -12, -20, 6, -10
-2,3:-4, -6, 6, -8, -18, -20, -10, -12, -20, 6, -6
-2,3:-4, -6, 6, -8, -18, -20, -10, -4, -4, 6, -18
-2,3:-4, -6, 6, -8, -18, -20, -10, -4, -4, 6, -8
-2,3:-4, -6, 6, -8, -18, -20, 0, -10, 0, 6, -6
-2,3:-4, -6, 6, -8, -18, -20, 0, -10, 0, 6, -4
-2,3:-4, -6, 6, -8, -18, -20, 0, -10, 0, 6, -2
-2,3:-4, -6, 6, -8, -18, -14, -24, -26, -14, 6, -10
-2,3:-4, -6, 6, -8, -18, -14, -24, -26, -14, 6, -8
-2,3:-4, -6, 6, -8, -18, -14, -24, -26, -14, 6, -6
-2,3:-4, -6, 6, -8, -18, -14, -24, -20, -32, 6, -28
-2,3:-4, -6, 6, -8, -18, -14, -24, -20, -32, 6, -26
-2,3:-4, -6, 6, -8, -18, -14, -24, -20, -14, 6, -28
-2,3:-4, -6, 6, -8, -18, -14, -24, -6, -6, 6, -14
-2,3:-4, -6, 6, -8, -18, -14, -12, -20, -16, 6, -20
-2,3:-4, -6, 6, -8, -18, -14, -10, -20, -16, 6, -24
1,4:-4, -6, 6, -8, -18, -10, -12, -20, -2, 4, -20
1,4:-4, -6, 6, -8, -18, -10, -12, -20, -2, 4, -10
-2,3:-4, -6, 6, -8, -18, -10, -2, -16, -18, 6, -20
-2,3:-4, -6, 6, -8, -12, -28, -18, -16, -8, 6, -16
-2,3:-4, -6, 6, -8, -12, -28, -18, -8, -14, 6, -24
-2,3:-4, -6, 6, -8, -12, -28, -18, -8, -14, 6, -22
-2,3:-4, -6, 6, -8, -12, -28, -18, -8, -14, 6, -20
-2,3:-4, -6, 6, -8, -12, -28, -16, -14, -8, 6, -26
-2,3:-4, -6, 6, -8, -12, -28, -16, -14, -8, 6, -24
-2,3:-4, -6, 6, -8, -12, -28, -16, -14, -8, 6, -22
-2,3:-4, -6, 6, -8, -12, -28, -8, -14, -22, 6, -20
-2,3:-4, -6, 6, -8, -12, -28, -8, -14, -22, 6, -18
-2,3:-4, -6, 6, -8, -12, -28, -8, -14, -22, 6, -16
12,-10:-4, -6, 6, -8, -12, -28, 6, -4, -14, -20, -18
12,-10:-4, -6, 6, -8, -12, -28, 6, -4, -14, -20, -12
8,-9:-4, -6, 6, -8, -12, -28, 10, -4, -16, -2, 0
8,-9:-4, -6, 6, -8, -12, -28, 10, -4, -16, -2, 8
8,-9:-4, -6, 6, -8, -12, -28, 10, -4, -16, 4, 2
8,-9:-4, -6, 6, -8, -12, -28, 10, -4, -16, 4, 4
8,-9:-4, -6, 6, -8, -12, -28, 10, -4, -16, 4, 6
8,-9:-4, -6, 6, -8, -12, -28, 10, -4, -2, 0, -16
-2,3:-4, -6, 6, -8, -12, -24, -20, -12, -2, 6, -8
-2,3:-4, -6, 6, -8, -12, -24, -20, -12, -2, 6, -6
-8,1:-4, -6, 6, -8, -12, -24, -20, 10, -2, 6, -10
-2,3:-4, -6, 6, -8, -12, -24, -16, -8, -8, 6, -14
-2,3:-4, -6, 6, -8, -12, -24, -16, -8, -8, 6, -12
-2,3:-4, -6, 6, -8, -12, -24, -16, -8, -8, 6, -10
-2,3:-4, -6, 6, -8, -12, -24, -8, -10, -16, 6, -8
-2,3:-4, -6, 6, -8, -12, -18, -28, -12, -2, 6, -26
-2,3:-4, -6, 6, -8, -12, -18, -28, -12, -2, 6, -16
-2,3:-4, -6, 6, -8, -12, -18, -28, -6, -12, 6, -2
-2,3:-4, -6, 6, -8, -12, -18, -20, -12, -8, 6, -28
-2,3:-4, -6, 6, -8, -12, -18, -10, -18, -8, 6, -32
-2,3:-4, -6, 6, -8, -12, -18, -10, -14, -18, 6, -24
-2,3:-4, -6, 6, -8, -12, -18, -10, -14, -16, 6, -20
-2,3:-4, -6, 6, -8, -12, -18, -10, -14, -16, 6, -18
-2,3:-4, -6, 6, -8, -12, -18, -10, -14, -16, 6, -16
-2,3:-4, -6, 6, -8, -12, -18, -10, -8, -8, 6, -18
-2,3:-4, -6, 6, -8, -12, -16, -18, -20, -6, 6, -14
-2,3:-4, -6, 6, -8, -12, -16, -18, -20, -6, 6, -12
-2,3:-4, -6, 6, -8, -12, -16, -18, -20, -6, 6, -10
-2,3:-4, -6, 6, -8, -12, -16, -18, -16, -8, 6, -22
-2,3:-4, -6, 6, -8, -12, -16, -18, -16, -8, 6, -18
-2,3:-4, -6, 6, -8, -12, -16, -18, -14, -12, 6, -20
-2,3:-4, -6, 6, -8, -12, -16, -8, -16, -22, 6, -18
-2,3:-4, -6, 6, -8, -12, -16, -8, -16, -22, 6, -16
-2,3:-4, -6, 6, -8, -12, -16, -8, -16, -22, 6, -14
-2,3:-4, -6, 6, -8, -12, -8, -12, -28, -24, 6, -20
-2,3:-4, -6, 6, -8, -12, -8, -12, -28, -24, 6, -10
-2,3:-4, -6, 6, -8, -12, -8, -12, -26, -8, 6, -22
-2,3:-4, -6, 6, -8, -12, -8, -12, -26, -8, 6, -18
-2,3:-4, -6, 6, -8, -12, -8, -12, -16, -22, 6, -18
-2,3:-4, -6, 6, -8, -12, -8, -12, -16, -22, 6, -8
-2,3:-4, -6, 6, -8, -12, -8, -10, -18, -12, 6, -4
-2,3:-4, -6, 6, -8, -12, -8, 6, -20, -8, -14, -10
-2,3:-4, -6, 6, -8, -12, -8, 6, -20, -8, -14, 0
10,-15:-4, -6, 6, -8, -12, -4, -20, -2, -16, -24, 2
10,-15:-4, -6, 6, -8, -12, -4, -20, -2, -16, 2, -24
0,1:-4, -6, 6, -8, -12, 4, -2, -20, -22, -10, -18
0,1:-4, -6, 6, -8, -12, 4, -2, -20, -22, -10, -16
0,1:-4, -6, 6, -8, -12, 4, -2, -20, -22, -10, -14
0,1:-4, -6, 6, -8, -12, 4, -2, -20, -20, -14, -12
0,1:-4, -6, 6, -8, -12, 4, -2, -20, -20, -14, -10
0,1:-4, -6, 6, -8, -12, 4, -2, -20, -20, -14, -8
4,1:-4, -6, 6, -8, -12, 10, -2, 0, -2, -2, -20
-2,3:-4, -6, 6, -8, -10, -20, -14, -16, -24, 6, -14
-2,3:-4, -6, 6, -8, -10, -20, -14, -16, -24, 6, -10
-2,3:-4, -6, 6, -8, -10, -20, -14, -16, -10, 6, -24
-2,3:-4, -6, 6, -8, -10, -20, -14, -16, -10, 6, -14
-2,3:-4, -6, 6, -8, -10, -20, -14, -8, -8, 6, -22
-2,3:-4, -6, 6, -8, -10, -20, -14, -8, -8, 6, -12
-2,3:-4, -6, 6, -8, -10, -20, -4, -14, -4, 6, -10
-2,3:-4, -6, 6, -8, -10, -20, -4, -14, -4, 6, -8
-2,3:-4, -6, 6, -8, -10, -20, -4, -14, -4, 6, -6
-2,3:-4, -6, 6, -8, -10, -20, -4, 6, -4, -2, -10
-2,3:-4, -6, 6, -8, -10, -14, -6, -12, -24, 6, -12
-2,3:-4, -6, 6, -8, -8, -22, -26, -20, -16, 6, -18
-2,3:-4, -6, 6, -8, -8, -22, -26, -20, -16, 6, -10
-2,3:-4, -6, 6, -8, -8, -22, -26, -20, -16, 6, -6
-2,3:-4, -6, 6, -8, -8, -22, -26, -8, -20, 6, -28
-2,3:-4, -6, 6, -8, -8, -22, -26, -8, -20, 6, -26
-2,3:-4, -6, 6, -8, -8, -22, -26, -8, -20, 6, -24
-2,3:-4, -6, 6, -8, -8, -22, -16, -28, -28, 6, -32
-2,3:-4, -6, 6, -8, -8, -22, -16, -28, -28, 6, -20
-2,3:-4, -6, 6, -8, -8, -22, -16, -14, -20, 6, -6
-2,3:-4, -6, 6, -8, -8, -22, -16, -14, -2, 6, -8
-2,3:-4, -6, 6, -8, -8, -22, -16, -14, -2, 6, -6
-2,3:-4, -6, 6, -8, -8, -22, -10, -18, -14, 6, -14
-2,3:-4, -6, 6, -8, -8, -22, -10, -18, -14, 6, -12
-2,3:-4, -6, 6, -8, -8, -22, -10, -18, -14, 6, -10
-2,3:-4, -6, 6, -8, -8, -16, -24, -14, -24, 6, -22
-2,3:-4, -6, 6, -8, -8, -16, -24, -14, -24, 6, -20
-2,3:-4, -6, 6, -8, -8, -16, -24, -14, -24, 6, -18
-2,3:-4, -6, 6, -8, -8, -16, -14, -24, -20, 6, -16
-2,3:-4, -6, 6, -8, -8, -16, -14, -24, -20, 6, -6
-2,3:-4, -6, 6, -8, -8, -16, -14, -22, -4, 6, -18
-2,3:-4, -6, 6, -8, -8, -16, -14, -22, -4, 6, -14
-2,3:-4, -6, 6, -8, -8, -16, -14, -12, -18, 6, -14
-2,3:-4, -6, 6, -8, -8, -16, -14, -12, -18, 6, -4
-2,3:-4, -6, 6, -8, -8, -16, -14, -4, -36, 6, -14
-2,3:-4, -6, 6, -8, -8, -16, -14, -4, -36, 6, -12
-2,3:-4, -6, 6, -8, -8, -16, -14, -4, -36, 6, -10
-2,3:-4, -6, 6, -8, -8, -16, -14, -4, -14, 6, -36
-2,3:-4, -6, 6, -8, -8, -16, -14, -4, -14, 6, -34
-2,3:-4, -6, 6, -8, -8, -16, -14, -4, -14, 6, -32
-2,3:-4, -6, 6, -8, 0, -12, -20, -12, -8, 6, -14
-2,3:-4, -6, 6, -8, 0, -12, -20, -12, -8, 6, -12
-2,3:-4, -6, 6, -8, 0, -12, -20, -12, -8, 6, -10
15,-10:-4, -6, 6, -8, 10, -2, -28, -20, -14, -24, -6
15,-10:-4, -6, 6, -8, 10, -2, -28, -20, -14, -24, -4
15,-10:-4, -6, 6, -8, 10, -2, -28, -20, -14, -24, -2
15,-10:-4, -6, 6, -8, 10, -2, -28, -20, -14, -6, -24
-10,-6:-4, -6, 6, -2, -14, 12, 10, 22, 26, 12, 14
-10,-6:-4, -6, 6, -2, 12, 10, 22, 26, 12, 14, -14
-10,-6:-4, -6, 6, -2, 12, 10, 22, 26, 12, 14, -6
10,-2:-4, -6, 6, 0, -8, -18, -10, -10, 8, -2, 4
10,-2:-4, -6, 6, 0, -8, -18, -10, -10, 8, 4, 4
8,-8:-4, -6, 6, 0, -8, -2, -2, 0, 14, -14, 8
8,-8:-4, -6, 6, 0, -8, -2, -2, 0, 14, -14, 10
5,-4:-4, -6, 6, 0, -8, 10, -2, -12, -8, 2, -8
5,-4:-4, -6, 6, 0, -8, 10, -2, -12, -4, -8, 2
5,-4:-4, -6, 6, 0, -8, 10, -2, -12, -4, -8, 4
5,-4:-4, -6, 6, 0, -8, 10, -2, -12, -4, -8, 6
5,-4:-4, -6, 6, 0, -8, 10, -2, -12, 0, -8, -4
5,-4:-4, -6, 6, 0, -8, 10, -2, -12, 0, -8, -2
5,-4:-4, -6, 6, 0, -8, 10, -2, -12, 0, -8, 0
4,9:-4, -6, 6, 0, -8, 10, 6, -16, -12, 6, -12
4,9:-4, -6, 6, 0, -8, 10, 6, -16, -12, 6, -10
4,9:-4, -6, 6, 0, -8, 10, 6, -16, -12, 6, -8
4,9:-4, -6, 6, 0, -8, 10, 6, -16, -6, 6, -10
4,9:-4, -6, 6, 0, -8, 10, 6, -16, -6, 6, -6
0,3:-4, -6, 6, 0, 8, 4, -4, 0, -10, -4, 8
0,3:-4, -6, 6, 0, 8, 4, -4, 0, -10, 8, -4
-5,10:-4, -6, 6, 0, 8, 4, 16, 0, -8, 16, 0
-5,10:-4, -6, 6, 0, 8, 4, 16, 0, -8, 16, 2
-5,10:-4, -6, 6, 0, 8, 4, 16, 0, -8, 16, 4
-5,10:-4, -6, 6, 0, 8, 4, 16, 0, 0, 16, -4
-5,10:-4, -6, 6, 0, 8, 4, 16, 0, 0, 16, -2
-5,10:-4, -6, 6, 0, 8, 4, 16, 0, 0, 16, 0
-5,10:-4, -6, 6, 0, 8, 4, 16, 0, 2, 16, -8
-5,10:-4, -6, 6, 0, 8, 4, 16, 0, 2, 16, -6
-5,10:-4, -6, 6, 0, 8, 4, 16, 0, 2, 16, -4
-5,10:-4, -6, 6, 0, 8, 14, 8, 16, -8, 16, -8
6,-3:-4, -6, 6, 6, 2, -8, -2, 2, 2, -12, -20
1,-5:-4, -6, 6, 6, 12, 2, -8, -4, 0, 2, -20
1,-5:-4, -6, 6, 6, 12, 2, -8, -4, 0, 2, -10
14,8:-4, -6, 6, 10, -14, 2, 2, -8, -4, 10, 10
14,8:-4, -6, 6, 10, -14, 2, 2, -8, -4, 10, 20
14,8:-4, -6, 6, 10, -14, 2, 2, -8, -4, 20, 8
14,8:-4, -6, 6, 10, -14, 2, 2, -8, -4, 20, 10
14,8:-4, -6, 6, 10, -14, 2, 2, -8, -4, 20, 12
14,8:-4, -6, 6, 10, -14, 2, 2, -8, 10, 10, -4
-4,11:-4, -6, 6, 10, -14, 12, 2, 8, 6, 6, 16
4,-8:-4, -6, 6, 10, -10, -14, 12, 14, 2, -2, 22
-1,10:-4, -6, 6, 10, -10, 2, 2, 0, 12, -2, 12
-1,10:-4, -6, 6, 10, -10, 2, 2, 0, 12, 12, -2
14,-4:-4, -6, 6, 10, -6, -16, -16, -4, -4, -4, 6
14,-4:-4, -6, 6, 10, -6, -16, -16, -4, -4, -4, 8
14,-4:-4, -6, 6, 10, -6, -16, -16, -4, -4, -4, 10
14,-4:-4, -6, 6, 10, -6, -16, -16, -4, -4, -2, -10
14,-4:-4, -6, 6, 10, -6, -16, -16, -4, -4, 6, -4
14,-4:-4, -6, 6, 10, -6, -16, -16, 6, 4, -4, 6
14,-4:-4, -6, 6, 10, -6, -16, -16, 6, 4, -4, 8
14,-4:-4, -6, 6, 10, -6, -16, -16, 6, 4, -4, 10
14,-4:-4, -6, 6, 10, -6, -16, -16, 6, 4, 6, -4
14,-4:-4, -6, 6, 10, -6, -16, -4, -4, -4, 6, -16
