8,-1:-4, 2, 2
-1,-1:-4, 4, -14
-1,-1:-4, -12, -14, 2
-1,-1:-4, -12, -14, 6
-4,5:6, 6, 8, 2
-1,-1:-4, -12, -14, 4, -4
-1,-1:-4, -12, -14, 4, -2
-1,-1:-4, -12, -14, 4, 0
10,3:-4, -12, -4, 2, 2
-1,-1:-4, 4, -2, -14, -12
-1,-1:-4, 4, -2, -14, -6
-1,-1:-4, 4, -2, -12, -14
6,-5:-4, 4, -2, -12, 0
2,2:6, -4, -4, -6, -14
11,2:6, -4, -4, 2, 2
2,2:6, -4, -4, 4, -14
-4,5:6, 6, -4, 2, 4
-4,5:6, 6, -4, 2, 14
-13,10:-4, -14, -8, 20, 22, 16
7,8:-4, -14, 14, -2, 0, -6
-1,-1:-4, -12, -14, -4, -4, 4
-1,-1:-4, -12, -14, -4, -2, -4
-1,-1:-4, -12, -14, -4, -2, -2
-1,-1:-4, -12, -14, -4, -2, 0
-1,-1:-4, -12, -14, -4, 2, -10
-1,-1:-4, -12, -14, -4, 2, 0
-1,-1:-4, -12, -14, 4, 4, -2
-1,-1:-4, -12, -14, 4, 4, 0
-1,-1:-4, -12, -14, 4, 4, 2
1,-5:-4, -6, 0, -8, -12, -20
10,-5:-4, -6, 0, -8, -4, -4
1,-5:-4, -6, 0, -8, -2, -20
6,-4:-4, -6, 6, -2, -10, 14
6,-4:-4, -6, 6, -2, -10, 16
6,-4:-4, -6, 6, -2, -10, 18
13,-5:-4, -6, 6, -2, 14, -12
6,-4:-4, -6, 6, -2, 14, -10
4,1:-4, 2, 2, -8, -4, -10
-1,-1:-4, 4, -10, -8, -6, -14
1,11:-4, 4, -10, 6, 4, 0
-1,-1:-4, 4, -2, -14, -8, -8
-1,-1:-4, 4, -2, -14, -8, -6
-1,-1:-4, 4, -2, -14, -8, -4
6,-5:-4, 4, -2, -12, -2, 2
6,-5:-4, 4, -2, -12, -2, 4
6,-5:-4, 4, -2, -12, -2, 6
-1,-1:-4, 4, 4, -6, -14, 14
2,2:6, -4, -4, -12, -14, 2
2,2:6, -4, -4, -12, -14, 6
-1,8:6, -4, 6, 6, 8, 2
7,0:6, 6, -2, -4, 16, 2
8,7:6, 6, -2, 4, 8, 8
-4,5:6, 6, -2, 12, 0, 12
-4,5:6, 6, -2, 12, 0, 14
-4,5:6, 6, -2, 12, 0, 16
-4,5:6, 6, -2, 12, 12, 0
-4,5:6, 6, 8, -4, -2, -4
-4,5:6, 6, 8, -4, -2, -2
-4,5:6, 6, 8, -4, -2, 0
-4,5:6, 6, 8, -4, 2, -10
-4,5:6, 6, 8, -4, 2, 0
7,0:6, 6, 8, -4, 2, 6
7,0:6, 6, 8, -4, 2, 16
-8,7:6, 6, 8, 10, 2, 10
-8,7:6, 6, 8, 10, 2, 20
-8,7:6, 6, 8, 10, 4, 16
-8,7:6, 6, 8, 10, 20, 2
-8,7:6, 6, 8, 10, 20, 6
2,8:6, 6, 8, 10, 20, 22
13,5:-4, -14, -12, 14, -12, -20, -22, -4, -8
24,9:-4, -14, -12, 14, -12, -20, -12, -6, -6
13,5:-4, -14, -12, 14, -12, -4, -10, -22, -20
13,5:-4, -14, -12, 14, -12, -4, -10, -22, -14
13,5:-4, -14, -12, 14, -12, -4, -10, -20, -22
20,1:-4, -14, -12, 14, -12, -4, -10, -20, -8
-7,7:-4, -14, -8, 10, 10, 2, 0, 18, 10
-7,7:-4, -14, -8, 10, 10, 2, 0, 18, 12
-7,7:-4, -14, -8, 10, 10, 2, 0, 18, 14
4,11:-4, -14, -8, 10, 10, 2, 10, 16, 16
-7,7:-4, -14, -8, 10, 10, 18, 12, 0, 2
-7,7:-4, -14, -8, 10, 10, 18, 12, 0, 8
-7,7:-4, -14, -8, 10, 10, 18, 12, 2, 0
0,3:-4, -14, -8, 10, 10, 18, 12, 2, 14
-4,10:-4, -14, -8, 10, 20, 10, 10, 8, 0
5,10:-4, -14, -8, 10, 20, 10, 10, 16, 16
-4,10:-4, -14, -8, 10, 20, 10, 10, 18, 0
-10,13:-4, -14, -8, 10, 20, 20, 10, 16, 18
-10,13:-4, -14, -8, 10, 20, 20, 10, 16, 28
-13,10:-4, -14, -8, 20, 10, 10, 12, 16, 30
-11,15:-4, -14, -8, 20, 10, 14, 24, 20, 12
-2,15:-4, -14, -8, 20, 10, 14, 24, 28, 28
-11,15:-4, -14, -8, 20, 10, 14, 24, 30, 12
-13,10:-4, -14, -8, 20, 10, 16, 24, 20, 28
-13,10:-4, -14, -8, 20, 12, 10, 12, 18, 14
-13,10:-4, -14, -8, 20, 12, 10, 12, 18, 16
-17,23:-4, -14, -8, 20, 12, 10, 18, 12, 16
-8,-4:-4, -14, -8, 20, 12, 10, 18, 22, 28
-15,8:-4, -14, -8, 20, 12, 10, 28, 6, 18
-15,8:-4, -14, -8, 20, 12, 10, 28, 6, 20
-15,8:-4, -14, -8, 20, 12, 10, 28, 6, 22
-13,10:-4, -14, -8, 20, 12, 12, 12, 8, 14
-13,10:-4, -14, -8, 20, 12, 12, 12, 8, 18
-13,10:-4, -14, -8, 20, 12, 12, 12, 8, 24
3,2:-4, -14, -8, 20, 12, 12, 22, 12, 14
3,2:-4, -14, -8, 20, 12, 12, 22, 14, 12
-13,10:-4, -14, -8, 20, 12, 12, 22, 16, 2
-13,10:-4, -14, -8, 20, 12, 26, 14, 22, 24
-13,10:-4, -14, -8, 20, 12, 26, 14, 22, 26
-13,10:-4, -14, -8, 20, 12, 26, 14, 22, 28
-13,10:-4, -14, -8, 20, 12, 26, 16, 26, 20
-13,10:-4, -14, -8, 20, 12, 26, 16, 26, 22
-13,10:-4, -14, -8, 20, 12, 26, 16, 26, 24
-10,16:-4, -14, -8, 20, 22, 10, 6, 22, 14
-13,10:-4, -14, -8, 20, 22, 10, 10, 14, 8
-13,10:-4, -14, -8, 20, 22, 10, 10, 14, 10
-13,10:-4, -14, -8, 20, 22, 10, 10, 14, 12
-13,10:-4, -14, -8, 20, 22, 10, 12, 6, 8
-13,10:-4, -14, -8, 20, 22, 10, 12, 6, 10
-13,10:-4, -14, -8, 20, 22, 10, 12, 6, 12
-17,12:-4, -14, -8, 20, 22, 16, 24, 28, 22
-17,12:-4, -14, -8, 20, 22, 24, 18, 28, 24
-17,12:-4, -14, -8, 20, 22, 24, 18, 28, 26
-17,12:-4, -14, -8, 20, 22, 24, 18, 28, 28
-17,12:-4, -14, -8, 20, 22, 24, 18, 34, 22
-17,12:-4, -14, -8, 20, 22, 24, 18, 34, 24
-17,12:-4, -14, -8, 20, 22, 24, 18, 34, 26
-17,12:-4, -14, -8, 20, 22, 24, 26, 20, 18
-17,12:-4, -14, -8, 20, 22, 24, 26, 20, 20
-17,12:-4, -14, -8, 20, 22, 24, 26, 20, 22
-7,8:-4, -14, -8, 20, 22, 24, 32, 32, 40
-17,12:-4, -14, -8, 20, 28, 24, 10, 24, 14
-17,12:-4, -14, -8, 20, 28, 24, 10, 24, 18
-4,18:-4, -14, -8, 20, 30, -2, 18, 16, 8
5,18:-4, -14, -8, 20, 30, -2, 18, 24, 24
-4,18:-4, -14, -8, 20, 30, -2, 18, 26, 8
-2,-2:-4, -14, -8, 20, 30, 20, -4, -6, -14
-2,-2:-4, -14, -8, 20, 30, 20, -4, 4, -14
20,8:-4, -14, 10, -2, 0, -12, -10, 20, -6
7,8:-4, -14, 10, -2, 0, -6, 20, 10, 14
7,8:-4, -14, 10, -2, 0, -6, 20, 10, 16
3,10:-4, -14, 10, -2, 0, 2, -6, 2, 16
13,11:-4, -14, 10, -2, 0, 2, 12, 14, 12
13,11:-4, -14, 10, -2, 0, 2, 12, 14, 14
13,11:-4, -14, 10, -2, 0, 2, 12, 14, 16
13,11:-4, -14, 10, -2, 0, 2, 12, 20, 6
13,6:-4, -14, 10, -2, 0, 2, 20, 10, 14
13,6:-4, -14, 10, -2, 0, 2, 20, 10, 16
13,6:-4, -14, 10, -2, 0, 2, 20, 10, 18
11,15:-4, -14, 10, -2, 20, 10, 12, 4, -6
11,15:-4, -14, 10, -2, 20, 10, 12, 4, -2
4,11:-4, -14, 10, 10, 2, 10, 16, 16, -8
4,11:-4, -14, 10, 10, 2, 10, 16, 16, -6
4,11:-4, -14, 10, 10, 2, 10, 16, 16, -4
12,7:-4, -14, 10, 10, 8, 6, 4, 2, 10
-2,9:-4, -14, 10, 10, 16, 14, 6, -4, -8
-2,9:-4, -14, 10, 10, 16, 14, 6, -4, 0
5,9:-4, -14, 10, 10, 16, 20, 0, 8, 18
6,7:-4, -14, 10, 10, 16, 20, 0, 10, 18
5,9:-4, -14, 10, 10, 16, 20, 0, 18, 8
6,7:-4, -14, 10, 10, 16, 20, 0, 18, 10
6,7:-4, -14, 10, 10, 16, 20, 0, 18, 12
6,7:-4, -14, 10, 10, 16, 20, 0, 18, 14
-7,7:-4, -14, 10, 10, 18, 4, 0, -14, -12
-7,7:-4, -14, 10, 10, 18, 4, 0, -14, -10
-7,7:-4, -14, 10, 10, 18, 4, 0, -14, -8
-7,7:-4, -14, 10, 10, 18, 4, 6, 12, -10
-7,7:-4, -14, 10, 10, 18, 4, 6, 12, 0
9,2:-4, -14, 10, 10, 18, 4, 6, 12, 10
9,2:-4, -14, 10, 10, 18, 4, 6, 12, 14
9,2:-4, -14, 10, 10, 18, 4, 14, 6, 12
8,4:-4, -14, 10, 10, 18, 4, 16, 0, 10
8,4:-4, -14, 10, 10, 18, 4, 16, 10, 0
0,3:-4, -14, 10, 10, 18, 12, 2, 14, -8
0,3:-4, -14, 10, 10, 18, 12, 2, 14, -6
0,3:-4, -14, 10, 10, 18, 12, 2, 14, -4
-7,7:-4, -14, 10, 10, 18, 12, 6, 4, 6
-7,7:-4, -14, 10, 10, 18, 12, 10, 2, -6
-7,7:-4, -14, 10, 10, 18, 12, 10, 2, -2
9,7:-4, -14, 10, 10, 18, 12, 10, 2, 10
9,7:-4, -14, 10, 10, 18, 12, 10, 2, 14
9,7:-4, -14, 10, 10, 18, 12, 10, 10, 2
9,7:-4, -14, 10, 10, 18, 12, 10, 10, 4
13,6:-4, -14, 10, 10, 18, 12, 14, -2, 10
-4,10:-4, -14, 10, 20, 10, 10, 8, 0, -8
-4,10:-4, -14, 10, 20, 10, 10, 8, 0, -6
-4,10:-4, -14, 10, 20, 10, 10, 8, 0, -4
5,10:-4, -14, 10, 20, 10, 10, 16, 16, -8
5,10:-4, -14, 10, 20, 10, 10, 16, 16, -6
7,8:-4, -14, 14, -2, -12, -12, -10, -6, 8
9,13:-4, -14, 14, -2, -12, -8, 2, -2, -10
18,13:-4, -14, 14, -2, -12, -8, 2, 6, 6
9,13:-4, -14, 14, -2, -12, -8, 2, 8, -10
7,8:-4, -14, 14, -2, -12, -6, 2, -2, 6
7,8:-4, -14, 14, -2, -10, -12, -10, -4, -8
7,8:-4, -14, 14, -2, -10, -12, -10, -4, -6
3,21:-4, -14, 14, -2, -10, -12, -4, -10, -6
12,-6:-4, -14, 14, -2, -10, -12, -4, 0, 6
5,6:-4, -14, 14, -2, -10, -12, 6, -16, -4
5,6:-4, -14, 14, -2, -10, -12, 6, -16, -2
5,6:-4, -14, 14, -2, -10, -12, 6, -16, 0
7,8:-4, -14, 14, -2, -10, -10, -10, -14, -8
7,8:-4, -14, 14, -2, -10, -10, -10, -14, -4
7,8:-4, -14, 14, -2, -10, -10, -10, -14, 2
23,0:-4, -14, 14, -2, -10, -10, 0, -10, -8
23,0:-4, -14, 14, -2, -10, -10, 0, -8, -10
7,8:-4, -14, 14, -2, -10, -10, 0, -6, -20
7,8:-4, -14, 14, -2, -10, 4, -8, 0, 2
7,8:-4, -14, 14, -2, -10, 4, -8, 0, 4
7,8:-4, -14, 14, -2, -10, 4, -8, 0, 6
7,8:-4, -14, 14, -2, -10, 4, -6, 4, -2
7,8:-4, -14, 14, -2, -10, 4, -6, 4, 0
7,8:-4, -14, 14, -2, -10, 4, -6, 4, 2
10,14:-4, -14, 14, -2, 0, -12, -16, 0, -8
7,8:-4, -14, 14, -2, 0, -12, -12, -8, -14
7,8:-4, -14, 14, -2, 0, -12, -12, -8, -12
7,8:-4, -14, 14, -2, 0, -12, -12, -8, -10
7,8:-4, -14, 14, -2, 0, -12, -10, -16, -14
7,8:-4, -14, 14, -2, 0, -12, -10, -16, -12
7,8:-4, -14, 14, -2, 0, -12, -10, -16, -10
3,10:-4, -14, 14, -2, 0, -6, 2, 6, 0
3,10:-4, -14, 14, -2, 0, 2, -4, 6, 2
3,10:-4, -14, 14, -2, 0, 2, -4, 6, 4
3,10:-4, -14, 14, -2, 0, 2, -4, 6, 6
3,10:-4, -14, 14, -2, 0, 2, -4, 12, 0
3,10:-4, -14, 14, -2, 0, 2, -4, 12, 2
3,10:-4, -14, 14, -2, 0, 2, -4, 12, 4
3,10:-4, -14, 14, -2, 0, 2, 4, -2, -4
3,10:-4, -14, 14, -2, 0, 2, 4, -2, -2
3,10:-4, -14, 14, -2, 0, 2, 4, -2, 0
13,6:-4, -14, 14, -2, 0, 2, 10, 10, 18
3,10:-4, -14, 14, -2, 6, 2, -12, 2, -8
3,10:-4, -14, 14, -2, 6, 2, -12, 2, -4
16,16:-4, -14, 14, -2, 8, -24, -4, -6, -14
25,16:-4, -14, 14, -2, 8, -24, -4, 2, 2
16,16:-4, -14, 14, -2, 8, -24, -4, 4, -14
18,-4:-4, -14, 14, -2, 8, -2, -26, -28, -36
27,-4:-4, -14, 14, -2, 8, -2, -26, -20, -20
18,-4:-4, -14, 14, -2, 8, -2, -26, -18, -36
-1,-1:-4, -12, -14, -4, -4, -10, -18, 0, 0
-1,-1:-4, -12, -14, -4, -4, -10, -18, 0, 4
-1,-1:-4, -12, -14, -4, -4, -10, -16, -4, -12
-1,-1:-4, -12, -14, -4, -4, -10, -16, -4, -10
-1,-1:-4, -12, -14, -4, -4, -10, -16, -4, -8
-1,-1:-4, -12, -14, -4, -4, -10, -16, 0, -2
15,1:-4, -12, -14, -4, -4, -10, -4, -2, 2
15,1:-4, -12, -14, -4, -4, -10, -4, -2, 4
15,1:-4, -12, -14, -4, -4, -10, -4, -2, 6
-1,-1:-4, -12, -14, -4, -4, -10, 0, 2, -6
-1,-1:-4, -12, -14, -4, -4, -6, -4, 6, 0
-1,-1:-4, -12, -14, -4, -4, -6, -4, 6, 2
-1,-1:-4, -12, -14, -4, -4, -6, -4, 6, 4
-1,-1:-4, -12, -14, -4, -4, 0, -10, 0, -6
-1,-1:-4, -12, -14, -4, -4, 0, -10, 0, -4
-1,-1:-4, -12, -14, -4, -4, 0, -10, 0, -2
-1,-1:-4, -12, -14, -4, -4, 0, 0, 2, -6
4,2:-4, -12, -14, -4, -4, 0, 6, 4, 2
-1,-1:-4, -12, -14, -4, -2, -8, -8, -10, -2
-1,-1:-4, -12, -14, -4, -2, -8, 2, -8, -6
-1,-1:-4, -12, -14, -4, -2, -8, 2, -8, -4
-1,-1:-4, -12, -14, -4, -2, -8, 2, -8, -2
-1,-1:-4, -12, -14, -4, -2, 2, -8, -4, 0
-1,-1:-4, -12, -14, -4, -2, 2, -8, -4, 10
-1,-1:-4, -12, -14, -4, -2, 2, -6, 12, -2
-1,-1:-4, -12, -14, -4, -2, 2, -6, 12, 2
3,8:-4, -12, -14, -4, -2, 2, 4, -2, -4
-1,-1:-4, -12, -14, -4, -2, 2, 4, -2, 2
-1,-1:-4, -12, -14, -4, -2, 2, 4, -2, 12
-1,-1:-4, -12, -14, -4, -2, 2, 12, -20, 2
-1,-1:-4, -12, -14, -4, -2, 2, 12, -20, 4
-1,-1:-4, -12, -14, -4, -2, 2, 12, -20, 6
-1,-1:-4, -12, -14, -4, -2, 2, 12, 2, -20
-1,-1:-4, -12, -14, -4, -2, 2, 12, 2, -18
-1,-1:-4, -12, -14, -4, -2, 2, 12, 2, -16
-1,-1:-4, -12, -14, -4, 2, -6, -14, -10, -6
-1,-1:-4, -12, -14, -4, 2, -6, -14, -10, 4
-1,-1:-4, -12, -14, -4, 2, -6, -12, 6, -8
-1,-1:-4, -12, -14, -4, 2, -6, -12, 6, -4
-1,-1:-4, -12, -14, -4, 2, -6, -2, -8, -4
-1,-1:-4, -12, -14, -4, 2, -6, -2, -8, 6
-1,-1:-4, -12, -14, -4, 2, -6, 6, -26, -4
-1,-1:-4, -12, -14, -4, 2, -6, 6, -26, -2
-1,-1:-4, -12, -14, -4, 2, -6, 6, -26, 0
-1,-1:-4, -12, -14, -4, 2, -6, 6, -4, -26
-1,-1:-4, -12, -14, -4, 2, -6, 6, -4, -24
-1,-1:-4, -12, -14, -4, 2, -6, 6, -4, -22
11,3:-4, -12, -14, -4, 2, 6, 2, 4, 2
10,3:-4, -12, -14, -4, 2, 6, 4, 10, 4
10,3:-4, -12, -14, -4, 2, 6, 4, 10, 6
10,3:-4, -12, -14, -4, 2, 6, 4, 10, 8
10,3:-4, -12, -14, -4, 2, 6, 6, 2, 6
10,3:-4, -12, -14, -4, 2, 6, 6, 2, 8
10,3:-4, -12, -14, -4, 2, 6, 6, 6, 2
7,18:-4, -12, -14, -4, 4, 2, -4, 20, 20
7,18:-4, -12, -14, -4, 4, 2, -4, 20, 24
7,18:-4, -12, -14, -4, 4, 2, -4, 22, 28
7,18:-4, -12, -14, -4, 4, 2, -4, 22, 32
7,18:-4, -12, -14, -4, 4, 2, -2, 24, 2
7,18:-4, -12, -14, -4, 4, 2, -2, 24, 4
-1,-1:-4, -12, -14, -4, 4, 2, 8, 14, 14
-1,-1:-4, -12, -14, -4, 4, 2, 8, 14, 18
-1,-1:-4, -12, -14, -4, 4, 2, 8, 14, 24
-1,-1:-4, -12, -14, -4, 4, 2, 8, 20, 20
-1,-1:-4, -12, -14, -4, 4, 2, 8, 20, 24
-1,-1:-4, -12, -14, -4, 4, 2, 8, 22, 28
-1,-1:-4, -12, -14, -4, 4, 2, 8, 22, 32
-1,-1:-4, -12, -14, -4, 4, 8, 16, 4, -4
-1,-1:-4, -12, -14, -4, 4, 8, 16, 4, -2
-1,-1:-4, -12, -14, -4, 4, 8, 16, 4, 0
2,8:-4, -12, -14, 4, -6, -14, -8, 0, -8
11,8:-4, -12, -14, 4, -6, -14, -8, 8, 8
2,8:-4, -12, -14, 4, -6, -14, -8, 10, -8
-1,-1:-4, -12, -14, 4, -6, -14, -6, -10, -14
-1,-1:-4, -12, -14, 4, -6, -14, -6, -10, -12
-1,-1:-4, -12, -14, 4, -6, -14, -6, -10, -10
-1,-1:-4, -12, -14, 4, -6, -8, -10, -22, -18
-1,-1:-4, -12, -14, 4, -6, -8, -10, -22, -16
-1,-1:-4, -12, -14, 4, -6, -8, 4, 4, -4
13,2:-4, -12, -14, 4, -6, 0, 0, -2, 2
13,2:-4, -12, -14, 4, -6, 0, 0, -2, 4
13,2:-4, -12, -14, 4, -6, 0, 0, -2, 6
-1,-1:-4, -12, -14, 4, -6, 2, -4, -14, -6
-1,-1:-4, -12, -14, 4, 4, -6, -6, -8, 0
-1,-1:-4, -12, -14, 4, 4, -6, 4, -6, -4
-1,-1:-4, -12, -14, 4, 4, -6, 4, -6, -2
-1,-1:-4, -12, -14, 4, 4, -6, 4, -6, 0
-1,-1:-4, -12, -14, 4, 4, 4, -6, -2, 2
-1,-1:-4, -12, -14, 4, 4, 4, -6, -2, 12
-1,-1:-4, -12, -14, 4, 4, 4, -4, 14, 0
-1,-1:-4, -12, -14, 4, 4, 4, -4, 14, 4
-3,8:-4, -12, -8, -18, -20, -4, -4, 8, 10
-3,8:-4, -12, -8, -18, -20, 8, 10, 4, -2
-3,8:-4, -12, -8, -18, -20, 8, 10, 4, 2
3,-9:-4, -12, -8, -18, -14, -18, -26, 2, -2
3,-9:-4, -12, -8, -18, -14, -18, -26, 2, 2
12,-9:-4, -12, -8, -18, -14, -10, -10, 2, -2
12,-9:-4, -12, -8, -18, -14, -10, -10, 2, 2
9,-4:-4, -12, -8, -14, -22, -22, -16, -16, 2
9,-4:-4, -12, -8, -14, -22, -22, -16, -16, 6
6,-3:-4, -12, -8, -14, -10, -16, -20, 2, 2
7,-4:-4, -12, -8, -14, -10, -6, -10, 0, -6
7,-4:-4, -12, -8, -14, -10, -6, -10, 0, -4
7,-4:-4, -12, -8, -14, -10, -6, -10, 0, -2
7,-4:-4, -12, -8, -14, -10, -6, 0, 2, -6
9,2:-4, -12, -8, -14, -4, -6, -10, -8, -14
10,-5:-4, -12, -8, -14, 0, -24, -14, -8, -20
10,-5:-4, -12, -8, -14, 0, -24, -14, -8, -18
10,-5:-4, -12, -8, -14, 0, -24, -14, -8, -16
23,-4:-4, -12, -8, -14, 0, -14, -12, -24, -18
15,4:-4, -12, -8, -14, 0, -14, -10, -8, -8
16,8:-4, -12, -8, -14, 0, -14, -8, -16, -24
16,8:-4, -12, -8, -14, 0, -14, -8, -16, -22
16,8:-4, -12, -8, -14, 0, -14, -8, -16, -20
11,3:-4, -12, -8, -4, -14, -20, -6, -14, 0
5,0:-4, -12, -8, -4, -14, -20, 0, -16, -20
10,-5:-4, -12, -8, -4, -14, 0, -20, 2, -8
3,0:-4, -12, -8, -4, -14, 0, -4, -20, -8
3,0:-4, -12, -8, -4, -14, 0, -4, -20, 2
3,0:-4, -12, -8, -4, -14, 0, -4, -8, -20
3,0:-4, -12, -8, -4, -14, 0, -4, -8, -10
4,-2:-4, -12, -8, -4, -14, 0, -2, -12, 2
4,-2:-4, -12, -8, -4, -14, 0, -2, -12, 4
15,-3:-4, -12, -8, -4, -4, -14, -4, -4, -10
10,-5:-4, -12, -8, -4, -4, -14, 0, -20, -8
7,12:-4, -12, -8, -4, -4, -14, 0, -20, -6
7,12:-4, -12, -8, -4, -4, -14, 0, -6, -20
7,12:-4, -12, -8, -4, -4, -14, 0, -6, -18
7,12:-4, -12, -8, -4, -4, -14, 0, -6, -16
3,5:-4, -12, -8, -4, -2, -2, -10, -2, -12
6,-6:-4, -12, -4, -8, -16, -16, -24, -26, -10
6,-6:-4, -12, -4, -8, -16, -16, -24, -26, -6
3,0:-4, -12, -4, -8, -16, -6, -6, -4, -10
11,-8:-4, -12, -4, -8, -6, -14, -16, 4, -10
12,-1:-4, -12, -4, -8, -6, -14, -8, -4, -4
0,-3:-4, -12, -4, -8, -6, -14, 0, -12, 0
0,-3:-4, -12, -4, -8, -6, -14, 0, -12, 2
0,-3:-4, -12, -4, -8, -6, -14, 0, -12, 4
0,-3:-4, -12, -4, -8, -6, -14, 0, 0, -12
0,-3:-4, -12, -4, -8, -6, -4, -16, -14, -16
0,-3:-4, -12, -4, -8, -6, -4, -16, -14, -14
0,-3:-4, -12, -4, -8, -6, -4, -16, -14, -12
0,-3:-4, -12, -4, -8, -6, -4, -16, -10, -22
0,-3:-4, -12, -4, -8, -6, -4, -16, -10, -12
11,-8:-4, -12, -4, -8, -6, -4, -16, -10, -6
11,-8:-4, -12, -4, -8, -6, -4, -16, -10, 4
-4,-1:-4, -12, -4, -8, -6, -4, -2, -10, -2
-4,-1:-4, -12, -4, -8, -6, -4, -2, -10, 8
-4,-1:-4, -12, -4, -8, -6, -4, -2, -8, 4
-4,-1:-4, -12, -4, -8, -6, -4, -2, 8, -10
-4,-1:-4, -12, -4, -8, -6, -4, -2, 8, -6
6,0:-4, -12, -4, -8, -6, -4, -2, 8, 10
15,1:-4, -12, -4, -4, -10, -4, 6, 6, -2
15,1:-4, -12, -4, -4, -10, -4, 6, 6, 10
-1,-1:-4, -12, -4, -4, 0, -10, -12, -28, -26
-1,-1:-4, -12, -4, -4, 0, -10, 0, -12, -20
3,6:-4, -12, -4, -4, 0, 2, 0, 2, -4
4,2:-4, -12, -4, -4, 0, 6, 4, 2, -14
18,5:-4, -12, -4, -2, -8, -8, -2, -2, 2
-1,9:-4, -12, -4, -2, 6, 10, 6, 2, 8
6,5:-4, -12, -4, 2, 2, -6, -14, -8, -6
6,5:-4, -12, -4, 2, 2, -6, -14, -8, 4
11,3:-4, -12, -4, 2, 6, 2, 4, 0, 4
10,3:-4, -12, -4, 2, 6, 10, 6, 2, -14
14,-10:-4, -12, 4, -6, -14, -10, -22, 0, 2
14,-10:-4, -12, 4, -6, -14, -10, -22, 0, 4
14,-10:-4, -12, 4, -6, -14, -10, -22, 0, 6
16,-12:-4, -12, 4, -6, -14, -8, -20, -2, -12
-2,-10:-4, -12, 4, -6, -14, -8, -12, -12, -12
-2,-10:-4, -12, 4, -6, -14, -8, -12, -12, -10
-2,-10:-4, -12, 4, -6, -14, -8, -12, -12, -8
15,6:-4, -12, 4, -6, -14, -6, 0, 0, 2
-1,-1:-4, -12, 4, -6, -8, -2, -8, -14, -18
-1,-1:-4, -12, 4, -6, -8, 4, 4, -4, -14
-1,-1:-4, -12, 4, -6, -8, 4, 4, -4, -10
4,-6:-4, -12, 4, -6, -8, 4, 4, -4, 0
7,-8:-4, -12, 4, -6, -8, 6, 6, 10, -12
2,-5:-4, -12, 4, -6, 0, -16, -12, -4, 4
2,-5:-4, -12, 4, -6, 0, -16, -12, -4, 6
2,-5:-4, -12, 4, -6, 0, -16, -4, 2, -12
12,0:-4, -12, 4, -6, 0, -2, -2, -16, -18
14,-9:-4, -12, 4, -6, 0, -2, -2, -6, -12
14,-9:-4, -12, 4, -6, 0, -2, -2, -6, -10
14,-9:-4, -12, 4, -6, 0, -2, -2, -6, -8
13,2:-4, -12, 4, -6, 0, 0, 6, 6, -2
13,2:-4, -12, 4, -6, 0, 0, 6, 6, 10
-1,-5:-4, -12, 4, -6, 2, -6, -8, -10, -18
8,-5:-4, -12, 4, -6, 2, -6, -8, -2, -2
-1,-5:-4, -12, 4, -6, 2, -6, -8, 0, -18
11,-2:-4, -12, 4, -6, 2, -4, -14, -2, 2
11,-2:-4, -12, 4, -6, 2, -4, -14, 6, 10
11,-2:-4, -12, 4, -6, 2, -4, 6, 10, -14
11,-2:-4, -12, 4, -6, 2, -4, 6, 10, -8
-6,5:-4, -12, 4, -6, 6, -10, -14, 10, 4
4,14:-4, -12, 4, -6, 6, -10, -6, 14, -10
4,14:-4, -12, 4, -6, 6, -10, -6, 14, 0
-6,5:-4, -12, 4, -6, 6, -10, 10, 4, -14
-6,5:-4, -12, 4, -6, 6, -10, 10, 4, -12
-6,5:-4, -12, 4, -6, 6, -10, 10, 4, -10
5,5:-4, -12, 4, 4, -8, -18, -14, -18, -10
5,5:-4, -12, 4, 4, -8, -18, -8, -36, -20
5,5:-4, -12, 4, 4, -8, -18, -8, -36, -12
5,5:-4, -12, 4, 4, -8, -18, -8, -20, -36
5,5:-4, -12, 4, 4, -8, -18, -8, -20, -28
16,5:-4, -12, 4, 4, -6, -6, 0, 0, 2
9,0:-4, -12, 4, 4, 4, -4, -4, 14, -18
9,0:-4, -12, 4, 4, 4, -4, -4, 14, -16
1,8:-4, -12, 4, 4, 4, 6, -8, -20, -2
1,8:-4, -12, 4, 4, 4, 6, -8, -2, -20
1,8:-4, -12, 4, 4, 4, 6, -8, -2, -10
1,-1:-4, -12, 4, 6, -8, -18, 0, -2, -20
1,-1:-4, -12, 4, 6, -8, -18, 0, -2, -10
13,-5:-4, -12, 4, 6, 4, -2, -12, 6, 0
13,-5:-4, -12, 4, 6, 4, -2, -12, 6, 2
13,-5:-4, -12, 4, 6, 4, -2, -12, 6, 4
6,-4:-4, -12, 4, 6, 4, -2, -10, 6, 0
6,-4:-4, -12, 4, 6, 4, -2, -10, 6, 2
6,-4:-4, -12, 4, 6, 4, -2, -10, 6, 4
3,-2:-4, -12, 4, 6, 4, -2, -4, -2, -12
1,-5:-4, -12, 4, 6, 4, 6, -8, -8, -16
0,3:-4, -12, 4, 6, 10, -14, 0, 2, -4
-1,-7:-4, -12, 4, 6, 10, -6, -8, -12, -20
8,-7:-4, -12, 4, 6, 10, -6, -8, -4, -4
-1,-7:-4, -12, 4, 6, 10, -6, -8, -2, -20
