-2,-1:-4, -6, -14, 6, 6, 12, 16
-2,-1:-4, -6, -14, 6, 6, 12, 20
-2,-1:-4, -6, 6, 6, 12, 16, -14
-2,-1:-4, -6, 6, 6, 12, 16, -4
12,-5:-4, 2, 6, 0, -4, -10, 4
12,-5:-4, 2, 6, 0, -4, -10, 6
12,-5:-4, 2, 6, 0, -4, -10, 8
12,-5:-4, 2, 6, 0, -4, 4, -10
0,-3:-4, 4, -2, -12, 6, 4, -12
-2,-1:-4, 4, 6, 6, 12, 16, -14
-2,2:-4, -12, -4, -4, -10, -18, -8, -10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 12
-2,-1:-4, -6, -14, 6, 6, 12, 18, 14
0,-3:-4, -6, 6, 0, -8, -4, 10, -8
0,-3:-4, -6, 6, 0, -8, -4, 10, -4
13,19:-4, 2, 2, -14, -10, 4, -2, -2
13,19:-4, 2, 2, -14, -10, 4, -2, 0
9,-1:-4, 2, 2, -14, 6, -12, -18, -18
9,-1:-4, 2, 2, -14, 6, -12, -18, -16
12,-5:-4, 2, 6, 0, -4, -12, 4, -12
12,-5:-4, 2, 6, 0, -4, -12, 4, -6
12,-5:-4, 2, 6, 0, -4, -10, 12, 6
12,-5:-4, 2, 6, 0, -4, -10, 12, 8
12,-5:-4, 2, 6, 0, -4, -10, 12, 10
8,2:-4, 2, 6, 6, 12, -14, -20, 16
8,2:-4, 2, 6, 6, 12, -14, -20, 20
8,2:-4, 2, 6, 6, 12, -14, 16, -20
8,2:-4, 2, 6, 6, 12, -14, 16, -16
-5,4:6, 6, -4, -4, -4, 10, 4, 12
-5,4:6, 6, -4, -4, -4, 10, 4, 14
-5,4:6, 6, -4, -4, -4, 10, 4, 16
-16,15:6, 6, -4, 2, 10, -2, 14, 22
-16,15:6, 6, -4, 2, 10, -2, 14, 24
-13,11:6, 6, 8, -4, -4, 10, 14, 6
-9,6:6, 6, 14, 10, 4, 16, 10, 18
-9,6:6, 6, 14, 10, 4, 16, 10, 20
4,17:6, 6, 14, 10, 4, 16, 10, 22
-2,24:-4, -6, -14, -2, 8, 10, 4, 6, 10, 24, 18, 20
-6,4:-4, -6, -14, -2, 8, 10, 4, 6, 26, 8, 2, 2
-6,4:-4, -6, -14, -2, 8, 10, 4, 6, 26, 8, 2, 4
-23,16:-4, -6, -14, -2, 8, 10, 12, 4, 18, 6, 22, 30
-23,16:-4, -6, -14, -2, 8, 10, 12, 4, 18, 6, 22, 32
-8,4:-4, -6, -14, -2, 8, 16, 8, 8, 14, 18, 12, -2
-12,5:-4, -6, -14, -2, 8, 16, 12, 6, 18, 12, 10, 10
-12,5:-4, -6, -14, -2, 8, 16, 12, 6, 18, 12, 10, 12
-12,5:-4, -6, -14, -2, 8, 16, 12, 6, 18, 12, 10, 14
-12,5:-4, -6, -14, -2, 8, 16, 12, 6, 18, 12, 14, 16
-12,5:-4, -6, -14, -2, 8, 16, 12, 6, 18, 12, 16, 12
-12,5:-4, -6, -14, -2, 8, 16, 12, 6, 18, 12, 16, 16
17,-16:-4, -6, -14, -2, 8, 18, -6, -6, 2, -2, 2, -24
7,8:-4, -6, -14, 6, -2, -22, -16, 6, 6, 12, 18, 10
7,8:-4, -6, -14, 6, -2, -22, -16, 6, 6, 12, 18, 12
7,8:-4, -6, -14, 6, -2, -22, -16, 6, 6, 12, 18, 14
10,5:-4, -6, -14, 6, -2, -22, -10, -14, -4, -16, -16, -12
10,5:-4, -6, -14, 6, -2, -22, -10, -14, -4, -16, -16, -10
10,5:-4, -6, -14, 6, -2, -22, -10, -4, -10, -20, -4, -12
14,5:-4, -6, -14, 6, -2, -22, -10, 6, 2, -6, 4, -18
10,5:-4, -6, -14, 6, -2, -20, -28, -10, -14, -4, -18, -24
10,5:-4, -6, -14, 6, -2, -20, -28, -10, -14, -4, -18, -22
10,5:-4, -6, -14, 6, -2, -20, -28, -10, -14, -4, -18, -20
10,5:-4, -6, -14, 6, -2, -20, -20, -26, -10, -14, -4, -20
20,-12:-4, -6, -14, 6, -2, -20, -20, -22, -10, -24, -22, 0
20,-12:-4, -6, -14, 6, -2, -20, -20, -22, -10, -24, -22, 2
20,-12:-4, -6, -14, 6, -2, -20, -20, -22, -10, -24, -22, 4
20,-12:-4, -6, -14, 6, -2, -20, -20, -22, -10, -24, -14, 4
20,-12:-4, -6, -14, 6, -2, -20, -20, -22, -10, -24, -10, -20
20,-12:-4, -6, -14, 6, -2, -20, -20, -22, -10, -24, -10, -18
20,-12:-4, -6, -14, 6, -2, -20, -20, -22, -10, -24, -10, -16
20,-12:-4, -6, -14, 6, -2, -20, -20, -22, -10, -24, 4, -14
20,-12:-4, -6, -14, 6, -2, -20, -20, -22, -10, -14, 4, -24
12,-13:-4, -6, -14, 6, -2, -20, -20, -20, -16, -14, -10, -4
12,-13:-4, -6, -14, 6, -2, -20, -20, -20, -16, -14, -10, 0
12,-13:-4, -6, -14, 6, -2, -20, -20, -20, -16, -14, -4, -10
12,-13:-4, -6, -14, 6, -2, -20, -20, -20, -16, -14, -4, -6
10,5:-4, -6, -14, 6, -2, -18, -20, -10, -14, -4, -18, -16
10,5:-4, -6, -14, 6, -2, -18, -20, -10, -14, -4, -18, -14
10,5:-4, -6, -14, 6, -2, -18, -20, -10, -14, -4, -18, -12
13,-2:-4, -6, -14, 6, -2, -18, -16, -14, -16, -10, -2, -6
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -28, -6, -12
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -28, -6, -8
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -28, -4, -14
14,-8:-4, -6, -14, 6, -2, -18, -16, -14, -12, -16, -24, -10
14,-8:-4, -6, -14, 6, -2, -18, -16, -14, -12, -16, -24, -8
14,-8:-4, -6, -14, 6, -2, -18, -16, -14, -12, -16, -24, -6
14,-8:-4, -6, -14, 6, -2, -18, -16, -14, -12, -16, -10, -24
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -16, -2, -8
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -16, -2, -6
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -16, -2, -4
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -14, -10, -20
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -12, -10, -28
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -12, -10, -18
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -10, -8, -22
15,-4:-4, -6, -14, 6, -2, -18, -16, -14, -6, -16, -2, -8
20,1:-4, -6, -14, 6, -2, -18, -16, -14, -2, -4, -2, -8
5,-12:-4, -6, -14, 6, -2, -18, -16, -12, -12, -6, -4, -2
5,-12:-4, -6, -14, 6, -2, -18, -16, -12, -12, -6, -4, 2
-5,6:-4, -6, -14, 6, 0, 8, 4, 16, 16, 22, 26, -4
-5,6:-4, -6, -14, 6, 0, 8, 4, 16, 16, 22, 26, 6
9,2:-4, -6, -14, 6, 0, 8, 12, 16, 10, 6, 0, 14
9,2:-4, -6, -14, 6, 0, 8, 12, 16, 10, 6, 0, 16
9,2:-4, -6, -14, 6, 0, 8, 12, 16, 10, 6, 0, 18
9,2:-4, -6, -14, 6, 0, 8, 12, 16, 10, 6, 14, 0
-3,4:-4, -6, -14, 6, 0, 8, 14, 8, -2, 16, 14, -2
-5,6:-4, -6, -14, 6, 0, 8, 14, 16, 16, 22, 26, -4
-2,3:-4, -6, -14, 6, 4, 0, -2, -10, 10, 10, 16, 20
-2,3:-4, -6, -14, 6, 4, 0, -2, -10, 10, 10, 16, 24
-2,3:-4, -6, -14, 6, 4, 0, -2, 10, 10, 16, 20, -10
-2,3:-4, -6, -14, 6, 4, 0, -2, 10, 10, 16, 20, 0
12,-1:-4, -6, -14, 6, 4, 0, 6, 10, 4, 0, -6, 8
12,-1:-4, -6, -14, 6, 4, 0, 6, 10, 4, 0, -6, 10
12,-1:-4, -6, -14, 6, 4, 0, 6, 10, 4, 0, -6, 12
12,-1:-4, -6, -14, 6, 4, 0, 6, 10, 4, 0, 8, -6
0,1:-4, -6, -14, 6, 4, 0, 8, 2, -8, 10, 8, -8
-2,3:-4, -6, -14, 6, 4, 0, 8, 10, 10, 16, 20, -10
3,9:-4, -6, -14, 6, 6, 12, 2, 0, 10, 10, 2, -4
3,9:-4, -6, -14, 6, 6, 12, 2, 0, 10, 10, 2, -2
-1,2:-4, -6, -14, 6, 6, 12, 2, 16, 8, 8, 14, 18
-1,2:-4, -6, -14, 6, 6, 12, 2, 16, 8, 8, 14, 22
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -4, 14, 14
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -4, 14, 18
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -4, 16, 14
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -4, 20, 16
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -4, 20, 18
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -4, 20, 20
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -2, 10, 2
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -2, 10, 4
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -2, 10, 6
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -2, 14, 12
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, 14, 16, 8
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 8, 10, 20, 14
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 8, 10, 20, 16
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 8, 10, 20, 18
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 8, 20, 22, 14
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 14, 4, 14, 8
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 14, 4, 14, 10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 14, 4, 14, 12
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 14, 14, 16, 8
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 6, 6, 4, 12
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 6, 16, 6, 8
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 6, 16, 6, 10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 6, 16, 6, 12
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 16, 6, 10, 14
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 16, 6, 10, 24
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 16, 8, 26, 12
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 16, 8, 26, 16
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 16, 18, 12, 16
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 16, 18, 12, 26
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 0, 4, 8
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 0, 4, 18
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 2, 20, 6
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 2, 20, 10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 12, 6, 10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 12, 6, 20
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 20, -12, 10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 20, -12, 12
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 20, -12, 14
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 20, 10, -12
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 20, 10, -10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 20, 10, -8
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 0, 26, 2
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 0, 26, 4
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 0, 26, 6
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 4, 22, 24
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 4, 22, 26
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 4, 22, 28
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, 0, 8, 4, 0
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, 0, 8, 4, 2
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, 0, 8, 4, 4
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, 6, 18, 18, 10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, 16, 10, 0, 8
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 8, 8, 6, 14
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 8, 18, 8, 10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 8, 18, 8, 12
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 8, 18, 8, 14
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 18, 8, 12, 16
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 18, 8, 12, 26
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 18, 10, 28, 14
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 18, 10, 28, 18
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 18, 20, 14, 18
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 18, 20, 14, 28
18,19:-4, -6, -14, 6, 12, -4, 6, 12, -8, 10, 2, 2
6,-4:-4, -6, -8, -20, -20, -26, -18, -18, -24, -32, -22, -24
6,-7:-4, -6, -8, -20, -20, -20, -28, -8, -8, -2, 4, -4
6,-7:-4, -6, -8, -20, -20, -20, -28, -8, -8, -2, 4, -2
6,-7:-4, -6, -8, -20, -20, -20, -28, -8, -8, -2, 4, 0
8,-9:-4, -6, -8, -20, -20, -20, -8, -14, -22, -18, -4, -22
8,-9:-4, -6, -8, -20, -20, -20, -8, -14, -22, -18, -4, -18
21,13:-4, -6, -8, -20, -20, -12, -12, -28, -24, -10, -16, -16
21,13:-4, -6, -8, -20, -20, -12, -12, -28, -24, -10, -16, -14
17,-7:-4, -6, -8, -20, -20, -12, -12, -28, -8, -26, -32, -32
17,-7:-4, -6, -8, -20, -20, -12, -12, -28, -8, -26, -32, -30
20,-11:-4, -6, -8, -20, -20, -12, -8, -14, -18, -26, -10, -26
20,-11:-4, -6, -8, -20, -20, -12, -8, -14, -18, -26, -10, -20
20,-11:-4, -6, -8, -20, -20, -12, -8, -14, -18, -24, -2, -8
20,-11:-4, -6, -8, -20, -20, -12, -8, -14, -18, -24, -2, -6
20,-11:-4, -6, -8, -20, -20, -12, -8, -14, -18, -24, -2, -4
16,-4:-4, -6, -8, -20, -20, -12, -8, -8, -2, -28, -34, 2
16,-4:-4, -6, -8, -20, -20, -12, -8, -8, -2, -28, -34, 6
16,-4:-4, -6, -8, -20, -20, -12, -8, -8, -2, -28, 2, -34
16,-4:-4, -6, -8, -20, -20, -12, -8, -8, -2, -28, 2, -30
18,20:-4, -6, -8, -18, -20, -10, -4, -18, -14, 0, -6, -6
18,20:-4, -6, -8, -18, -20, -10, -4, -18, -14, 0, -6, -4
14,0:-4, -6, -8, -18, -20, -10, -4, -18, 2, -16, -22, -22
14,0:-4, -6, -8, -18, -20, -10, -4, -18, 2, -16, -22, -20
15,10:-4, -6, -8, -18, -20, -10, -2, 6, 14, -8, 8, 8
15,10:-4, -6, -8, -18, -20, -10, -2, 6, 14, -8, 8, 12
15,10:-4, -6, -8, -18, -20, -10, -2, 6, 14, -8, 8, 18
15,10:-4, -6, -8, -18, -20, -10, -2, 6, 14, -8, 14, 14
15,10:-4, -6, -8, -18, -20, -10, -2, 6, 14, -8, 14, 18
15,10:-4, -6, -8, -18, -20, -10, -2, 6, 14, -8, 16, 22
15,10:-4, -6, -8, -18, -20, -10, -2, 6, 14, -8, 16, 26
2,-9:-4, -6, -8, -18, -4, -14, -18, -26, -6, -6, 0, 4
2,-9:-4, -6, -8, -18, -4, -14, -18, -26, -6, -6, 0, 8
2,-9:-4, -6, -8, -18, -4, -14, -18, -6, -6, 0, 4, -26
2,-9:-4, -6, -8, -18, -4, -14, -18, -6, -6, 0, 4, -16
16,-13:-4, -6, -8, -18, -4, -14, -10, -6, -12, -16, -22, -8
16,-13:-4, -6, -8, -18, -4, -14, -10, -6, -12, -16, -22, -6
16,-13:-4, -6, -8, -18, -4, -14, -10, -6, -12, -16, -22, -4
16,-13:-4, -6, -8, -18, -4, -14, -10, -6, -12, -16, -8, -22
4,-11:-4, -6, -8, -18, -4, -14, -8, -14, -24, -6, -8, -24
2,-9:-4, -6, -8, -18, -4, -14, -8, -6, -6, 0, 4, -26
8,1:-4, -6, -8, -18, -2, -14, -12, -12, -28, -20, 4, 2
8,1:-4, -6, -8, -18, -2, -14, -12, -12, -28, 4, 2, -20
8,1:-4, -6, -8, -18, -2, -14, -12, -12, -28, 4, 2, -18
8,1:-4, -6, -8, -18, -2, -14, -12, -12, -28, 4, 2, -16
5,-10:-4, -6, -8, -18, -2, -14, -6, 4, -4, -12, -2, -24
-4,-6:-4, -6, -8, -18, -2, -14, 2, -6, -8, -22, -28, -20
-1,-14:-4, -6, -8, -18, -2, -12, -14, -22, -14, -24, -6, 0
7,-9:-4, -6, -8, -16, -28, -28, -28, -34, -14, -28, 6, -8
7,-9:-4, -6, -8, -16, -28, -28, -28, -34, -14, -28, 6, -6
7,-9:-4, -6, -8, -16, -28, -28, -28, -34, -14, 6, -8, -28
7,-9:-4, -6, -8, -16, -28, -28, -28, -34, -14, 6, -8, -26
7,-9:-4, -6, -8, -16, -28, -28, -28, -34, -14, 6, -8, -24
4,-2:-4, -6, -8, -16, -28, -28, -28, -14, -24, 6, -16, -32
4,-2:-4, -6, -8, -16, -28, -28, -28, -14, -24, 6, -16, -20
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -16, -16, -26
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -16, -6, -2
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -16, 4, -14
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -16, 4, -12
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -16, 4, -10
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -2, 6, 0
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -2, 6, 2
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -2, 6, 4
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -32, -8, -4, -30
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -32, -8, -4, -28
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -32, -8, -4, -26
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -28, -8, 4, -2
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -28, -8, 4, 0
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -28, -8, 4, 2
4,-2:-4, -6, -8, -16, -28, -28, -14, -24, 6, -22, -42, -26
4,-2:-4, -6, -8, -16, -28, -28, -14, -24, 6, -22, -42, -24
4,-2:-4, -6, -8, -16, -28, -28, -14, -24, 6, -22, -42, -22
4,-2:-4, -6, -8, -16, -28, -28, -14, -24, 6, -22, -26, -42
4,-2:-4, -6, -8, -16, -28, -28, -14, -24, 6, -22, -26, -40
4,-2:-4, -6, -8, -16, -28, -28, -14, -24, 6, -22, -26, -38
4,-2:-4, -6, -8, -16, -28, -28, -14, 6, -20, -8, -26, -20
4,-2:-4, -6, -8, -16, -28, -24, -14, -24, 6, -20, -24, -16
4,-2:-4, -6, -8, -16, -28, -24, -14, -24, 6, -14, -42, -26
4,-2:-4, -6, -8, -16, -28, -24, -14, -24, 6, -14, -42, -18
4,-2:-4, -6, -8, -16, -28, -24, -14, -24, 6, -14, -26, -42
4,-2:-4, -6, -8, -16, -28, -24, -14, -24, 6, -14, -26, -34
6,4:-4, -6, -8, -16, -28, -24, -14, -24, 6, -6, -4, -26
6,4:-4, -6, -8, -16, -28, -24, -14, -24, 6, -6, -4, -16
-2,1:-4, -6, -8, -16, -28, -24, -14, -18, -26, -8, -10, -8
-2,1:-4, -6, -8, -16, -28, -24, -14, -18, -26, -8, -10, -6
-2,1:-4, -6, -8, -16, -28, -24, -14, -18, -26, -8, -10, -4
-2,1:-4, -6, -8, -16, -28, -24, -14, -10, -8, -20, -16, -20
5,1:-4, -6, -8, -16, -28, -24, -14, 6, -6, -20, -16, -20
1,-2:-4, -6, -8, -16, -28, -24, -14, 6, 0, -26, -26, -12
1,-2:-4, -6, -8, -16, -28, -24, -14, 6, 0, -26, -22, -20
1,-2:-4, -6, -8, -16, -28, -24, -14, 6, 0, -26, -22, -16
1,-2:-4, -6, -8, -16, -28, -24, -14, 6, 0, -26, -18, -16
1,-2:-4, -6, -8, -16, -28, -24, -14, 6, 0, -26, -18, -14
1,-2:-4, -6, -8, -16, -28, -24, -14, 6, 0, -26, -18, -12
1,-2:-4, -6, -8, -16, -28, -24, -14, 6, 0, -26, -16, -18
1,-2:-4, -6, -8, -16, -28, -24, -14, 6, 0, -26, -16, -16
1,-2:-4, -6, -8, -16, -28, -24, -14, 6, 0, -26, -16, -14
4,-9:-4, -6, -8, -16, -28, -24, 0, -4, -14, 2, 2, 0
4,-9:-4, -6, -8, -16, -28, -24, 0, -4, -14, 2, 2, 4
4,-2:-4, -6, -8, -16, -28, -22, -14, -24, -26, -20, 6, -16
4,-2:-4, -6, -8, -16, -28, -22, -14, -24, -26, -20, 6, -14
4,-2:-4, -6, -8, -16, -28, -22, -14, -24, -26, -20, 6, -12
5,1:-4, -6, -8, -16, -28, -22, -14, -24, -26, 6, -6, -18
-11,-4:-4, -6, -8, -16, -28, -22, -14, 4, -26, -10, -6, -4
-11,-4:-4, -6, -8, -16, -28, -22, -14, 4, -26, -10, -6, -2
-11,-4:-4, -6, -8, -16, -28, -22, -14, 4, -26, -10, -6, 0
-11,-4:-4, -6, -8, -16, -28, -22, -14, 4, -26, -4, -10, -2
-11,-4:-4, -6, -8, -16, -28, -22, -14, 4, -26, -4, -10, 0
1,-2:-4, -6, -8, -16, -28, -22, -14, 6, 0, -26, -12, -18
2,3:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, -16, -22
2,3:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, -16, -12
2,3:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, -14, -6
2,3:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, -6, -14
2,3:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, -6, -12
6,-13:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, -6, 6
6,-13:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, -6, 8
6,-13:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, 6, -6
6,-13:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, 6, -4
6,-13:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, 6, -2
6,-13:-4, -6, -8, -16, -26, -20, -22, -14, -14, 2, -8, -4
6,-13:-4, -6, -8, -16, -26, -20, -22, -14, -14, 2, -8, 0
15,-20:-4, -6, -8, -16, -26, -20, -22, -14, 4, -24, -26, -18
15,-20:-4, -6, -8, -16, -26, -20, -22, -14, 4, -24, -26, -16
15,-20:-4, -6, -8, -16, -26, -20, -22, -14, 4, -24, -26, -14
15,-20:-4, -6, -8, -16, -26, -20, -22, -14, 4, -24, -16, -26
8,-5:-4, -6, -8, -16, -26, -20, -14, -12, -22, -18, -18, -2
3,-14:-4, -6, -8, -16, -26, -20, -14, -12, -10, 6, -18, -8
8,-15:-4, -6, -8, -16, -26, -12, -24, -6, -6, -16, -16, -12
8,-11:-4, -6, -8, -16, -26, -12, -22, -14, -6, -20, -10, 6
16,-19:-4, -6, -8, -16, -16, -28, -32, -8, -18, -20, -22, -6
16,-19:-4, -6, -8, -16, -16, -28, -32, -8, -18, -20, -22, 4
16,-19:-4, -6, -8, -16, -16, -28, -32, -8, -18, -20, -6, -22
16,-19:-4, -6, -8, -16, -16, -28, -32, -8, -18, -20, -6, -18
-7,-5:-4, -6, -8, -16, -16, -28, -28, -14, -6, -10, -18, 0
-6,-10:-4, -6, -8, -16, -16, -28, -28, 6, -22, -14, -2, -24
-2,1:-4, -6, -8, -16, -16, -28, -26, -32, -24, -8, -10, -10
-2,1:-4, -6, -8, -16, -16, -28, -26, -32, -24, -8, -6, -18
-2,1:-4, -6, -8, -16, -16, -28, -26, -32, -24, -8, -6, -16
-2,1:-4, -6, -8, -16, -16, -28, -26, -32, -24, -8, -6, -14
0,-4:-4, -6, -8, -16, -16, -28, -26, -16, -38, -34, -18, -6
0,-4:-4, -6, -8, -16, -16, -28, -26, -16, -38, -34, -18, -4
0,-4:-4, -6, -8, -16, -16, -28, -26, -16, -38, -34, -18, -2
0,-4:-4, -6, -8, -16, -16, -28, -26, -16, -38, -34, -6, -18
0,-4:-4, -6, -8, -16, -16, -28, -26, -16, -38, -34, -6, -10
0,-4:-4, -6, -8, -16, -16, -28, -26, -16, -38, -18, -6, -34
0,-4:-4, -6, -8, -16, -16, -28, -26, -16, -38, -18, -6, -26
0,-8:-4, -6, -8, -16, -16, -28, -26, 6, -22, -22, -32, -14
0,-8:-4, -6, -8, -16, -16, -28, -26, 6, -22, -22, -14, -32
0,-8:-4, -6, -8, -16, -16, -28, -26, 6, -22, -22, -14, -28
-8,-8:-4, -6, -8, -16, -16, -28, -14, -6, -10, -18, -24, -10
-8,-8:-4, -6, -8, -16, -16, -28, -14, -6, -10, -18, -10, -24
-6,-10:-4, -6, -8, -16, -16, -28, 6, -22, -14, -26, -2, -18
-6,-10:-4, -6, -8, -16, -16, -28, 6, -22, -14, -26, -2, -16
-6,-10:-4, -6, -8, -16, -16, -28, 6, -22, -14, -26, -2, -14
-6,-10:-4, -6, -8, -16, -16, -28, 6, -22, -14, -18, -2, -26
15,-5:-4, -6, -8, -16, -16, -28, 6, -18, -12, -36, -22, -12
15,-5:-4, -6, -8, -16, -16, -28, 6, -18, -12, -36, -22, -2
15,-5:-4, -6, -8, -16, -16, -28, 6, -18, -12, -36, -12, -22
14,-8:-4, -6, -8, -16, -16, -28, 6, -18, -12, -34, -12, -30
14,-8:-4, -6, -8, -16, -16, -28, 6, -18, -12, -34, -12, -28
15,-5:-4, -6, -8, -16, -16, -28, 6, -18, -12, -22, -12, -36
15,-5:-4, -6, -8, -16, -16, -28, 6, -18, -12, -22, -12, -32
14,-10:-4, -6, -8, -16, -16, -22, -14, 6, -20, -22, 4, -10
6,6:-4, -6, -8, -16, -16, -22, -6, -20, -16, -2, -8, -8
6,6:-4, -6, -8, -16, -16, -22, -6, -20, -16, -2, -8, -6
2,-14:-4, -6, -8, -16, -16, -22, -6, -20, 0, -18, -24, -24
2,-14:-4, -6, -8, -16, -16, -22, -6, -20, 0, -18, -24, -22
-15,-2:-4, -6, -8, -16, -16, -14, -22, -6, -8, -20, -4, 4
-15,-2:-4, -6, -8, -16, -16, -14, -22, -6, -8, -20, -4, 6
15,4:-4, -6, -8, -16, -16, -14, -12, -18, 0, -10, -10, -2
0,-4:-4, -6, -8, -16, -16, -14, 0, -14, -10, -8, -18, -28
