8,-10:-4, -12, 4, -6, -14, -8, -12
-2,-4:-4, -6, 6, 6, 12, 16, 0
3,-2:-4, 4, -2, -12, -2, -2, -12
7,8:-4, 4, 4, 4, 6, 8, 16
7,3:6, 6, 8, -4, -8, 10, 4
2,-13:-4, -12, -8, -14, -22, 2, 4, -20
2,-9:-4, -12, -8, -14, -22, 2, 4, -14
2,-9:-4, -12, -8, -14, -22, 2, 4, -8
2,-9:-4, -12, -8, -14, 2, 4, -14, -18
2,-9:-4, -12, -8, -14, 2, 4, -14, -16
2,-9:-4, -12, -8, -14, 2, 4, -14, -14
2,-9:-4, -12, -8, -14, 2, 4, -8, -22
2,-9:-4, -12, -8, -14, 2, 4, -8, -20
2,-9:-4, -12, -8, -14, 2, 4, -8, -18
14,1:-4, -12, -8, -2, -14, -8, -20, -10
3,-12:-4, -12, -8, -2, -14, -8, -18, -12
14,1:-4, -12, -8, -2, -14, -8, -10, -20
14,1:-4, -12, -8, -2, -14, -8, -10, -18
-2,-4:-4, -6, -14, 6, 6, 12, 16, 0
12,-19:-4, 2, 0, -8, 4, -28, -22, -20
12,-19:-4, 2, 0, -8, 4, -22, -22, -28
15,4:-4, 2, 6, -14, -8, -12, -18, 4
15,4:-4, 2, 6, -14, -8, -12, 4, -18
15,4:-4, 2, 6, -14, -8, -12, 4, -16
1,-8:-4, 2, 6, -8, 6, -2, -14, -6
21,7:-4, 2, 6, 0, -4, -22, -22, 4
21,7:-4, 2, 6, 0, -4, -22, -22, 6
21,7:-4, 2, 6, 0, -4, -22, -22, 8
21,7:-4, 2, 6, 0, -4, -22, 4, -22
21,7:-4, 2, 6, 0, -4, -22, 4, -20
12,-8:-4, 2, 6, 0, -4, -10, 4, -18
-2,-4:-4, 2, 6, 6, 12, 16, 0, -12
-2,-4:-4, 2, 6, 6, 12, 16, 0, -2
0,-6:-4, 4, -2, -12, 6, 4, -12, -4
-1,-1:-4, 4, -2, -8, 6, 4, 2, -8
-1,-1:-4, 4, -2, -8, 6, 4, 2, -6
6,7:6, -4, -4, -6, 6, 10, -10, -2
11,7:6, 6, -2, -2, -2, -4, -6, -14
1,3:6, 6, -2, 4, 8, 4, 4, 14
-7,8:6, 6, -2, 14, 8, 16, 10, 14
-1,-2:6, 6, 8, -4, -4, -10, -18, 2
2,-9:-4, -12, -8, -14, 2, 4, -24, -28, -30, -14, -34
2,-9:-4, -12, -8, -14, 2, 4, -24, -28, -30, -14, -30
2,-13:-4, -12, -8, -14, 2, 4, -24, -28, -24, -20, -34
2,-13:-4, -12, -8, -14, 2, 4, -24, -28, -24, -20, -28
2,-13:-4, -12, -8, -14, 2, 4, -24, -28, -24, -20, -24
2,-9:-4, -12, -8, -14, 2, 4, -24, -28, -24, -14, -34
2,-9:-4, -12, -8, -14, 2, 4, -24, -28, -24, -14, -28
2,-9:-4, -12, -8, -14, 2, 4, -24, -28, -24, -14, -24
2,-9:-4, -12, -8, -14, 2, 4, -24, -22, -20, -6, -12
2,-9:-4, -12, -8, -14, 2, 4, -24, -22, -20, -6, -10
2,-9:-4, -12, -8, -14, 2, 4, -24, -22, -20, -6, -8
2,-9:-4, -12, -8, -14, 2, 4, -24, -22, -18, -14, -24
2,-9:-4, -12, -8, -14, 2, 4, -24, -22, -18, -14, -22
2,-9:-4, -12, -8, -14, 2, 4, -24, -22, -18, -14, -20
2,-9:-4, -12, -8, -14, 2, 4, -24, -22, -12, -28, -24
2,-9:-4, -12, -8, -14, 2, 4, -24, -22, -12, -28, -22
2,-9:-4, -12, -8, -14, 2, 4, -24, -22, -12, -28, -20
2,-9:-4, -12, -8, -14, 2, 4, -24, -18, -26, -14, -24
2,-9:-4, -12, -8, -14, 2, 4, -24, -18, -26, -14, -22
2,-9:-4, -12, -8, -14, 2, 4, -24, -18, -26, -14, -20
2,-9:-4, -12, -8, -14, 2, 4, -24, -12, -24, -26, -24
2,-9:-4, -12, -8, -14, 2, 4, -24, -12, -24, -26, -22
2,-9:-4, -12, -8, -14, 2, 4, -24, -12, -24, -26, -20
2,-9:-4, -12, -8, -14, 2, 4, -14, -22, -22, -24, -16
2,-9:-4, -12, -8, -14, 2, 4, -14, -22, -12, -22, -20
2,-9:-4, -12, -8, -14, 2, 4, -14, -22, -12, -22, -18
2,-9:-4, -12, -8, -14, 2, 4, -14, -22, -12, -22, -16
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -22, -18, -14
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -22, -18, -4
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -20, -2, -16
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -20, -2, -12
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -10, -16, -12
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -10, -16, -2
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -2, -34, -12
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -2, -34, -10
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -2, -34, -8
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -2, -12, -34
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -2, -12, -32
2,-9:-4, -12, -8, -14, 2, 4, -14, -12, -2, -12, -30
0,-4:-4, -12, -8, -4, -14, -20, -6, -14, -10, -10, -8
0,-4:-4, -12, -8, -4, -14, -20, -6, -14, -10, -10, -6
0,-4:-4, -12, -8, -4, -14, -20, -6, -14, -10, -10, -4
0,-4:-4, -12, -8, -4, -14, -20, -6, -14, -2, -8, -6
0,-4:-4, -12, -8, -4, -14, -20, -6, -14, -2, -8, 4
0,-4:-4, -12, -8, -4, -14, -20, -6, -14, -2, -4, -6
0,-4:-4, -12, -8, -4, -14, -20, -6, -14, -2, -4, -4
0,-4:-4, -12, -8, -4, -14, -20, -6, -14, -2, -4, -2
0,-4:-4, -12, -8, -4, -14, -20, -6, -14, -2, -2, -10
-5,-2:-4, -12, -8, -4, -14, -20, -4, -10, -6, -4, 6
-5,-2:-4, -12, -8, -4, -14, -20, -4, -10, -6, 6, -4
-5,-2:-4, -12, -8, -4, -14, -20, -4, -10, -6, 6, -2
-5,-2:-4, -12, -8, -4, -14, -20, -4, -10, -6, 6, 0
3,-12:-4, -12, -8, -4, -14, -10, -22, -4, -2, -28, -8
0,3:-4, -12, -8, -4, -4, -14, -20, -14, -16, 0, -4
15,-17:-4, -12, -8, -4, -4, -14, -6, -12, -8, -16, -2
15,-17:-4, -12, -8, -4, -4, -14, -6, -12, -8, -16, 4
15,-17:-4, -12, -8, -4, -4, -14, -6, -12, -8, -2, -16
15,-17:-4, -12, -8, -4, -4, -14, -6, -12, -8, -2, -14
15,-17:-4, -12, -8, -4, -4, -14, -6, -12, -8, -2, -12
15,-2:-4, -12, -8, -4, -4, -14, 0, -20, -12, -10, -14
5,1:-4, -12, -8, -4, -4, -2, -2, 4, -6, -12, -10
5,1:-4, -12, -8, -4, -4, -2, -2, 4, -6, -12, -8
5,1:-4, -12, -8, -4, -4, -2, -2, 4, -6, -12, -6
4,2:-4, -12, -8, -4, -4, -2, -2, 6, 0, -20, -14
4,2:-4, -12, -8, -4, -4, -2, -2, 6, 0, -20, -12
4,2:-4, -12, -8, -4, -4, -2, -2, 6, 0, -20, -10
3,-12:-4, -12, -8, -2, -14, -8, -14, -28, -22, -12, 0
3,-12:-4, -12, -8, -2, -14, -8, -14, -28, -22, -12, 2
3,-12:-4, -12, -8, -2, -14, -8, -14, -28, -22, -12, 4
3,-12:-4, -12, -8, -2, -14, -8, -14, -20, -14, -12, -28
3,-12:-4, -12, -8, -2, -14, -8, -14, -20, -14, -12, -18
3,-12:-4, -12, -8, -2, -14, -8, -14, -12, -12, -12, -26
3,-12:-4, -12, -8, -2, -14, -8, -14, -12, -12, -12, -16
7,-12:-4, -12, -8, -2, -2, 6, 0, -10, 2, 2, -16
3,-12:-4, -12, -8, -2, 8, -2, -14, -8, -20, -12, -2
3,-12:-4, -12, -8, -2, 8, -2, -14, -8, -20, -12, 2
10,-1:-4, -12, -4, -8, -16, -16, -18, -6, -2, -22, -14
15,-1:-4, -12, -4, -8, -6, -14, -14, -14, -16, -18, -26
5,-5:-4, -12, -4, -8, -6, -14, -8, -4, -8, -8, 2
-3,0:-4, -12, -4, -8, -6, -14, 2, -4, 4, -2, 2
3,-10:-4, -12, -4, -8, -6, -4, -16, -16, -22, -30, -10
-5,0:-4, -12, -4, -4, -10, -18, -8, -14, -18, -8, 0
-5,0:-4, -12, -4, -4, -10, -18, -8, -14, -18, -8, 4
-5,0:-4, -12, -4, -4, -10, -18, -8, -14, -18, -8, 10
-5,0:-4, -12, -4, -4, -10, -18, -8, -14, -18, 0, -8
-5,0:-4, -12, -4, -4, -10, -18, -8, -14, -18, 0, -6
-5,0:-4, -12, -4, -4, -10, -18, -8, -14, -18, 0, -4
4,-4:-4, -12, -4, -4, -10, -18, -8, 2, 2, -12, 4
3,12:-4, -12, -4, -4, 0, 0, 2, -4, -8, 2, -16
0,-8:-4, -12, -4, -4, 0, 0, 8, 4, 0, 8, -10
0,-8:-4, -12, -4, -4, 0, 0, 8, 4, 0, 8, -8
0,-8:-4, -12, -4, -4, 0, 0, 8, 4, 0, 8, -6
5,1:-4, -12, -4, -2, 6, 4, 2, 4, -8, -12, 8
-12,4:-4, -12, -4, -2, 6, 10, -14, 12, 18, 8, 0
-12,4:-4, -12, -4, -2, 6, 10, -14, 12, 18, 8, 2
-12,4:-4, -12, -4, -2, 6, 10, -14, 12, 18, 8, 4
11,-7:-4, -12, -4, 2, -6, -2, -8, -8, -2, -20, -4
11,-7:-4, -12, -4, 2, -6, -2, -8, -8, -2, -4, -20
17,3:-4, -12, -4, 2, 2, -6, -2, -14, -18, 0, -6
13,-6:-4, -12, -4, 2, 6, 2, -12, -4, -20, -12, 6
13,-6:-4, -12, -4, 2, 6, 2, -12, -4, -20, -12, 16
13,-6:-4, -12, -4, 2, 6, 2, -12, -4, -20, 6, -12
8,5:-4, -12, -4, 2, 6, 6, -6, -2, -14, 10, -12
2,5:-4, -12, 4, -6, -14, -16, 6, 6, 10, -14, 2
2,5:-4, -12, 4, -6, -14, -16, 6, 6, 10, 2, -14
2,5:-4, -12, 4, -6, -14, -16, 6, 6, 10, 2, -12
2,5:-4, -12, 4, -6, -14, -16, 6, 6, 10, 2, -10
8,-10:-4, -12, 4, -6, -8, -8, -8, -12, 4, -6, -4
8,-10:-4, -12, 4, -6, -8, -8, -8, -12, 4, -6, -2
8,-10:-4, -12, 4, -6, -8, -8, -8, -12, 4, -6, 0
1,-10:-4, -12, 4, -6, -8, 4, -10, -22, -16, 2, 8
1,-10:-4, -12, 4, -6, -8, 4, -10, -22, -16, 2, 18
18,1:-4, -12, 4, -6, -8, 4, -10, -22, -4, -4, 2
18,1:-4, -12, 4, -6, -8, 4, -10, -22, -4, 2, -4
1,-10:-4, -12, 4, -6, -8, 4, -10, -22, 2, 8, -16
9,-4:-4, -12, 4, -6, 0, 4, -2, 12, -18, -18, -2
9,-4:-4, -12, 4, -6, 0, 4, -2, 12, -18, -2, -18
9,-4:-4, -12, 4, -6, 0, 4, -2, 12, -18, -2, -16
9,-4:-4, -12, 4, -6, 0, 4, -2, 12, -18, -2, -14
9,-4:-4, -12, 4, -6, 0, 4, -2, 12, -14, -2, -16
9,-4:-4, -12, 4, -6, 0, 4, -2, 12, -14, -2, -14
4,-8:-4, -12, 4, -6, 2, -12, -2, 0, -16, -36, -20
4,-8:-4, -12, 4, -6, 2, -12, -2, 0, -16, -36, -18
4,-8:-4, -12, 4, -6, 2, -12, -2, 0, -16, -36, -16
4,-8:-4, -12, 4, -6, 2, -12, -2, 0, -16, -22, -24
4,-8:-4, -12, 4, -6, 2, -12, -2, 0, -16, -22, -22
4,-8:-4, -12, 4, -6, 2, -12, -2, 0, -16, -22, -20
4,-8:-4, -12, 4, -6, 2, -12, -2, 0, -16, -20, -36
4,-8:-4, -12, 4, -6, 2, -12, -2, 0, -16, -20, -26
17,5:-4, -12, 4, -6, 2, -12, -2, 6, 0, 14, 0
17,5:-4, -12, 4, -6, 2, -12, -2, 6, 0, 14, 2
7,0:-4, -12, 4, -6, 2, -4, 4, -18, -2, 2, -12
3,5:-4, -12, 4, -6, 2, -4, 4, -18, 4, -4, -10
10,3:-4, -12, 4, 4, -8, -14, -20, -6, -16, -14, -12
10,3:-4, -12, 4, 4, -8, -14, -20, -6, -16, -14, -8
10,8:-4, -12, 4, 4, -8, -14, -20, 2, -16, -20, 0
10,8:-4, -12, 4, 4, -8, -14, -20, 2, -16, 0, -20
10,8:-4, -12, 4, 4, -8, -14, -20, 2, -16, 0, -10
10,8:-4, -12, 4, 4, -8, -14, -20, 2, -10, 0, -16
10,8:-4, -12, 4, 4, -8, -14, -20, 2, -10, 0, -12
5,4:-4, -12, 4, 4, -6, -8, -10, -20, -8, -12, 4
10,-1:-4, -12, 4, 4, -6, -8, -10, -20, -8, -6, -2
10,-1:-4, -12, 4, 4, -6, -8, -10, -20, -8, -2, -6
5,4:-4, -12, 4, 4, -6, -8, -10, -20, -8, 4, -12
5,4:-4, -12, 4, 4, -6, -8, -10, -8, -12, 4, -20
5,4:-4, -12, 4, 4, -6, -8, -10, -8, -12, 4, -10
10,-1:-4, -12, 4, 4, -6, -8, -10, -8, -6, -2, -20
10,4:-4, -12, 4, 4, 4, -4, -6, 12, 14, -10, -4
1,3:-4, -12, 4, 4, 4, 6, -8, -14, -18, 0, -10
7,8:-4, -12, 4, 4, 4, 6, -6, -6, -2, 8, 16
26,8:-4, -12, 4, 4, 4, 6, -6, -6, 0, 6, -8
26,8:-4, -12, 4, 4, 4, 6, -6, -6, 0, 6, -6
26,8:-4, -12, 4, 4, 4, 6, -6, -6, 0, 6, -4
7,8:-4, -12, 4, 4, 4, 6, -6, 0, 8, 16, -12
8,-12:-4, -12, 4, 4, 4, 12, 4, 4, -12, -18, 0
8,-12:-4, -12, 4, 4, 4, 12, 4, 4, -12, -18, 10
8,-12:-4, -12, 4, 4, 4, 12, 4, 4, -12, 0, -18
-2,-1:-4, -12, 4, 6, -8, -18, -14, -26, 10, 0, -8
5,-1:-4, -12, 4, 6, -8, -14, -10, -8, 10, 12, 8
20,5:-4, -12, 4, 6, -8, 0, -2, 4, -14, 0, -26
20,5:-4, -12, 4, 6, -8, 0, -2, 4, -14, 0, -24
20,5:-4, -12, 4, 6, -8, 0, -2, 4, -14, 0, -22
-2,-4:-4, -12, 4, 6, 6, 12, 18, 18, 2, 0, -10
-2,-4:-4, -12, 4, 6, 6, 12, 18, 18, 2, 0, -2
3,6:-4, -6, -14, -2, -2, -2, -4, 8, 12, -8, 0
8,6:-4, -6, -14, -2, 8, 0, 0, 0, -2, -4, -12
-2,2:-4, -6, -14, -2, 8, 0, 6, 10, 6, 6, 16
-10,7:-4, -6, -14, -2, 8, 0, 16, 10, 18, 12, 16
-4,-3:-4, -6, -14, -2, 8, 10, -2, -2, -8, -16, 4
10,2:-4, -6, -14, 6, -2, -22, -10, -14, -4, -18, -6
21,3:-4, -6, -14, 6, -2, -22, -10, -6, -12, -24, 0
21,3:-4, -6, -14, 6, -2, -22, -10, -6, -12, -18, 0
21,3:-4, -6, -14, 6, -2, -22, -10, -6, -12, -18, 2
21,3:-4, -6, -14, 6, -2, -22, -10, -6, -12, -18, 4
21,3:-4, -6, -14, 6, -2, -22, -10, -6, -12, 0, -24
21,3:-4, -6, -14, 6, -2, -22, -10, -6, -12, 0, -22
21,3:-4, -6, -14, 6, -2, -22, -10, -6, -12, 0, -20
21,3:-4, -6, -14, 6, -2, -22, -10, -6, -12, 2, -18
5,8:-4, -6, -14, 6, -2, -20, -28, -10, -20, 2, -24
5,8:-4, -6, -14, 6, -2, -20, -28, -10, -20, 2, -22
5,8:-4, -6, -14, 6, -2, -20, -28, -10, -20, 2, -20
7,6:-4, -6, -14, 6, -2, -20, -10, -18, 4, 2, -30
7,6:-4, -6, -14, 6, -2, -20, -10, -18, 4, 2, -26
5,8:-4, -6, -14, 6, -2, -18, -20, -10, -20, 2, -16
5,8:-4, -6, -14, 6, -2, -18, -20, -10, -20, 2, -14
5,8:-4, -6, -14, 6, -2, -18, -20, -10, -20, 2, -12
7,6:-4, -6, -14, 6, -2, -18, -10, -18, 4, 2, -22
7,6:-4, -6, -14, 6, -2, -18, -10, -18, 4, 2, -18
7,6:-4, -6, -14, 6, -2, -10, -18, -12, 4, 2, -22
7,6:-4, -6, -14, 6, -2, -10, -18, -12, 4, 2, -16
7,6:-4, -6, -14, 6, -2, -10, -18, -12, 4, 2, -12
10,2:-4, -6, -14, 6, -2, -10, -14, -4, -18, -6, -22
10,2:-4, -6, -14, 6, -2, -10, -14, -4, -18, -6, -14
0,11:-4, -6, -14, 6, 0, 8, 4, 16, 20, 0, 8
3,8:-4, -6, -14, 6, 4, 0, -2, 10, 14, -6, 2
-2,-4:-4, -6, -14, 6, 6, 12, 10, 10, 4, -4, 0
16,-16:-4, -6, -8, -20, -20, -26, -10, -20, -28, -22, -26
6,-10:-4, -6, -8, -20, -20, -20, -8, -8, -2, 2, -14
11,-8:-4, -6, -8, -20, -20, -10, -16, -26, -16, -16, -26
15,2:-4, -6, -8, -20, -20, -10, -10, -10, -8, -6, 2
17,5:-4, -6, -8, -18, -20, -10, -2, 18, 6, 16, -6
7,-4:-4, -6, -8, -18, -4, -14, -18, -6, -2, -22, -14
10,-9:-4, -6, -8, -18, -2, -14, -26, -28, -14, -8, -6
10,-9:-4, -6, -8, -18, -2, -14, -26, -28, -14, -8, -4
5,-13:-4, -6, -8, -18, -2, -14, -12, -12, 2, -24, -16
9,-13:-4, -6, -8, -18, -2, -14, 2, -6, -4, -6, -2
9,-13:-4, -6, -8, -18, -2, -14, 2, -6, -4, -6, 0
9,-13:-4, -6, -8, -18, -2, -14, 2, -6, -4, -6, 2
4,6:-4, -6, -8, -18, -2, -2, -14, -12, -22, -16, 4
0,-18:-4, -6, -8, -16, -28, -28, -28, -14, -20, 2, -16
6,-14:-4, -6, -8, -16, -28, -28, -26, -24, -18, -8, -4
6,-14:-4, -6, -8, -16, -28, -28, -26, -24, -18, -8, -2
6,-14:-4, -6, -8, -16, -28, -28, -26, -24, -18, -8, 0
6,-14:-4, -6, -8, -16, -28, -28, -26, -24, -18, -4, -8
6,-14:-4, -6, -8, -16, -28, -28, -26, -24, -8, -4, -18
0,-7:-4, -6, -8, -16, -28, -28, -22, -18, -30, -12, -4
15,2:-4, -6, -8, -16, -28, -28, -22, -18, -30, 0, -2
15,2:-4, -6, -8, -16, -28, -28, -22, -18, -30, 0, 0
15,2:-4, -6, -8, -16, -28, -28, -22, -18, 0, -2, -30
15,2:-4, -6, -8, -16, -28, -28, -22, -18, 0, -2, -28
15,2:-4, -6, -8, -16, -28, -28, -22, -18, 0, -2, -26
16,-12:-4, -6, -8, -16, -26, -26, -26, -28, -30, -38, -6
16,-12:-4, -6, -8, -16, -26, -26, -26, -28, -30, -38, 4
16,-12:-4, -6, -8, -16, -26, -26, -26, -28, -30, -6, -38
6,-16:-4, -6, -8, -16, -26, -20, -16, -20, -20, -10, -6
6,-16:-4, -6, -8, -16, -26, -20, -16, -20, -20, -10, 4
6,-16:-4, -6, -8, -16, -26, -20, -16, -20, -20, -6, -10
12,-3:-4, -6, -8, -16, -26, -12, -22, -14, -6, -4, -24
12,-3:-4, -6, -8, -16, -26, -12, -14, -6, -4, -24, -22
-2,-11:-4, -6, -8, -16, -26, -10, -16, -8, -14, -10, -6
-2,-11:-4, -6, -8, -16, -26, -10, -16, -8, -14, -10, 4
-2,-11:-4, -6, -8, -16, -26, -10, -16, -8, -14, -6, -10
-2,-11:-4, -6, -8, -16, -26, -10, -16, -4, -14, -10, -6
-2,-11:-4, -6, -8, -16, -26, -10, -16, -4, -14, -10, -4
-2,-11:-4, -6, -8, -16, -26, -10, -16, -4, -14, -10, -2
4,-21:-4, -6, -8, -16, -16, -28, -28, -34, -42, -22, -6
4,-21:-4, -6, -8, -16, -16, -28, -28, -34, -42, -22, 4
4,-21:-4, -6, -8, -16, -16, -28, -28, -34, -42, -6, -22
-5,-14:-4, -6, -8, -16, -16, -22, 6, -22, -20, -6, -6
7,-17:-4, -6, -8, -16, -16, -14, 0, -10, -8, -12, -8
4,10:-4, -6, -8, -10, -20, -2, 2, -8, 12, 18, 22
4,10:-4, -6, -8, -10, -20, -2, 2, -8, 12, 18, 24
4,10:-4, -6, -8, -10, -20, -2, 2, -8, 12, 18, 26
3,-8:-4, -6, -8, -10, -2, -8, -2, 2, -8, -8, -12
5,-12:-4, -6, -8, -4, -14, -20, -20, -2, -20, -14, -6
5,-12:-4, -6, -8, -4, -14, -20, -20, -2, -20, -14, -4
5,-12:-4, -6, -8, -4, -14, -20, -20, -2, -20, -14, -2
5,-12:-4, -6, -8, -4, -14, -20, -20, -2, -20, -6, -14
-1,-10:-4, -6, -8, -4, -14, -10, -8, -20, -16, -8, -6
10,-30:-4, -6, -8, -4, -14, -2, -42, -32, -24, -34, -36
10,-30:-4, -6, -8, -4, -14, -2, -42, -32, -24, -34, -34
10,-30:-4, -6, -8, -4, -14, -2, -42, -32, -24, -34, -32
5,-17:-4, -6, -8, -4, -14, -2, -38, -52, -46, -42, -20
5,-17:-4, -6, -8, -4, -14, -2, -38, -52, -46, -20, -42
5,-17:-4, -6, -8, -4, -14, -2, -38, -52, -46, -20, -36
5,-17:-4, -6, -8, -4, -14, -2, -38, -52, -36, -20, -46
5,-17:-4, -6, -8, -4, -14, -2, -38, -52, -36, -20, -44
5,-17:-4, -6, -8, -4, -14, -2, -38, -52, -36, -20, -42
5,-15:-4, -6, -8, -4, -14, -2, -24, -30, -42, -36, -44
14,-23:-4, -6, -8, -4, -14, -2, -24, -18, -22, -34, -28
14,-23:-4, -6, -8, -4, -14, -2, -24, -18, -22, -34, -26
14,-23:-4, -6, -8, -4, -14, -2, -24, -18, -22, -34, -24
36,-2:-4, -6, -8, -2, -2, -16, -16, -16, -16, -2, -20
21,8:-4, -6, -8, -2, -2, -16, -6, -12, -10, -4, -22
12,-3:-4, -6, -8, -2, -2, -16, -6, -4, 4, -8, -22
4,-17:-4, -6, 0, -8, -18, -14, -20, -28, -4, -2, -26
4,-13:-4, -6, 0, -8, -18, -14, -20, -28, -4, -2, -20
4,-13:-4, -6, 0, -8, -18, -14, -20, -28, -4, -2, -14
4,-13:-4, -6, 0, -8, -18, -14, -20, -4, -2, -20, -24
4,-13:-4, -6, 0, -8, -18, -14, -20, -4, -2, -20, -22
4,-13:-4, -6, 0, -8, -18, -14, -20, -4, -2, -20, -20
4,-13:-4, -6, 0, -8, -18, -14, -20, -4, -2, -14, -28
4,-13:-4, -6, 0, -8, -18, -14, -20, -4, -2, -14, -26
4,-13:-4, -6, 0, -8, -18, -14, -20, -4, -2, -14, -24
16,-3:-4, -6, 0, -8, -18, -14, -8, -20, -14, -26, -16
5,-16:-4, -6, 0, -8, -18, -14, -8, -20, -14, -24, -18
16,-3:-4, -6, 0, -8, -18, -14, -8, -20, -14, -16, -26
16,-3:-4, -6, 0, -8, -18, -14, -8, -20, -14, -16, -24
0,-8:-4, -6, 0, -8, -12, -20, 0, 0, 6, 10, -6
17,0:-4, -6, 0, -8, -4, 0, -20, -14, -18, -24, -2
17,0:-4, -6, 0, -8, -4, 0, -20, -14, -18, -2, -24
17,0:-4, -6, 0, -8, -4, 0, -20, -14, -18, -2, -22
23,3:-4, -6, 0, -8, -4, 0, -6, -10, -28, -28, -2
23,3:-4, -6, 0, -8, -4, 0, -6, -10, -28, -28, 0
23,3:-4, -6, 0, -8, -4, 0, -6, -10, -28, -28, 2
23,3:-4, -6, 0, -8, -4, 0, -6, -10, -28, -2, -28
23,3:-4, -6, 0, -8, -4, 0, -6, -10, -28, -2, -26
14,-12:-4, -6, 0, -8, -4, 0, -6, -10, -16, -2, -24
0,-8:-4, -6, 0, -8, -4, 0, 0, 6, 10, -6, -18
0,-8:-4, -6, 0, -8, -4, 0, 0, 6, 10, -6, -8
2,-10:-4, -6, 0, -8, -2, -8, -18, 0, -2, -18, -10
1,-5:-4, -6, 0, -8, -2, -8, -14, 0, -2, -4, -14
1,-5:-4, -6, 0, -8, -2, -8, -14, 0, -2, -4, -12
5,3:-4, -6, 6, -8, -18, -10, -12, 0, 0, 2, -8
-2,6:-4, -6, 6, -8, -18, -10, -2, -2, -20, 2, 8
1,-4:-4, -6, 6, -8, -12, -24, -20, -12, 0, 4, -6
6,1:-4, -6, 6, -8, -12, -24, -20, 10, 4, -2, -6
13,-11:-4, -6, 6, -8, -12, -18, -30, -20, -4, 2, -20
13,-11:-4, -6, 6, -8, -12, -18, -30, -20, -4, 2, -18
13,-11:-4, -6, 6, -8, -12, -18, -30, -20, -4, 2, -16
13,-11:-4, -6, 6, -8, -12, -18, -30, -16, -4, 2, -14
13,-11:-4, -6, 6, -8, -12, -18, -30, -14, -4, 2, -18
13,-11:-4, -6, 6, -8, -12, -18, -30, -14, -4, 2, -14
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -14, -8, 4
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -14, 4, -8
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -14, 4, -6
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -14, 4, -4
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -8, 4, -14
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -8, 4, -12
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -4, 6, 6
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -4, 6, 8
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -4, 6, 10
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -4, 12, -4
13,-11:-4, -6, 6, -8, -12, -18, -30, -10, -4, 12, 6
14,-4:-4, -6, 6, -8, -12, -18, -28, -22, -16, -4, 2
14,-4:-4, -6, 6, -8, -12, -18, -28, -22, -16, 4, -4
14,-4:-4, -6, 6, -8, -12, -18, -28, -22, -4, 2, -16
9,-10:-4, -6, 6, -8, -12, -8, 0, -2, -18, -6, -2
9,-10:-4, -6, 6, -8, -12, -8, 0, -2, -18, -6, 0
9,-10:-4, -6, 6, -8, -12, -8, 0, -2, -18, -6, 2
-4,-9:-4, -6, 6, -8, -12, 10, 4, -14, -20, 2, -2
-2,-12:-4, -6, 6, -8, -12, 10, 4, -14, -20, 6, -8
7,1:-4, -6, 6, -8, -10, -20, -4, 2, 2, 0, -4
7,-14:-4, -6, 6, -8, -10, 0, -18, -30, -32, -30, -12
8,7:-4, -6, 6, -8, 0, 4, 0, 2, -10, 2, -12
10,7:-4, -6, 6, -8, 0, 10, 2, 0, -12, -24, -14
-11,6:-4, -6, 6, -2, -14, 12, 10, 22, 26, 6, 14
5,-7:-4, -6, 6, -2, -10, -4, -4, 2, 6, -10, 14
5,-7:-4, -6, 6, -2, -10, -4, -4, 2, 6, -10, 16
5,-7:-4, -6, 6, -2, -10, -4, -4, 2, 6, -10, 18
5,-7:-4, -6, 6, -2, -10, -4, -4, 2, 6, 14, -10
-11,6:-4, -6, 6, -2, 12, 10, 22, 26, 6, 14, -14
-11,6:-4, -6, 6, -2, 12, 10, 22, 26, 6, 14, -6
3,1:-4, -6, 6, 0, -8, -18, -20, -10, 10, -8, -10
-2,-4:-4, -6, 6, 0, -8, -12, -20, 8, 4, 10, 4
-2,-4:-4, -6, 6, 0, -8, -12, 8, 4, 10, 4, -20
-2,-4:-4, -6, 6, 0, -8, -12, 8, 4, 10, 4, -10
0,-6:-4, -6, 6, 0, -8, -4, 10, -14, -12, -4, -14
0,-6:-4, -6, 6, 0, -8, -4, 10, -14, -12, -4, -12
