10,-9:-4, -6, 6, -8, -8, 4
10,-9:-4, -6, 6, -8, 4, -8
10,-9:-4, -6, 6, -8, -8, 0, -6
10,-9:-4, -6, 6, -8, -8, 0, 2
10,-9:-4, -6, 6, -8, -8, 6, 0
10,-9:-4, -6, 6, -8, -8, 6, 6
10,-9:-4, -6, 6, -8, -8, 6, 8
10,-9:-4, -6, 6, -8, -8, 10, 6
10,-9:-4, -6, 6, -8, -8, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 10
2,4:-4, -6, 6, 10, -10, -2, 4
4,3:-4, -6, 6, 10, 6, 6, -2
9,1:-4, 4, -2, -14, 6, 4, 4
9,1:-4, 4, -2, -14, 6, 4, 6
9,1:-4, 4, -2, 6, 4, 4, -14
-7,11:6, 6, 8, -4, 10, -2, 10
-7,11:6, 6, 8, -4, 10, 10, -2
0,1:-4, -14, 10, 10, 18, 12, 14, -6
0,1:-4, -14, 10, 10, 18, 12, 14, 4
7,-10:-4, -12, 4, -6, -14, -8, -12, -16
6,-10:-4, -6, 6, -8, -12, -24, -8, 4
6,-10:-4, -6, 6, -8, -12, -24, 4, -8
6,-10:-4, -6, 6, -8, -12, -24, 4, -6
6,-10:-4, -6, 6, -8, -12, -8, 4, -24
6,-10:-4, -6, 6, -8, -12, -8, 4, -22
10,-9:-4, -6, 6, -8, -8, 0, -2, -6
10,-9:-4, -6, 6, -8, -8, 0, -2, -2
10,-9:-4, -6, 6, -8, -8, 0, 4, -6
10,-9:-4, -6, 6, -8, -8, 0, 4, 0
10,-9:-4, -6, 6, -8, -8, 0, 4, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 6
10,-9:-4, -6, 6, -8, -8, 6, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 2, 4
10,-9:-4, -6, 6, -8, -8, 10, 2, 6
10,-9:-4, -6, 6, -8, -8, 10, 2, 8
7,-3:-4, -6, 6, 4, -2, -30, -4, 2
7,-3:-4, -6, 6, 4, -2, -30, -4, 6
-3,-4:-4, -6, 6, 6, 12, 16, 0, 0
8,-10:-4, 2, 6, -8, 2, -6, 2, -8
0,6:-4, 2, 6, 0, -8, 6, -8, -22
0,6:-4, 2, 6, 0, -8, 6, -8, -18
6,7:-4, 2, 6, 0, 8, 12, 10, -6
9,1:-4, 4, -2, -14, 6, 4, 10, 4
9,1:-4, 4, -2, -14, 6, 4, 10, 6
9,1:-4, 4, -2, -14, 6, 4, 10, 8
9,1:-4, 4, -2, -14, 6, 6, 2, 6
9,1:-4, 4, -2, -14, 6, 6, 2, 8
9,1:-4, 4, -2, -14, 6, 6, 6, 2
2,-2:-4, 4, -2, -12, -2, -2, -12, -2
7,-1:-4, 4, -2, 6, 4, 4, -16, -8
6,8:-4, 4, 4, 4, 6, 8, 16, 4
-3,-3:-4, 4, 6, 4, -8, -4, -16, -8
13,-6:6, -4, -4, -6, 6, -8, -8, 4
13,-6:6, -4, -4, -6, 6, -8, 4, -8
3,10:6, 6, -2, -4, 4, -2, -4, 16
3,10:6, 6, -2, -4, 4, -2, 16, -4
3,10:6, 6, -2, -4, 4, -2, 16, -2
5,5:6, 6, 8, -4, -8, -8, -4, 4
6,3:6, 6, 8, -4, -8, 10, 4, -2
-7,11:6, 6, 8, -4, -4, 10, 10, -6
-7,11:6, 6, 8, -4, -4, 10, 10, -4
-7,11:6, 6, 8, -4, -4, 10, 10, 2
-7,11:6, 6, 8, -4, 10, -8, 10, -8
-7,11:6, 6, 8, -4, 10, -8, 10, -6
-7,11:6, 6, 8, -4, 10, -8, 10, -4
-7,11:6, 6, 8, -4, 10, 10, 2, 0
-7,11:6, 6, 8, -4, 10, 10, 2, 8
3,-1:-4, -6, -8, -18, -2, -14, -6, -10, -16, -6, -14, -24
10,-12:-4, -6, -8, -18, -2, -14, -6, -10, -16, -4, -30, -22
15,2:-4, -6, -8, -18, -2, -14, 2, -16, -24, -22, -22, -24
15,2:-4, -6, -8, -18, -2, -14, 2, -16, -24, -22, -22, -22
15,2:-4, -6, -8, -18, -2, -14, 2, -16, -24, -22, -22, -20
8,-13:-4, -6, -8, -18, -2, -14, 2, -6, -4, -20, -6, -2
8,-13:-4, -6, -8, -18, -2, -14, 2, -6, -4, -20, -6, 0
8,-13:-4, -6, -8, -18, -2, -14, 2, -6, -4, -20, -6, 2
11,-16:-4, -6, -8, -18, -2, -14, 4, -2, -8, -16, -18, 0
11,-16:-4, -6, -8, -18, -2, -14, 4, -2, -8, -16, -18, 4
11,-16:-4, -6, -8, -18, -2, -14, 4, -2, -8, -16, 0, -18
11,-16:-4, -6, -8, -18, -2, -14, 4, -2, -8, -16, 0, -14
18,-9:-4, -6, -8, -18, -2, -12, -14, -2, -16, -16, -4, -10
11,-14:-4, -6, -8, -18, -2, -12, -4, -4, -2, -2, -18, -8
11,-14:-4, -6, -8, -18, -2, -12, -4, -4, -2, -2, -18, -2
11,-14:-4, -6, -8, -18, -2, -12, -4, -4, -2, -2, -18, 0
11,-14:-4, -6, -8, -18, -2, -12, -4, -4, -2, -2, -2, -18
9,-10:-4, -6, -8, -18, -2, -2, -14, -16, -20, -30, -32, -18
9,-10:-4, -6, -8, -18, -2, -2, -14, -16, -20, -30, -18, -32
-1,-18:-4, -6, -8, -16, -28, -28, -28, -14, -20, 2, -16, -16
8,2:-4, -6, -8, -16, -28, -28, -28, -14, -8, -22, -8, 4
8,2:-4, -6, -8, -16, -28, -28, -28, -14, -8, -22, -8, 6
8,2:-4, -6, -8, -16, -28, -28, -28, -14, -8, -22, -8, 8
5,10:-4, -6, -8, -16, -28, -28, -26, -32, -22, -16, 14, 4
5,-14:-4, -6, -8, -16, -28, -28, -26, -24, -18, -18, -8, -4
5,-14:-4, -6, -8, -16, -28, -28, -26, -24, -18, -18, -8, -2
5,-14:-4, -6, -8, -16, -28, -28, -26, -24, -18, -18, -8, 0
5,-14:-4, -6, -8, -16, -28, -28, -26, -24, -18, -18, -4, -8
5,-14:-4, -6, -8, -16, -28, -28, -26, -24, -18, -8, -4, -18
-1,-7:-4, -6, -8, -16, -28, -28, -22, -18, -30, -12, -4, -4
14,2:-4, -6, -8, -16, -28, -28, -22, -18, -30, -10, 0, -2
14,2:-4, -6, -8, -16, -28, -28, -22, -18, -30, -10, 0, 0
14,2:-4, -6, -8, -16, -28, -28, -22, -18, -10, 0, -2, -30
14,2:-4, -6, -8, -16, -28, -28, -22, -18, -10, 0, -2, -28
14,2:-4, -6, -8, -16, -28, -28, -22, -18, -10, 0, -2, -26
13,-18:-4, -6, -8, -16, -28, -28, -22, -14, -28, -18, 2, -18
13,-18:-4, -6, -8, -16, -28, -28, -22, -14, -28, -18, 2, -16
13,-18:-4, -6, -8, -16, -28, -28, -22, -14, -28, -18, 2, -14
13,-18:-4, -6, -8, -16, -28, -28, -22, -14, -28, 4, -14, -4
13,-18:-4, -6, -8, -16, -28, -28, -22, -14, -28, 4, -14, 0
13,-18:-4, -6, -8, -16, -28, -28, -22, -14, -28, 6, -16, -18
13,-18:-4, -6, -8, -16, -28, -28, -22, -14, -28, 6, -16, -8
10,-8:-4, -6, -8, -16, -28, -28, -22, -14, -4, -26, -10, -36
6,-20:-4, -6, -8, -16, -28, -28, -22, -14, 2, -36, -22, -12
6,-20:-4, -6, -8, -16, -28, -28, -22, -14, 2, -36, -12, -22
6,-20:-4, -6, -8, -16, -28, -28, -22, -14, 2, -36, -12, -20
6,-20:-4, -6, -8, -16, -28, -28, -22, -14, 2, -36, -12, -18
13,-18:-4, -6, -8, -16, -28, -28, -22, -14, 6, -16, -8, -28
14,-12:-4, -6, -8, -16, -28, -28, -22, -6, -30, -38, -32, -16
-3,-10:-4, -6, -8, -16, -28, -28, -14, -24, -16, -24, -14, -6
-3,-10:-4, -6, -8, -16, -28, -28, -14, -24, -16, -24, -14, 4
-3,-10:-4, -6, -8, -16, -28, -28, -14, -24, -16, -24, -6, -14
11,-5:-4, -6, -8, -16, -28, -28, -14, -4, -2, -26, -16, -6
11,-5:-4, -6, -8, -16, -28, -28, -14, -4, -2, -26, -4, -16
14,-22:-4, -6, -8, -16, -28, -28, -14, 6, -20, -28, -12, -26
14,-22:-4, -6, -8, -16, -28, -28, -14, 6, -20, -28, -12, -22
19,-19:-4, -6, -8, -16, -28, -28, -8, -32, -34, -26, -32, -28
23,-15:-4, -6, -8, -16, -28, -28, -8, -32, -34, -14, -40, -28
23,-15:-4, -6, -8, -16, -28, -28, -8, -32, -34, -14, -40, -24
13,-7:-4, -6, -8, -16, -28, -24, -14, -8, -14, -26, -8, 0
13,-7:-4, -6, -8, -16, -28, -24, -14, -8, -14, -26, -8, 2
12,-11:-4, -6, -8, -16, -28, -24, -14, -4, -10, -12, -22, -10
12,-11:-4, -6, -8, -16, -28, -24, -14, -4, -10, -12, -10, -22
13,-8:-4, -6, -8, -16, -28, -24, -14, -2, -6, -6, -18, -10
13,-5:-4, -6, -8, -16, -28, -24, 0, 4, 2, -6, 6, -32
13,-5:-4, -6, -8, -16, -28, -24, 0, 4, 2, -6, 6, -26
12,-16:-4, -6, -8, -16, -28, -24, 0, 4, 2, -6, 6, -22
12,-16:-4, -6, -8, -16, -28, -24, 0, 4, 2, -6, 6, -16
13,-7:-4, -6, -8, -16, -28, -22, -14, -8, -14, 2, -6, -10
13,-7:-4, -6, -8, -16, -28, -22, -14, -8, -14, 2, -4, -10
13,-7:-4, -6, -8, -16, -28, -22, -14, -8, -14, 2, -4, -8
13,-7:-4, -6, -8, -16, -28, -22, -14, -8, -14, 2, -4, -6
1,-17:-4, -6, -8, -16, -28, -22, 0, -10, -2, -2, -4, -10
1,-17:-4, -6, -8, -16, -28, -22, 0, -10, 6, -10, -12, 0
1,-17:-4, -6, -8, -16, -28, -22, 0, -10, 6, -10, 0, -12
1,-17:-4, -6, -8, -16, -28, -22, 0, -10, 6, -10, 0, -8
8,-9:-4, -6, -8, -16, -26, -28, -28, -30, -20, -8, -6, -24
8,-9:-4, -6, -8, -16, -26, -28, -28, -20, -24, -8, -6, -30
8,-9:-4, -6, -8, -16, -26, -28, -28, -20, -24, -8, -6, -28
2,-11:-4, -6, -8, -16, -26, -28, -28, -12, 6, -18, -12, -20
4,-21:-4, -6, -8, -16, -26, -28, -26, -14, -24, 2, -6, -14
8,-9:-4, -6, -8, -16, -26, -28, -20, -26, -32, -8, -6, -30
8,-9:-4, -6, -8, -16, -26, -28, -20, -26, -32, -8, -6, -28
8,-9:-4, -6, -8, -16, -26, -28, -20, -26, -32, -8, -6, -26
8,-17:-4, -6, -8, -16, -26, -28, -20, -26, -28, -12, -8, -4
6,-11:-4, -6, -8, -16, -26, -28, -20, -26, -28, -6, -6, -14
2,-11:-4, -6, -8, -16, -26, -28, -12, -26, 6, -16, -12, -28
2,-11:-4, -6, -8, -16, -26, -28, -12, -26, 6, -16, -12, -26
2,-11:-4, -6, -8, -16, -26, -28, -12, -26, 6, -16, -12, -24
9,2:-4, -6, -8, -16, -26, -28, -12, 2, -16, -18, -8, -6
2,-11:-4, -6, -8, -16, -26, -28, -12, 6, -18, -34, -12, -24
2,-11:-4, -6, -8, -16, -26, -28, -12, 6, -18, -34, -12, -22
2,-11:-4, -6, -8, -16, -26, -28, -12, 6, -18, -32, -12, -24
2,-11:-4, -6, -8, -16, -26, -28, -12, 6, -18, -22, -12, -34
2,-11:-4, -6, -8, -16, -26, -28, -12, 6, -18, -22, -12, -30
-7,-12:-4, -6, -8, -16, -26, -28, -10, -32, -10, -6, -8, 0
-7,-12:-4, -6, -8, -16, -26, -28, -10, -32, -10, 4, -6, -4
-7,-12:-4, -6, -8, -16, -26, -28, -10, -32, -10, 4, -6, -2
-7,-12:-4, -6, -8, -16, -26, -28, -10, -32, -10, 4, -6, 0
15,-12:-4, -6, -8, -16, -26, -26, -26, -28, -30, -38, -26, -6
15,-12:-4, -6, -8, -16, -26, -26, -26, -28, -30, -38, -26, 4
15,-12:-4, -6, -8, -16, -26, -26, -26, -28, -30, -38, -6, -26
17,-12:-4, -6, -8, -16, -26, -26, -16, -24, 6, -22, -2, -6
17,-12:-4, -6, -8, -16, -26, -26, -16, -24, 6, -22, -2, -4
17,-12:-4, -6, -8, -16, -26, -26, -16, -24, 6, -22, -2, -2
17,-12:-4, -6, -8, -16, -26, -26, -16, -24, 6, -18, -6, -22
17,-12:-4, -6, -8, -16, -26, -26, -16, -24, 6, -18, -6, -20
17,-12:-4, -6, -8, -16, -26, -26, -16, -24, 6, -18, -6, -18
17,-12:-4, -6, -8, -16, -26, -26, -16, -22, 6, -22, -10, -2
17,-12:-4, -6, -8, -16, -26, -26, -16, -22, 6, -22, -10, 0
17,-12:-4, -6, -8, -16, -26, -26, -16, -22, 6, -22, -10, 2
17,-12:-4, -6, -8, -16, -26, -26, -16, -22, 6, -22, -6, -18
17,-12:-4, -6, -8, -16, -26, -26, -16, -22, 6, -22, -6, -8
17,-12:-4, -6, -8, -16, -26, -26, -16, -22, 6, -22, -2, -10
17,-12:-4, -6, -8, -16, -26, -26, -16, -22, 6, -22, -2, -6
17,-12:-4, -6, -8, -16, -26, -26, -16, -8, 6, -22, -6, -18
7,11:-4, -6, -8, -16, -26, -20, -22, -22, -12, 4, -8, 6
5,-16:-4, -6, -8, -16, -26, -20, -16, -20, -20, -10, -20, -6
5,-16:-4, -6, -8, -16, -26, -20, -16, -20, -20, -10, -20, 4
5,-16:-4, -6, -8, -16, -26, -20, -16, -20, -20, -10, -6, -20
13,-7:-4, -6, -8, -16, -26, -20, -16, -16, 6, -26, -18, -6
13,-7:-4, -6, -8, -16, -26, -20, -16, -16, 6, -26, -18, 2
13,-7:-4, -6, -8, -16, -26, -20, -16, -16, 6, -26, -6, -18
13,-7:-4, -6, -8, -16, -26, -20, -16, -16, 6, -26, -6, -16
13,-7:-4, -6, -8, -16, -26, -20, -16, -16, 6, -26, -6, -14
13,-7:-4, -6, -8, -16, -26, -20, -16, -16, 6, -18, -6, -26
11,-3:-4, -6, -8, -16, -26, -12, -22, -14, -6, -4, -24, -12
11,-3:-4, -6, -8, -16, -26, -12, -14, -6, -4, -24, -12, -22
2,-11:-4, -6, -8, -16, -26, -12, 6, -8, -8, -6, -24, -12
2,-11:-4, -6, -8, -16, -26, -12, 6, -8, -8, -6, -16, -12
-3,7:-4, -6, -8, -16, -26, -10, -16, -24, -6, -18, 6, 2
15,-3:-4, -6, -8, -16, -26, -10, -16, -12, -20, -16, -16, -10
-3,-11:-4, -6, -8, -16, -26, -10, -16, -8, -14, -10, -6, -6
4,-13:-4, -6, -8, -16, -26, -10, -16, -4, -24, -12, -12, -14
4,-13:-4, -6, -8, -16, -26, -10, -16, -4, -12, -12, -14, -26
4,-13:-4, -6, -8, -16, -26, -10, -16, -4, -12, -12, -14, -24
4,-13:-4, -6, -8, -16, -26, -10, -16, -4, -12, -12, -14, -22
3,-21:-4, -6, -8, -16, -16, -28, -28, -34, -42, -22, -22, -6
3,-21:-4, -6, -8, -16, -16, -28, -28, -34, -42, -22, -22, 4
3,-21:-4, -6, -8, -16, -16, -28, -28, -34, -42, -22, -6, -22
-2,-8:-4, -6, -8, -16, -16, -28, -28, -14, -32, -14, -6, -30
-2,-8:-4, -6, -8, -16, -16, -28, -28, -14, -32, -14, -6, -28
-2,-8:-4, -6, -8, -16, -16, -28, -28, -14, -32, -14, -6, -26
1,-4:-4, -6, -8, -16, -16, -28, -28, -14, -12, 2, -12, -30
1,-4:-4, -6, -8, -16, -16, -28, -28, -14, -12, 2, -12, -28
1,-4:-4, -6, -8, -16, -16, -28, -28, -14, -12, 2, -12, -22
4,-11:-4, -6, -8, -16, -16, -28, -26, -6, -20, 0, -18, -28
4,-11:-4, -6, -8, -16, -16, -28, -26, -6, -20, 0, -18, -24
-2,-8:-4, -6, -8, -16, -16, -28, -14, -32, -24, -14, -6, -30
-2,-8:-4, -6, -8, -16, -16, -28, -14, -32, -24, -14, -6, -28
-2,-8:-4, -6, -8, -16, -16, -28, -14, -32, -24, -14, -6, -26
1,-4:-4, -6, -8, -16, -16, -28, -14, -32, -12, 2, -12, -32
1,-4:-4, -6, -8, -16, -16, -28, -14, -32, -12, 2, -12, -30
1,-4:-4, -6, -8, -16, -16, -28, -14, -32, -12, 2, -12, -28
-2,-8:-4, -6, -8, -16, -16, -28, -14, -26, -14, 0, -4, 4
-3,-12:-4, -6, -8, -16, -16, -28, -14, -26, -6, -10, -16, 0
-3,-12:-4, -6, -8, -16, -16, -28, -14, -26, -6, -10, -16, 2
-3,-12:-4, -6, -8, -16, -16, -28, -14, -26, -6, -10, 0, -16
-3,-12:-4, -6, -8, -16, -16, -28, -14, -26, -6, -10, 0, -14
-2,-8:-4, -6, -8, -16, -16, -28, -14, -14, -22, -26, -6, -26
-2,-8:-4, -6, -8, -16, -16, -28, -14, -14, -22, -26, -6, -22
-2,-8:-4, -6, -8, -16, -16, -28, -14, -14, -22, -26, -6, -16
-2,-8:-4, -6, -8, -16, -16, -28, -14, -14, -22, -20, -6, -20
-2,-8:-4, -6, -8, -16, -16, -28, -14, -14, -22, -20, -6, -16
1,-4:-4, -6, -8, -16, -16, -28, -14, -12, -22, 2, -12, -24
1,-4:-4, -6, -8, -16, -16, -28, -14, -12, -22, 2, -12, -16
-3,-12:-4, -6, -8, -16, -16, -28, -14, -6, -10, -16, 0, -26
-2,-4:-4, -6, -8, -16, -16, -22, 0, -4, -14, 4, 2, -8
1,-7:-4, -6, -8, -16, -16, -22, 0, -4, -12, -20, -14, -4
1,-2:-4, -6, -8, -16, -16, -22, 0, -4, -6, -14, 4, -16
1,-2:-4, -6, -8, -16, -16, -22, 0, -4, -6, -14, 4, -14
-6,-14:-4, -6, -8, -16, -16, -22, 6, -22, -20, -6, -6, -6
2,-11:-4, -6, -8, -16, -16, -22, 6, -22, -2, 2, -8, -12
6,-17:-4, -6, -8, -16, -16, -14, 0, -10, -8, -12, -22, -8
6,-17:-4, -6, -8, -16, -16, -14, 0, -10, -8, -12, -8, -22
13,-8:-4, -6, -8, -16, -16, -14, 6, -12, -18, -10, -10, -12
13,-8:-4, -6, -8, -16, -16, -14, 6, -12, -18, -10, -10, -2
7,2:-4, -6, -8, -16, -16, -14, 6, -8, 0, -6, 0, -16
7,2:-4, -6, -8, -16, -16, -14, 6, -8, 0, -6, 0, -12
2,-11:-4, -6, -8, -16, -16, 6, -18, -2, 2, -8, -12, -22
2,-11:-4, -6, -8, -16, -16, 6, -18, -2, 2, -8, -12, -20
2,-11:-4, -6, -8, -16, -16, 6, -18, -2, 2, -8, -12, -18
14,-5:-4, -6, -8, -16, -10, -18, -24, -28, -32, -32, -16, 6
14,-5:-4, -6, -8, -16, -10, -18, -24, -28, -32, -16, 6, -32
14,-5:-4, -6, -8, -16, -10, -18, -24, -28, -32, -16, 6, -30
14,-5:-4, -6, -8, -16, -10, -18, -24, -28, -32, -16, 6, -28
5,-7:-4, -6, -8, -16, -10, -18, -24, -24, -2, -12, -12, -16
5,-7:-4, -6, -8, -16, -10, -18, -24, -24, -2, -12, -12, -14
5,-7:-4, -6, -8, -16, -10, -18, -24, -24, -2, -12, -12, -12
11,-6:-4, -6, -8, -16, -10, -18, -18, -12, -20, -8, -8, -18
5,-13:-4, -6, -8, -16, -10, 6, -22, -18, -10, -16, -12, -16
8,-18:-4, -6, -8, -16, -6, -8, -32, -32, -40, -34, -36, -26
8,-18:-4, -6, -8, -16, -6, -8, -32, -32, -40, -34, -36, -16
-2,10:-4, -6, -8, -10, -20, -14, 0, 2, -10, 4, -8, 4
-2,10:-4, -6, -8, -10, -20, -14, 0, 2, -10, 4, 4, -8
15,4:-4, -6, -8, -10, -20, -10, -18, -14, -14, -12, -18, -8
15,4:-4, -6, -8, -10, -20, -10, -18, -14, -14, -12, -8, -18
21,1:-4, -6, -8, -10, -20, -10, -10, -22, -24, -10, -6, -16
3,-2:-4, -6, -8, -10, -20, -10, -10, -22, 2, -12, -18, 10
3,-2:-4, -6, -8, -10, -20, -10, -10, -22, 2, -12, 10, -18
3,-2:-4, -6, -8, -10, -20, -10, -10, -22, 2, -12, 10, -14
27,8:-4, -6, -8, -10, -20, -10, -10, -16, -18, -28, -28, -18
27,8:-4, -6, -8, -10, -20, -10, -10, -16, -18, -28, -18, -28
22,5:-4, -6, -8, -10, -20, -10, -10, -16, -12, -10, -8, -8
22,0:-4, -6, -8, -10, -20, -10, -10, -6, -16, -10, -12, -26
3,10:-4, -6, -8, -10, -20, -2, 2, -8, 12, 8, 18, 22
3,10:-4, -6, -8, -10, -20, -2, 2, -8, 12, 8, 18, 24
3,10:-4, -6, -8, -10, -20, -2, 2, -8, 12, 8, 18, 26
3,-1:-4, -6, -8, -10, -20, -2, 2, 14, 12, -2, -2, 8
3,-1:-4, -6, -8, -10, -20, -2, 2, 14, 12, -2, -2, 18
3,-1:-4, -6, -8, -10, -20, -2, 2, 14, 12, -2, 8, -2
3,-1:-4, -6, -8, -10, -20, -2, 2, 14, 12, -2, 8, 0
3,-1:-4, -6, -8, -10, -20, -2, 2, 14, 12, -2, 8, 2
19,-7:-4, -6, -8, -10, -14, -10, -14, -18, -12, -20, 0, -28
-2,10:-4, -6, -8, -10, -14, 0, 2, -10, 4, 4, -4, -4
15,4:-4, -6, -8, -10, -10, -18, -14, -14, -12, -18, -8, -20
21,1:-4, -6, -8, -10, -10, -10, -22, -24, -10, -6, -16, -10
22,0:-4, -6, -8, -10, -10, -10, -6, -16, -10, -12, -26, -10
0,-19:-4, -6, -8, -10, -2, -14, -24, -26, -8, -8, -18, -24
13,-6:-4, -6, -8, -10, -2, -14, -8, -10, -10, 0, -6, -18
14,-12:-4, -6, -8, -10, -2, -14, -8, -10, -2, -4, -20, -30
12,-13:-4, -6, -8, -10, -2, -14, -8, -8, -22, -14, -24, -12
13,-7:-4, -6, -8, -10, -2, -14, -8, -8, -14, -26, -2, -2
9,-9:-4, -6, -8, -4, -14, -20, -22, -22, -14, -18, -10, -16
13,2:-4, -6, -8, -4, -14, -20, -22, -22, -14, -2, -26, -38
13,2:-4, -6, -8, -4, -14, -20, -22, -22, -14, -2, -26, -28
13,2:-4, -6, -8, -4, -14, -20, -22, -14, -20, -22, -20, -2
13,2:-4, -6, -8, -4, -14, -20, -22, -14, -20, -22, -2, -20
11,0:-4, -6, -8, -4, -14, -20, -22, -14, -20, -22, 0, -8
8,2:-4, -6, -8, -4, -14, -20, -22, -14, 0, -18, -2, -12
25,1:-4, -6, -8, -4, -14, -20, -20, -20, -12, -18, -30, -14
25,1:-4, -6, -8, -4, -14, -20, -20, -20, -12, -18, -14, -30
4,-12:-4, -6, -8, -4, -14, -20, -20, -2, -20, -14, -14, -6
4,-12:-4, -6, -8, -4, -14, -20, -20, -2, -20, -14, -14, -4
4,-12:-4, -6, -8, -4, -14, -20, -20, -2, -20, -14, -14, -2
4,-12:-4, -6, -8, -4, -14, -20, -20, -2, -20, -14, -6, -14
5,-12:-4, -6, -8, -4, -14, -20, -6, -18, -14, -20, -12, -10
5,-12:-4, -6, -8, -4, -14, -20, -6, -18, -14, -20, -12, -6
5,-12:-4, -6, -8, -4, -14, -20, -6, -18, -14, -20, -12, 0
5,-12:-4, -6, -8, -4, -14, -20, -6, -18, -14, -20, -8, -18
5,-12:-4, -6, -8, -4, -14, -20, -6, -18, -14, -20, -8, -16
5,-12:-4, -6, -8, -4, -14, -20, -6, -18, -14, -20, -8, -14
5,-12:-4, -6, -8, -4, -14, -10, -22, -20, -14, -10, -18, -10
14,-7:-4, -6, -8, -4, -14, -10, -22, -16, -24, -20, -24, -28
5,-12:-4, -6, -8, -4, -14, -10, -16, -14, -20, -18, -12, -6
5,-12:-4, -6, -8, -4, -14, -10, -16, -14, -20, -18, -12, -4
5,-12:-4, -6, -8, -4, -14, -10, -16, -14, -20, -18, -12, -2
5,-12:-4, -6, -8, -4, -14, -10, -16, -14, -20, 0, -20, -4
5,-12:-4, -6, -8, -4, -14, -10, -16, -14, -20, 0, -20, 6
5,-12:-4, -6, -8, -4, -14, -10, -16, -14, -20, 0, 6, -20
9,-20:-4, -6, -8, -4, -14, -10, -16, -14, -10, -10, -20, -6
9,-20:-4, -6, -8, -4, -14, -10, -16, -14, -10, -10, -20, -4
9,-20:-4, -6, -8, -4, -14, -10, -16, -14, -10, -10, -20, -2
5,-12:-4, -6, -8, -4, -14, -10, -16, -14, -10, -10, -16, -10
5,-12:-4, -6, -8, -4, -14, -10, -16, -14, -10, -10, -16, -6
-2,-10:-4, -6, -8, -4, -14, -10, -8, -20, -16, -8, -6, -6
11,-7:-4, -6, -8, -4, -14, -10, -8, -20, 4, 10, -8, 4
11,-7:-4, -6, -8, -4, -14, -10, -8, -20, 4, 10, -8, 6
11,-7:-4, -6, -8, -4, -14, -10, -8, -20, 4, 10, -8, 8
8,11:-4, -6, -8, -4, -14, -10, -8, -14, -4, -12, -4, 8
8,11:-4, -6, -8, -4, -14, -10, -8, -14, -4, -12, 8, -4
8,11:-4, -6, -8, -4, -14, -10, -8, -14, -4, -12, 8, -2
6,-25:-4, -6, -8, -4, -14, -2, -42, -32, -36, -36, -42, -48
6,-25:-4, -6, -8, -4, -14, -2, -42, -32, -36, -36, -42, -46
6,-25:-4, -6, -8, -4, -14, -2, -42, -32, -36, -36, -42, -44
15,-32:-4, -6, -8, -4, -14, -2, -42, -32, -36, -36, -22, -22
15,-32:-4, -6, -8, -4, -14, -2, -42, -32, -36, -36, -22, -20
15,-32:-4, -6, -8, -4, -14, -2, -42, -32, -36, -36, -22, -18
15,-32:-4, -6, -8, -4, -14, -2, -42, -32, -36, -22, -22, -36
9,-30:-4, -6, -8, -4, -14, -2, -42, -32, -24, -34, -36, -38
4,-17:-4, -6, -8, -4, -14, -2, -38, -52, -46, -42, -20, -20
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -24, -28, -26
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -24, -28, -24
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -24, -28, -22
4,-17:-4, -6, -8, -4, -14, -2, -38, -52, -46, -20, -20, -42
4,-17:-4, -6, -8, -4, -14, -2, -38, -52, -46, -20, -20, -36
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -20, -20, -20
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -20, -20, -14
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -18, -20, -16
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -18, -20, -14
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -18, -20, -12
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -46, -16, -10, -18
4,-17:-4, -6, -8, -4, -14, -2, -38, -52, -36, -20, -20, -46
4,-17:-4, -6, -8, -4, -14, -2, -38, -52, -36, -20, -20, -44
4,-17:-4, -6, -8, -4, -14, -2, -38, -52, -36, -20, -20, -42
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -14, -50, -40, -46
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -14, -50, -40, -44
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -14, -50, -40, -42
17,-26:-4, -6, -8, -4, -14, -2, -38, -52, -14, -40, -38, -46
5,-28:-4, -6, -8, -4, -14, -2, -38, -44, -52, -24, -16, -38
5,-28:-4, -6, -8, -4, -14, -2, -38, -44, -52, -24, -16, -36
5,-28:-4, -6, -8, -4, -14, -2, -38, -44, -52, -24, -16, -34
5,-28:-4, -6, -8, -4, -14, -2, -38, -44, -24, -16, -38, -52
5,-28:-4, -6, -8, -4, -14, -2, -38, -44, -24, -16, -38, -42
23,-23:-4, -6, -8, -4, -14, -2, -38, -34, -40, -52, -34, -30
