6,14:-4, 4, 4, -6, 2
5,-4:-4, -6, 6, 10, 0, 6
5,-4:-4, -6, 6, 10, 0, 8
5,-4:-4, -6, 6, 10, 0, 10
5,-4:-4, -6, 6, 10, 6, 0
5,-4:-4, -6, 6, 10, 6, 2
6,14:-4, 4, 4, -6, -14, -4
6,14:-4, 4, 4, -6, -14, 0
6,14:-4, 4, 4, -6, 0, -14
6,14:-4, 4, 4, -6, 0, -4
15,8:6, 6, -2, -2, 8, 0
5,-4:-4, -6, 6, 10, 0, 2, 4
5,-4:-4, -6, 6, 10, 0, 2, 6
5,-4:-4, -6, 6, 10, 0, 2, 8
5,-4:-4, -6, 6, 10, 6, 6, 0
5,-4:-4, -6, 6, 10, 6, 6, 2
5,-4:-4, -6, 6, 10, 6, 6, 4
5,-4:-4, -6, 6, 10, 12, 22, 12
5,-4:-4, -6, 6, 10, 12, 22, 14
5,-4:-4, -6, 6, 10, 12, 22, 16
6,14:-4, 4, 4, -6, -14, -2, 2
6,14:-4, 4, 4, 6, 6, -6, -2
9,17:6, -4, -4, 4, 4, -6, 2
15,8:6, 6, -2, -2, 8, 2, 6
15,8:6, 6, -2, -2, 8, 2, 16
15,8:6, 6, -2, -2, 8, 16, 2
15,8:6, 6, -2, -2, 8, 16, 6
-3,7:6, 6, 8, -4, -8, -8, 0
-3,7:6, 6, 8, -4, -8, -8, 2
-3,7:6, 6, 8, -4, -8, 2, -8
-3,7:6, 6, 8, -4, -8, 2, -6
-3,7:6, 6, 8, -4, -8, 2, -4
6,13:-4, -14, -8, 20, 12, 12, 22, 14
26,11:-4, -14, 14, -2, -10, -10, 0, -8
8,10:-4, -6, 0, -8, -2, -2, -12, -4
-3,4:-4, -6, 6, -8, -12, -24, -20, -4
-3,4:-4, -6, 6, -8, -12, -24, -16, -4
-3,4:-4, -6, 6, -8, -12, -16, -4, -24
-3,4:-4, -6, 6, -8, -12, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -16, -4, -20
-3,4:-4, -6, 6, -8, -12, -4, -24, -12
-3,4:-4, -6, 6, -8, -12, -4, -12, -24
-3,4:-4, -6, 6, -8, -12, -4, -2, -16
5,-4:-4, -6, 6, 10, 0, 2, 12, 6
5,-4:-4, -6, 6, 10, 0, 2, 12, 8
5,-4:-4, -6, 6, 10, 0, 2, 12, 10
5,-4:-4, -6, 6, 10, 0, 12, 14, 6
-9,10:-4, -6, 6, 10, 12, 14, 4, 6
23,4:-4, 2, 0, -8, -14, -14, -4, -8
23,4:-4, 2, 2, -8, -14, -14, -4, -12
6,14:-4, 4, 4, -6, -14, -2, -2, 0
6,14:-4, 4, 4, -6, -14, -2, -2, 2
6,14:-4, 4, 4, 6, -6, -14, 0, 2
6,14:-4, 4, 4, 6, -6, -2, -14, 16
6,14:-4, 4, 4, 6, -6, -2, -14, 18
6,14:-4, 4, 4, 6, -6, -2, 16, -14
6,14:-4, 4, 4, 6, -6, -2, 16, -6
6,14:-4, 4, 4, 6, 6, -6, -14, -2
8,-1:6, -4, -4, -6, 6, 10, 0, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 8
8,-1:6, -4, -4, -6, 6, 10, 0, 10
8,-1:6, -4, -4, -6, 6, 10, 6, 0
8,-1:6, -4, -4, -6, 6, 10, 6, 2
9,17:6, -4, -4, 4, 4, -6, -14, -4
9,17:6, -4, -4, 4, 4, -6, -14, 0
9,17:6, -4, -4, 4, 4, -6, 0, -14
9,17:6, -4, -4, 4, 4, -6, 0, -4
18,11:6, -4, 6, 6, -2, -2, 8, 0
15,8:6, 6, -2, -4, -4, -2, 8, 4
15,8:6, 6, -2, -2, 8, 16, 4, 0
-3,7:6, 6, 8, -4, -8, -10, -20, -14
-3,7:6, 6, 8, -4, -8, -10, -20, -12
-3,7:6, 6, 8, -4, -8, -10, -20, -10
-3,7:6, 6, 8, -4, -8, -8, -4, -2
-3,7:6, 6, 8, -4, -8, -8, -4, 0
-3,7:6, 6, 8, -4, -8, -8, -4, 2
-3,7:6, 6, 8, -4, -8, 0, 2, -6
-3,7:6, 6, 8, -4, -8, 0, 2, -4
-3,7:6, 6, 8, -4, -8, 0, 2, -2
7,-8:-4, -6, 0, -8, -2, -2, -12, -2, 16, -12, 0, 4
7,-8:-4, -6, 0, -8, -2, -2, -12, -2, 16, 0, 4, -12
7,-8:-4, -6, 0, -8, -2, -2, -12, -2, 16, 0, 4, -4
22,7:-4, -6, 0, -8, -2, -2, -2, -10, -10, 0, -2, -4
8,10:-4, -6, 0, -8, -2, -2, 0, -12, -8, -20, 16, 10
8,10:-4, -6, 0, -8, -2, -2, 0, -12, -8, -20, 16, 12
8,10:-4, -6, 0, -8, -2, -2, 0, -12, -8, -20, 16, 14
8,10:-4, -6, 0, -8, -2, -2, 0, -12, -8, -16, 10, -20
8,10:-4, -6, 0, -8, -2, -2, 0, -12, -8, -16, 10, -16
8,10:-4, -6, 0, -8, -2, -2, 0, -12, -8, -10, 10, -20
8,10:-4, -6, 0, -8, -2, -2, 0, -12, -8, -10, 10, -14
8,10:-4, -6, 0, -8, -2, -2, 0, -12, -8, -10, 10, -10
8,10:-4, -6, 0, -8, -2, -2, 0, -12, -8, 10, -18, -28
8,10:-4, -6, 0, -8, -2, -2, 0, -12, -8, 10, -18, -24
8,10:-4, -6, 0, -8, -2, -2, 0, 0, 0, -12, -20, -8
8,10:-4, -6, 0, -8, -2, -2, 0, 0, 0, -12, -20, -6
8,10:-4, -6, 0, -8, -2, -2, 0, 0, 0, -12, -20, -4
8,10:-4, -6, 0, -8, -2, -2, 0, 0, 0, -12, -8, -8
8,10:-4, -6, 0, -8, -2, -2, 0, 0, 0, 0, -12, -10
5,-16:-4, -6, 0, -2, -30, -10, -16, -18, -6, -2, -12, -6
5,-16:-4, -6, 0, -2, -30, -10, -16, -18, -6, -2, -12, -4
5,-16:-4, -6, 0, -2, -30, -10, -16, -18, -6, -2, -12, -2
5,-16:-4, -6, 0, -2, -30, -10, -16, -18, -6, -2, -6, -12
5,-16:-4, -6, 0, -2, -30, -10, -16, -18, -6, -2, -6, -10
6,2:-4, -6, 0, -2, -30, -10, -16, -8, -8, -18, -26, -16
6,2:-4, -6, 0, -2, -30, -10, -16, -8, -8, -18, -26, -12
6,2:-4, -6, 0, -2, -30, -10, -16, -8, -8, -18, -12, -26
6,2:-4, -6, 0, -2, -30, -10, -16, -8, -8, -18, -12, -16
15,-4:-4, -6, 0, -2, -30, -10, -6, -6, -14, -14, -4, -12
15,-2:-4, -6, 0, -2, -30, -4, -12, -12, -2, 0, -4, 4
20,3:-4, -6, 0, -2, -30, -4, -6, -4, -12, -12, -2, -10
12,10:-4, -6, 0, -2, -30, -4, 6, -14, -6, -6, -16, -8
35,0:-4, -6, 0, -2, -26, -22, -14, -22, -30, -30, -20, -28
25,-12:-4, -6, 0, -2, -26, -14, -32, -34, -22, -18, -28, -22
25,-12:-4, -6, 0, -2, -26, -14, -32, -34, -22, -18, -28, -20
25,-12:-4, -6, 0, -2, -26, -14, -32, -34, -22, -18, -28, -18
25,-12:-4, -6, 0, -2, -26, -14, -32, -34, -22, -18, -22, -28
25,-12:-4, -6, 0, -2, -26, -14, -32, -34, -22, -18, -22, -26
26,6:-4, -6, 0, -2, -26, -14, -32, -24, -24, -34, -42, -32
26,6:-4, -6, 0, -2, -26, -14, -32, -24, -24, -34, -42, -28
26,6:-4, -6, 0, -2, -26, -14, -32, -24, -24, -34, -28, -42
26,6:-4, -6, 0, -2, -26, -14, -32, -24, -24, -34, -28, -32
6,2:-4, -6, 0, -2, -26, -10, -16, -8, -8, -18, -10, -30
6,2:-4, -6, 0, -2, -26, -10, -16, -8, -8, -18, -10, -28
6,2:-4, -6, 0, -2, -26, -10, -16, -8, -8, -18, -10, -26
35,2:-4, -6, 0, -2, -14, -20, -28, -28, -18, -16, -20, -12
40,7:-4, -6, 0, -2, -14, -20, -22, -20, -28, -28, -18, -26
32,14:-4, -6, 0, -2, -14, -20, -10, -30, -22, -22, -32, -24
12,14:-4, -6, 6, -8, -18, -20, -10, -2, -2, 4, -12, -4
11,-4:-4, -6, 6, -8, -18, -20, 10, 2, -10, -12, 0, 4
-5,7:-4, -6, 6, -8, -18, -10, -2, -2, -20, -10, 8, -2
-5,7:-4, -6, 6, -8, -18, -10, -2, -2, -20, 8, 0, 2
-5,7:-4, -6, 6, -8, -18, -10, -2, -2, -20, 8, 0, 4
-5,7:-4, -6, 6, -8, -18, -10, -2, -2, -20, 8, 0, 6
-5,7:-4, -6, 6, -8, -18, -10, -2, -2, -20, 8, 4, 0
-3,4:-4, -6, 6, -8, -12, -28, -18, -28, -18, -16, -4, -24
-3,4:-4, -6, 6, -8, -12, -28, -18, -28, -18, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -28, -18, -28, -18, -16, -4, -20
-3,4:-4, -6, 6, -8, -12, -28, -18, -4, -6, -10, -18, -8
-3,4:-4, -6, 6, -8, -12, -28, -18, -4, -6, -10, -18, -4
-3,4:-4, -6, 6, -8, -12, -28, -18, -4, -6, -10, -4, -18
-3,4:-4, -6, 6, -8, -12, -28, -18, -4, -6, -10, -4, -8
-3,4:-4, -6, 6, -8, -12, -28, -18, -4, -6, -2, -2, -16
-3,4:-4, -6, 6, -8, -12, -28, -18, -4, -6, -2, -2, -6
7,3:-4, -6, 6, -8, -12, -24, -16, -2, -8, -8, -18, -10
9,19:-4, -6, 6, -8, -12, -24, 10, 4, 4, -16, 6, -4
-3,4:-4, -6, 6, -8, -12, -18, -30, -22, -16, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -18, -30, -22, -10, -20, -4, -24
-3,4:-4, -6, 6, -8, -12, -18, -30, -22, -10, -20, -4, -22
-3,4:-4, -6, 6, -8, -12, -18, -30, -22, -10, -20, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -30, -14, -20, -16, -4, -12
-3,4:-4, -6, 6, -8, -12, -18, -30, -14, -20, -16, -4, -10
-3,4:-4, -6, 6, -8, -12, -18, -30, -14, -20, -16, -4, -8
-3,4:-4, -6, 6, -8, -12, -18, -30, -10, -4, -18, -18, -18
-3,4:-4, -6, 6, -8, -12, -18, -30, -10, -4, -18, -18, -14
-3,4:-4, -6, 6, -8, -12, -18, -30, -4, -12, -20, -6, -14
-3,4:-4, -6, 6, -8, -12, -18, -28, -26, -10, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -18, -28, -26, -10, -16, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -28, -26, -10, -16, -4, -18
-3,4:-4, -6, 6, -8, -12, -18, -28, -26, -4, -8, -20, 4
-3,4:-4, -6, 6, -8, -12, -18, -28, -26, -4, -8, -20, 6
-3,4:-4, -6, 6, -8, -12, -18, -28, -26, -4, -8, 4, -20
-3,4:-4, -6, 6, -8, -12, -18, -28, -26, -4, -8, 4, -18
-3,4:-4, -6, 6, -8, -12, -18, -28, -22, -20, -24, -4, -22
-3,4:-4, -6, 6, -8, -12, -18, -28, -22, -20, -24, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -28, -22, -20, -24, -4, -18
-3,4:-4, -6, 6, -8, -12, -18, -28, -22, -16, -16, -4, -16
-3,4:-4, -6, 6, -8, -12, -18, -28, -22, -16, -16, -4, -10
-3,4:-4, -6, 6, -8, -12, -18, -28, -20, -24, -14, -4, -14
-3,4:-4, -6, 6, -8, -12, -18, -28, -20, -24, -14, -4, -12
-3,4:-4, -6, 6, -8, -12, -18, -28, -20, -24, -14, -4, -10
-3,4:-4, -6, 6, -8, -12, -18, -28, -20, -14, -14, -4, -24
-3,4:-4, -6, 6, -8, -12, -18, -28, -20, -14, -14, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -28, -14, -16, -16, -4, -18
-3,4:-4, -6, 6, -8, -12, -18, -28, -12, -16, 2, -4, -10
-3,4:-4, -6, 6, -8, -12, -18, -28, -10, -16, -14, -4, -22
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -26, -6, -14
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -16, -14, -8
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -16, -14, -6
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -16, -14, -4
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -4, -12, -4
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -4, -12, 0
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -4, -6, -2
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -4, -6, 2
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -4, -4, -12
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -4, -4, -10
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -12, -4, -4, -8
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, -8, -8, -6
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, -8, -8, -4
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, -8, -8, -2
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, 0, -6, -4
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, 0, -6, 6
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, 0, -2, -4
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, 0, -2, -2
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, 0, -2, 0
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, 0, 0, -8
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -18, -18, -4, -16
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -18, -18, -4, -14
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -18, -18, -4, -12
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -10, -12, -4, -14
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -10, -12, -4, -12
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -10, -12, -4, -10
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -4, -10, -16, -14
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -4, -10, -16, -4
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -4, -10, -10, -18
-3,4:-4, -6, 6, -8, -12, -18, -16, -18, -28, -22, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -16, -18, -28, -22, -4, -18
-3,4:-4, -6, 6, -8, -12, -18, -16, -18, -28, -22, -4, -16
-3,4:-4, -6, 6, -8, -12, -18, -16, -18, -18, -22, -4, -12
-3,4:-4, -6, 6, -8, -12, -18, -16, -16, -22, -24, -4, -10
-3,4:-4, -6, 6, -8, -12, -18, -16, -16, -22, -24, -4, -8
-3,4:-4, -6, 6, -8, -12, -18, -16, -16, -22, -10, -4, -24
-3,4:-4, -6, 6, -8, -12, -18, -16, -16, -22, -10, -4, -22
-3,4:-4, -6, 6, -8, -12, -18, -16, -16, -22, -10, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -26, -18, -4, -26
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -26, -18, -4, -22
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -20, -24, -4, -16
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -18, -24, -4, -26
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -18, -20, -4, -24
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -18, -20, -4, -22
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -18, -20, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -16, -24, -4, -30
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -16, -24, -4, -28
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -16, -24, -4, -26
4,19:-4, -6, 6, -8, -12, -18, -10, -14, -18, -20, 10, 4
-3,4:-4, -6, 6, -8, -12, -18, -10, -4, -18, -32, -4, -12
-3,4:-4, -6, 6, -8, -12, -18, -10, -4, -18, -32, -4, -10
-3,4:-4, -6, 6, -8, -12, -18, -10, -4, -18, -32, -4, -8
-3,4:-4, -6, 6, -8, -12, -18, -10, -4, -18, -4, -14, -22
-3,4:-4, -6, 6, -8, -12, -16, -18, -28, -12, -22, -4, -28
-3,4:-4, -6, 6, -8, -12, -16, -18, -28, -12, -22, -4, -20
-3,4:-4, -6, 6, -8, -12, -16, -18, -28, -12, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -16, -18, -28, -12, -16, -4, -16
-3,4:-4, -6, 6, -8, -12, -16, -18, -28, -12, -16, -4, -14
-3,4:-4, -6, 6, -8, -12, -16, -18, -28, -12, -12, -4, -16
-3,4:-4, -6, 6, -8, -12, -16, -18, -28, -12, -12, -4, -14
-3,4:-4, -6, 6, -8, -12, -16, -18, -28, -12, -12, -4, -12
-3,4:-4, -6, 6, -8, -12, -16, -18, -26, -12, -24, -4, -12
-3,4:-4, -6, 6, -8, -12, -16, -18, -26, -12, -24, -4, -10
-3,4:-4, -6, 6, -8, -12, -16, -18, -26, -12, -24, -4, -8
-3,4:-4, -6, 6, -8, -12, -16, -18, -26, -12, -22, -4, -18
-3,4:-4, -6, 6, -8, -12, -16, -18, -26, -12, -12, -4, -24
5,-12:-4, -6, 6, -8, -12, -16, -18, -26, 4, -2, 8, -4
5,-12:-4, -6, 6, -8, -12, -16, -18, -26, 4, -2, 8, -2
5,-12:-4, -6, 6, -8, -12, -16, -18, -26, 4, -2, 8, 0
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -18, -8, -4, -14
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -18, -8, -4, -12
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -18, -8, -4, -10
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -8, -16, 2, -4
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -4, -8, -6, -14
-3,4:-4, -6, 6, -8, -12, -16, -18, -16, -28, -28, -4, -20
-3,4:-4, -6, 6, -8, -12, -16, -18, -16, -28, -26, -4, -28
-3,4:-4, -6, 6, -8, -12, -16, -18, -16, -28, -26, -4, -26
-3,4:-4, -6, 6, -8, -12, -16, -18, -16, -28, -26, -4, -24
-3,4:-4, -6, 6, -8, -12, -16, -18, -16, -28, -22, -4, -34
-3,4:-4, -6, 6, -8, -12, -16, -18, -16, -28, -22, -4, -24
-3,4:-4, -6, 6, -8, -12, -16, -18, -14, -22, -12, -4, -20
-3,4:-4, -6, 6, -8, -12, -16, -18, -14, -22, -12, -4, -10
-3,4:-4, -6, 6, -8, -12, -16, -18, -14, -12, -12, -4, -18
-3,4:-4, -6, 6, -8, -12, -16, -18, -14, -12, -12, -4, -8
-3,4:-4, -6, 6, -8, -12, -16, -18, -12, -22, -4, -14, -10
-3,4:-4, -6, 6, -8, -12, -16, -18, -12, -22, -4, -14, -8
-3,4:-4, -6, 6, -8, -12, -16, -18, -12, -22, -4, -14, -6
-3,4:-4, -6, 6, -8, -12, -16, -18, -4, -14, -16, -4, -10
-3,4:-4, -6, 6, -8, -12, -16, -18, -4, -14, -16, -4, -8
-3,4:-4, -6, 6, -8, -12, -16, -18, -4, -14, -16, -4, -6
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -26, -20, -16, -18
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -26, -20, -16, -10
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -26, -20, -16, -6
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -16, -28, -28, -32
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -16, -28, -28, -20
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -16, -14, -20, -6
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -16, -14, -2, -8
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -16, -14, -2, -6
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -10, -18, -14, -14
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -10, -18, -14, -12
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -10, -18, -14, -10
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -8, -40, -10, -16
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -8, -40, -10, -14
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -8, -40, -10, -12
6,-15:-4, -6, 6, -8, -12, -16, -2, -10, -6, -2, -12, -6
6,-15:-4, -6, 6, -8, -12, -16, -2, -10, -6, -2, -12, -4
6,-15:-4, -6, 6, -8, -12, -16, -2, -10, -6, -2, -12, -2
6,-15:-4, -6, 6, -8, -12, -16, -2, -10, -6, -2, -6, -12
6,-15:-4, -6, 6, -8, -12, -16, -2, -10, -6, -2, -6, -10
22,-9:-4, -6, 6, -8, -12, -8, -12, -26, -26, 4, -16, -24
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -26, -28, -12, -16
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -26, -28, -10, -18
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -26, -28, -10, -14
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -26, -28, -6, -8
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -26, -28, -6, -6
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -26, -28, -6, -4
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -26, -18, -12, 0
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -12, -14, 0, -20
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -12, -12, -28, -4
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -12, -12, -28, -2
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -12, -12, -28, 0
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -4, -22, -26, -18
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -2, -28, -22, 0
-3,4:-4, -6, 6, -8, -12, -4, -24, -2, -8, -18, -8, -14
-3,4:-4, -6, 6, -8, -12, -4, -24, -2, -8, -18, -8, -12
-3,4:-4, -6, 6, -8, -12, -4, -24, -2, -8, -18, -8, -10
-3,4:-4, -6, 6, -8, -12, -4, -24, -2, -8, -8, -6, -14
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -20, -30, -12, -28
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -20, -30, -12, -26
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -20, -30, -12, -24
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -14, -10, -8, -2
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -14, -10, -8, 0
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -14, -10, -8, 2
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -14, -10, 2, -8
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -14, -10, 2, -6
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -14, -10, 2, -4
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -14, -10, 6, 0
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -14, -10, 6, 4
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -2, -8, -20, -22
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -2, -8, -18, -22
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -30, -26, -10, -18
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -30, -26, -10, -16
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -30, -26, -10, -14
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -30, -26, -2, -22
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -30, -26, -2, -12
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -30, -24, -4, -20
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -30, -24, -4, -10
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -30, -4, -10, -24
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -30, -4, -10, -20
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -28, -22, -18, -14
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -28, -22, -14, -18
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -28, -22, -14, -10
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -28, -22, -4, -20
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -28, -22, -4, -12
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -28, -22, -4, -8
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -28, -14, -8, -22
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -18, -24, -22, -10
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -18, -24, -22, 0
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -18, -24, -14, -24
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -18, -24, -14, -22
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -18, -24, -14, -20
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -18, -16, -32, -2
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -18, -16, -2, -32
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -4, -20, -16, -16
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -4, -20, -16, -14
-3,4:-4, -6, 6, -8, -12, -4, -20, -20, -4, -20, -16, -12
-3,4:-4, -6, 6, -8, -12, -4, -20, -14, -20, -30, -26, -10
-3,4:-4, -6, 6, -8, -12, -4, -20, -14, -20, -30, -10, -20
-3,4:-4, -6, 6, -8, -12, -4, -20, -14, -20, -28, -8, 0
-3,4:-4, -6, 6, -8, -12, -4, -20, -14, -20, 0, -14, -16
-3,4:-4, -6, 6, -8, -12, -4, -20, -14, -20, 0, -14, -6
-3,4:-4, -6, 6, -8, -12, -4, -20, -14, -6, -10, -16, -20
-3,4:-4, -6, 6, -8, -12, -4, -20, -14, -6, -10, -16, -14
-3,4:-4, -6, 6, -8, -12, -4, -20, -12, -20, -30, -26, -22
-3,4:-4, -6, 6, -8, -12, -4, -20, -12, -20, -30, -26, -12
-3,4:-4, -6, 6, -8, -12, -4, -20, -12, -20, -28, -10, -24
-3,4:-4, -6, 6, -8, -12, -4, -20, -12, -20, -28, -10, -20
-3,4:-4, -6, 6, -8, -12, -4, -20, -12, -20, -18, -24, -20
-3,4:-4, -6, 6, -8, -12, -4, -20, -12, -20, -18, -24, -10
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -16, -24, -20, -26
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -16, -24, -20, -24
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -16, -24, -20, -22
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -16, -20, -28, -26
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -16, -20, -28, -24
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -16, -20, -28, -22
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -8, -18, -22, -22
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -8, -18, -22, -20
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -8, -18, -22, -18
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -8, -8, -22, 2
-3,4:-4, -6, 6, -8, -12, -4, -14, -28, -30, -32, -22, -12
-3,4:-4, -6, 6, -8, -12, -4, -14, -28, -30, -32, -8, -6
-3,4:-4, -6, 6, -8, -12, -4, -14, -28, -24, -32, -16, -16
-3,4:-4, -6, 6, -8, -12, -4, -14, -28, -4, -26, -16, -32
-3,4:-4, -6, 6, -8, -12, -4, -14, -28, -4, -16, -32, -20
-3,4:-4, -6, 6, -8, -12, -4, -14, -28, -4, -16, -16, -26
