10,-9:-4, -6, 6, -8, -8, 4
10,-9:-4, -6, 6, -8, 4, -8
10,-9:-4, -6, 6, -8, -8, 0, -6
10,-9:-4, -6, 6, -8, -8, 0, 2
10,-9:-4, -6, 6, -8, -8, 6, 0
10,-9:-4, -6, 6, -8, -8, 6, 6
10,-9:-4, -6, 6, -8, -8, 6, 8
10,-9:-4, -6, 6, -8, -8, 10, 6
10,-9:-4, -6, 6, -8, -8, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 10
2,4:-4, -6, 6, 10, -10, -2, 4
4,3:-4, -6, 6, 10, 6, 6, -2
9,1:-4, 4, -2, -14, 6, 4, 4
9,1:-4, 4, -2, -14, 6, 4, 6
9,1:-4, 4, -2, 6, 4, 4, -14
-7,11:6, 6, 8, -4, 10, -2, 10
-7,11:6, 6, 8, -4, 10, 10, -2
0,1:-4, -14, 10, 10, 18, 12, 14, -6
0,1:-4, -14, 10, 10, 18, 12, 14, 4
7,-10:-4, -12, 4, -6, -14, -8, -12, -16
6,-10:-4, -6, 6, -8, -12, -24, -8, 4
6,-10:-4, -6, 6, -8, -12, -24, 4, -8
6,-10:-4, -6, 6, -8, -12, -24, 4, -6
6,-10:-4, -6, 6, -8, -12, -8, 4, -24
6,-10:-4, -6, 6, -8, -12, -8, 4, -22
10,-9:-4, -6, 6, -8, -8, 0, -2, -6
10,-9:-4, -6, 6, -8, -8, 0, -2, -2
10,-9:-4, -6, 6, -8, -8, 0, 4, -6
10,-9:-4, -6, 6, -8, -8, 0, 4, 0
10,-9:-4, -6, 6, -8, -8, 0, 4, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 6
10,-9:-4, -6, 6, -8, -8, 6, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 2, 4
10,-9:-4, -6, 6, -8, -8, 10, 2, 6
10,-9:-4, -6, 6, -8, -8, 10, 2, 8
7,-3:-4, -6, 6, 4, -2, -30, -4, 2
7,-3:-4, -6, 6, 4, -2, -30, -4, 6
-3,-4:-4, -6, 6, 6, 12, 16, 0, 0
8,-10:-4, 2, 6, -8, 2, -6, 2, -8
0,6:-4, 2, 6, 0, -8, 6, -8, -22
0,6:-4, 2, 6, 0, -8, 6, -8, -18
6,7:-4, 2, 6, 0, 8, 12, 10, -6
9,1:-4, 4, -2, -14, 6, 4, 10, 4
9,1:-4, 4, -2, -14, 6, 4, 10, 6
9,1:-4, 4, -2, -14, 6, 4, 10, 8
9,1:-4, 4, -2, -14, 6, 6, 2, 6
9,1:-4, 4, -2, -14, 6, 6, 2, 8
9,1:-4, 4, -2, -14, 6, 6, 6, 2
2,-2:-4, 4, -2, -12, -2, -2, -12, -2
7,-1:-4, 4, -2, 6, 4, 4, -16, -8
6,8:-4, 4, 4, 4, 6, 8, 16, 4
-3,-3:-4, 4, 6, 4, -8, -4, -16, -8
13,-6:6, -4, -4, -6, 6, -8, -8, 4
13,-6:6, -4, -4, -6, 6, -8, 4, -8
3,10:6, 6, -2, -4, 4, -2, -4, 16
3,10:6, 6, -2, -4, 4, -2, 16, -4
3,10:6, 6, -2, -4, 4, -2, 16, -2
5,5:6, 6, 8, -4, -8, -8, -4, 4
6,3:6, 6, 8, -4, -8, 10, 4, -2
-7,11:6, 6, 8, -4, -4, 10, 10, -6
-7,11:6, 6, 8, -4, -4, 10, 10, -4
-7,11:6, 6, 8, -4, -4, 10, 10, 2
-7,11:6, 6, 8, -4, 10, -8, 10, -8
-7,11:6, 6, 8, -4, 10, -8, 10, -6
-7,11:6, 6, 8, -4, 10, -8, 10, -4
-7,11:6, 6, 8, -4, 10, 10, 2, 0
-7,11:6, 6, 8, -4, 10, 10, 2, 8
-6,1:6, 6, -4, -4, -4, 10, 4, 12, 8, 8
2,2:6, 6, -4, -4, -4, 10, 6, 18, 4, 22
2,2:6, 6, -4, -4, -4, 10, 6, 18, 4, 30
8,12:6, 6, -4, -4, -4, 10, 16, 10, -2, -8
4,10:6, 6, -4, -4, -2, -8, 2, -8, 8, 16
-6,12:6, 6, -4, -4, 2, 6, -6, 12, 20, 20
9,21:6, 6, -4, -4, 2, 6, -6, 14, 24, 22
9,21:6, 6, -4, -4, 2, 6, -6, 14, 24, 24
9,21:6, 6, -4, -4, 2, 6, -6, 24, 22, 14
9,21:6, 6, -4, -4, 2, 6, 14, 24, 22, -6
9,21:6, 6, -4, -4, 2, 6, 14, 24, 22, -4
9,21:6, 6, -4, -4, 2, 6, 14, 24, 22, -2
8,1:6, 6, -4, -4, 2, 10, -4, 6, 6, 8
8,1:6, 6, -4, -4, 2, 10, -4, 6, 6, 12
8,1:6, 6, -4, -4, 2, 10, -4, 6, 8, 6
8,1:6, 6, -4, -4, 2, 10, -4, 6, 8, 16
8,1:6, 6, -4, -4, 2, 10, -4, 10, 22, 26
8,1:6, 6, -4, -4, 2, 10, -4, 10, 22, 28
8,1:6, 6, -4, -4, 2, 10, -4, 10, 22, 30
8,1:6, 6, -4, -4, 2, 10, 6, 12, 16, -4
1,-1:6, 6, -4, -4, 2, 10, 14, -12, 2, 12
1,-1:6, 6, -4, -4, 2, 10, 14, -12, 12, 2
1,-1:6, 6, -4, -4, 2, 10, 14, -12, 12, 4
1,-1:6, 6, -4, -4, 2, 10, 14, -12, 12, 6
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 4, 4
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 4, 6
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 4, 8
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 8, 6
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 8, 8
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 8, 14
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 14, 12
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 14, 20
-8,9:6, 6, -4, -4, 10, 0, 8, 8, 6, 0
-9,7:6, 6, -4, -4, 10, 16, 18, 16, -8, 2
-9,7:6, 6, -4, -4, 10, 16, 18, 16, -8, 4
-9,7:6, 6, -4, -4, 10, 16, 18, 16, -8, 6
6,15:6, 6, -4, -4, 16, -2, 10, 14, 10, 18
6,15:6, 6, -4, -4, 16, -2, 10, 14, 10, 20
6,15:6, 6, -4, -4, 16, -2, 10, 14, 18, 10
-4,4:6, 6, -4, -4, 16, 0, 14, 10, -10, 0
-4,4:6, 6, -4, -4, 16, 0, 14, 10, -10, 2
6,15:6, 6, -4, -4, 16, 10, 14, 10, 18, -2
9,2:6, 6, -4, 0, 10, 6, 18, 4, 4, 16
9,2:6, 6, -4, 0, 10, 6, 18, 4, 16, 4
-17,12:6, 6, -4, 2, 10, -2, 14, 22, 30, 30
-17,12:6, 6, -4, 2, 10, -2, 14, 30, 30, 22
-20,16:6, 6, -4, 2, 10, -2, 34, 48, 8, 38
-20,16:6, 6, -4, 2, 10, -2, 34, 48, 8, 40
-20,16:6, 6, -4, 2, 10, -2, 34, 48, 8, 42
-20,16:6, 6, -4, 2, 10, -2, 34, 48, 38, 8
-20,16:6, 6, -4, 2, 10, -2, 34, 48, 38, 10
-1,10:6, 6, -4, 2, 10, 16, 16, -2, 12, 12
3,10:6, 6, -2, -4, -4, -10, -18, 4, 16, -6
3,10:6, 6, -2, -4, -4, -10, -18, 4, 16, -4
3,10:6, 6, -2, -4, -4, -10, -6, 4, 16, -18
3,10:6, 6, -2, -4, -4, -10, -6, 4, 16, -14
3,10:6, 6, -2, -4, -4, -10, 4, 0, 16, -4
3,10:6, 6, -2, -4, -4, -6, -4, 4, 16, -2
3,10:6, 6, -2, -4, -4, -6, -4, 4, 16, 0
3,10:6, 6, -2, -4, -4, 4, 0, -10, 16, -8
3,10:6, 6, -2, -4, -4, 4, 0, -10, 16, -6
3,10:6, 6, -2, -4, -4, 4, 0, -10, 16, -4
1,8:6, 6, -2, -4, -4, 4, 0, 18, 10, -8
-8,8:6, 6, -2, -4, 4, -2, -8, -8, -14, -20
-8,8:6, 6, -2, -4, 4, -2, -8, -8, -14, -10
-4,0:6, 6, -2, -4, 4, -2, 8, 14, 6, 6
1,-1:6, 6, -2, -4, 4, -2, 10, 0, 0, 8
1,-1:6, 6, -2, -4, 4, -2, 10, 0, 0, 10
1,-1:6, 6, -2, -4, 4, -2, 10, 0, 8, 0
4,5:6, 6, -2, -4, 12, 2, 6, -6, -2, 2
4,5:6, 6, -2, -4, 12, 2, 6, -6, 4, 2
5,-1:6, 6, -2, -4, 12, 2, 8, 18, -12, 6
-3,-3:6, 6, -2, -4, 12, 12, 6, 0, -2, 8
-7,11:6, 6, -2, -4, 12, 12, 6, 10, 10, -10
-7,11:6, 6, -2, -4, 12, 12, 6, 10, 10, -6
-9,6:6, 6, -2, -2, -2, -4, -6, -10, 10, 16
15,9:6, 6, -2, -2, -2, 6, 0, -12, 16, 6
15,9:6, 6, -2, -2, -2, 6, 0, 16, 6, -12
-7,11:6, 6, -2, -2, 8, -2, -4, 10, 10, -12
-7,11:6, 6, -2, -2, 8, -2, -4, 10, 10, -8
-4,3:6, 6, -2, 4, 8, 4, -6, -8, -16, 14
-4,3:6, 6, -2, 4, 8, 4, -6, -8, 14, -16
-4,3:6, 6, -2, 4, 8, 4, -6, -8, 14, -6
-4,3:6, 6, -2, 4, 8, 4, -6, 2, 14, -16
0,17:6, 6, -2, 4, 8, 4, 4, 4, -6, 18
0,17:6, 6, -2, 4, 8, 4, 4, 4, 18, -6
3,9:6, 6, -2, 12, 10, 8, 20, 18, 14, 20
3,9:6, 6, -2, 12, 10, 8, 20, 18, 14, 24
6,15:6, 6, -2, 14, 8, -4, 0, 6, -8, 18
6,15:6, 6, -2, 14, 8, -4, 0, 6, 18, -8
-6,17:6, 6, 8, -4, -8, -8, 6, 10, 32, 26
-6,17:6, 6, 8, -4, -8, -8, 6, 10, 32, 30
0,11:6, 6, 8, -4, -8, 0, 8, 6, 6, 6
-7,11:6, 6, 8, -4, -4, 10, -8, 10, 2, -4
-7,11:6, 6, 8, -4, -4, 10, -8, 10, 2, -2
-7,11:6, 6, 8, -4, -4, 10, -8, 10, 2, 0
-8,7:6, 6, 8, -4, -4, 10, 14, 8, 24, -6
-8,7:6, 6, 8, -4, -4, 10, 14, 8, 24, -4
-8,7:6, 6, 8, -4, -4, 10, 14, 8, 24, 2
-1,8:6, 6, 8, -4, -2, 4, 24, 6, -2, -10
-1,8:6, 6, 8, -4, -2, 4, 24, 6, -2, -8
-1,8:6, 6, 8, -4, -2, 4, 24, 6, -2, -6
-7,7:6, 6, 8, -4, 2, 10, -12, 2, -8, 22
-7,7:6, 6, 8, -4, 2, 10, -12, 2, 22, -8
-7,7:6, 6, 8, -4, 2, 10, -12, 2, 22, -4
-7,11:6, 6, 8, -4, 10, -8, -10, -12, 10, -4
-7,11:6, 6, 8, -4, 10, -8, 0, -10, 10, -8
-7,11:6, 6, 8, -4, 10, -8, 0, -10, 10, -6
-7,11:6, 6, 8, -4, 10, -8, 0, -10, 10, -4
-8,7:6, 6, 8, -4, 10, -8, 14, 8, 24, -8
-8,7:6, 6, 8, -4, 10, -8, 14, 8, 24, -6
-8,7:6, 6, 8, -4, 10, -8, 14, 8, 24, -4
14,11:6, 6, 8, -4, 10, -2, 12, 20, 20, 6
14,11:6, 6, 8, -4, 10, -2, 12, 20, 20, 8
-8,7:6, 6, 8, -4, 10, -2, 14, 8, 30, 24
-8,7:6, 6, 8, -4, 10, -2, 14, 8, 30, 26
-8,7:6, 6, 8, -4, 10, -2, 14, 8, 30, 28
-7,11:6, 6, 8, -4, 10, 10, 2, 4, 6, -2
-7,11:6, 6, 8, -4, 10, 10, 2, 4, 6, 0
-7,11:6, 6, 8, -4, 10, 10, 2, 4, 6, 2
-8,7:6, 6, 8, -4, 10, 14, 8, 2, 24, 0
-8,7:6, 6, 8, -4, 10, 14, 8, 2, 24, 8
-11,13:6, 6, 8, 2, 10, 14, 2, 16, 4, 16
-11,13:6, 6, 8, 2, 10, 14, 2, 16, 16, 4
-9,3:6, 6, 8, 10, 18, 28, 14, -4, 16, 14
-9,3:6, 6, 8, 10, 18, 28, 14, -4, 26, 14
-7,2:6, 6, 14, 10, -4, 16, -2, 10, 10, 20
-7,2:6, 6, 14, 10, -4, 16, -2, 10, 10, 22
-7,2:6, 6, 14, 10, -4, 16, -2, 10, 10, 24
-7,2:6, 6, 14, 10, -4, 16, -2, 10, 20, 10
-7,2:6, 6, 14, 10, -4, 16, -2, 16, 10, 16
-7,2:6, 6, 14, 10, -4, 16, -2, 16, 10, 18
-7,2:6, 6, 14, 10, -4, 16, -2, 16, 10, 20
-11,2:6, 6, 14, 10, -4, 16, -2, 20, 22, 14
3,14:6, 6, 14, 10, 4, 16, 10, 12, 12, 20
3,14:6, 6, 14, 10, 4, 16, 10, 12, 12, 22
3,14:6, 6, 14, 10, 4, 16, 10, 12, 20, 12
-10,3:6, 6, 14, 10, 4, 16, 10, 18, 14, 14
0,12:6, 6, 14, 10, 6, 16, 2, 4, -6, 8
-10,6:6, 6, 14, 10, 16, 12, 18, 16, 4, 0
-10,6:6, 6, 14, 10, 16, 12, 18, 16, 4, 4
16,5:6, 6, 16, -16, 4, 2, 14, 0, 0, 12
16,5:6, 6, 16, -16, 4, 2, 14, 0, 12, 0
16,1:6, 6, 16, -8, -18, -8, -8, -16, 0, -2
9,-3:6, 6, 16, -8, -8, -18, -18, -4, -22, -6
9,-3:6, 6, 16, -8, -8, -18, -18, -4, -22, -4
9,-3:6, 6, 16, -8, -8, -18, -18, -4, -22, -2
5,2:6, 6, 16, -8, -8, -16, -2, -14, 2, -2
7,17:-4, -14, -12, -2, 14, -2, 0, -12, 2, -10, 2
7,17:-4, -14, -12, -2, 14, -2, 0, -12, 2, 2, -10
4,-1:-4, -14, -12, 10, 10, 8, 20, 6, 6, 18, -10
4,-1:-4, -14, -12, 10, 10, 8, 20, 6, 6, 18, -8
4,-1:-4, -14, -12, 10, 10, 8, 20, 6, 6, 18, -6
3,16:-4, -14, -12, 10, 20, 10, 20, 20, 22, 12, 32
24,-3:-4, -14, -12, 14, -12, -14, -2, -16, -16, -8, -14
24,-3:-4, -14, -12, 14, -12, -14, -2, -16, -16, -8, -6
24,-3:-4, -14, -12, 14, -12, -14, -2, -16, -16, -2, -8
24,-3:-4, -14, -12, 14, -12, -14, -2, -16, -16, -2, -2
24,-3:-4, -14, -12, 14, -12, -14, -2, -16, -16, -2, 0
24,-3:-4, -14, -12, 14, -12, -14, -2, -16, -16, 2, -2
24,-3:-4, -14, -12, 14, -12, -14, -2, -16, -16, 2, 0
24,-3:-4, -14, -12, 14, -12, -14, -2, -16, -16, 2, 2
16,10:-4, -14, -12, 14, -12, -14, -2, 2, -18, -10, -4
18,9:-4, -14, -12, 14, -12, -14, -2, 2, -2, -2, -10
23,7:-4, -14, -12, 14, -12, -4, -10, -22, -2, -4, -4
23,7:-4, -14, -12, 14, -12, -4, -10, -22, -2, -4, -2
23,7:-4, -14, -12, 14, -12, -4, -10, -2, -4, -4, -22
4,-1:-4, -14, -8, 10, 10, 8, 20, 6, 6, 14, 8
4,-1:-4, -14, -8, 10, 10, 8, 20, 6, 6, 14, 16
4,-1:-4, -14, -8, 10, 10, 8, 20, 6, 6, 20, 14
4,-1:-4, -14, -8, 10, 10, 8, 20, 6, 6, 20, 20
4,-1:-4, -14, -8, 10, 10, 8, 20, 6, 6, 20, 22
4,-1:-4, -14, -8, 10, 10, 8, 20, 6, 6, 24, 20
4,-1:-4, -14, -8, 10, 10, 8, 20, 6, 6, 24, 22
4,-1:-4, -14, -8, 10, 10, 8, 20, 6, 6, 24, 24
-4,12:-4, -14, -8, 10, 10, 8, 20, 24, 4, 12, 18
-2,11:-4, -14, -8, 10, 10, 8, 20, 24, 20, 20, 12
3,9:-4, -14, -8, 10, 10, 18, 12, 0, 20, 18, 18
3,9:-4, -14, -8, 10, 10, 18, 12, 0, 20, 18, 20
3,9:-4, -14, -8, 10, 10, 18, 12, 20, 18, 18, 0
-13,19:-4, -14, -8, 10, 20, 20, 22, 10, 24, 12, 24
-13,19:-4, -14, -8, 10, 20, 20, 22, 10, 24, 24, 12
0,12:-4, -14, -8, 20, 10, 10, 16, 8, 0, 6, 22
-1,6:-4, -14, -8, 20, 10, 10, 16, 24, 10, 24, 34
-1,6:-4, -14, -8, 20, 10, 10, 16, 24, 10, 24, 38
-17,14:-4, -14, -8, 20, 10, 10, 24, 14, 22, 14, 24
-6,15:-4, -14, -8, 20, 12, 10, 10, 8, 18, 30, 14
-6,15:-4, -14, -8, 20, 12, 10, 10, 18, 14, 30, 8
-6,15:-4, -14, -8, 20, 12, 10, 10, 18, 14, 30, 10
-10,3:-4, -14, -8, 20, 12, 10, 12, 24, 20, 32, 24
-6,15:-4, -14, -8, 20, 12, 10, 18, 12, 6, 30, 8
-6,15:-4, -14, -8, 20, 12, 10, 18, 12, 6, 30, 10
-6,15:-4, -14, -8, 20, 12, 10, 18, 12, 6, 30, 12
-8,13:-4, -14, -8, 20, 12, 10, 18, 12, 10, 32, 24
1,12:-4, -14, -8, 20, 12, 12, 12, 10, 8, 0, 12
-9,8:-4, -14, -8, 20, 12, 18, 22, 18, 18, 28, 18
-17,13:-4, -14, -8, 20, 12, 28, 22, 30, 24, 28, 32
-11,3:-4, -14, -8, 20, 22, 10, 10, 4, -4, 16, 16
-16,16:-4, -14, -8, 20, 22, 10, 10, 24, 6, 24, 8
-16,16:-4, -14, -8, 20, 22, 10, 10, 24, 6, 24, 10
-16,16:-4, -14, -8, 20, 22, 10, 10, 24, 6, 24, 12
-10,13:-4, -14, -8, 20, 22, 10, 12, 18, 38, 20, 10
-10,13:-4, -14, -8, 20, 22, 10, 12, 18, 38, 20, 14
-16,16:-4, -14, -8, 20, 22, 10, 24, 6, 14, 24, 8
-16,16:-4, -14, -8, 20, 22, 10, 24, 6, 14, 24, 10
-16,16:-4, -14, -8, 20, 22, 10, 24, 6, 14, 24, 12
-17,12:-4, -14, -8, 20, 22, 10, 24, 12, 28, 22, 38
-17,12:-4, -14, -8, 20, 22, 10, 24, 12, 28, 22, 40
-17,12:-4, -14, -8, 20, 22, 10, 24, 12, 28, 38, 22
-17,12:-4, -14, -8, 20, 22, 10, 24, 12, 28, 38, 24
-16,16:-4, -14, -8, 20, 22, 10, 24, 24, 16, 12, 12
-16,16:-4, -14, -8, 20, 22, 10, 24, 24, 16, 12, 16
-16,16:-4, -14, -8, 20, 22, 10, 24, 24, 16, 12, 22
-16,16:-4, -14, -8, 20, 22, 10, 24, 24, 16, 18, 18
-16,16:-4, -14, -8, 20, 22, 10, 24, 24, 16, 18, 22
-17,12:-4, -14, -8, 20, 22, 10, 24, 28, 22, 38, 12
-6,6:-4, -14, -8, 20, 30, 6, 6, -2, 4, 2, 12
-6,6:-4, -14, -8, 20, 30, 6, 6, -2, 4, 2, 22
11,8:-4, -14, 10, -2, -12, -12, -10, 20, 10, 12, 4
14,13:-4, -14, 10, -2, -10, -12, -4, -10, -12, 8, 12
14,13:-4, -14, 10, -2, -10, -12, -4, -10, -12, 8, 14
14,13:-4, -14, 10, -2, -10, -12, -4, -10, -12, 8, 16
4,6:-4, -14, 10, -2, -10, 8, 20, 10, 10, 2, 4
4,6:-4, -14, 10, -2, -10, 8, 20, 10, 10, 8, 4
1,10:-4, -14, 10, -2, 0, 20, 10, 2, -6, 20, 14
8,16:-4, -14, 10, -2, 0, 20, 20, 30, 28, 4, 10
12,18:-4, -14, 10, -2, 6, 20, 10, 20, 6, 8, 8
9,8:-4, -14, 10, 10, 2, 6, 0, 12, 0, 16, 12
9,8:-4, -14, 10, 10, 2, 6, 0, 12, 0, 16, 16
-19,17:-4, -14, 10, 10, 2, 6, 2, 32, 38, 38, 22
-19,17:-4, -14, 10, 10, 2, 6, 2, 32, 38, 38, 24
-19,17:-4, -14, 10, 10, 2, 6, 2, 32, 38, 38, 26
-19,17:-4, -14, 10, 10, 2, 6, 2, 36, 38, 38, 22
-19,17:-4, -14, 10, 10, 2, 6, 2, 36, 38, 38, 32
8,-1:-4, -14, 10, 10, 2, 10, 6, 8, 0, 18, 0
8,-1:-4, -14, 10, 10, 2, 10, 6, 8, 10, 0, 8
8,-1:-4, -14, 10, 10, 2, 10, 6, 8, 10, 0, 18
2,6:-4, -14, 10, 10, 2, 18, 18, 6, 4, -6, 12
2,6:-4, -14, 10, 10, 2, 18, 18, 6, 4, -6, 16
2,6:-4, -14, 10, 10, 2, 18, 18, 6, 4, 12, -6
-4,12:-4, -14, 10, 10, 8, 20, 24, 4, 12, 18, -8
-4,12:-4, -14, 10, 10, 8, 20, 24, 4, 12, 18, -6
-4,12:-4, -14, 10, 10, 8, 20, 24, 4, 12, 18, -4
-2,11:-4, -14, 10, 10, 8, 20, 24, 20, 20, 12, -8
-2,11:-4, -14, 10, 10, 8, 20, 24, 20, 20, 12, -6
-2,11:-4, -14, 10, 10, 8, 20, 24, 20, 20, 12, -4
-1,8:-4, -14, 10, 10, 16, 20, 0, 8, 24, 18, 2
0,16:-4, -14, 10, 10, 16, 20, 0, 24, 26, 32, 20
-4,7:-4, -14, 10, 10, 16, 20, 6, 24, 2, 0, 8
-4,7:-4, -14, 10, 10, 16, 20, 6, 24, 12, 2, 4
-4,7:-4, -14, 10, 10, 16, 20, 6, 24, 12, 2, 6
-4,7:-4, -14, 10, 10, 16, 20, 6, 24, 12, 2, 8
-6,14:-4, -14, 10, 10, 16, 20, 14, 6, -4, -8, 20
-6,14:-4, -14, 10, 10, 16, 20, 14, 6, -4, 20, -8
-6,14:-4, -14, 10, 10, 16, 20, 14, 6, -4, 20, 0
7,3:-4, -14, 10, 10, 16, 20, 18, 16, 2, -6, 6
7,3:-4, -14, 10, 10, 16, 20, 18, 16, 2, -6, 10
1,3:-4, -14, 10, 10, 18, 4, 20, 14, 0, 4, 16
1,3:-4, -14, 10, 10, 18, 4, 20, 14, 0, 4, 26
3,9:-4, -14, 10, 10, 18, 12, 0, 20, 18, 18, -8
3,9:-4, -14, 10, 10, 18, 12, 0, 20, 18, 18, -6
3,9:-4, -14, 10, 10, 18, 12, 0, 20, 18, 18, -4
6,-2:-4, -14, 10, 10, 18, 12, 14, -2, -8, 0, -6
-3,6:-4, -14, 10, 10, 18, 12, 14, -2, 4, -4, 10
7,2:-4, -14, 10, 20, 10, 10, 8, 20, 6, 6, 18
7,2:-4, -14, 10, 20, 10, 10, 8, 20, 6, 18, 6
20,10:-4, -14, 14, -2, -12, -12, -6, -14, -22, -16, 0
19,4:-4, -14, 14, -2, -12, -12, -6, 2, -12, 2, 12
19,4:-4, -14, 14, -2, -12, -12, -6, 2, -12, 2, 16
3,12:-4, -14, 14, -2, -12, -12, 2, -8, 0, -8, 2
14,13:-4, -14, 14, -2, -10, -12, -12, -14, -4, 8, -8
14,13:-4, -14, 14, -2, -10, -12, -12, -4, -8, 8, -14
14,13:-4, -14, 14, -2, -10, -12, -12, -4, -8, 8, -12
10,1:-4, -14, 14, -2, -10, -12, -10, 2, -2, 10, 2
14,13:-4, -14, 14, -2, -10, -12, -4, -10, -16, 8, -14
14,13:-4, -14, 14, -2, -10, -12, -4, -10, -16, 8, -12
14,13:-4, -14, 14, -2, -10, -12, -4, -10, -16, 8, -10
12,11:-4, -14, 14, -2, -10, -12, -4, -10, -12, 10, 2
21,10:-4, -14, 14, -2, -10, -10, -10, -12, -14, -22, -10
11,6:-4, -14, 14, -2, -10, -4, 0, -4, -4, 6, -4
3,11:-4, -14, 14, -2, -10, 6, 0, 8, 2, 6, 10
9,1:-4, -14, 14, -2, 0, -12, -12, -18, -26, -6, -6
4,14:-4, -14, 14, -2, 0, -12, -12, 2, -16, 2, -14
4,14:-4, -14, 14, -2, 0, -12, -12, 2, -16, 2, -12
4,14:-4, -14, 14, -2, 0, -12, -12, 2, -16, 2, -10
10,11:-4, -14, 14, -2, 0, -12, -10, -4, 16, -2, -12
10,11:-4, -14, 14, -2, 0, -12, -10, -4, 16, -2, -8
4,14:-4, -14, 14, -2, 0, -12, 2, -16, -8, 2, -14
4,14:-4, -14, 14, -2, 0, -12, 2, -16, -8, 2, -12
4,14:-4, -14, 14, -2, 0, -12, 2, -16, -8, 2, -10
3,10:-4, -14, 14, -2, 0, -12, 2, -10, 6, 0, 16
3,10:-4, -14, 14, -2, 0, -12, 2, -10, 6, 0, 18
3,10:-4, -14, 14, -2, 0, -12, 2, -10, 6, 16, 0
3,10:-4, -14, 14, -2, 0, -12, 2, -10, 6, 16, 2
4,14:-4, -14, 14, -2, 0, -12, 2, 2, -6, -10, -10
4,14:-4, -14, 14, -2, 0, -12, 2, 2, -6, -10, -6
4,14:-4, -14, 14, -2, 0, -12, 2, 2, -6, -10, 0
4,14:-4, -14, 14, -2, 0, -12, 2, 2, -6, -4, -4
4,14:-4, -14, 14, -2, 0, -12, 2, 2, -6, -4, 0
3,10:-4, -14, 14, -2, 0, -12, 2, 6, 0, 16, -10
14,4:-4, -14, 14, -2, 8, -16, -16, -24, -18, -20, -10
14,4:-4, -14, 14, -2, 8, -16, -16, -24, -18, -20, 0
-5,3:-4, -12, -14, -4, -2, 6, 4, 2, 8, 10, 12
-11,6:-4, -12, -14, -4, 4, 2, 8, 6, 14, 8, -6
-11,6:-4, -12, -14, -4, 4, 2, 8, 6, 14, 8, 2
5,-5:-4, -12, -14, 4, -6, -14, 6, 6, 10, -8, 6
5,-5:-4, -12, -14, 4, -6, -14, 6, 6, 10, -8, 10
5,-5:-4, -12, -14, 4, -6, -14, 6, 6, 10, 6, -8
15,-6:-4, -12, -14, 4, -6, -8, 4, -10, -10, -4, 2
4,13:-4, -12, -8, -18, -20, -4, -4, 8, 0, 6, 18
14,-17:-4, -12, -8, -18, -14, -18, -6, -20, -20, 2, 4
14,-17:-4, -12, -8, -18, -14, -18, -6, -20, 2, 4, -20
13,8:-4, -12, -8, -18, -14, -10, -10, -2, 8, -2, -18
13,-7:-4, -12, -8, -18, -14, -8, -14, -26, -8, -2, 0
13,-7:-4, -12, -8, -18, -14, -8, -14, -26, -8, -2, 2
13,-7:-4, -12, -8, -18, -14, -8, -14, -26, -8, -2, 4
13,-7:-4, -12, -8, -18, -14, -8, -14, -26, -6, 2, 4
11,-9:-4, -12, -8, -18, -14, -8, -14, -8, -28, -20, 2
11,-9:-4, -12, -8, -18, -14, -8, -14, -8, -28, -20, 4
11,-9:-4, -12, -8, -18, -14, -8, -14, -8, -28, -20, 6
11,-9:-4, -12, -8, -18, -14, -8, -14, -8, -28, 2, -20
9,-9:-4, -12, -8, -14, -22, -22, -22, -18, 0, -16, -2
9,-9:-4, -12, -8, -14, -22, -22, -22, -18, 0, -16, 2
9,-9:-4, -12, -8, -14, -22, -22, -22, -18, 0, -2, -16
1,-9:-4, -12, -8, -14, -22, 2, 4, -12, -20, -8, -18
1,-9:-4, -12, -8, -14, -22, 2, 4, -12, -20, -8, -16
1,-9:-4, -12, -8, -14, -22, 2, 4, -12, -20, -8, -14
9,-9:-4, -12, -8, -14, -20, -22, -22, 0, -18, -16, 0
9,-9:-4, -12, -8, -14, -20, -22, -22, 0, -18, -16, 10
9,-9:-4, -12, -8, -14, -20, -22, -22, 0, -18, 10, -16
9,-8:-4, -12, -8, -14, -20, -20, -4, 2, -8, -2, 2
9,-8:-4, -12, -8, -14, -20, -20, -4, 2, -8, -2, 4
9,-8:-4, -12, -8, -14, -20, -20, -4, 2, -8, -2, 6
11,-7:-4, -12, -8, -14, -20, -20, -2, -16, -16, 2, -2
11,-7:-4, -12, -8, -14, -20, -20, -2, -16, -16, 2, 2
1,-9:-4, -12, -8, -14, -20, -20, 2, 4, -8, -8, -18
1,-9:-4, -12, -8, -14, -20, -20, 2, 4, -8, -8, -16
1,-9:-4, -12, -8, -14, -20, -20, 2, 4, -8, -8, -14
