-2,-1:-4, -6, -14, 6, 6, 12, 16
-2,-1:-4, -6, -14, 6, 6, 12, 20
-2,-1:-4, -6, 6, 6, 12, 16, -14
-2,-1:-4, -6, 6, 6, 12, 16, -4
12,-5:-4, 2, 6, 0, -4, -10, 4
12,-5:-4, 2, 6, 0, -4, -10, 6
12,-5:-4, 2, 6, 0, -4, -10, 8
12,-5:-4, 2, 6, 0, -4, 4, -10
0,-3:-4, 4, -2, -12, 6, 4, -12
-2,-1:-4, 4, 6, 6, 12, 16, -14
-2,2:-4, -12, -4, -4, -10, -18, -8, -10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 12
-2,-1:-4, -6, -14, 6, 6, 12, 18, 14
0,-3:-4, -6, 6, 0, -8, -4, 10, -8
0,-3:-4, -6, 6, 0, -8, -4, 10, -4
13,19:-4, 2, 2, -14, -10, 4, -2, -2
13,19:-4, 2, 2, -14, -10, 4, -2, 0
9,-1:-4, 2, 2, -14, 6, -12, -18, -18
9,-1:-4, 2, 2, -14, 6, -12, -18, -16
12,-5:-4, 2, 6, 0, -4, -12, 4, -12
12,-5:-4, 2, 6, 0, -4, -12, 4, -6
12,-5:-4, 2, 6, 0, -4, -10, 12, 6
12,-5:-4, 2, 6, 0, -4, -10, 12, 8
12,-5:-4, 2, 6, 0, -4, -10, 12, 10
8,2:-4, 2, 6, 6, 12, -14, -20, 16
8,2:-4, 2, 6, 6, 12, -14, -20, 20
8,2:-4, 2, 6, 6, 12, -14, 16, -20
8,2:-4, 2, 6, 6, 12, -14, 16, -16
-5,4:6, 6, -4, -4, -4, 10, 4, 12
-5,4:6, 6, -4, -4, -4, 10, 4, 14
-5,4:6, 6, -4, -4, -4, 10, 4, 16
-16,15:6, 6, -4, 2, 10, -2, 14, 22
-16,15:6, 6, -4, 2, 10, -2, 14, 24
-13,11:6, 6, 8, -4, -4, 10, 14, 6
-9,6:6, 6, 14, 10, 4, 16, 10, 18
-9,6:6, 6, 14, 10, 4, 16, 10, 20
4,17:6, 6, 14, 10, 4, 16, 10, 22
-5,18:-4, -14, 14, -2, -12, -6, 2, -10, 12, 6, 16
14,7:-4, -14, 14, -2, -10, 4, -8, 10, 0, 0, 4
22,3:-4, -14, 14, -2, 0, -12, -16, 8, -2, -4, -6
22,3:-4, -14, 14, -2, 0, -12, -16, 8, -2, -4, -2
-1,17:-4, -14, 14, -2, 0, -12, -12, 2, 6, -2, 16
-2,14:-4, -14, 14, -2, 0, -12, 2, 6, -2, -8, 6
-2,14:-4, -14, 14, -2, 0, -12, 2, 6, -2, 6, -8
12,28:-4, -14, 14, -2, 0, -6, -4, 0, 14, 8, 8
12,28:-4, -14, 14, -2, 0, -6, -4, 0, 14, 8, 10
8,8:-4, -14, 14, -2, 0, -6, -4, 16, -2, -8, -8
8,8:-4, -14, 14, -2, 0, -6, -4, 16, -2, -8, -6
-9,20:-4, -14, 14, -2, 0, 2, -6, 8, -4, 12, 20
-9,20:-4, -14, 14, -2, 0, 2, -6, 8, -4, 12, 22
6,8:-4, -14, 14, -2, 6, -2, -2, 4, 8, 2, -12
2,9:-4, -14, 14, -2, 6, 2, -4, 8, 2, 0, 0
2,9:-4, -14, 14, -2, 6, 2, -4, 8, 2, 0, 2
2,9:-4, -14, 14, -2, 6, 2, -4, 8, 2, 0, 4
2,9:-4, -14, 14, -2, 6, 2, -4, 8, 2, 4, 6
2,9:-4, -14, 14, -2, 6, 2, -4, 8, 2, 6, 2
2,9:-4, -14, 14, -2, 6, 2, -4, 8, 2, 6, 6
31,-12:-4, -14, 14, -2, 8, -16, -16, -8, -12, -8, -34
16,-2:-4, -12, -14, -4, -4, -10, -2, -8, 0, -14, -18
-2,-1:-4, -12, -14, -4, -4, 0, -10, 6, 6, 12, -2
-2,-1:-4, -12, -14, -4, -4, 0, 6, 6, 12, 16, -6
-2,-1:-4, -12, -14, -4, -4, 0, 6, 6, 12, 16, -4
-2,-1:-4, -12, -14, -4, -4, 0, 6, 6, 12, 16, -2
-2,-1:-4, -12, -14, -4, -2, -8, 6, 6, 12, 16, -6
-2,-1:-4, -12, -14, -4, -2, -8, 6, 6, 12, 16, -4
-2,-1:-4, -12, -14, -4, -2, -8, 6, 6, 12, 16, -2
9,4:-4, -12, -14, -4, 2, -6, -2, -8, -6, 4, 14
9,4:-4, -12, -14, -4, 2, -6, -2, -8, -6, 4, 22
9,4:-4, -12, -14, -4, 2, -6, -2, -8, -6, 14, 4
15,23:-4, -12, -14, -4, 2, 6, -12, 6, 0, -4, -2
15,23:-4, -12, -14, -4, 2, 6, -12, 6, 0, -4, 0
15,23:-4, -12, -14, -4, 2, 6, -12, 6, 0, -4, 2
16,26:-4, -12, -14, -4, 2, 6, -12, 6, 0, 0, 8
-7,4:-4, -12, -14, -4, 4, 2, -2, 8, 8, 20, 22
8,-4:-4, -12, -14, 4, -6, -14, 2, 6, 4, -18, -10
-2,-1:-4, -12, -14, 4, -6, -8, -10, -18, -30, -26, -12
-2,-1:-4, -12, -14, 4, -6, -8, -10, -18, -2, -2, -30
6,8:-4, -12, -14, 4, -6, -8, -2, 6, 0, 14, 0
5,2:-4, -12, -14, 4, -6, -8, -2, 6, 6, 6, -2
22,4:-4, -12, -14, 4, -6, 0, 0, -10, -16, -8, 2
22,4:-4, -12, -14, 4, -6, 0, 0, -10, -16, -8, 4
22,4:-4, -12, -14, 4, -6, 0, 0, -10, -16, -8, 6
8,4:-4, -12, -14, 4, -6, 6, 6, 10, -4, -4, 6
8,4:-4, -12, -14, 4, -6, 6, 6, 10, -4, -4, 10
8,4:-4, -12, -14, 4, -6, 6, 6, 10, -4, 6, -4
8,4:-4, -12, -14, 4, -6, 6, 6, 10, -4, 6, -2
8,4:-4, -12, -14, 4, -6, 6, 6, 10, -4, 6, 0
-2,-1:-4, -12, -14, 4, 4, -6, 6, 6, 12, 16, -4
-2,-1:-4, -12, -14, 4, 4, -6, 6, 6, 12, 16, -2
-2,-1:-4, -12, -14, 4, 4, -6, 6, 6, 12, 16, 0
-7,4:-4, -12, -14, 4, 4, 4, 12, 8, 6, 14, 6
-2,-1:-4, -12, -14, 4, 4, 6, 6, 12, 4, 6, 0
-2,-1:-4, -12, -14, 4, 4, 6, 6, 12, 4, 6, 4
-2,-1:-4, -12, -14, 4, 4, 6, 6, 12, 10, 10, 18
-2,-1:-4, -12, -14, 4, 4, 6, 6, 12, 10, 12, 2
-2,-1:-4, -12, -14, 4, 4, 6, 6, 12, 10, 16, 2
-2,-1:-4, -12, -14, 4, 6, 6, 12, -6, -8, 16, 0
-2,-1:-4, -12, -14, 4, 6, 6, 12, -6, 10, 12, 6
-2,-1:-4, -12, -14, 4, 6, 6, 12, -6, 10, 16, -2
-2,-1:-4, -12, -14, 4, 6, 6, 12, 18, 8, 8, 8
-2,-1:-4, -12, -14, 4, 6, 6, 12, 18, 8, 8, 12
-2,-1:-4, -12, -14, 4, 6, 6, 12, 18, 18, 2, -10
-2,-1:-4, -12, -14, 4, 6, 6, 12, 18, 18, 2, -2
10,-9:-4, -12, -8, -18, -14, -10, -10, -2, 8, -26, -2
10,-9:-4, -12, -8, -18, -14, -10, -10, -2, 8, -26, 2
4,6:-4, -12, -8, -18, -4, -2, -2, -4, -6, 4, -14
0,-7:-4, -12, -8, -14, -22, -22, -16, -16, -14, 6, -12
0,-7:-4, -12, -8, -14, -22, -22, -16, -16, -14, 6, -10
12,-9:-4, -12, -8, -14, -20, -20, -2, -16, -8, -4, 4
12,-9:-4, -12, -8, -14, -20, -20, -2, -16, -8, 2, 6
11,-5:-4, -12, -8, -14, -20, -20, 2, 4, -2, -20, 0
-4,-4:-4, -12, -8, -14, -10, -22, 2, -8, -12, -16, -2
10,-9:-4, -12, -8, -14, -10, -2, 8, -6, -14, -10, -26
12,0:-4, -12, -8, -14, 0, -20, -22, -2, -14, -36, -10
12,0:-4, -12, -8, -14, 0, -20, -22, -2, -14, -36, -8
12,0:-4, -12, -8, -14, 0, -20, -22, -2, -14, -36, -6
23,-4:-4, -12, -8, -14, 0, -20, -22, -2, -14, -30, -36
12,0:-4, -12, -8, -14, 0, -20, -22, -2, -14, -10, -36
-2,4:-4, -12, -8, -14, 0, -20, -16, -14, -10, -10, 4
-3,1:-4, -12, -8, -14, 0, -20, -16, -14, -10, -4, -12
-3,1:-4, -12, -8, -14, 0, -20, -16, -14, -10, -4, -10
-3,1:-4, -12, -8, -14, 0, -20, -16, -14, -10, -4, -8
-2,4:-4, -12, -8, -14, 0, -20, -16, -14, -10, 4, -10
-2,4:-4, -12, -8, -14, 0, -20, -16, -14, -10, 4, -6
22,1:-4, -12, -8, -14, 0, -14, -8, -16, -26, -32, -26
22,1:-4, -12, -8, -14, 0, -14, -8, -16, -26, -32, -24
22,1:-4, -12, -8, -14, 0, -14, -8, -16, -26, -32, -22
6,-8:-4, -12, -8, -14, 2, 4, -24, -28, -30, -6, -22
7,5:-4, -12, -8, -4, -14, -20, -14, -16, -6, -4, 8
7,5:-4, -12, -8, -4, -14, -20, -14, -16, -6, 4, -4
6,2:-4, -12, -8, -4, -14, -20, -14, -16, -6, 6, 10
6,2:-4, -12, -8, -4, -14, -20, -14, -16, -6, 6, 12
6,2:-4, -12, -8, -4, -14, -20, -14, -16, -6, 6, 14
10,6:-4, -12, -8, -4, -14, -10, -22, -18, -14, -2, -6
13,-16:-4, -12, -8, -4, -14, -10, -22, -16, -4, -22, -20
16,11:-4, -12, -8, -4, -4, 2, -10, -20, -12, 8, 4
16,11:-4, -12, -8, -4, -4, 2, -10, -20, -12, 8, 14
8,-8:-4, -12, -8, -4, -4, 2, -10, -20, -8, -18, -4
8,-8:-4, -12, -8, -4, -4, 2, -10, -20, -8, -18, 6
8,-8:-4, -12, -8, -4, -4, 2, -10, -20, -8, -4, -18
2,11:-4, -12, -8, -4, -2, -2, -4, 8, 8, -4, 0
2,11:-4, -12, -8, -4, -2, -2, -4, 8, 8, -4, 2
-1,-4:-4, -12, -4, -8, -6, -16, -16, -16, -2, -8, 0
-1,-4:-4, -12, -4, -8, -6, -16, -16, -16, -2, -8, 2
-1,-4:-4, -12, -4, -8, -6, -16, -16, -16, -2, -8, 4
-12,7:-4, -12, -4, -8, -6, -16, -10, -2, -14, 2, 10
-12,7:-4, -12, -4, -8, -6, -16, -10, -2, -14, 2, 12
-9,3:-4, -12, -4, -8, -6, -4, -16, -16, -2, 2, -6
-5,-2:-4, -12, -4, -8, -6, 2, -2, -8, 4, -2, 6
-5,-2:-4, -12, -4, -8, -6, 2, -2, -8, 4, -2, 8
8,9:-4, -12, -4, -8, -6, 2, -2, -8, 4, -2, 10
-2,2:-4, -12, -4, -4, -10, -18, -8, -14, -10, -18, -8
-2,2:-4, -12, -4, -4, -10, -18, -8, -14, -10, -18, -4
-1,5:-4, -12, -4, -4, -10, -18, -8, -14, -10, -18, 4
-2,2:-4, -12, -4, -4, -10, -18, -8, -14, -10, -4, -18
-2,2:-4, -12, -4, -4, -10, -18, -8, -14, -10, -4, -8
-1,5:-4, -12, -4, -4, -10, -18, -8, -14, -10, 4, -18
-1,5:-4, -12, -4, -4, -10, -18, -8, -14, -10, 4, -8
4,0:-4, -12, -4, -4, -10, -18, -8, -14, -2, -14, -6
1,11:-4, -12, -4, -4, -10, -18, -8, -10, 4, 6, 8
-2,2:-4, -12, -4, -4, -10, -18, -8, -8, -16, -12, -4
-2,2:-4, -12, -4, -4, -10, -18, -8, -8, -10, -12, -16
-2,2:-4, -12, -4, -4, -10, -18, -8, -8, -10, -10, -16
-2,2:-4, -12, -4, -4, -10, -18, -8, -8, -10, -10, -14
-2,2:-4, -12, -4, -4, -10, -18, -8, -8, -10, -10, -12
-1,5:-4, -12, -4, -4, -10, -18, -8, -8, -10, 4, -14
-2,2:-4, -12, -4, -4, -10, -18, -8, -8, -8, -18, -16
-2,2:-4, -12, -4, -4, -10, -18, -8, -8, -8, -18, -14
-2,2:-4, -12, -4, -4, -10, -18, -8, -8, -8, -18, -12
-1,5:-4, -12, -4, -4, -10, -18, -8, -8, -8, 4, -14
-1,5:-4, -12, -4, -4, -10, -18, -8, -8, -8, 4, -12
-1,5:-4, -12, -4, -4, -10, -18, -8, -8, -8, 4, -10
0,8:-4, -12, -4, -4, -10, -18, -8, -8, 4, 6, -12
-2,2:-4, -12, -4, -4, -10, -18, -8, -6, -16, -6, -12
-2,2:-4, -12, -4, -4, -10, -18, -8, -6, -16, -6, -10
-2,2:-4, -12, -4, -4, -10, -18, -8, -6, -16, -6, -8
-1,5:-4, -12, -4, -4, -10, -18, -8, -6, -16, 4, -14
-1,5:-4, -12, -4, -4, -10, -18, -8, -6, -16, 4, -12
-1,5:-4, -12, -4, -4, -10, -18, -8, -6, -16, 4, -10
-2,2:-4, -12, -4, -4, -10, -18, -8, -6, -6, -4, -12
0,8:-4, -12, -4, -4, -10, -18, -8, -6, 4, 6, -12
0,8:-4, -12, -4, -4, -10, -18, -8, -6, 4, 6, -10
0,8:-4, -12, -4, -4, -10, -18, -8, -6, 4, 6, -8
-1,5:-4, -12, -4, -4, -10, -18, -8, 4, -14, -10, -2
1,11:-4, -12, -4, -4, -10, -18, -8, 4, 6, 8, -10
14,1:-4, -12, -4, -4, -10, -8, -8, -2, 2, -4, 2
14,1:-4, -12, -4, -4, -10, -8, -8, -2, 2, -2, 0
14,1:-4, -12, -4, -4, -10, -4, -8, -8, 2, -2, 2
14,1:-4, -12, -4, -4, -10, -4, -8, -8, 2, -2, 6
15,-9:-4, -12, -4, -4, 0, -10, -12, -28, -22, -26, -4
15,-9:-4, -12, -4, -4, 0, -10, -12, -28, -22, -26, 0
15,-9:-4, -12, -4, -4, 0, -10, -12, -28, -22, -4, -26
14,-12:-4, -12, -4, -4, 0, -10, -12, -28, -22, -2, 2
14,-12:-4, -12, -4, -4, 0, -10, -12, -28, -22, -2, 4
14,-12:-4, -12, -4, -4, 0, -10, -12, -28, -22, -2, 6
15,-9:-4, -12, -4, -4, 0, -10, -12, -28, -14, -26, -16
15,-9:-4, -12, -4, -4, 0, -10, -12, -28, -14, -26, -14
15,-9:-4, -12, -4, -4, 0, -10, -12, -28, -14, -26, -12
14,-12:-4, -12, -4, -4, 0, -10, -12, -28, -14, -8, -14
14,-12:-4, -12, -4, -4, 0, -10, -12, -28, -14, -8, -12
14,-12:-4, -12, -4, -4, 0, -10, -12, -28, -14, -8, -10
14,-12:-4, -12, -4, -4, 0, -10, -12, -28, -12, -4, -12
14,-12:-4, -12, -4, -4, 0, -10, -12, -28, -12, -4, -10
14,-12:-4, -12, -4, -4, 0, -10, -12, -28, -12, -4, -8
14,-12:-4, -12, -4, -4, 0, -10, -12, -12, -12, -4, -30
14,-12:-4, -12, -4, -4, 0, -10, -12, -12, -12, -4, -28
14,-12:-4, -12, -4, -4, 0, -10, -12, -12, -12, -4, -26
11,9:-4, -12, -4, -4, 0, 6, 6, 0, -10, 10, 6
11,9:-4, -12, -4, -4, 0, 6, 6, 0, -10, 10, 8
11,9:-4, -12, -4, -4, 0, 6, 6, 6, 0, -10, 10
3,0:-4, -12, -4, -2, 6, 4, 2, 4, -8, -12, 2
11,3:-4, -12, -4, 2, 2, -12, 8, -10, -16, -20, -18
11,3:-4, -12, -4, 2, 2, -12, 8, -10, -16, -20, -16
11,3:-4, -12, -4, 2, 2, -12, 8, -10, -16, -20, -14
12,6:-4, -12, -4, 2, 2, -12, 8, -10, -16, -16, -8
10,15:-4, -12, -4, 2, 6, 10, -14, 12, 4, -8, 20
-2,-5:-4, -12, -4, 2, 6, 10, -14, 12, 14, 2, 10
-2,-5:-4, -12, -4, 2, 6, 10, 12, 14, 2, 10, -14
2,12:-4, -12, 4, -6, -14, 6, 10, 6, -6, 8, 6
6,8:-4, -12, 4, -6, -8, -2, 6, 0, 14, 0, -14
6,8:-4, -12, 4, -6, -8, -2, 6, 0, 14, 0, -4
3,-9:-4, -12, 4, -6, 0, 6, 10, -30, -16, -8, -22
3,-9:-4, -12, 4, -6, 0, 6, 10, -16, -8, -22, -36
14,7:-4, -12, 4, -6, 2, 2, 4, 4, 4, 4, -16
4,5:-4, -12, 4, 4, -8, -18, -20, 6, 6, 12, 16
4,5:-4, -12, 4, 4, -8, -18, -20, 6, 6, 12, 20
10,11:-4, -12, 4, 4, -8, -14, -20, 2, -10, -14, -22
10,11:-4, -12, 4, 4, -8, -14, -20, 2, -10, -14, -20
10,11:-4, -12, 4, 4, -8, -14, -20, 2, -10, -14, -18
7,-11:-4, -12, 4, 4, -8, -2, -12, -8, 2, -2, -8
7,-11:-4, -12, 4, 4, -8, -2, -12, -8, 2, -2, -6
7,-11:-4, -12, 4, 4, -8, -2, -12, -8, 2, -2, -4
8,-8:-4, -12, 4, 4, -8, -2, -12, -4, -8, -18, 2
8,-8:-4, -12, 4, 4, -8, -2, -12, -4, -8, -18, 4
8,-8:-4, -12, 4, 4, -8, -2, -12, -4, -8, -18, 6
7,-11:-4, -12, 4, 4, -8, -2, -12, -4, -8, 10, 4
7,-11:-4, -12, 4, 4, -8, -2, -12, -4, -8, 10, 6
7,-11:-4, -12, 4, 4, -8, -2, -12, -4, -8, 10, 8
7,-11:-4, -12, 4, 4, -8, -2, -12, -4, -2, -12, -4
7,-11:-4, -12, 4, 4, -8, -2, -12, -4, -2, -4, -4
7,-11:-4, -12, 4, 4, -8, -2, -12, -4, -2, -4, -2
7,-11:-4, -12, 4, 4, -8, -2, -12, -4, -2, -4, 0
8,-8:-4, -12, 4, 4, -8, -2, -12, 0, -8, -18, -4
8,-8:-4, -12, 4, 4, -8, -2, -12, 0, -8, -18, -2
8,-8:-4, -12, 4, 4, -8, -2, -12, 0, -8, -18, 0
7,-11:-4, -12, 4, 4, -8, -2, -12, 0, -8, 4, -2
7,-11:-4, -12, 4, 4, -8, -2, -12, 0, -8, 4, 0
7,-11:-4, -12, 4, 4, -8, -2, -12, 0, -8, 4, 2
4,-5:-4, -12, 4, 4, 4, 10, 4, 4, 10, -10, 4
4,-5:-4, -12, 4, 4, 4, 10, 4, 4, 10, -10, 8
2,2:-4, -12, 4, 6, -8, 10, 2, 2, -12, -20, 2
2,2:-4, -12, 4, 6, -8, 10, 2, 2, -12, 2, -20
2,2:-4, -12, 4, 6, -8, 10, 2, 2, -12, 2, -10
4,-8:-4, -12, 4, 6, 4, 6, 6, -2, 16, -2, -4
4,-8:-4, -12, 4, 6, 4, 6, 6, -2, 16, -2, -2
4,-8:-4, -12, 4, 6, 4, 6, 6, -2, 16, -2, 0
4,-8:-4, -12, 4, 6, 4, 6, 6, 8, -2, -4, 6
4,-8:-4, -12, 4, 6, 4, 6, 6, 8, -2, -4, 16
-4,1:-4, -12, 4, 6, 6, 12, -6, 16, 8, -4, -10
-4,1:-4, -12, 4, 6, 6, 12, -6, 16, 8, -4, -8
-4,1:-4, -12, 4, 6, 6, 12, -6, 16, 8, -4, -6
-8,3:-4, -6, -14, -2, 8, -2, -2, -2, 12, 6, 14
-8,3:-4, -6, -14, -2, 8, -2, -2, -2, 12, 6, 16
-8,3:-4, -6, -14, -2, 8, -2, -2, -2, 12, 6, 18
-19,14:-4, -6, -14, -2, 8, -2, 4, 12, 0, 16, 24
-19,14:-4, -6, -14, -2, 8, -2, 4, 12, 0, 16, 26
-16,10:-4, -6, -14, -2, 8, 10, -2, -2, 12, 16, 8
-12,5:-4, -6, -14, -2, 8, 16, 12, 6, 18, 12, 20
-12,5:-4, -6, -14, -2, 8, 16, 12, 6, 18, 12, 22
1,16:-4, -6, -14, -2, 8, 16, 12, 6, 18, 12, 24
7,8:-4, -6, -14, 6, -2, -22, -16, 6, 6, 12, 16
7,8:-4, -6, -14, 6, -2, -22, -16, 6, 6, 12, 20
10,5:-4, -6, -14, 6, -2, -22, -10, -14, -22, -4, -12
10,5:-4, -6, -14, 6, -2, -22, -10, -14, -4, -16, -12
7,8:-4, -6, -14, 6, -2, -22, 6, 6, 12, 16, -16
7,8:-4, -6, -14, 6, -2, -22, 6, 6, 12, 16, -6
10,5:-4, -6, -14, 6, -2, -20, -10, -14, -4, -18, -30
10,5:-4, -6, -14, 6, -2, -20, -10, -14, -4, -18, -26
13,-2:-4, -6, -14, 6, -2, -18, -16, -14, -16, -10, -6
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -16, -10
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -16, -8
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -16, -6
13,-11:-4, -6, -14, 6, -2, -18, -16, -14, -12, -6, -16
10,5:-4, -6, -14, 6, -2, -18, -10, -14, -4, -18, -22
10,5:-4, -6, -14, 6, -2, -18, -10, -14, -4, -18, -18
10,5:-4, -6, -14, 6, -2, -10, -14, -4, -18, -12, -22
10,5:-4, -6, -14, 6, -2, -10, -14, -4, -18, -12, -16
10,5:-4, -6, -14, 6, -2, -10, -14, -4, -18, -12, -12
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, -4, 10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, 10, -4
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, 10, 0
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 4, 14, 10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 8, 10, 12
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 8, 10, 14
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 8, 10, 16
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 14, 4, 6
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 14, 4, 8
-2,-1:-4, -6, -14, 6, 6, 12, 10, 10, 14, 4, 10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 6, 16, 10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 6, 16, 12
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 6, 16, 14
-2,-1:-4, -6, -14, 6, 6, 12, 10, 12, 16, 18, 10
-2,-1:-4, -6, -14, 6, 6, 12, 10, 16, 8, 12, 4
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 4, 26
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 4, 28
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 4, 30
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 26, 4
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 26, 6
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, -2, 26, 8
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, 6, 12, -2
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, 6, 12, 8
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, 14, 14, 0
-2,-1:-4, -6, -14, 6, 6, 12, 18, 8, 14, 14, 10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 8, 18, 12
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 8, 18, 14
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 8, 18, 16
-2,-1:-4, -6, -14, 6, 6, 12, 18, 18, 18, 20, 12
6,-7:-4, -6, -8, -20, -20, -20, -28, -8, -8, -2, 2
6,-7:-4, -6, -8, -20, -20, -20, -28, -8, -8, -2, 6
6,-7:-4, -6, -8, -20, -20, -20, -8, -8, -2, 2, -28
6,-7:-4, -6, -8, -20, -20, -20, -8, -8, -2, 2, -18
20,-11:-4, -6, -8, -20, -20, -12, -8, -14, -18, -24, -10
20,-11:-4, -6, -8, -20, -20, -12, -8, -14, -18, -24, -8
20,-11:-4, -6, -8, -20, -20, -12, -8, -14, -18, -24, -6
20,-11:-4, -6, -8, -20, -20, -12, -8, -14, -18, -10, -24
8,-9:-4, -6, -8, -20, -20, -10, -16, -26, -8, -10, -26
6,-7:-4, -6, -8, -20, -20, -10, -8, -8, -2, 2, -28
15,10:-4, -6, -8, -18, -20, -10, -2, 6, 14, -8, 10
15,10:-4, -6, -8, -18, -20, -10, -2, 6, 14, -8, 18
15,10:-4, -6, -8, -18, -20, -10, -2, 6, 14, 10, -8
-1,2:-4, -6, -8, -18, -2, -14, -26, -22, -18, -26, 0
-1,2:-4, -6, -8, -18, -2, -14, -26, -22, -18, -26, 2
5,-10:-4, -6, -8, -18, -2, -14, -12, -12, 2, -24, -6
5,-10:-4, -6, -8, -18, -2, -14, -12, -12, 2, -24, -4
5,-10:-4, -6, -8, -18, -2, -14, -12, -12, 2, -24, -2
11,-2:-4, -6, -8, -18, -2, -2, -14, -16, -20, -32, -28
11,-2:-4, -6, -8, -18, -2, -2, -14, -16, -20, -32, -26
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -12, -6
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -12, 4
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -8, -2
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -8, 4
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -8, 8
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -4, -10
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -4, -6
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -4, 0
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -2, -2
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -2, 0
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, -2, 2
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, 4, -12
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, 4, -10
0,-15:-4, -6, -8, -16, -28, -28, -28, -14, -20, 4, -8
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -28, -8, -4
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -28, -8, -2
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -28, -8, 0
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -28, -4, -8
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -8, -4, -28
6,-11:-4, -6, -8, -16, -28, -28, -26, -24, -8, -4, -26
5,1:-4, -6, -8, -16, -28, -24, -14, -24, 6, -6, -26
5,1:-4, -6, -8, -16, -28, -24, -14, -24, 6, -6, -16
-2,1:-4, -6, -8, -16, -28, -24, -14, -18, -26, -8, -6
-2,1:-4, -6, -8, -16, -28, -24, -14, -18, -26, -8, -4
-2,1:-4, -6, -8, -16, -28, -24, -14, -18, -8, -6, -26
-2,1:-4, -6, -8, -16, -28, -24, -14, -18, -8, -6, -16
1,-2:-4, -6, -8, -16, -28, -24, -14, 6, 0, -26, -12
4,-2:-4, -6, -8, -16, -28, -22, -14, -24, -26, 6, -18
-11,-4:-4, -6, -8, -16, -28, -22, -14, 4, -26, -10, -2
-11,-4:-4, -6, -8, -16, -28, -22, -14, 4, -26, -10, 0
6,-13:-4, -6, -8, -16, -26, -20, -22, -14, -14, -8, 0
6,-13:-4, -6, -8, -16, -26, -20, -22, -14, -14, 4, -8
6,-15:-4, -6, -8, -16, -26, -12, -24, -16, -16, 0, -16
-8,-8:-4, -6, -8, -16, -16, -28, -28, -14, -6, -10, -18
14,-8:-4, -6, -8, -16, -16, -28, 6, -18, -12, -36, -12
14,-8:-4, -6, -8, -16, -16, -28, 6, -18, -12, -36, -2
14,-8:-4, -6, -8, -16, -16, -28, 6, -18, -12, -12, -36
14,-8:-4, -6, -8, -16, -16, -28, 6, -18, -12, -12, -32
-4,-13:-4, -6, -8, -16, -10, -14, -20, -6, -8, -14, -6
-4,-13:-4, -6, -8, -16, -10, -14, -20, -6, -8, -14, -4
9,-2:-4, -6, -8, -16, -10, -14, -20, -6, -8, -14, -2
