-1,-2:-4, 4, -10, -12, -14
-3,11:6, 6, 8, 10, 22
-12,16:-4, -14, -8, 20, 22, 24, 36
8,14:-4, -14, 14, -2, 0, 2, 14
5,7:-4, 2, 2, -8, -4, -2, 10
5,4:-4, 4, -10, -12, 6, -14, 2
2,1:6, -4, -4, 4, -10, -12, -14
0,14:6, -4, 6, 6, 8, 10, 22
5,8:6, 6, -2, -2, -2, -6, 16
5,8:6, 6, -2, -2, -2, 16, -6
-3,6:6, 6, 8, -4, 4, -16, 6
-3,6:6, 6, 8, -4, 4, 6, -16
-3,6:6, 6, 8, -4, 4, 6, -14
-3,6:6, 6, 8, -4, 4, 6, -12
8,14:-4, -14, 10, -2, 0, 2, 14, 16
-1,-1:-4, -12, -14, -4, -4, -10, -18, 6
-1,-1:-4, -12, -14, -4, -4, -10, 6, -18
-1,-1:-4, -12, -14, -4, -4, -10, 6, -14
1,3:-4, -12, -4, -8, -6, -4, -2, 10
-1,-1:-4, -12, -4, -4, -10, -18, 6, -14
-1,-1:-4, -12, -4, -4, -10, -18, 6, -4
-6,10:-4, -6, -14, -2, 8, 10, 12, 24
2,-8:-4, -6, -8, -16, -16, -14, -6, -2
5,2:-4, -6, -8, -10, -20, -2, -8, -6
5,2:-4, -6, -8, -10, -2, -8, -6, -20
5,2:-4, -6, -8, -10, -2, -8, -6, -10
1,-6:-4, -6, 0, -8, -2, -16, -18, -20
6,1:-4, -6, 6, 10, -10, 6, 6, -2
13,12:-4, 2, 2, -14, -10, 4, 12, -2
13,12:-4, 2, 2, -14, -10, 4, 12, 4
9,-8:-4, 2, 2, -14, 6, -12, -4, -18
9,-8:-4, 2, 2, -14, 6, -12, -4, -12
5,-2:-4, 2, 6, 0, 14, -4, -6, -10
8,8:-4, 4, -10, 0, -8, -6, -4, 8
37,-8:-4, 4, -10, 2, -16, -26, -48, -8
37,-8:-4, 4, -10, 2, -16, -26, -48, -6
37,-8:-4, 4, -10, 2, -16, -26, -48, -4
37,-8:-4, 4, -10, 2, -16, -26, -8, -48
5,14:-4, 4, 6, 4, -8, -14, -8, -10
-4,5:6, 6, -4, -4, 2, -12, 14, 14
-4,5:6, 6, -4, -4, 2, -12, 14, 16
-4,5:6, 6, -4, -4, 2, -12, 18, 14
-4,5:6, 6, -4, -4, 2, -12, 18, 16
-4,5:6, 6, -4, -4, 2, -12, 18, 18
-3,6:6, 6, 8, -4, 4, -20, 6, -18
-3,6:6, 6, 8, -4, 4, -20, 6, -16
-3,6:6, 6, 8, -4, 4, -20, 6, -14
-7,13:6, 6, 8, 2, 10, 14, 16, 28
-6,-13:-4, -6, -8, -16, -26, -28, -8, -20, -22, -16, -6, -10
-6,-13:-4, -6, -8, -16, -26, -28, -8, -20, -16, -10, -6, -22
-6,-13:-4, -6, -8, -16, -26, -28, -8, -20, -16, -10, -6, -18
10,-11:-4, -6, -8, -16, -26, -26, -26, -30, -8, 0, -4, 4
3,0:-4, -6, -8, -16, -26, -26, -26, -28, -22, -4, -20, -10
3,0:-4, -6, -8, -16, -26, -26, -26, -28, -22, -4, -20, -6
3,0:-4, -6, -8, -16, -26, -26, -26, -28, -22, -4, -10, -20
3,0:-4, -6, -8, -16, -26, -26, -26, -28, -22, -4, -10, -18
3,0:-4, -6, -8, -16, -26, -26, -26, -28, -22, -4, -10, -16
2,-8:-4, -6, -8, -16, -26, -26, -26, -28, -14, -6, -2, -36
2,-8:-4, -6, -8, -16, -26, -26, -26, -28, -14, -6, -2, -26
2,-8:-4, -6, -8, -16, -26, -26, -16, -6, -26, -14, -2, -42
2,-8:-4, -6, -8, -16, -26, -26, -16, -6, -26, -14, -2, -32
2,-8:-4, -6, -8, -16, -26, -26, -10, -16, -14, -6, -2, -22
2,-8:-4, -6, -8, -16, -26, -26, -10, -16, -14, -6, -2, -20
2,-8:-4, -6, -8, -16, -26, -26, -10, -16, -14, -6, -2, -18
12,0:-4, -6, -8, -16, -26, -20, -22, -22, -12, 4, -8, -6
12,0:-4, -6, -8, -16, -26, -20, -22, -22, -12, 4, -8, 4
0,-3:-4, -6, -8, -16, -26, -12, -24, 6, -8, -20, -2, -6
1,-14:-4, -6, -8, -16, -26, -12, -22, 2, -10, -10, -18, 0
1,-14:-4, -6, -8, -16, -26, -12, -22, 2, -10, -10, -8, -8
1,-14:-4, -6, -8, -16, -26, -12, -22, 2, -10, -10, -8, -6
1,-14:-4, -6, -8, -16, -26, -12, -22, 2, -10, -10, -8, -4
1,-14:-4, -6, -8, -16, -26, -12, 2, -10, -10, -18, 0, -22
1,-14:-4, -6, -8, -16, -26, -12, 2, -10, -10, -18, 0, -18
3,1:-4, -6, -8, -16, -26, -10, -16, -28, -24, -6, -8, -32
3,1:-4, -6, -8, -16, -26, -10, -16, -24, -6, -20, -8, -24
3,1:-4, -6, -8, -16, -26, -10, -16, -24, -6, -18, -12, -8
3,1:-4, -6, -8, -16, -26, -10, -16, -24, -6, -18, -12, -6
12,-7:-4, -6, -8, -16, -16, -28, -32, -10, -16, -32, -10, -2
12,-7:-4, -6, -8, -16, -16, -28, -32, -10, -16, -32, -10, 2
12,-7:-4, -6, -8, -16, -16, -28, -32, -10, -16, -32, -2, -10
12,-7:-4, -6, -8, -16, -16, -28, -32, -10, -16, -32, -2, -8
6,-1:-4, -6, -8, -16, -16, -28, -32, -10, -16, -24, -4, -4
12,-7:-4, -6, -8, -16, -16, -28, -32, -10, -16, -10, -2, -32
12,-7:-4, -6, -8, -16, -16, -28, -32, -10, -16, -10, -2, -28
6,-1:-4, -6, -8, -16, -16, -28, -32, -10, -16, -4, -4, -24
4,2:-4, -6, -8, -16, -16, -28, -32, -8, 6, -22, -18, -14
-5,-8:-4, -6, -8, -16, -16, -28, -28, -14, -14, -8, -18, -32
-5,-8:-4, -6, -8, -16, -16, -28, -28, -14, -14, -8, -18, -30
-5,-8:-4, -6, -8, -16, -16, -28, -28, -14, -14, -8, -18, -28
1,-4:-4, -6, -8, -16, -16, -28, -22, -36, -22, -16, -10, -8
1,-4:-4, -6, -8, -16, -16, -28, -22, -36, -16, -10, -8, -22
12,-22:-4, -6, -8, -16, -16, -28, -22, -14, -22, -22, -6, -36
5,-18:-4, -6, -8, -16, -16, -28, -14, -14, -22, -26, -10, -6
5,-18:-4, -6, -8, -16, -16, -28, -14, -14, -22, -26, -10, 4
5,-18:-4, -6, -8, -16, -16, -28, -14, -14, -22, -26, -6, -10
5,-18:-4, -6, -8, -16, -16, -28, -14, -14, -22, -26, -6, -4
-5,-8:-4, -6, -8, -16, -16, -28, -14, -14, -8, -34, -18, -28
-5,-8:-4, -6, -8, -16, -16, -28, -14, -14, -8, -34, -18, -18
-5,-8:-4, -6, -8, -16, -16, -28, -14, -14, -8, -22, -22, -20
-5,-8:-4, -6, -8, -16, -16, -28, -14, -14, -8, -22, -22, -16
-5,-8:-4, -6, -8, -16, -16, -28, -14, -14, -8, -22, -18, -28
-5,-8:-4, -6, -8, -16, -16, -28, -14, -14, -8, -22, -18, -26
-5,-8:-4, -6, -8, -16, -16, -28, -14, -14, -8, -22, -18, -24
5,-18:-4, -6, -8, -16, -16, -28, -14, -8, -22, -26, -10, -12
5,-18:-4, -6, -8, -16, -16, -28, -14, -8, -22, -26, -10, -2
5,-18:-4, -6, -8, -16, -16, -28, -14, -8, -22, -26, -2, -10
5,-18:-4, -6, -8, -16, -16, -28, -14, -8, -22, -26, -2, -8
5,-18:-4, -6, -8, -16, -16, -28, -14, -8, -22, -26, -2, -6
2,-13:-4, -6, -8, -16, -16, -28, -6, -20, -44, -34, -18, -40
2,-13:-4, -6, -8, -16, -16, -28, -6, -20, -44, -34, -18, -38
2,-13:-4, -6, -8, -16, -16, -28, -6, -20, -44, -34, -18, -36
2,-13:-4, -6, -8, -16, -16, -28, -6, -20, -34, -32, -18, -40
6,-1:-4, -6, -8, -16, -16, -22, -6, -20, -16, -2, 6, -8
6,-1:-4, -6, -8, -16, -16, -22, -6, -20, -16, -2, 6, -2
2,-21:-4, -6, -8, -16, -16, -22, -6, -20, 0, -18, -10, -24
2,-21:-4, -6, -8, -16, -16, -22, -6, -20, 0, -18, -10, -18
-1,0:-4, -6, -8, -16, -16, -22, 0, 6, -8, -10, -12, -18
-1,0:-4, -6, -8, -16, -16, -22, 0, 6, -8, -10, -12, -8
0,-15:-4, -6, -8, -16, -16, -14, -12, -20, -18, -20, -14, -6
0,-15:-4, -6, -8, -16, -16, -14, -12, -20, -18, -20, -14, 4
0,-15:-4, -6, -8, -16, -16, -14, -12, -20, -18, -20, -6, -14
6,-17:-4, -6, -8, -16, -16, -14, 6, -8, -28, -16, -16, -26
13,-8:-4, -6, -8, -16, -10, -18, -18, -18, -8, -28, -24, -6
13,-8:-4, -6, -8, -16, -10, -18, -18, -18, -8, -28, -24, 4
-3,-12:-4, -6, -8, -16, -10, -14, -20, -20, -2, -24, -16, -4
-3,-12:-4, -6, -8, -16, -10, -14, -20, -20, -2, -24, -16, -2
-3,-12:-4, -6, -8, -16, -10, -14, -20, -20, -2, -24, -16, 0
-3,-12:-4, -6, -8, -16, -10, -14, -20, -20, -2, -24, -2, -16
-3,-12:-4, -6, -8, -16, -10, -14, -20, -20, -2, -4, -18, -26
-3,-12:-4, -6, -8, -16, -10, -14, -20, -20, -2, -4, -18, -24
-3,-12:-4, -6, -8, -16, -10, -14, -20, -20, -2, -4, -18, -22
10,-7:-4, -6, -8, -16, -6, -8, -40, -20, -12, -26, -28, -30
12,-27:-4, -6, -8, -16, -6, -8, -18, -42, -34, -48, -50, -52
7,0:-4, -6, -8, -10, -20, -14, -10, -10, -2, -16, -18, -20
10,7:-4, -6, -8, -10, -20, -14, 0, -8, -8, -8, -12, 10
10,7:-4, -6, -8, -10, -20, -14, 0, -8, -8, -8, 10, -12
2,5:-4, -6, -8, -10, -20, -14, 0, 2, -10, -2, 0, -22
2,5:-4, -6, -8, -10, -20, -14, 0, 2, -10, -2, 0, -20
2,5:-4, -6, -8, -10, -20, -14, 0, 2, -10, -2, 0, -18
6,18:-4, -6, -8, -10, -20, -10, -18, 4, 6, 8, 20, -22
6,18:-4, -6, -8, -10, -20, -10, -18, 4, 6, 8, 20, -20
6,18:-4, -6, -8, -10, -20, -10, -18, 4, 6, 8, 20, -18
13,10:-4, -6, -8, -10, -20, -10, -10, -18, 2, -6, -10, -14
13,10:-4, -6, -8, -10, -20, -10, -10, -18, 2, -6, -10, -12
13,10:-4, -6, -8, -10, -20, -10, -10, -18, 2, -6, -10, -10
16,-1:-4, -6, -8, -10, -20, -10, -10, -6, -26, -16, -16, -20
18,7:-4, -6, -8, -10, -20, -10, -10, -6, -8, -22, -10, -14
16,14:-4, -6, -8, -10, -20, -10, -6, -6, -14, -16, -10, -12
16,14:-4, -6, -8, -10, -20, -10, -6, -6, -14, -16, -10, -10
16,14:-4, -6, -8, -10, -20, -10, -6, -6, -14, -16, -10, -8
8,1:-4, -6, -8, -10, -20, -2, 4, -10, -2, -16, -18, -20
10,7:-4, -6, -8, -10, -14, 0, -8, -8, -8, -12, 10, -20
10,7:-4, -6, -8, -10, -14, 0, -8, -8, -8, -12, 10, -10
7,-10:-4, -6, -8, -10, -14, 0, -8, 10, -2, -12, -4, -12
2,5:-4, -6, -8, -10, -14, 0, 2, -10, -2, -6, 0, -12
2,5:-4, -6, -8, -10, -14, 0, 2, -10, -2, -6, 0, -10
2,5:-4, -6, -8, -10, -14, 0, 2, -10, -2, -6, 0, -8
18,7:-4, -6, -8, -10, -10, -10, -6, -8, -22, -10, -14, -20
3,-10:-4, -6, -8, -10, -10, -8, -14, -8, -22, -24, -26, -2
3,-10:-4, -6, -8, -10, -10, -8, -14, -8, -22, -24, -26, 0
3,-10:-4, -6, -8, -10, -10, -8, -14, -8, -22, -24, -26, 2
5,2:-4, -6, -8, -10, -2, -14, -24, -26, -16, -8, -6, -10
5,2:-4, -6, -8, -10, -2, -14, -24, -26, -16, -8, -6, -8
3,-9:-4, -6, -8, -10, -2, -14, -24, -26, -16, -8, -6, -6
3,-9:-4, -6, -8, -10, -2, -14, -24, -26, -16, -8, -6, -2
3,-9:-4, -6, -8, -10, -2, -14, -24, -26, -16, -8, -6, 4
3,-9:-4, -6, -8, -10, -2, -14, -24, -26, -16, -8, 0, 0
3,-9:-4, -6, -8, -10, -2, -14, -24, -26, -16, -8, 0, 4
3,-9:-4, -6, -8, -10, -2, -14, -24, -26, -16, -8, 2, 8
3,-9:-4, -6, -8, -10, -2, -14, -24, -26, -16, -8, 2, 12
5,2:-4, -6, -8, -10, -2, -14, -18, -26, -14, -8, -6, -10
5,2:-4, -6, -8, -10, -2, -14, -18, -26, -14, -8, -6, -8
5,2:-4, -6, -8, -10, -2, -14, -18, -20, -32, -8, -6, -28
5,2:-4, -6, -8, -10, -2, -14, -18, -20, -32, -8, -6, -26
5,2:-4, -6, -8, -10, -2, -14, -18, -20, -14, -8, -6, -28
3,-10:-4, -6, -8, -10, -2, -14, -8, -8, -22, -24, -26, -4
3,-10:-4, -6, -8, -10, -2, -14, -8, -8, -22, -24, -26, 4
5,2:-4, -6, -8, -10, -2, -14, -8, -8, -14, -24, -6, -28
5,2:-4, -6, -8, -10, -2, -14, -8, -8, -14, -24, -6, -24
5,2:-4, -6, -8, -10, -2, -14, -8, -8, -14, -24, -6, -16
5,2:-4, -6, -8, -10, -2, -8, -8, -36, -16, -12, -6, -18
5,2:-4, -6, -8, -10, -2, -8, -8, -36, -16, -12, -6, -16
5,2:-4, -6, -8, -10, -2, -8, -8, -36, -16, -12, -6, -14
5,2:-4, -6, -8, -10, -2, -8, -8, -36, -10, -12, -6, -16
5,2:-4, -6, -8, -10, -2, -8, -8, -36, -10, -12, -6, -14
5,2:-4, -6, -8, -10, -2, -8, -8, -36, -10, -12, -6, -12
5,2:-4, -6, -8, -10, -2, -8, -8, -32, -28, -20, -6, -34
5,2:-4, -6, -8, -10, -2, -8, -8, -32, -28, -20, -6, -32
5,2:-4, -6, -8, -10, -2, -8, -8, -32, -28, -20, -6, -30
-1,11:-4, -6, -8, -10, -2, -8, -6, 2, 6, 8, 20, -20
-1,11:-4, -6, -8, -10, -2, -8, -6, 2, 6, 8, 20, -10
8,1:-4, -6, -8, -10, -2, 4, -10, -2, -16, -18, -20, -20
6,-3:-4, -6, -8, -4, -14, -22, -22, -16, -30, -20, -4, -4
6,-3:-4, -6, -8, -4, -14, -22, -22, -16, -30, -20, -4, -2
6,-3:-4, -6, -8, -4, -14, -22, -22, -16, -30, -20, 0, -4
6,-3:-4, -6, -8, -4, -14, -22, -22, -16, -30, -20, 0, -2
6,-3:-4, -6, -8, -4, -14, -22, -22, -16, -30, -20, 0, 0
4,-10:-4, -6, -8, -4, -14, -20, -22, -22, -14, 0, -18, -12
4,-10:-4, -6, -8, -4, -14, -20, -22, -22, -14, 0, -18, -10
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -20, -12, -4
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -20, -12, -2
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -20, -12, 0
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -20, -2, -12
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -20, -2, -4
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -18, -2, -10
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -18, -2, -4
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -18, 0, -10
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -18, 0, -8
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -18, 0, -6
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -18, 4, -10
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -18, 4, -6
4,-10:-4, -6, -8, -4, -14, -20, -22, -14, 0, -10, 4, -10
9,2:-4, -6, -8, -4, -14, -20, -6, -18, -14, -20, -12, -16
6,1:-4, -6, -8, -4, -14, -20, -4, -10, -4, -16, -18, -4
6,1:-4, -6, -8, -4, -14, -20, -4, -10, -4, -16, -4, -18
6,1:-4, -6, -8, -4, -14, -20, -4, -10, -4, -16, -4, -16
6,1:-4, -6, -8, -4, -14, -20, -4, -10, -4, -16, -4, -14
7,4:-4, -6, -8, -4, -14, -10, -8, -20, -8, -8, 0, -14
7,4:-4, -6, -8, -4, -14, -10, -8, -20, -8, -8, 0, -12
-3,0:-4, -6, -8, -4, -14, -10, -8, -18, 2, 4, 0, -16
-3,0:-4, -6, -8, -4, -14, -10, -8, -18, 2, 4, 0, -12
4,7:-4, -6, -8, -4, -14, -10, -8, -16, -8, -10, 0, -2
-3,0:-4, -6, -8, -4, -14, -10, -8, -16, -8, 4, 0, -18
-3,0:-4, -6, -8, -4, -14, -10, -8, -16, -8, 4, 0, -8
13,0:-4, -6, -8, -4, -14, -10, -8, -14, -14, 0, -20, -16
13,0:-4, -6, -8, -4, -14, -10, -8, -14, -14, 0, -16, -20
12,-1:-4, -6, -8, -4, -14, -4, -12, -12, -12, -2, -22, -36
12,-1:-4, -6, -8, -4, -14, -4, -12, -12, -12, -2, -22, -26
5,-9:-4, -6, -8, -4, -14, -2, -42, -24, -20, -18, -30, -6
5,-9:-4, -6, -8, -4, -14, -2, -42, -24, -20, -18, -6, -30
5,-9:-4, -6, -8, -4, -14, -2, -42, -24, -20, -18, -6, -28
5,-9:-4, -6, -8, -4, -14, -2, -42, -24, -20, -18, -6, -26
15,-17:-4, -6, -8, -4, -14, -2, -38, -44, -52, -24, -36, -22
15,-17:-4, -6, -8, -4, -14, -2, -38, -44, -52, -24, -36, -18
5,-9:-4, -6, -8, -4, -14, -2, -24, -20, -18, -6, -26, -36
5,-9:-4, -6, -8, -4, -14, -2, -24, -20, -18, -6, -26, -34
5,-9:-4, -6, -8, -4, -14, -2, -24, -20, -18, -6, -26, -32
5,-12:-4, -6, -8, -2, -20, -20, -20, -20, -12, -26, -28, -30
8,-5:-4, -6, -8, -2, -20, -20, -10, -18, -18, -18, -22, 0
8,-5:-4, -6, -8, -2, -20, -20, -10, -18, -18, -18, 0, -22
0,-7:-4, -6, -8, -2, -20, -20, -10, -8, -20, -12, -32, -10
0,-7:-4, -6, -8, -2, -20, -20, -10, -8, -20, -12, -10, -32
0,-7:-4, -6, -8, -2, -20, -20, -10, -8, -20, -12, -10, -30
0,-7:-4, -6, -8, -2, -20, -20, -10, -8, -20, -12, -10, -28
11,-2:-4, -6, -8, -2, -12, -20, -16, -16, -8, -22, -24, -26
9,11:-4, -6, -8, -2, -12, -20, -16, -6, -6, -4, -2, 10
14,5:-4, -6, -8, -2, -12, -20, -6, -14, -14, -14, -18, 4
14,5:-4, -6, -8, -2, -12, -20, -6, -14, -14, -14, 4, -18
6,3:-4, -6, -8, -2, -12, -20, -6, -4, -16, -8, -6, -28
6,3:-4, -6, -8, -2, -12, -20, -6, -4, -16, -8, -6, -26
6,3:-4, -6, -8, -2, -12, -20, -6, -4, -16, -8, -6, -24
30,-16:-4, -6, -8, -2, -12, -16, -18, -20, -36, -46, -48, -20
30,-16:-4, -6, -8, -2, -12, -16, -18, -20, -36, -46, -48, -10
30,-16:-4, -6, -8, -2, -12, -16, -18, -20, -36, -46, -20, -48
11,-2:-4, -6, -8, -2, -12, -16, -16, -8, -22, -24, -26, -20
9,11:-4, -6, -8, -2, -12, -16, -6, -6, -4, -2, 10, -20
9,11:-4, -6, -8, -2, -12, -16, -6, -6, -4, -2, 10, -10
14,5:-4, -6, -8, -2, -12, -6, -14, -14, -14, -18, 4, -20
9,-2:-4, -6, -8, -2, -12, -6, -4, -16, -8, -24, -10, 2
9,-2:-4, -6, -8, -2, -12, -6, -4, -16, -8, -24, -10, 4
6,3:-4, -6, -8, -2, -12, -6, -4, -16, -8, -24, -6, -14
6,3:-4, -6, -8, -2, -12, -6, -4, -16, -8, -24, -6, -12
6,3:-4, -6, -8, -2, -12, -6, -4, -16, -8, -14, -6, -24
6,3:-4, -6, -8, -2, -12, -6, -4, -16, -8, -14, -6, -22
6,3:-4, -6, -8, -2, -12, -6, -4, -16, -8, -14, -6, -20
9,-2:-4, -6, -8, -2, -12, -6, -4, -16, -8, -10, 2, -24
9,-2:-4, -6, -8, -2, -12, -6, -4, -16, -8, -10, 2, -22
9,-2:-4, -6, -8, -2, -12, -6, -4, -16, -8, -10, 2, -20
6,8:-4, -6, -8, -2, -12, -6, -4, -2, 10, -14, -18, -10
21,0:-4, -6, -8, -2, -2, -16, -20, -26, -26, -26, -30, -8
21,0:-4, -6, -8, -2, -2, -16, -20, -26, -26, -26, -8, -30
13,-2:-4, -6, -8, -2, -2, -16, -20, -16, -28, -20, -40, -18
13,-2:-4, -6, -8, -2, -2, -16, -20, -16, -28, -20, -18, -40
13,-2:-4, -6, -8, -2, -2, -16, -20, -16, -28, -20, -18, -38
13,-2:-4, -6, -8, -2, -2, -16, -20, -16, -28, -20, -18, -36
21,8:-4, -6, -8, -2, -2, -16, -12, -26, -22, -8, 0, -14
21,8:-4, -6, -8, -2, -2, -16, -12, -26, -22, -8, 0, -8
17,-12:-4, -6, -8, -2, -2, -16, -12, -26, -6, -24, -16, -30
17,-12:-4, -6, -8, -2, -2, -16, -12, -26, -6, -24, -16, -24
3,5:-4, -6, -8, -2, -2, -16, -6, -26, -8, -2, 10, -22
3,5:-4, -6, -8, -2, -2, -16, -6, -26, -8, -2, 10, -18
3,5:-4, -6, -8, -2, -2, -16, -6, -22, -8, -2, 10, -18
13,13:-4, -6, 0, -8, -20, -18, -8, 8, -8, -6, -4, 8
-7,15:-4, -6, 0, -8, -20, -14, 4, 14, 14, 16, 18, 30
-2,9:-4, -6, 0, -8, -20, -14, 14, 6, 6, 6, 2, 24
-2,9:-4, -6, 0, -8, -20, -14, 14, 6, 6, 6, 24, 2
-10,7:-4, -6, 0, -8, -20, -14, 14, 16, 4, 12, -8, 14
-10,7:-4, -6, 0, -8, -20, -14, 14, 16, 4, 12, 14, -8
-10,7:-4, -6, 0, -8, -20, -14, 14, 16, 4, 12, 14, -6
-10,7:-4, -6, 0, -8, -20, -14, 14, 16, 4, 12, 14, -4
10,10:-4, -6, 0, -8, -20, 4, -8, -6, -4, 8, 14, 10
10,10:-4, -6, 0, -8, -20, 4, -8, -6, -4, 8, 14, 12
-5,2:-4, -6, 0, -8, -20, 4, 4, 12, -2, -4, -6, -14
-5,2:-4, -6, 0, -8, -20, 4, 4, 12, -2, -4, -6, -12
-5,2:-4, -6, 0, -8, -20, 4, 4, 12, -2, -4, -6, -10
18,7:-4, -6, 0, -8, -20, 8, -8, -16, -16, -16, -20, 2
18,7:-4, -6, 0, -8, -20, 8, -8, -16, -16, -16, 2, -20
10,5:-4, -6, 0, -8, -20, 8, -8, -6, -18, -10, -30, -8
10,5:-4, -6, 0, -8, -20, 8, -8, -6, -18, -10, -8, -30
10,5:-4, -6, 0, -8, -20, 8, -8, -6, -18, -10, -8, -28
10,5:-4, -6, 0, -8, -20, 8, -8, -6, -18, -10, -8, -26
1,-5:-4, -6, 0, -8, -18, -20, -10, -10, -16, -22, 0, -18
1,-5:-4, -6, 0, -8, -18, -20, -10, -10, -16, -22, 0, -16
1,-5:-4, -6, 0, -8, -18, -20, -10, -10, -16, -22, 0, -14
-6,5:-4, -6, 0, -8, -18, -20, -10, -2, -4, 2, 8, -10
-6,5:-4, -6, 0, -8, -18, -20, -10, -2, -4, 2, 8, -6
1,-2:-4, -6, 0, -8, -18, -14, -20, -26, -20, -16, -10, -18
6,10:-4, -6, 0, -8, -18, -10, -8, -4, -2, 0, 12, -4
9,7:-4, -6, 0, -8, -18, -10, -4, -4, -12, -8, -6, 6
9,-16:-4, -6, 0, -8, -18, -2, -12, -20, -14, -8, -18, -28
4,10:-4, -6, 0, -8, -18, -2, -2, -2, 0, 2, 14, -4
3,-18:-4, -6, 0, -8, -12, -14, -22, -34, -34, -28, -42, -4
27,-1:-4, -6, 0, -8, -12, 0, -14, -24, -16, -2, -22, -18
19,-8:-4, -6, 0, -8, -12, 0, -14, -6, -4, -16, -30, -16
19,-8:-4, -6, 0, -8, -12, 0, -14, -6, -4, -16, -16, -30
8,-14:-4, -6, 0, -8, -12, 0, -6, -14, 8, -22, -26, -32
8,-14:-4, -6, 0, -8, -12, 0, -6, -14, 8, -22, -26, -30
8,-14:-4, -6, 0, -8, -12, 0, -6, -14, 8, -22, -26, -28
8,-14:-4, -6, 0, -8, -12, 0, -6, -14, 8, -22, -24, -20
8,-14:-4, -6, 0, -8, -12, 0, -6, -14, 8, -22, -24, -18
8,-14:-4, -6, 0, -8, -12, 0, -6, -14, 8, -22, -24, -16
-2,-4:-4, -6, 0, -8, -12, 0, -6, 2, -2, -10, -6, 4
15,0:-4, -6, 0, -8, -4, -4, -14, -20, -20, -20, -24, -2
15,0:-4, -6, 0, -8, -4, -4, -14, -20, -20, -20, -2, -24
7,-2:-4, -6, 0, -8, -4, -4, -14, -10, -22, -14, -12, -34
7,-2:-4, -6, 0, -8, -4, -4, -14, -10, -22, -14, -12, -32
7,-2:-4, -6, 0, -8, -4, -4, -14, -10, -22, -14, -12, -30
13,2:-4, -6, 0, -8, -4, 0, -2, 4, 4, -12, -2, 2
13,2:-4, -6, 0, -8, -4, 0, -2, 4, 4, -12, -2, 12
13,2:-4, -6, 0, -8, -4, 0, -2, 4, 4, -12, 2, -2
13,2:-4, -6, 0, -8, -4, 0, -2, 4, 4, -12, 2, 0
13,2:-4, -6, 0, -8, -4, 0, -2, 4, 4, -12, 2, 2
-5,3:-4, -6, 0, -8, -2, -16, -18, -20, -2, 2, 4, 16
5,-1:-4, -6, 0, -8, -2, -8, -18, -6, -16, -12, -10, 2
-7,12:-4, -6, 0, -8, -2, -2, -12, -2, -14, 16, -2, 16
-7,12:-4, -6, 0, -8, -2, -2, -12, -2, -14, 16, 16, -2
-7,12:-4, -6, 0, -8, -2, -2, -12, -2, -14, 16, 16, 0
-7,12:-4, -6, 0, -8, -2, -2, -12, -2, -14, 16, 16, 2
11,0:-4, -6, 0, -8, -2, -2, 0, 0, -2, 4, -12, -20
11,0:-4, -6, 0, -8, -2, -2, 0, 0, -2, 4, -12, -18
11,0:-4, -6, 0, -8, -2, -2, 0, 0, -2, 4, -12, -16
6,-6:-4, -6, 0, -8, -2, 0, -2, -14, -10, -16, -20, -14
8,-1:-4, -6, 0, -2, -30, -4, 2, -2, -2, -2, 0, 0
8,-1:-4, -6, 0, -2, -30, -4, 2, -2, -2, -2, 0, 2
8,-1:-4, -6, 0, -2, -30, -4, 2, -2, -2, -2, 0, 4
8,-1:-4, -6, 0, -2, -30, -4, 2, -2, -2, 0, -2, 0
8,-1:-4, -6, 0, -2, -30, -4, 2, -2, -2, 0, -2, 4
3,6:-4, -6, 0, -2, -30, -4, 4, -4, -2, -6, 6, -4
3,3:-4, -6, 0, -2, -30, -4, 4, 6, -6, -4, 8, -8
3,3:-4, -6, 0, -2, -30, -4, 4, 6, -6, -4, 8, -6
5,-6:-4, -6, 0, -2, -30, -4, 6, -14, -6, -20, -22, -24
3,7:-4, -6, 0, -2, -30, -4, 6, -4, -4, -2, 0, 12
28,3:-4, -6, 0, -2, -14, -20, -14, -18, -18, -18, -16, -16
28,3:-4, -6, 0, -2, -14, -20, -14, -18, -18, -18, -16, -14
28,3:-4, -6, 0, -2, -14, -20, -14, -18, -18, -18, -16, -12
28,3:-4, -6, 0, -2, -14, -20, -14, -18, -18, -16, -18, -16
28,3:-4, -6, 0, -2, -14, -20, -14, -18, -18, -16, -18, -12
23,10:-4, -6, 0, -2, -14, -20, -12, -20, -18, -22, -10, -20
23,7:-4, -6, 0, -2, -14, -20, -12, -10, -22, -20, -8, -24
