10,-9:-4, -6, 6, -8, -8, 4
10,-9:-4, -6, 6, -8, 4, -8
10,-9:-4, -6, 6, -8, -8, 0, -6
10,-9:-4, -6, 6, -8, -8, 0, 2
10,-9:-4, -6, 6, -8, -8, 6, 0
10,-9:-4, -6, 6, -8, -8, 6, 6
10,-9:-4, -6, 6, -8, -8, 6, 8
10,-9:-4, -6, 6, -8, -8, 10, 6
10,-9:-4, -6, 6, -8, -8, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 10
2,4:-4, -6, 6, 10, -10, -2, 4
4,3:-4, -6, 6, 10, 6, 6, -2
9,1:-4, 4, -2, -14, 6, 4, 4
9,1:-4, 4, -2, -14, 6, 4, 6
9,1:-4, 4, -2, 6, 4, 4, -14
-7,11:6, 6, 8, -4, 10, -2, 10
-7,11:6, 6, 8, -4, 10, 10, -2
0,1:-4, -14, 10, 10, 18, 12, 14, -6
0,1:-4, -14, 10, 10, 18, 12, 14, 4
7,-10:-4, -12, 4, -6, -14, -8, -12, -16
6,-10:-4, -6, 6, -8, -12, -24, -8, 4
6,-10:-4, -6, 6, -8, -12, -24, 4, -8
6,-10:-4, -6, 6, -8, -12, -24, 4, -6
6,-10:-4, -6, 6, -8, -12, -8, 4, -24
6,-10:-4, -6, 6, -8, -12, -8, 4, -22
10,-9:-4, -6, 6, -8, -8, 0, -2, -6
10,-9:-4, -6, 6, -8, -8, 0, -2, -2
10,-9:-4, -6, 6, -8, -8, 0, 4, -6
10,-9:-4, -6, 6, -8, -8, 0, 4, 0
10,-9:-4, -6, 6, -8, -8, 0, 4, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 6
10,-9:-4, -6, 6, -8, -8, 6, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 2, 4
10,-9:-4, -6, 6, -8, -8, 10, 2, 6
10,-9:-4, -6, 6, -8, -8, 10, 2, 8
7,-3:-4, -6, 6, 4, -2, -30, -4, 2
7,-3:-4, -6, 6, 4, -2, -30, -4, 6
-3,-4:-4, -6, 6, 6, 12, 16, 0, 0
8,-10:-4, 2, 6, -8, 2, -6, 2, -8
0,6:-4, 2, 6, 0, -8, 6, -8, -22
0,6:-4, 2, 6, 0, -8, 6, -8, -18
6,7:-4, 2, 6, 0, 8, 12, 10, -6
9,1:-4, 4, -2, -14, 6, 4, 10, 4
9,1:-4, 4, -2, -14, 6, 4, 10, 6
9,1:-4, 4, -2, -14, 6, 4, 10, 8
9,1:-4, 4, -2, -14, 6, 6, 2, 6
9,1:-4, 4, -2, -14, 6, 6, 2, 8
9,1:-4, 4, -2, -14, 6, 6, 6, 2
2,-2:-4, 4, -2, -12, -2, -2, -12, -2
7,-1:-4, 4, -2, 6, 4, 4, -16, -8
6,8:-4, 4, 4, 4, 6, 8, 16, 4
-3,-3:-4, 4, 6, 4, -8, -4, -16, -8
13,-6:6, -4, -4, -6, 6, -8, -8, 4
13,-6:6, -4, -4, -6, 6, -8, 4, -8
3,10:6, 6, -2, -4, 4, -2, -4, 16
3,10:6, 6, -2, -4, 4, -2, 16, -4
3,10:6, 6, -2, -4, 4, -2, 16, -2
5,5:6, 6, 8, -4, -8, -8, -4, 4
6,3:6, 6, 8, -4, -8, 10, 4, -2
-7,11:6, 6, 8, -4, -4, 10, 10, -6
-7,11:6, 6, 8, -4, -4, 10, 10, -4
-7,11:6, 6, 8, -4, -4, 10, 10, 2
-7,11:6, 6, 8, -4, 10, -8, 10, -8
-7,11:6, 6, 8, -4, 10, -8, 10, -6
-7,11:6, 6, 8, -4, 10, -8, 10, -4
-7,11:6, 6, 8, -4, 10, 10, 2, 0
-7,11:6, 6, 8, -4, 10, 10, 2, 8
-6,1:6, 6, -4, -4, -4, 10, 4, 12, 8, 8
2,2:6, 6, -4, -4, -4, 10, 6, 18, 4, 22
2,2:6, 6, -4, -4, -4, 10, 6, 18, 4, 30
8,12:6, 6, -4, -4, -4, 10, 16, 10, -2, -8
4,10:6, 6, -4, -4, -2, -8, 2, -8, 8, 16
-6,12:6, 6, -4, -4, 2, 6, -6, 12, 20, 20
9,21:6, 6, -4, -4, 2, 6, -6, 14, 24, 22
9,21:6, 6, -4, -4, 2, 6, -6, 14, 24, 24
9,21:6, 6, -4, -4, 2, 6, -6, 24, 22, 14
9,21:6, 6, -4, -4, 2, 6, 14, 24, 22, -6
9,21:6, 6, -4, -4, 2, 6, 14, 24, 22, -4
9,21:6, 6, -4, -4, 2, 6, 14, 24, 22, -2
8,1:6, 6, -4, -4, 2, 10, -4, 6, 6, 8
8,1:6, 6, -4, -4, 2, 10, -4, 6, 6, 12
8,1:6, 6, -4, -4, 2, 10, -4, 6, 8, 6
8,1:6, 6, -4, -4, 2, 10, -4, 6, 8, 16
8,1:6, 6, -4, -4, 2, 10, -4, 10, 22, 26
8,1:6, 6, -4, -4, 2, 10, -4, 10, 22, 28
8,1:6, 6, -4, -4, 2, 10, -4, 10, 22, 30
8,1:6, 6, -4, -4, 2, 10, 6, 12, 16, -4
1,-1:6, 6, -4, -4, 2, 10, 14, -12, 2, 12
1,-1:6, 6, -4, -4, 2, 10, 14, -12, 12, 2
1,-1:6, 6, -4, -4, 2, 10, 14, -12, 12, 4
1,-1:6, 6, -4, -4, 2, 10, 14, -12, 12, 6
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 4, 4
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 4, 6
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 4, 8
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 8, 6
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 8, 8
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 8, 14
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 14, 12
-8,9:6, 6, -4, -4, 10, 0, 8, 0, 14, 20
-8,9:6, 6, -4, -4, 10, 0, 8, 8, 6, 0
-9,7:6, 6, -4, -4, 10, 16, 18, 16, -8, 2
-9,7:6, 6, -4, -4, 10, 16, 18, 16, -8, 4
-9,7:6, 6, -4, -4, 10, 16, 18, 16, -8, 6
6,15:6, 6, -4, -4, 16, -2, 10, 14, 10, 18
6,15:6, 6, -4, -4, 16, -2, 10, 14, 10, 20
6,15:6, 6, -4, -4, 16, -2, 10, 14, 18, 10
-4,4:6, 6, -4, -4, 16, 0, 14, 10, -10, 0
-4,4:6, 6, -4, -4, 16, 0, 14, 10, -10, 2
6,15:6, 6, -4, -4, 16, 10, 14, 10, 18, -2
9,2:6, 6, -4, 0, 10, 6, 18, 4, 4, 16
9,2:6, 6, -4, 0, 10, 6, 18, 4, 16, 4
-17,12:6, 6, -4, 2, 10, -2, 14, 22, 30, 30
-17,12:6, 6, -4, 2, 10, -2, 14, 30, 30, 22
-20,16:6, 6, -4, 2, 10, -2, 34, 48, 8, 38
-20,16:6, 6, -4, 2, 10, -2, 34, 48, 8, 40
-20,16:6, 6, -4, 2, 10, -2, 34, 48, 8, 42
-20,16:6, 6, -4, 2, 10, -2, 34, 48, 38, 8
-20,16:6, 6, -4, 2, 10, -2, 34, 48, 38, 10
-1,10:6, 6, -4, 2, 10, 16, 16, -2, 12, 12
3,10:6, 6, -2, -4, -4, -10, -18, 4, 16, -6
3,10:6, 6, -2, -4, -4, -10, -18, 4, 16, -4
3,10:6, 6, -2, -4, -4, -10, -6, 4, 16, -18
3,10:6, 6, -2, -4, -4, -10, -6, 4, 16, -14
3,10:6, 6, -2, -4, -4, -10, 4, 0, 16, -4
3,10:6, 6, -2, -4, -4, -6, -4, 4, 16, -2
3,10:6, 6, -2, -4, -4, -6, -4, 4, 16, 0
3,10:6, 6, -2, -4, -4, 4, 0, -10, 16, -8
3,10:6, 6, -2, -4, -4, 4, 0, -10, 16, -6
3,10:6, 6, -2, -4, -4, 4, 0, -10, 16, -4
1,8:6, 6, -2, -4, -4, 4, 0, 18, 10, -8
-8,8:6, 6, -2, -4, 4, -2, -8, -8, -14, -20
-8,8:6, 6, -2, -4, 4, -2, -8, -8, -14, -10
-4,0:6, 6, -2, -4, 4, -2, 8, 14, 6, 6
1,-1:6, 6, -2, -4, 4, -2, 10, 0, 0, 8
1,-1:6, 6, -2, -4, 4, -2, 10, 0, 0, 10
1,-1:6, 6, -2, -4, 4, -2, 10, 0, 8, 0
4,5:6, 6, -2, -4, 12, 2, 6, -6, -2, 2
4,5:6, 6, -2, -4, 12, 2, 6, -6, 4, 2
5,-1:6, 6, -2, -4, 12, 2, 8, 18, -12, 6
-3,-3:6, 6, -2, -4, 12, 12, 6, 0, -2, 8
-7,11:6, 6, -2, -4, 12, 12, 6, 10, 10, -10
-7,11:6, 6, -2, -4, 12, 12, 6, 10, 10, -6
-9,6:6, 6, -2, -2, -2, -4, -6, -10, 10, 16
15,9:6, 6, -2, -2, -2, 6, 0, -12, 16, 6
15,9:6, 6, -2, -2, -2, 6, 0, 16, 6, -12
-7,11:6, 6, -2, -2, 8, -2, -4, 10, 10, -12
-7,11:6, 6, -2, -2, 8, -2, -4, 10, 10, -8
-4,3:6, 6, -2, 4, 8, 4, -6, -8, -16, 14
-4,3:6, 6, -2, 4, 8, 4, -6, -8, 14, -16
-4,3:6, 6, -2, 4, 8, 4, -6, -8, 14, -6
-4,3:6, 6, -2, 4, 8, 4, -6, 2, 14, -16
0,17:6, 6, -2, 4, 8, 4, 4, 4, -6, 18
0,17:6, 6, -2, 4, 8, 4, 4, 4, 18, -6
3,9:6, 6, -2, 12, 10, 8, 20, 18, 14, 20
3,9:6, 6, -2, 12, 10, 8, 20, 18, 14, 24
6,15:6, 6, -2, 14, 8, -4, 0, 6, -8, 18
6,15:6, 6, -2, 14, 8, -4, 0, 6, 18, -8
-6,17:6, 6, 8, -4, -8, -8, 6, 10, 32, 26
-6,17:6, 6, 8, -4, -8, -8, 6, 10, 32, 30
0,11:6, 6, 8, -4, -8, 0, 8, 6, 6, 6
-7,11:6, 6, 8, -4, -4, 10, -8, 10, 2, -4
-7,11:6, 6, 8, -4, -4, 10, -8, 10, 2, -2
-7,11:6, 6, 8, -4, -4, 10, -8, 10, 2, 0
-8,7:6, 6, 8, -4, -4, 10, 14, 8, 24, -6
-8,7:6, 6, 8, -4, -4, 10, 14, 8, 24, -4
-8,7:6, 6, 8, -4, -4, 10, 14, 8, 24, 2
-1,8:6, 6, 8, -4, -2, 4, 24, 6, -2, -10
-1,8:6, 6, 8, -4, -2, 4, 24, 6, -2, -8
-1,8:6, 6, 8, -4, -2, 4, 24, 6, -2, -6
-7,7:6, 6, 8, -4, 2, 10, -12, 2, -8, 22
-7,7:6, 6, 8, -4, 2, 10, -12, 2, 22, -8
-7,7:6, 6, 8, -4, 2, 10, -12, 2, 22, -4
-7,11:6, 6, 8, -4, 10, -8, -10, -12, 10, -4
-7,11:6, 6, 8, -4, 10, -8, 0, -10, 10, -8
-7,11:6, 6, 8, -4, 10, -8, 0, -10, 10, -6
-7,11:6, 6, 8, -4, 10, -8, 0, -10, 10, -4
-8,7:6, 6, 8, -4, 10, -8, 14, 8, 24, -8
-8,7:6, 6, 8, -4, 10, -8, 14, 8, 24, -6
-8,7:6, 6, 8, -4, 10, -8, 14, 8, 24, -4
14,11:6, 6, 8, -4, 10, -2, 12, 20, 20, 6
14,11:6, 6, 8, -4, 10, -2, 12, 20, 20, 8
-8,7:6, 6, 8, -4, 10, -2, 14, 8, 30, 24
-8,7:6, 6, 8, -4, 10, -2, 14, 8, 30, 26
-8,7:6, 6, 8, -4, 10, -2, 14, 8, 30, 28
-7,11:6, 6, 8, -4, 10, 10, 2, 4, 6, -2
-7,11:6, 6, 8, -4, 10, 10, 2, 4, 6, 0
-7,11:6, 6, 8, -4, 10, 10, 2, 4, 6, 2
-8,7:6, 6, 8, -4, 10, 14, 8, 2, 24, 0
-8,7:6, 6, 8, -4, 10, 14, 8, 2, 24, 8
-11,13:6, 6, 8, 2, 10, 14, 2, 16, 4, 16
-11,13:6, 6, 8, 2, 10, 14, 2, 16, 16, 4
-9,3:6, 6, 8, 10, 18, 28, 14, -4, 16, 14
-9,3:6, 6, 8, 10, 18, 28, 14, -4, 26, 14
-7,2:6, 6, 14, 10, -4, 16, -2, 10, 10, 20
-7,2:6, 6, 14, 10, -4, 16, -2, 10, 10, 22
-7,2:6, 6, 14, 10, -4, 16, -2, 10, 10, 24
-7,2:6, 6, 14, 10, -4, 16, -2, 10, 20, 10
-7,2:6, 6, 14, 10, -4, 16, -2, 16, 10, 16
-7,2:6, 6, 14, 10, -4, 16, -2, 16, 10, 18
-7,2:6, 6, 14, 10, -4, 16, -2, 16, 10, 20
-11,2:6, 6, 14, 10, -4, 16, -2, 20, 22, 14
3,14:6, 6, 14, 10, 4, 16, 10, 12, 12, 20
3,14:6, 6, 14, 10, 4, 16, 10, 12, 12, 22
3,14:6, 6, 14, 10, 4, 16, 10, 12, 20, 12
-10,3:6, 6, 14, 10, 4, 16, 10, 18, 14, 14
0,12:6, 6, 14, 10, 6, 16, 2, 4, -6, 8
-10,6:6, 6, 14, 10, 16, 12, 18, 16, 4, 0
-10,6:6, 6, 14, 10, 16, 12, 18, 16, 4, 4
16,5:6, 6, 16, -16, 4, 2, 14, 0, 0, 12
16,5:6, 6, 16, -16, 4, 2, 14, 0, 12, 0
16,1:6, 6, 16, -8, -18, -8, -8, -16, 0, -2
9,-3:6, 6, 16, -8, -8, -18, -18, -4, -22, -6
9,-3:6, 6, 16, -8, -8, -18, -18, -4, -22, -4
9,-3:6, 6, 16, -8, -8, -18, -18, -4, -22, -2
5,2:6, 6, 16, -8, -8, -16, -2, -14, 2, -2
