-1,0:-4, -6, -13, -5, -25
-1,0:-4, -6, -13, -5, -24
-1,0:-4, -6, -13, -5, -23
-1,0:-4, -6, -13, -5, -22
-1,0:-4, -6, -13, -5, -21
5,-6:-4, -6, 6, -2, 14
5,-6:-4, -6, 6, -2, 15
5,-6:-4, -6, 6, -2, 16
5,-6:-4, -6, 6, -2, 17
5,-6:-4, -6, 6, -2, 18
5,-6:-4, -6, 6, -2, 19
-5,4:5, 2, -5, 3, -18
-5,4:5, 2, -5, 3, -17
-5,4:5, 2, -5, 3, -16
-5,4:5, 2, -5, 3, -15
-5,4:5, 2, -5, 3, -14
-5,4:5, 2, -5, 3, -13
1,-2:5, 2, 14, 6, 22
1,-2:5, 2, 14, 6, 23
1,-2:5, 2, 14, 6, 24
1,-2:5, 2, 14, 6, 25
1,-2:5, 2, 14, 6, 26
1,-2:5, 2, 14, 6, 27
5,-6:-4, -6, 6, -2, 12, 3, 7, 22
5,-6:-4, -6, 6, -2, 12, 5, 2, 23
5,-6:-4, -6, 6, -2, 12, 5, 23, 2
5,-6:-4, -6, 6, -2, 12, 5, 23, 9
5,-6:-4, -6, 6, -2, 12, 5, 23, 12
5,-6:-4, -6, 6, -2, 12, 5, 23, 13
5,-6:-4, -6, 6, -2, 12, 10, 2, 12
5,-6:-4, -6, 6, -2, 12, 10, 2, 13
5,-6:-4, -6, 6, -2, 12, 10, 2, 16
5,-6:-4, -6, 6, -2, 12, 10, 2, 23
5,-6:-4, -6, 6, -2, 12, 18, 18, 3
5,-6:-4, -6, 6, -2, 12, 18, 18, 4
5,-6:-4, -6, 6, -2, 12, 18, 18, 7
5,-6:-4, -6, 6, -2, 12, 18, 18, 14
5,-6:-4, -6, 6, -2, 12, 20, 23, 2
5,-6:-4, -6, 6, -2, 21, 10, 15, 37
5,-6:-4, -6, 6, -2, 21, 10, 15, 38
5,-6:-4, -6, 6, -2, 21, 10, 15, 39
5,-6:-4, -6, 6, -2, 21, 10, 15, 40
5,-6:-4, -6, 6, -2, 21, 10, 15, 41
5,-6:-4, -6, 6, -2, 21, 10, 15, 42
5,-6:-4, -6, 6, -2, 21, 10, 37, 15
5,-6:-4, -6, 6, -2, 21, 10, 37, 16
5,-6:-4, -6, 6, -2, 21, 10, 37, 17
5,-6:-4, -6, 6, -2, 21, 10, 37, 18
5,-6:-4, -6, 6, -2, 21, 10, 37, 19
5,-6:-4, -6, 6, -2, 21, 10, 37, 20
5,-6:-4, -6, 6, -2, 21, 11, 15, 19
5,-6:-4, -6, 6, -2, 21, 11, 15, 26
5,-6:-4, -6, 6, -2, 21, 11, 15, 29
5,-6:-4, -6, 6, -2, 21, 11, 15, 30
5,-6:-4, -6, 6, -2, 21, 13, 10, 31
5,-6:-4, -6, 6, -2, 21, 13, 31, 10
5,-6:-4, -6, 6, -2, 21, 13, 31, 17
5,-6:-4, -6, 6, -2, 21, 13, 31, 20
5,-6:-4, -6, 6, -2, 21, 13, 31, 21
5,-6:-4, -6, 6, -2, 21, 18, 10, 20
5,-6:-4, -6, 6, -2, 21, 18, 10, 21
5,-6:-4, -6, 6, -2, 21, 18, 10, 24
5,-6:-4, -6, 6, -2, 21, 18, 10, 31
5,-6:-4, -6, 6, -2, 21, 26, 26, 11
5,-6:-4, -6, 6, -2, 21, 26, 26, 12
5,-6:-4, -6, 6, -2, 21, 26, 26, 15
5,-6:-4, -6, 6, -2, 21, 26, 26, 22
5,-6:-4, -6, 6, -2, 21, 28, 31, 10
5,-6:-4, -6, 6, -2, 21, 31, 0, 21
5,-6:-4, -6, 6, -2, 21, 31, 0, 22
5,-6:-4, -6, 6, -2, 21, 31, 0, 23
5,-6:-4, -6, 6, -2, 21, 31, 0, 24
5,-6:-4, -6, 6, -2, 21, 31, 0, 25
5,-6:-4, -6, 6, -2, 21, 31, 0, 26
5,-6:-4, -6, 6, -2, 21, 31, 21, 0
5,-6:-4, -6, 6, -2, 21, 31, 21, 1
5,-6:-4, -6, 6, -2, 21, 31, 21, 2
5,-6:-4, -6, 6, -2, 21, 31, 21, 3
5,-6:-4, -6, 6, -2, 21, 31, 21, 4
5,-6:-4, -6, 6, -2, 22, 13, 11, 8
5,-6:-4, -6, 6, -2, 22, 13, 11, 19
5,-6:-4, -6, 6, -2, 22, 22, 19, 16
5,-6:-4, -6, 6, -2, 22, 22, 19, 27
5,-6:-4, -6, 6, -2, 22, 23, 24, 17
5,-6:-4, -6, 6, -2, 22, 23, 24, 18
5,-6:-4, -6, 6, -2, 22, 23, 24, 19
5,-6:-4, -6, 6, -2, 22, 23, 24, 20
5,-6:-4, -6, 6, -2, 22, 23, 24, 21
5,-6:-4, -6, 6, -2, 22, 23, 24, 22
1,-6:-4, -6, 6, 0, -8, -19, 14, -8
-3,5:-4, -6, 6, 3, 10, -5, 0, 1
-5,8:-4, -6, 6, 5, -8, -19, -20, 9
-5,8:-4, -6, 6, 5, -8, -19, 9, -20
-5,8:-4, -6, 6, 5, -8, -19, 9, -13
-5,8:-4, -6, 6, 5, -8, -19, 9, -10
-5,8:-4, -6, 6, 5, -8, -19, 9, -9
5,-6:-4, -6, 6, 5, 12, 13, 2, -2
4,8:-4, -6, 6, 10, -6, -4, 5, 2
6,-10:-4, -6, 6, 10, -4, -11, -13, 5
6,-10:-4, -6, 6, 10, -4, -11, -13, 6
6,-10:-4, -6, 6, 10, -4, -11, -13, 7
6,-10:-4, -6, 6, 10, -4, -11, -13, 8
6,-10:-4, -6, 6, 10, -4, -11, -13, 9
6,-10:-4, -6, 6, 10, -4, -11, -13, 10
-2,-2:-4, -6, 6, 10, -4, -11, 0, 5
-2,-2:-4, -6, 6, 10, -4, -11, 0, 6
-2,-2:-4, -6, 6, 10, -4, -11, 0, 7
-2,-2:-4, -6, 6, 10, -4, -11, 0, 8
-2,-2:-4, -6, 6, 10, -4, -11, 0, 9
-2,-2:-4, -6, 6, 10, -4, -11, 0, 10
6,-10:-4, -6, 6, 10, -4, -11, 5, -13
-2,-2:-4, -6, 6, 10, -4, -11, 5, 0
9,-3:-4, 2, -3, -14, -11, -14, -9, -4
9,-3:-4, 2, -3, -14, -11, -14, -9, -3
9,-3:-4, 2, -3, -14, -11, -14, -9, 0
9,-3:-4, 2, -3, -14, -11, -14, -9, 7
1,5:-4, 2, -3, -14, -11, -14, 4, -4
1,5:-4, 2, -3, -14, -11, -14, 4, -3
-1,2:-4, 2, -3, -14, -11, -14, 4, -1
9,-3:-4, 2, -3, -14, -11, -9, 0, -4
1,5:-4, 2, -3, -14, -11, 7, 4, -14
1,5:-4, 2, -3, -14, -11, 7, 4, -7
1,5:-4, 2, -3, -14, -11, 7, 4, -4
1,5:-4, 2, -3, -14, -11, 7, 4, -3
5,-14:-4, 2, -3, -14, -7, 6, -2, -5
5,-14:-4, 2, -3, -14, -7, 6, -2, -4
5,-14:-4, 2, -3, -14, -7, 6, -2, -1
5,-14:-4, 2, -3, -14, -7, 6, -2, 6
10,-4:-4, 2, -3, -14, -1, -11, -2, 0
10,-4:-4, 2, -3, -14, -1, -11, -2, 1
10,-4:-4, 2, -3, -14, -1, -11, -2, 2
10,-4:-4, 2, -3, -14, -1, -11, -2, 3
10,-4:-4, 2, -3, -14, -1, -11, -2, 4
10,-4:-4, 2, -3, -14, -1, -11, -2, 5
10,-4:-4, 2, -3, -14, -1, -11, 9, 2
10,-4:-4, 2, -3, -14, -1, -11, 9, 3
10,-4:-4, 2, -3, -14, -1, -11, 9, 4
10,-4:-4, 2, -3, -14, -1, -11, 9, 5
10,-4:-4, 2, -3, -14, -1, -11, 9, 6
10,-4:-4, 2, -3, -14, -1, -11, 9, 7
10,-4:-4, 2, -3, -14, -1, -9, 3, -6
10,-4:-4, 2, -3, -14, -1, -9, 3, -5
10,-4:-4, 2, -3, -14, -1, -9, 3, -4
10,-4:-4, 2, -3, -14, -1, -9, 3, -3
10,-4:-4, 2, -3, -14, -1, -9, 3, -2
10,-4:-4, 2, -3, -14, -1, -9, 3, -1
10,-4:-4, 2, -3, -14, -1, 1, -1, 6
2,11:-4, 2, -3, -14, 4, 11, 2, -9
2,11:-4, 2, -3, -14, 4, 11, 2, 2
3,-3:-4, 2, -3, -14, 6, 5, -9, 2
5,-6:-4, 2, -3, -14, 6, 5, -1, -2
14,-14:-4, 2, -3, -11, -25, -13, -14, -4
14,-14:-4, 2, -3, -11, -25, -13, -14, -3
14,-14:-4, 2, -3, -11, -25, -13, -14, 0
14,-14:-4, 2, -3, -11, -25, -13, -14, 7
14,-14:-4, 2, -3, -11, -25, -13, 0, -14
14,-14:-4, 2, -3, -11, -25, -13, 0, -7
14,-14:-4, 2, -3, -11, -25, -13, 0, -4
14,-14:-4, 2, -3, -11, -25, -13, 0, -3
14,-14:-4, 2, -3, -11, -25, -11, 2, -8
14,-14:-4, 2, -3, -11, -25, -11, 2, -7
14,-14:-4, 2, -3, -11, -25, -11, 2, -6
14,-14:-4, 2, -3, -11, -25, -11, 2, -5
14,-14:-4, 2, -3, -11, -25, -11, 2, -4
14,-14:-4, 2, -3, -11, -25, -11, 2, -3
14,-14:-4, 2, -3, -11, -25, 2, -3, 4
14,-14:-4, 2, -3, -11, -24, -19, -9, -29
14,-14:-4, 2, -3, -11, -24, -19, -9, -28
14,-14:-4, 2, -3, -11, -24, -19, -9, -25
14,-14:-4, 2, -3, -11, -24, -19, -9, -18
14,-14:-4, 2, -3, -11, -24, -13, -9, -31
14,-14:-4, 2, -3, -11, -16, -13, -9, -24
14,-14:-4, 2, -3, -11, -16, -13, -9, -23
14,-14:-4, 2, -3, -11, -16, -13, -9, -22
14,-14:-4, 2, -3, -11, -16, -13, -9, -21
14,-14:-4, 2, -3, -11, -16, -13, -9, -20
14,-14:-4, 2, -3, -11, -16, -13, -9, -19
14,-14:-4, 2, -3, -11, -8, -9, 7, -5
14,-14:-4, 2, -3, -11, 2, -3, -8, -9
14,-14:-4, 2, -3, -11, 2, -3, -8, -2
14,-14:-4, 2, -3, -11, 2, -3, -8, 1
14,-14:-4, 2, -3, -11, 2, -3, -8, 2
-15,-1:-4, 2, -3, -9, 6, -1, -5, -4
2,-5:-4, 2, -3, -6, 7, 1, -12, -10
2,-5:-4, 2, -3, -6, 7, 1, -12, -9
2,-5:-4, 2, -3, -6, 7, 1, -12, -8
2,-5:-4, 2, -3, -6, 7, 1, -12, -7
2,-5:-4, 2, -3, -6, 7, 1, -12, -6
2,-5:-4, 2, -3, -6, 7, 1, -12, -5
2,-5:-4, 2, -3, -6, 7, 1, -1, -8
2,-5:-4, 2, -3, -6, 7, 1, -1, -7
2,-5:-4, 2, -3, -6, 7, 1, -1, -6
2,-5:-4, 2, -3, -6, 7, 1, -1, -5
2,-5:-4, 2, -3, -6, 7, 1, -1, -4
2,-5:-4, 2, -3, -6, 7, 1, -1, -3
-1,0:-4, 2, -3, -5, -13, -12, -11, -5
-1,-1:-4, 2, -3, -4, -7, -14, -6, -11
-1,-1:-4, 2, -3, -4, -7, -14, -6, -10
-1,-1:-4, 2, -3, -4, -7, -14, -6, -9
-1,-1:-4, 2, -3, -4, -7, -14, -6, -8
-1,-1:-4, 2, -3, -4, -7, -14, -6, -7
-1,-2:-4, 2, -3, -4, 7, 0, -6, -4
2,7:-4, 2, 1, -16, -6, -3, 7, 4
2,7:-4, 2, 1, -16, -3, 7, 4, -11
2,7:-4, 2, 1, -16, -3, 7, 4, -10
2,7:-4, 2, 1, -16, -3, 7, 4, -7
2,7:-4, 2, 1, -16, -3, 7, 4, 0
-5,0:-4, 2, 1, -16, 2, 3, 13, -7
-5,0:-4, 2, 1, -16, 2, 3, 13, -6
-5,0:-4, 2, 1, -16, 2, 3, 13, -5
-5,0:-4, 2, 1, -16, 2, 3, 13, -4
-5,0:-4, 2, 1, -16, 2, 3, 13, -3
-5,0:-4, 2, 1, -16, 2, 3, 13, -2
4,-3:-4, 2, 1, -16, 13, -13, 23, 25
4,-3:-4, 2, 1, -16, 13, -13, 23, 26
4,-3:-4, 2, 1, -16, 13, -13, 23, 27
4,-3:-4, 2, 1, -16, 13, -13, 23, 28
4,-3:-4, 2, 1, -16, 13, -13, 23, 29
4,-3:-4, 2, 1, -16, 13, -13, 23, 30
4,-3:-4, 2, 1, -16, 13, -13, 34, 27
4,-3:-4, 2, 1, -16, 13, -13, 34, 28
4,-3:-4, 2, 1, -16, 13, -13, 34, 29
4,-3:-4, 2, 1, -16, 13, -13, 34, 30
4,-3:-4, 2, 1, -16, 13, -13, 34, 31
4,-3:-4, 2, 1, -16, 13, -13, 34, 32
-1,-3:-4, 2, 1, -6, -9, -17, -13, 1
-9,5:-4, 2, 1, -6, -9, -17, -13, 14
6,7:-4, 2, 1, -5, 2, -3, -12, 12
-5,3:-4, 2, 1, -3, -6, -11, 7, 18
-5,0:-4, 2, 1, 2, 3, 13, 5, 1
-5,0:-4, 2, 1, 2, 3, 13, 5, 2
-5,0:-4, 2, 1, 2, 3, 13, 5, 3
-5,0:-4, 2, 1, 2, 3, 13, 5, 4
-5,0:-4, 2, 1, 2, 3, 13, 5, 5
-5,0:-4, 2, 1, 2, 3, 13, 5, 6
-5,0:-4, 2, 1, 2, 3, 13, 14, 13
-5,0:-4, 2, 1, 2, 3, 13, 14, 14
-5,0:-4, 2, 1, 2, 3, 13, 14, 15
-5,0:-4, 2, 1, 2, 3, 13, 14, 16
-5,0:-4, 2, 1, 2, 3, 13, 14, 17
-5,0:-4, 2, 1, 2, 3, 13, 14, 18
11,-2:-4, 2, 1, 7, 3, -4, 8, -5
15,1:-4, 2, 1, 7, 3, -1, -7, 6
4,2:-4, 2, 2, -8, -9, -16, -8, -29
4,2:-4, 2, 2, -8, -9, -16, -8, -28
4,2:-4, 2, 2, -8, -9, -16, -8, -27
4,2:-4, 2, 2, -8, -9, -16, -8, -26
4,2:-4, 2, 2, -8, -9, -16, -8, -25
4,2:-4, 2, 2, -8, -9, -16, -8, -24
10,-4:-4, 2, 2, -8, -9, 3, -5, 11
10,-4:-4, 2, 2, -8, -9, 3, -5, 12
10,-4:-4, 2, 2, -8, -9, 3, -5, 13
10,-4:-4, 2, 2, -8, -9, 3, -5, 14
10,-4:-4, 2, 2, -8, -9, 3, -5, 15
10,-4:-4, 2, 2, -8, -9, 3, -5, 16
1,5:-4, 2, 2, -3, -14, -15, 4, -13
1,5:-4, 2, 2, -3, -14, -15, 4, -12
1,5:-4, 2, 2, -3, -14, -15, 4, -11
1,5:-4, 2, 2, -3, -14, -15, 4, -10
1,5:-4, 2, 2, -3, -14, -15, 4, -9
1,5:-4, 2, 2, -3, -14, -15, 4, -8
1,5:-4, 2, 2, -3, -14, 4, -4, -11
1,5:-4, 2, 2, -3, -14, 4, -4, -10
1,5:-4, 2, 2, -3, -14, 4, -4, -9
1,5:-4, 2, 2, -3, -14, 4, -4, -8
1,5:-4, 2, 2, -3, -14, 4, -4, -7
1,5:-4, 2, 2, -3, -14, 4, -4, -6
2,11:-4, 2, 2, -3, -14, 4, 11, 2
-8,5:-4, 2, 6, -14, -22, -11, 13, -6
-8,5:-4, 2, 6, -14, -21, -28, 13, -22
-8,5:-4, 2, 6, -14, -21, -28, 13, -20
0,-3:-4, 2, 6, -14, -21, -25, 0, -38
0,-3:-4, 2, 6, -14, -21, -25, 0, -27
-8,5:-4, 2, 6, -14, -21, -25, 13, -38
-8,5:-4, 2, 6, -14, -21, -25, 13, -27
-8,5:-4, 2, 6, -14, -21, -16, 13, -3
-8,5:-4, 2, 6, -14, -21, -16, 13, -2
-8,5:-4, 2, 6, -14, -21, -16, 13, -1
-8,5:-4, 2, 6, -14, -21, -16, 13, 0
-8,5:-4, 2, 6, -14, -21, -16, 13, 1
-8,5:-4, 2, 6, -14, -21, -16, 13, 2
-8,5:-4, 2, 6, -14, -19, -21, 13, -27
-8,5:-4, 2, 6, -14, -19, -19, 13, -9
-8,5:-4, 2, 6, -14, -19, -19, 13, 2
-8,5:-4, 2, 6, -14, -19, -11, 13, -13
-8,5:-4, 2, 6, -14, -19, -11, 13, -10
0,-3:-4, 2, 6, -14, -19, -9, 0, -19
0,-3:-4, 2, 6, -14, -19, -9, 0, -18
0,-3:-4, 2, 6, -14, -19, -9, 0, -17
0,-3:-4, 2, 6, -14, -19, -9, 0, -16
0,-3:-4, 2, 6, -14, -19, -9, 0, -15
0,-3:-4, 2, 6, -14, -19, -9, 0, -14
-8,5:-4, 2, 6, -14, -19, -9, 13, -19
-8,5:-4, 2, 6, -14, -19, -9, 13, -18
-8,5:-4, 2, 6, -14, -19, -9, 13, -17
-8,5:-4, 2, 6, -14, -19, -9, 13, -16
-8,5:-4, 2, 6, -14, -19, -9, 13, -15
-8,5:-4, 2, 6, -14, -19, -9, 13, -14
0,-3:-4, 2, 6, -14, -19, -6, 0, -18
0,-3:-4, 2, 6, -14, -19, -6, 0, -11
0,-3:-4, 2, 6, -14, -19, -6, 0, -8
0,-3:-4, 2, 6, -14, -19, -6, 0, -7
-8,5:-4, 2, 6, -14, -19, -6, 13, -18
-8,5:-4, 2, 6, -14, -19, -6, 13, -11
-8,5:-4, 2, 6, -14, -19, -6, 13, -8
-8,5:-4, 2, 6, -14, -19, -6, 13, -7
9,4:-4, 2, 6, 0, 3, -6, -6, 6
9,6:-4, 2, 6, 0, 3, 8, -4, -14
-2,9:-4, 2, 6, 3, 3, 8, 1, -5
8,-10:-4, 2, 6, 3, 11, -1, 2, -15
0,-2:-4, 2, 6, 3, 11, -1, 2, -2
4,5:-4, 2, 6, 4, 9, 6, 4, 13
14,2:-4, 4, -10, -17, -10, -10, -9, -5
16,6:-4, 4, -10, -17, -9, -22, 6, -7
8,14:-4, 4, -10, -17, -9, -22, 6, 6
16,-3:-4, 4, -10, -17, -9, -3, -2, 1
16,-3:-4, 4, -10, -17, -9, -3, -2, 2
16,-3:-4, 4, -10, -17, -9, -3, -2, 3
16,-3:-4, 4, -10, -17, -9, -3, -2, 4
16,-3:-4, 4, -10, -17, -9, -3, -2, 5
16,-3:-4, 4, -10, -17, -9, -3, -2, 6
16,-3:-4, 4, -10, -17, -9, -3, 6, 13
16,-3:-4, 4, -10, -17, -9, -1, -1, -1
16,-3:-4, 4, -10, -17, -9, -1, -1, 0
16,-3:-4, 4, -10, -17, -9, -1, -1, 1
16,-3:-4, 4, -10, -17, -9, -1, -1, 2
16,-3:-4, 4, -10, -17, -9, -1, -1, 3
16,-3:-4, 4, -10, -17, -9, -1, -1, 4
16,-3:-4, 4, -10, -17, -9, -1, 2, -3
16,-3:-4, 4, -10, -17, -9, -1, 2, -2
16,-3:-4, 4, -10, -17, -9, -1, 2, -1
16,-3:-4, 4, -10, -17, -9, -1, 2, 0
16,-3:-4, 4, -10, -17, -9, -1, 2, 1
16,-3:-4, 4, -10, -17, -9, -1, 2, 2
16,-3:-4, 4, -10, -17, -9, 2, -7, -5
16,-3:-4, 4, -10, -17, -9, 2, -7, -4
16,-3:-4, 4, -10, -17, -9, 2, -7, -3
16,-3:-4, 4, -10, -17, -9, 2, -7, -2
16,-3:-4, 4, -10, -17, -9, 2, -7, -1
16,-3:-4, 4, -10, -17, -9, 2, -7, 0
16,-3:-4, 4, -10, -17, -9, 2, 4, -3
16,-3:-4, 4, -10, -17, -9, 2, 4, -2
16,-3:-4, 4, -10, -17, -9, 2, 4, -1
16,-3:-4, 4, -10, -17, -9, 2, 4, 0
16,-3:-4, 4, -10, -17, -9, 2, 4, 1
16,-3:-4, 4, -10, -17, -9, 2, 4, 2
16,-3:-4, 4, -10, -17, -9, 3, -8, -3
16,-3:-4, 4, -10, -17, -9, 3, -8, 6
16,-3:-4, 4, -10, -17, -9, 3, -4, 1
16,-3:-4, 4, -10, -17, -9, 3, -4, 2
16,-3:-4, 4, -10, -17, -9, 3, -4, 3
16,-3:-4, 4, -10, -17, -9, 3, -4, 4
16,-3:-4, 4, -10, -17, -9, 3, -4, 5
16,-3:-4, 4, -10, -17, -9, 3, -4, 6
16,-3:-4, 4, -10, -17, -9, 3, -2, -5
16,-3:-4, 4, -10, -17, -9, 3, -2, -4
16,-3:-4, 4, -10, -17, -9, 3, -2, -3
16,-3:-4, 4, -10, -17, -9, 3, -2, -2
16,-3:-4, 4, -10, -17, -9, 3, -2, -1
16,-3:-4, 4, -10, -17, -9, 3, -2, 0
16,-3:-4, 4, -10, -17, -9, 4, -6, -3
16,-3:-4, 4, -10, -17, -9, 4, -6, -2
16,-3:-4, 4, -10, -17, -9, 4, -6, -1
16,-3:-4, 4, -10, -17, -9, 4, -6, 0
16,-3:-4, 4, -10, -17, -9, 4, -6, 1
16,-3:-4, 4, -10, -17, -9, 4, -6, 2
16,-3:-4, 4, -10, -17, -9, 4, 2, 9
16,6:-4, 4, -10, -17, -9, 6, -7, -22
16,6:-4, 4, -10, -17, -9, 6, -7, -21
16,-3:-4, 4, -10, -17, -9, 6, -7, -13
16,-3:-4, 4, -10, -17, -9, 6, -7, -12
16,-3:-4, 4, -10, -17, -9, 6, -7, -5
16,-3:-4, 4, -10, -17, -9, 6, -7, -4
16,-3:-4, 4, -10, -17, -9, 6, -1, -7
16,-3:-4, 4, -10, -17, -9, 6, -1, -2
16,-3:-4, 4, -10, -17, -9, 6, -1, -1
16,-3:-4, 4, -10, -17, -9, 6, -1, 0
16,-3:-4, 4, -10, -17, -9, 6, -1, 1
16,-3:-4, 4, -10, -17, -9, 6, -1, 6
16,-3:-4, 4, -10, -17, -9, 6, 3, -2
16,-3:-4, 4, -10, -17, -9, 6, 3, -1
16,-3:-4, 4, -10, -17, -9, 6, 3, 0
16,-3:-4, 4, -10, -17, -9, 6, 3, 1
16,-3:-4, 4, -10, -17, -9, 6, 3, 2
16,-3:-4, 4, -10, -17, -9, 6, 3, 3
8,14:-4, 4, -10, -17, -9, 6, 6, -22
8,14:-4, 4, -10, -17, -9, 6, 6, -21
8,14:-4, 4, -10, -17, -9, 6, 6, -14
8,14:-4, 4, -10, -17, -9, 6, 6, -13
16,-3:-4, 4, -10, -17, -9, 6, 6, 3
16,-3:-4, 4, -10, -17, -9, 6, 6, 4
16,-3:-4, 4, -10, -17, -9, 6, 6, 11
16,-3:-4, 4, -10, -17, -9, 6, 6, 12
1,-7:-4, 4, -10, -13, -9, 1, -4, -27
1,-7:-4, 4, -10, -13, -9, 1, -4, -16
-8,5:-4, 4, -10, -13, 6, -14, 13, -7
-8,5:-4, 4, -10, -13, 6, -14, 13, -6
-8,5:-4, 4, -10, -13, 6, -14, 13, -5
-8,5:-4, 4, -10, -13, 6, -14, 13, -4
-8,5:-4, 4, -10, -13, 6, -14, 13, -3
-8,5:-4, 4, -10, -13, 6, -14, 13, -2
36,-8:-4, 4, -10, 2, -16, -26, -12, -10
36,-8:-4, 4, -10, 2, -16, -26, -12, -9
36,-8:-4, 4, -10, 2, -16, -26, -12, -8
36,-8:-4, 4, -10, 2, -16, -26, -12, -7
36,-8:-4, 4, -10, 2, -16, -26, -12, -6
36,-8:-4, 4, -10, 2, -16, -26, -12, -5
36,-8:-4, 4, -10, 2, -16, -26, -1, -8
36,-8:-4, 4, -10, 2, -16, -26, -1, -7
36,-8:-4, 4, -10, 2, -16, -26, -1, -6
36,-8:-4, 4, -10, 2, -16, -26, -1, -5
36,-8:-4, 4, -10, 2, -16, -26, -1, -4
36,-8:-4, 4, -10, 2, -16, -26, -1, -3
6,10:-4, 4, -10, 6, 6, -3, 5, -7
1,-2:-4, 4, -2, -12, -13, 6, 3, -3
-8,5:-4, 4, -2, -12, -5, 2, -15, 6
-8,5:-4, 4, -2, -12, -5, 2, 6, -12
1,-6:-4, 4, -2, -12, -2, -13, -5, -4
-7,2:-4, 4, -2, -12, -2, -13, -5, 9
12,-4:-4, 4, -2, -12, -2, 9, 10, -6
8,-14:-4, 4, -2, -12, 1, 7, -9, -19
0,-6:-4, 4, -2, -12, 1, 7, -9, -6
-4,1:-4, 4, -2, -12, 6, 6, 9, 1
7,-7:-4, 4, -2, -8, -11, 6, 2, -13
7,-7:-4, 4, -2, -8, -11, 6, 2, -12
7,-7:-4, 4, -2, -8, -11, 6, 2, -9
7,-7:-4, 4, -2, -8, -11, 6, 2, -2
8,6:-4, 4, -2, -5, 6, 2, -13, 1
0,14:-4, 4, -2, -5, 6, 2, -13, 14
8,6:-4, 4, -2, -5, 6, 2, 1, -13
8,6:-4, 4, -2, -5, 6, 2, 1, -12
8,6:-4, 4, -2, -5, 6, 2, 1, -11
8,6:-4, 4, -2, -5, 6, 2, 1, -10
8,6:-4, 4, -2, -5, 6, 2, 1, -9
0,14:-4, 4, -2, -5, 6, 2, 14, -13
0,14:-4, 4, -2, -5, 6, 2, 14, -12
0,14:-4, 4, -2, -5, 6, 2, 14, -11
0,14:-4, 4, -2, -5, 6, 2, 14, -10
0,14:-4, 4, -2, -5, 6, 2, 14, -9
0,14:-4, 4, -2, -5, 6, 2, 14, -8
8,-3:-4, 4, -2, 6, 3, 11, 4, -16
4,6:-4, 4, -2, 6, 5, 2, -12, -19
4,6:-4, 4, -2, 6, 5, 2, -4, -12
4,6:-4, 4, -2, 6, 5, 2, -4, -11
4,6:-4, 4, -2, 6, 5, 2, -4, -10
4,6:-4, 4, -2, 6, 5, 2, -4, -9
4,6:-4, 4, -2, 6, 5, 2, -4, -8
4,6:-4, 4, -2, 6, 5, 2, -4, -7
6,-1:-4, 4, 1, -13, -1, -5, -3, 9
2,4:-4, 4, 1, -1, 11, -3, -4, 5
-6,12:-4, 4, 1, -1, 11, -3, -4, 18
-6,12:-4, 4, 1, -1, 11, -3, 18, -4
-1,3:-4, 4, 1, 8, -14, -14, -2, 9
-1,3:-4, 4, 1, 8, -14, -14, -2, 10
-1,3:-4, 4, 1, 8, -14, -14, -2, 11
-1,3:-4, 4, 1, 8, -14, -14, -2, 12
-1,3:-4, 4, 1, 8, -14, -14, -2, 13
-1,3:-4, 4, 1, 8, -14, -14, -2, 14
11,12:-4, 4, 3, -14, -9, -7, 0, 12
11,12:-4, 4, 3, -14, -7, 0, 0, 12
-8,-3:-4, 4, 3, -6, -13, 8, 7, -10
-8,-3:-4, 4, 3, -6, -13, 8, 7, -9
-8,-3:-4, 4, 3, -6, -13, 8, 7, -8
-8,-3:-4, 4, 3, -6, -13, 8, 7, -7
-8,-3:-4, 4, 3, -6, -13, 8, 7, -6
-8,-3:-4, 4, 3, -6, -13, 8, 7, -5
9,-2:-4, 4, 3, -6, -8, 3, 9, 0
-8,-3:-4, 4, 3, -6, 8, 7, -5, 2
3,14:-4, 4, 3, -4, 10, 12, 10, 3
13,2:-4, 4, 3, 1, 2, 7, -7, -1
3,14:-4, 4, 3, 1, 15, 4, 22, 3
3,14:-4, 4, 3, 1, 15, 9, 3, 22
-5,-8:-4, 4, 3, 1, 15, 17, -2, -2
-2,0:-4, 4, 3, 2, 12, -6, 6, -15
-2,0:-4, 4, 3, 2, 12, -6, 6, -8
-2,0:-4, 4, 3, 2, 12, -6, 6, -5
-2,0:-4, 4, 3, 2, 12, -6, 6, -4
3,14:-4, 4, 3, 8, 12, 11, 10, 3
10,5:-4, 4, 4, -8, -32, 0, -13, -30
10,5:-4, 4, 4, -8, -32, 0, -13, -29
10,5:-4, 4, 4, -8, -32, 0, -13, -28
10,5:-4, 4, 4, -8, -32, 0, -13, -27
10,5:-4, 4, 4, -8, -32, 0, -13, -26
10,5:-4, 4, 4, -8, -32, 0, -13, -25
10,5:-4, 4, 4, -8, -21, 0, -13, -28
10,5:-4, 4, 4, -8, -21, 0, -13, -27
10,5:-4, 4, 4, -8, -21, 0, -13, -26
10,5:-4, 4, 4, -8, -21, 0, -13, -25
10,5:-4, 4, 4, -8, -21, 0, -13, -24
10,5:-4, 4, 4, -8, -21, 0, -13, -23
-5,8:-4, 4, 4, -7, -13, 6, 5, 9
23,19:-4, 4, 4, -7, 0, 7, -14, -35
